year,rgn_id,n_cells,n_cells_tot,n_cells_cum,a_tot_km2,a_prot_km2,pct_prot,lsp_status
1978,100,0,782,0,195.5,0,0,0
1979,100,0,782,0,195.5,0,0,0
1980,100,0,782,0,195.5,0,0,0
1981,100,0,782,0,195.5,0,0,0
1982,100,0,782,0,195.5,0,0,0
1983,100,0,782,0,195.5,0,0,0
1984,100,0,782,0,195.5,0,0,0
1985,100,0,782,0,195.5,0,0,0
1986,100,0,782,0,195.5,0,0,0
1987,100,0,782,0,195.5,0,0,0
1988,100,0,782,0,195.5,0,0,0
1989,100,0,782,0,195.5,0,0,0
1990,100,0,782,0,195.5,0,0,0
1991,100,0,782,0,195.5,0,0,0
1992,100,0,782,0,195.5,0,0,0
1993,100,0,782,0,195.5,0,0,0
1994,100,0,782,0,195.5,0,0,0
1995,100,0,782,0,195.5,0,0,0
1996,100,0,782,0,195.5,0,0,0
1997,100,0,782,0,195.5,0,0,0
1998,100,0,782,0,195.5,0,0,0
1999,100,190,782,190,195.5,47.5,0.242966751918159,80.9889173060529
2000,100,0,782,190,195.5,47.5,0.242966751918159,80.9889173060529
2001,100,0,782,190,195.5,47.5,0.242966751918159,80.9889173060529
2002,100,0,782,190,195.5,47.5,0.242966751918159,80.9889173060529
2003,100,3,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2004,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2005,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2006,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2007,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2008,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2009,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2010,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2011,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2012,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2013,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2014,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
2015,100,0,782,193,195.5,48.25,0.246803069053708,82.2676896845695
0,101,0,6518,0,1629.5,0,0,0
1819,101,0,6518,0,1629.5,0,0,0
1840,101,0,6518,0,1629.5,0,0,0
1848,101,0,6518,0,1629.5,0,0,0
1864,101,0,6518,0,1629.5,0,0,0
1865,101,0,6518,0,1629.5,0,0,0
1867,101,0,6518,0,1629.5,0,0,0
1872,101,0,6518,0,1629.5,0,0,0
1875,101,0,6518,0,1629.5,0,0,0
1876,101,0,6518,0,1629.5,0,0,0
1877,101,0,6518,0,1629.5,0,0,0
1878,101,0,6518,0,1629.5,0,0,0
1879,101,0,6518,0,1629.5,0,0,0
1881,101,0,6518,0,1629.5,0,0,0
1882,101,0,6518,0,1629.5,0,0,0
1883,101,0,6518,0,1629.5,0,0,0
1884,101,0,6518,0,1629.5,0,0,0
1885,101,0,6518,0,1629.5,0,0,0
1886,101,0,6518,0,1629.5,0,0,0
1887,101,0,6518,0,1629.5,0,0,0
1888,101,0,6518,0,1629.5,0,0,0
1889,101,0,6518,0,1629.5,0,0,0
1890,101,0,6518,0,1629.5,0,0,0
1891,101,0,6518,0,1629.5,0,0,0
1892,101,0,6518,0,1629.5,0,0,0
1893,101,0,6518,0,1629.5,0,0,0
1894,101,0,6518,0,1629.5,0,0,0
1895,101,0,6518,0,1629.5,0,0,0
1896,101,0,6518,0,1629.5,0,0,0
1897,101,0,6518,0,1629.5,0,0,0
1898,101,0,6518,0,1629.5,0,0,0
1899,101,0,6518,0,1629.5,0,0,0
1900,101,0,6518,0,1629.5,0,0,0
1901,101,0,6518,0,1629.5,0,0,0
1902,101,0,6518,0,1629.5,0,0,0
1903,101,0,6518,0,1629.5,0,0,0
1904,101,0,6518,0,1629.5,0,0,0
1905,101,0,6518,0,1629.5,0,0,0
1906,101,0,6518,0,1629.5,0,0,0
1907,101,0,6518,0,1629.5,0,0,0
1908,101,0,6518,0,1629.5,0,0,0
1909,101,0,6518,0,1629.5,0,0,0
1910,101,0,6518,0,1629.5,0,0,0
1911,101,0,6518,0,1629.5,0,0,0
1912,101,0,6518,0,1629.5,0,0,0
1913,101,0,6518,0,1629.5,0,0,0
1914,101,0,6518,0,1629.5,0,0,0
1915,101,0,6518,0,1629.5,0,0,0
1916,101,0,6518,0,1629.5,0,0,0
1917,101,0,6518,0,1629.5,0,0,0
1918,101,0,6518,0,1629.5,0,0,0
1919,101,0,6518,0,1629.5,0,0,0
1920,101,0,6518,0,1629.5,0,0,0
1921,101,0,6518,0,1629.5,0,0,0
1922,101,0,6518,0,1629.5,0,0,0
1923,101,0,6518,0,1629.5,0,0,0
1924,101,0,6518,0,1629.5,0,0,0
1925,101,0,6518,0,1629.5,0,0,0
1926,101,0,6518,0,1629.5,0,0,0
1927,101,0,6518,0,1629.5,0,0,0
1928,101,0,6518,0,1629.5,0,0,0
1929,101,0,6518,0,1629.5,0,0,0
1930,101,0,6518,0,1629.5,0,0,0
1931,101,0,6518,0,1629.5,0,0,0
1932,101,0,6518,0,1629.5,0,0,0
1933,101,0,6518,0,1629.5,0,0,0
1934,101,0,6518,0,1629.5,0,0,0
1935,101,0,6518,0,1629.5,0,0,0
1936,101,0,6518,0,1629.5,0,0,0
1937,101,0,6518,0,1629.5,0,0,0
1938,101,0,6518,0,1629.5,0,0,0
1939,101,0,6518,0,1629.5,0,0,0
1940,101,0,6518,0,1629.5,0,0,0
1941,101,0,6518,0,1629.5,0,0,0
1942,101,0,6518,0,1629.5,0,0,0
1943,101,0,6518,0,1629.5,0,0,0
1944,101,0,6518,0,1629.5,0,0,0
1945,101,0,6518,0,1629.5,0,0,0
1946,101,0,6518,0,1629.5,0,0,0
1947,101,0,6518,0,1629.5,0,0,0
1948,101,0,6518,0,1629.5,0,0,0
1949,101,0,6518,0,1629.5,0,0,0
1950,101,0,6518,0,1629.5,0,0,0
1951,101,0,6518,0,1629.5,0,0,0
1952,101,0,6518,0,1629.5,0,0,0
1953,101,0,6518,0,1629.5,0,0,0
1954,101,0,6518,0,1629.5,0,0,0
1955,101,0,6518,0,1629.5,0,0,0
1956,101,0,6518,0,1629.5,0,0,0
1957,101,0,6518,0,1629.5,0,0,0
1958,101,0,6518,0,1629.5,0,0,0
1959,101,0,6518,0,1629.5,0,0,0
1960,101,0,6518,0,1629.5,0,0,0
1961,101,0,6518,0,1629.5,0,0,0
1962,101,0,6518,0,1629.5,0,0,0
1963,101,0,6518,0,1629.5,0,0,0
1964,101,0,6518,0,1629.5,0,0,0
1965,101,0,6518,0,1629.5,0,0,0
1966,101,0,6518,0,1629.5,0,0,0
1967,101,0,6518,0,1629.5,0,0,0
1968,101,0,6518,0,1629.5,0,0,0
1969,101,23,6518,23,1629.5,5.75,0.00352868978214176,1.17622992738059
1970,101,0,6518,23,1629.5,5.75,0.00352868978214176,1.17622992738059
1971,101,0,6518,23,1629.5,5.75,0.00352868978214176,1.17622992738059
1972,101,0,6518,23,1629.5,5.75,0.00352868978214176,1.17622992738059
1973,101,1556,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1974,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1975,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1976,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1977,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1978,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1979,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1980,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1981,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1982,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1983,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1984,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1985,101,0,6518,1579,1629.5,394.75,0.242252224608776,80.7507415362586
1986,101,999,6518,2578,1629.5,644.5,0.395520098189629,100
1987,101,0,6518,2578,1629.5,644.5,0.395520098189629,100
1988,101,0,6518,2578,1629.5,644.5,0.395520098189629,100
1989,101,0,6518,2578,1629.5,644.5,0.395520098189629,100
1990,101,0,6518,2578,1629.5,644.5,0.395520098189629,100
1991,101,18,6518,2596,1629.5,649,0.398281681497392,100
1992,101,0,6518,2596,1629.5,649,0.398281681497392,100
1993,101,0,6518,2596,1629.5,649,0.398281681497392,100
1994,101,0,6518,2596,1629.5,649,0.398281681497392,100
1995,101,75,6518,2671,1629.5,667.75,0.409788278613071,100
1996,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
1997,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
1998,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
1999,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2000,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2001,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2002,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2003,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2004,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2005,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2006,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2007,101,0,6518,2671,1629.5,667.75,0.409788278613071,100
2008,101,1374,6518,4045,1629.5,1011.25,0.620589137772323,100
2009,101,584,6518,4629,1629.5,1157.25,0.710187173979748,100
2010,101,691,6518,5320,1629.5,1330,0.816201288738877,100
2011,101,289,6518,5609,1629.5,1402.25,0.860540042957963,100
2012,101,0,6518,5609,1629.5,1402.25,0.860540042957963,100
2013,101,0,6518,5609,1629.5,1402.25,0.860540042957963,100
2014,101,0,6518,5609,1629.5,1402.25,0.860540042957963,100
2015,101,0,6518,5609,1629.5,1402.25,0.860540042957963,100
0,102,12,13024,12,3256,3,0.000921375921375921,0.307125307125307
1819,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1840,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1848,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1864,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1865,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1867,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1872,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1875,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1876,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1877,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1878,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1879,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1881,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1882,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1883,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1884,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1885,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1886,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1887,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1888,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1889,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1890,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1891,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1892,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1893,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1894,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1895,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1896,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1897,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1898,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1899,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1900,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1901,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1902,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1903,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1904,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1905,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1906,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1907,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1908,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1909,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1910,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1911,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1912,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1913,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1914,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1915,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1916,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1917,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1918,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1919,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1920,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1921,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1922,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1923,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1924,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1925,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1926,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1927,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1928,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1929,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1930,102,0,13024,12,3256,3,0.000921375921375921,0.307125307125307
1931,102,9,13024,21,3256,5.25,0.00161240786240786,0.537469287469287
1932,102,0,13024,21,3256,5.25,0.00161240786240786,0.537469287469287
1933,102,0,13024,21,3256,5.25,0.00161240786240786,0.537469287469287
1934,102,0,13024,21,3256,5.25,0.00161240786240786,0.537469287469287
1935,102,21,13024,42,3256,10.5,0.00322481572481572,1.07493857493857
1936,102,0,13024,42,3256,10.5,0.00322481572481572,1.07493857493857
1937,102,0,13024,42,3256,10.5,0.00322481572481572,1.07493857493857
1938,102,0,13024,42,3256,10.5,0.00322481572481572,1.07493857493857
1939,102,2,13024,44,3256,11,0.00337837837837838,1.12612612612613
1940,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1941,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1942,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1943,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1944,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1945,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1946,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1947,102,0,13024,44,3256,11,0.00337837837837838,1.12612612612613
1948,102,40,13024,84,3256,21,0.00644963144963145,2.14987714987715
1949,102,0,13024,84,3256,21,0.00644963144963145,2.14987714987715
1950,102,2,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1951,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1952,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1953,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1954,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1955,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1956,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1957,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1958,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1959,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1960,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1961,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1962,102,0,13024,86,3256,21.5,0.0066031941031941,2.2010647010647
1963,102,12,13024,98,3256,24.5,0.00752457002457002,2.50819000819001
1964,102,72,13024,170,3256,42.5,0.0130528255528256,4.35094185094185
1965,102,0,13024,170,3256,42.5,0.0130528255528256,4.35094185094185
1966,102,0,13024,170,3256,42.5,0.0130528255528256,4.35094185094185
1967,102,7,13024,177,3256,44.25,0.0135902948402948,4.53009828009828
1968,102,0,13024,177,3256,44.25,0.0135902948402948,4.53009828009828
1969,102,4,13024,181,3256,45.25,0.0138974201474201,4.63247338247338
1970,102,0,13024,181,3256,45.25,0.0138974201474201,4.63247338247338
1971,102,0,13024,181,3256,45.25,0.0138974201474201,4.63247338247338
1972,102,0,13024,181,3256,45.25,0.0138974201474201,4.63247338247338
1973,102,30,13024,211,3256,52.75,0.01620085995086,5.40028665028665
1974,102,8,13024,219,3256,54.75,0.0168151105651106,5.60503685503685
1975,102,82,13024,301,3256,75.25,0.0231111793611794,7.70372645372645
1976,102,203,13024,504,3256,126,0.0386977886977887,12.8992628992629
1977,102,2,13024,506,3256,126.5,0.0388513513513514,12.9504504504505
1978,102,0,13024,506,3256,126.5,0.0388513513513514,12.9504504504505
1979,102,0,13024,506,3256,126.5,0.0388513513513514,12.9504504504505
1980,102,3,13024,509,3256,127.25,0.0390816953316953,13.0272317772318
1981,102,0,13024,509,3256,127.25,0.0390816953316953,13.0272317772318
1982,102,31,13024,540,3256,135,0.0414619164619165,13.8206388206388
1983,102,15,13024,555,3256,138.75,0.0426136363636364,14.2045454545455
1984,102,237,13024,792,3256,198,0.0608108108108108,20.2702702702703
1985,102,0,13024,792,3256,198,0.0608108108108108,20.2702702702703
1986,102,507,13024,1299,3256,324.75,0.0997389434889435,33.2463144963145
1987,102,84,13024,1383,3256,345.75,0.106188574938575,35.3961916461916
1988,102,1,13024,1384,3256,346,0.106265356265356,35.4217854217854
1989,102,0,13024,1384,3256,346,0.106265356265356,35.4217854217854
1990,102,3,13024,1387,3256,346.75,0.1064957002457,35.4985667485668
1991,102,102,13024,1489,3256,372.25,0.114327395577396,38.1091318591319
1992,102,217,13024,1706,3256,426.5,0.130988943488943,43.6629811629812
1993,102,2,13024,1708,3256,427,0.131142506142506,43.7141687141687
1994,102,41,13024,1749,3256,437.25,0.134290540540541,44.7635135135135
1995,102,4,13024,1753,3256,438.25,0.134597665847666,44.8658886158886
1996,102,0,13024,1753,3256,438.25,0.134597665847666,44.8658886158886
1997,102,1,13024,1754,3256,438.5,0.134674447174447,44.8914823914824
1998,102,500,13024,2254,3256,563.5,0.173065110565111,57.6883701883702
1999,102,79,13024,2333,3256,583.25,0.179130835380835,59.7102784602785
2000,102,1080,13024,3413,3256,853.25,0.262054668304668,87.3515561015561
2001,102,169,13024,3582,3256,895.5,0.275030712530713,91.6769041769042
2002,102,1,13024,3583,3256,895.75,0.275107493857494,91.7024979524979
2003,102,0,13024,3583,3256,895.75,0.275107493857494,91.7024979524979
2004,102,96,13024,3679,3256,919.75,0.282478501228501,94.1595004095004
2005,102,0,13024,3679,3256,919.75,0.282478501228501,94.1595004095004
2006,102,1,13024,3680,3256,920,0.282555282555283,94.1850941850942
2007,102,0,13024,3680,3256,920,0.282555282555283,94.1850941850942
2008,102,1,13024,3681,3256,920.25,0.282632063882064,94.2106879606879
2009,102,0,13024,3681,3256,920.25,0.282632063882064,94.2106879606879
2010,102,0,13024,3681,3256,920.25,0.282632063882064,94.2106879606879
2011,102,12,13024,3693,3256,923.25,0.28355343980344,94.5178132678133
2012,102,0,13024,3693,3256,923.25,0.28355343980344,94.5178132678133
2013,102,0,13024,3693,3256,923.25,0.28355343980344,94.5178132678133
2014,102,8,13024,3701,3256,925.25,0.28416769041769,94.7225634725635
2015,102,0,13024,3701,3256,925.25,0.28416769041769,94.7225634725635
0,103,0,814,0,203.5,0,0,0
1819,103,0,814,0,203.5,0,0,0
1840,103,0,814,0,203.5,0,0,0
1848,103,0,814,0,203.5,0,0,0
1864,103,0,814,0,203.5,0,0,0
1865,103,0,814,0,203.5,0,0,0
1867,103,0,814,0,203.5,0,0,0
1872,103,0,814,0,203.5,0,0,0
1875,103,0,814,0,203.5,0,0,0
1876,103,0,814,0,203.5,0,0,0
1877,103,0,814,0,203.5,0,0,0
1878,103,0,814,0,203.5,0,0,0
1879,103,0,814,0,203.5,0,0,0
1881,103,0,814,0,203.5,0,0,0
1882,103,0,814,0,203.5,0,0,0
1883,103,0,814,0,203.5,0,0,0
1884,103,0,814,0,203.5,0,0,0
1885,103,0,814,0,203.5,0,0,0
1886,103,0,814,0,203.5,0,0,0
1887,103,0,814,0,203.5,0,0,0
1888,103,0,814,0,203.5,0,0,0
1889,103,0,814,0,203.5,0,0,0
1890,103,0,814,0,203.5,0,0,0
1891,103,0,814,0,203.5,0,0,0
1892,103,0,814,0,203.5,0,0,0
1893,103,0,814,0,203.5,0,0,0
1894,103,0,814,0,203.5,0,0,0
1895,103,0,814,0,203.5,0,0,0
1896,103,0,814,0,203.5,0,0,0
1897,103,0,814,0,203.5,0,0,0
1898,103,0,814,0,203.5,0,0,0
1899,103,0,814,0,203.5,0,0,0
1900,103,0,814,0,203.5,0,0,0
1901,103,0,814,0,203.5,0,0,0
1902,103,0,814,0,203.5,0,0,0
1903,103,0,814,0,203.5,0,0,0
1904,103,0,814,0,203.5,0,0,0
1905,103,0,814,0,203.5,0,0,0
1906,103,0,814,0,203.5,0,0,0
1907,103,0,814,0,203.5,0,0,0
1908,103,0,814,0,203.5,0,0,0
1909,103,0,814,0,203.5,0,0,0
1910,103,0,814,0,203.5,0,0,0
1911,103,0,814,0,203.5,0,0,0
1912,103,0,814,0,203.5,0,0,0
1913,103,0,814,0,203.5,0,0,0
1914,103,0,814,0,203.5,0,0,0
1915,103,0,814,0,203.5,0,0,0
1916,103,0,814,0,203.5,0,0,0
1917,103,0,814,0,203.5,0,0,0
1918,103,0,814,0,203.5,0,0,0
1919,103,0,814,0,203.5,0,0,0
1920,103,0,814,0,203.5,0,0,0
1921,103,0,814,0,203.5,0,0,0
1922,103,0,814,0,203.5,0,0,0
1923,103,0,814,0,203.5,0,0,0
1924,103,0,814,0,203.5,0,0,0
1925,103,0,814,0,203.5,0,0,0
1926,103,0,814,0,203.5,0,0,0
1927,103,0,814,0,203.5,0,0,0
1928,103,0,814,0,203.5,0,0,0
1929,103,0,814,0,203.5,0,0,0
1930,103,0,814,0,203.5,0,0,0
1931,103,0,814,0,203.5,0,0,0
1932,103,0,814,0,203.5,0,0,0
1933,103,0,814,0,203.5,0,0,0
1934,103,0,814,0,203.5,0,0,0
1935,103,0,814,0,203.5,0,0,0
1936,103,0,814,0,203.5,0,0,0
1937,103,0,814,0,203.5,0,0,0
1938,103,0,814,0,203.5,0,0,0
1939,103,0,814,0,203.5,0,0,0
1940,103,0,814,0,203.5,0,0,0
1941,103,0,814,0,203.5,0,0,0
1942,103,0,814,0,203.5,0,0,0
1943,103,0,814,0,203.5,0,0,0
1944,103,0,814,0,203.5,0,0,0
1945,103,0,814,0,203.5,0,0,0
1946,103,0,814,0,203.5,0,0,0
1947,103,0,814,0,203.5,0,0,0
1948,103,0,814,0,203.5,0,0,0
1949,103,0,814,0,203.5,0,0,0
1950,103,0,814,0,203.5,0,0,0
1951,103,0,814,0,203.5,0,0,0
1952,103,0,814,0,203.5,0,0,0
1953,103,0,814,0,203.5,0,0,0
1954,103,0,814,0,203.5,0,0,0
1955,103,0,814,0,203.5,0,0,0
1956,103,0,814,0,203.5,0,0,0
1957,103,0,814,0,203.5,0,0,0
1958,103,0,814,0,203.5,0,0,0
1959,103,0,814,0,203.5,0,0,0
1960,103,0,814,0,203.5,0,0,0
1961,103,0,814,0,203.5,0,0,0
1962,103,0,814,0,203.5,0,0,0
1963,103,0,814,0,203.5,0,0,0
1964,103,0,814,0,203.5,0,0,0
1965,103,0,814,0,203.5,0,0,0
1966,103,0,814,0,203.5,0,0,0
1967,103,0,814,0,203.5,0,0,0
1968,103,0,814,0,203.5,0,0,0
1969,103,0,814,0,203.5,0,0,0
1970,103,0,814,0,203.5,0,0,0
1971,103,0,814,0,203.5,0,0,0
1972,103,0,814,0,203.5,0,0,0
1973,103,0,814,0,203.5,0,0,0
1974,103,0,814,0,203.5,0,0,0
1975,103,0,814,0,203.5,0,0,0
1976,103,0,814,0,203.5,0,0,0
1977,103,0,814,0,203.5,0,0,0
1978,103,0,814,0,203.5,0,0,0
1979,103,0,814,0,203.5,0,0,0
1980,103,0,814,0,203.5,0,0,0
1981,103,0,814,0,203.5,0,0,0
1982,103,0,814,0,203.5,0,0,0
1983,103,0,814,0,203.5,0,0,0
1984,103,0,814,0,203.5,0,0,0
1985,103,0,814,0,203.5,0,0,0
1986,103,0,814,0,203.5,0,0,0
1987,103,0,814,0,203.5,0,0,0
1988,103,0,814,0,203.5,0,0,0
1989,103,0,814,0,203.5,0,0,0
1990,103,0,814,0,203.5,0,0,0
1991,103,0,814,0,203.5,0,0,0
1992,103,0,814,0,203.5,0,0,0
1993,103,0,814,0,203.5,0,0,0
1994,103,0,814,0,203.5,0,0,0
1995,103,0,814,0,203.5,0,0,0
1996,103,0,814,0,203.5,0,0,0
1997,103,0,814,0,203.5,0,0,0
1998,103,0,814,0,203.5,0,0,0
1999,103,0,814,0,203.5,0,0,0
2000,103,0,814,0,203.5,0,0,0
2001,103,0,814,0,203.5,0,0,0
2002,103,0,814,0,203.5,0,0,0
2003,103,0,814,0,203.5,0,0,0
2004,103,0,814,0,203.5,0,0,0
2005,103,0,814,0,203.5,0,0,0
2006,103,125,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2007,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2008,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2009,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2010,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2011,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2012,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2013,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2014,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
2015,103,0,814,125,203.5,31.25,0.153562653562654,51.1875511875512
0,104,0,2032,0,508,0,0,0
1819,104,0,2032,0,508,0,0,0
1840,104,0,2032,0,508,0,0,0
1848,104,0,2032,0,508,0,0,0
1864,104,0,2032,0,508,0,0,0
1865,104,0,2032,0,508,0,0,0
1867,104,0,2032,0,508,0,0,0
1872,104,0,2032,0,508,0,0,0
1875,104,0,2032,0,508,0,0,0
1876,104,0,2032,0,508,0,0,0
1877,104,0,2032,0,508,0,0,0
1878,104,0,2032,0,508,0,0,0
1879,104,0,2032,0,508,0,0,0
1881,104,0,2032,0,508,0,0,0
1882,104,0,2032,0,508,0,0,0
1883,104,0,2032,0,508,0,0,0
1884,104,0,2032,0,508,0,0,0
1885,104,0,2032,0,508,0,0,0
1886,104,0,2032,0,508,0,0,0
1887,104,0,2032,0,508,0,0,0
1888,104,0,2032,0,508,0,0,0
1889,104,0,2032,0,508,0,0,0
1890,104,0,2032,0,508,0,0,0
1891,104,0,2032,0,508,0,0,0
1892,104,0,2032,0,508,0,0,0
1893,104,0,2032,0,508,0,0,0
1894,104,0,2032,0,508,0,0,0
1895,104,0,2032,0,508,0,0,0
