"layer","region_id","value"
"cbd.alien.species",69,0
"cbd.alien.species",70,1
"cbd.alien.species",71,0
"cbd.alien.species",72,0
"cbd.alien.species",73,0
"cbd.alien.species",74,0.25
"cbd.alien.species",75,0.25
"cbd.alien.species",76,0
"cbd.alien.species",77,0
"cbd.alien.species",78,0
"cbd.alien.species",79,0
"cbd.alien.species",80,0.5
"cbd.alien.species",81,0
"cbd.alien.species",82,0
"cbd.alien.species",83,0.75
"cbd.alien.species",84,0.194203670434951
"cbd.alien.species",85,0.194203670434951
"cbd.alien.species",86,0
"cbd.alien.species",87,0
"cbd.alien.species",88,0
"cbd.alien.species",89,0
"cbd.alien.species",90,0.5
"cbd.alien.species",91,0
"cbd.alien.species",92,0
"cbd.alien.species",93,0.25
"cbd.alien.species",94,0.194203670434951
"cbd.alien.species",95,0.5
"cbd.alien.species",96,0.5
"cbd.alien.species",97,0
"cbd.alien.species",98,0
"cbd.alien.species",99,0.25
"cbd.alien.species",100,1
"cbd.alien.species",101,0.75
"cbd.alien.species",102,0
"cbd.alien.species",103,0.25
"cbd.alien.species",104,0.25
"cbd.alien.species",105,0
"cbd.alien.species",106,0.194203670434951
"cbd.alien.species",107,0
"cbd.alien.species",108,0
"cbd.alien.species",109,0
"cbd.alien.species",110,0
"cbd.alien.species",111,0
"cbd.alien.species",112,0
"cbd.alien.species",113,0
"cbd.alien.species",114,0
"cbd.alien.species",115,0.250116386505873
"cbd.alien.species",116,0.25
"cbd.alien.species",117,0.25
"cbd.alien.species",118,0
"cbd.alien.species",119,0
"cbd.alien.species",120,0
"cbd.alien.species",121,0.42089232528489
"cbd.alien.species",122,0.5
"cbd.alien.species",123,0.5
"cbd.alien.species",124,0.25
"cbd.alien.species",125,0.75
"cbd.alien.species",126,0.5
"cbd.alien.species",127,0.25
"cbd.alien.species",128,0.25
"cbd.alien.species",129,0.5
"cbd.alien.species",130,0.5
"cbd.alien.species",131,0.25
"cbd.alien.species",132,0
"cbd.alien.species",133,0.5
"cbd.alien.species",134,0.25
"cbd.alien.species",135,0
"cbd.alien.species",136,0
"cbd.alien.species",137,0.271524094081267
"cbd.alien.species",138,0.25
"cbd.alien.species",139,0
"cbd.alien.species",140,1
"cbd.alien.species",141,0.5
"cbd.alien.species",142,0.5
"cbd.alien.species",143,0
"cbd.alien.species",144,0
"cbd.alien.species",145,0
"cbd.alien.species",146,0
"cbd.alien.species",147,0
"cbd.alien.species",148,0.25
"cbd.alien.species",149,0
"cbd.alien.species",150,0
"cbd.alien.species",151,0.25
"cbd.alien.species",152,0
"cbd.alien.species",153,0.5
"cbd.alien.species",154,0
"cbd.alien.species",155,0
"cbd.alien.species",156,1
"cbd.alien.species",157,0
"cbd.alien.species",158,0
"cbd.alien.species",159,0.5
"cbd.alien.species",160,0.25
"cbd.alien.species",161,0
"cbd.alien.species",163,0
"cbd.alien.species",164,0
"cbd.alien.species",165,0.25
"cbd.alien.species",166,0.25
"cbd.alien.species",167,0.25
"cbd.alien.species",168,0
"cbd.alien.species",169,0.5
"cbd.alien.species",170,1
"cbd.alien.species",171,0
"cbd.alien.species",172,0
"cbd.habitat",1,0.999991001147726
"cbd.habitat",2,0.999991001147726
"cbd.habitat",3,0.044790960205125
"cbd.habitat",4,0.363636363636364
"cbd.habitat",5,0.909090909090909
"cbd.habitat",6,0.818181818181818
"cbd.habitat",7,0
"cbd.habitat",8,0
"cbd.habitat",9,0
"cbd.habitat",10,0.888540008601397
"cbd.habitat",11,0.818181818181818
"cbd.habitat",12,1
"cbd.habitat",13,0
"cbd.habitat",14,0
"cbd.habitat",15,0
"cbd.habitat",16,0.636363636363636
"cbd.habitat",17,0.545454545454545
"cbd.habitat",18,0.818181818181818
"cbd.habitat",19,0.636363636363636
"cbd.habitat",20,0.818181818181818
"cbd.habitat",21,0.645969436382837
"cbd.habitat",22,0.909090909090909
"cbd.habitat",23,0.818181818181818
"cbd.habitat",24,0.755453954534964
"cbd.habitat",25,0
"cbd.habitat",26,1
"cbd.habitat",27,0.818181818181818
"cbd.habitat",28,0.818181818181818
"cbd.habitat",29,1
"cbd.habitat",30,0
"cbd.habitat",31,0.454545454545455
"cbd.habitat",32,0.545454545454545
"cbd.habitat",33,0
"cbd.habitat",34,0
"cbd.habitat",35,0
"cbd.habitat",36,0.909090909090909
"cbd.habitat",37,0
"cbd.habitat",38,0
"cbd.habitat",39,0.454545454545455
"cbd.habitat",40,0.454545454545455
"cbd.habitat",41,0.727272727272727
"cbd.habitat",42,0.909090909090909
"cbd.habitat",43,0.509180174908116
"cbd.habitat",44,0.545454545454545
"cbd.habitat",45,1
"cbd.habitat",46,0.318191121438968
"cbd.habitat",47,1
"cbd.habitat",48,0.909090909090909
"cbd.habitat",49,0.727272727272727
"cbd.habitat",50,0
"cbd.habitat",51,0.454545454545455
"cbd.habitat",52,0.727272727272727
"cbd.habitat",53,0.545454545454545
"cbd.habitat",54,0
"cbd.habitat",55,0.545454545454545
"cbd.habitat",56,0.454545454545455
"cbd.habitat",57,0
"cbd.habitat",58,0.545454545454545
"cbd.habitat",59,0.909090909090909
"cbd.habitat",60,0.727272727272727
"cbd.habitat",61,1
"cbd.habitat",62,0.545454545454545
"cbd.habitat",63,0.818181818181818
"cbd.habitat",64,0.909090909090909
"cbd.habitat",65,0.454545454545455
"cbd.habitat",66,0.454545454545455
"cbd.habitat",67,0.812335373711092
"cbd.habitat",68,0.812335373711092
"cbd.habitat",69,0.727272727272727
"cbd.habitat",70,0.363636363636364
"cbd.habitat",71,0.272727272727273
"cbd.habitat",72,0.454545454545455
"cbd.habitat",73,0.545454545454545
"cbd.habitat",74,0.545454545454545
"cbd.habitat",75,0.909090909090909
"cbd.habitat",76,0
"cbd.habitat",77,0
"cbd.habitat",78,0.727272727272727
"cbd.habitat",79,0.276174578574158
"cbd.habitat",80,0.545454545454545
"cbd.habitat",81,0.909090909090909
"cbd.habitat",82,0
"cbd.habitat",83,0.363636363636364
"cbd.habitat",84,0.591363692552171
"cbd.habitat",85,0.591363692552171
"cbd.habitat",86,0
"cbd.habitat",87,0.727272727272727
"cbd.habitat",88,0.818181818181818
"cbd.habitat",89,0.545454545454545
"cbd.habitat",90,1
"cbd.habitat",91,0.818181818181818
"cbd.habitat",92,0.545454545454545
"cbd.habitat",93,0.909090909090909
"cbd.habitat",94,0.591363692552171
"cbd.habitat",95,1
"cbd.habitat",96,0.909090909090909
"cbd.habitat",97,0.363636363636364
"cbd.habitat",98,0.636363636363636
"cbd.habitat",99,1
"cbd.habitat",100,0.636363636363636
"cbd.habitat",101,0.909090909090909
"cbd.habitat",102,0.727272727272727
"cbd.habitat",103,0.818181818181818
"cbd.habitat",104,0.454545454545455
"cbd.habitat",105,0
"cbd.habitat",106,0.591363692552171
"cbd.habitat",107,0
"cbd.habitat",108,0.881083788905103
"cbd.habitat",109,0.881083788905103
"cbd.habitat",110,0.276174578574158
"cbd.habitat",111,0.276174578574158
"cbd.habitat",112,1
"cbd.habitat",113,0
"cbd.habitat",114,0.276174578574158
"cbd.habitat",115,0.999732112443269
"cbd.habitat",116,0.727272727272727
"cbd.habitat",117,1
"cbd.habitat",118,0
"cbd.habitat",119,0.545454545454545
"cbd.habitat",120,0
"cbd.habitat",121,0.708405691193503
"cbd.habitat",122,0.818181818181818
"cbd.habitat",123,0.727272727272727
"cbd.habitat",124,0.545454545454545
"cbd.habitat",125,0.818181818181818
"cbd.habitat",126,0.454545454545455
"cbd.habitat",127,0.909090909090909
"cbd.habitat",128,0.636363636363636
"cbd.habitat",129,0.636363636363636
"cbd.habitat",130,0.909090909090909
"cbd.habitat",131,1
"cbd.habitat",132,0.909090909090909
"cbd.habitat",133,0.454545454545455
"cbd.habitat",134,0.727272727272727
"cbd.habitat",135,0.454545454545455
"cbd.habitat",136,0
"cbd.habitat",137,0.509180174908116
"cbd.habitat",138,0.636363636363636
"cbd.habitat",139,0.818181818181818
"cbd.habitat",140,0.818181818181818
"cbd.habitat",141,0.727272727272727
"cbd.habitat",142,0.454545454545455
"cbd.habitat",143,0
"cbd.habitat",144,0.909090909090909
"cbd.habitat",145,0.454545454545455
"cbd.habitat",146,0.909090909090909
"cbd.habitat",147,0
"cbd.habitat",148,0.727272727272727
"cbd.habitat",149,0
"cbd.habitat",150,0.454545454545455
"cbd.habitat",151,0.363636363636364
"cbd.habitat",152,0.636363636363636
"cbd.habitat",153,1
"cbd.habitat",154,0.636363636363636
"cbd.habitat",155,0.636363636363636
"cbd.habitat",156,0.909090909090909
"cbd.habitat",157,0.727272727272727
"cbd.habitat",158,0.363636363636364
"cbd.habitat",159,0.909090909090909
"cbd.habitat",160,0.545454545454545
"cbd.habitat",161,0
"cbd.habitat",163,1
"cbd.habitat",164,0.818181818181818
"cbd.habitat",165,1
"cbd.habitat",166,0.727272727272727
"cbd.habitat",167,0.727272727272727
"cbd.habitat",168,0.818181818181818
"cbd.habitat",169,1
"cbd.habitat",170,1
"cbd.habitat",171,0
"cbd.habitat",172,0
"cbd.mariculture",1,0.969206845308422
"cbd.mariculture",2,0.969206845308422
"cbd.mariculture",3,0.055113534272597
"cbd.mariculture",4,0.75
"cbd.mariculture",5,1
"cbd.mariculture",6,0.75
"cbd.mariculture",7,0
"cbd.mariculture",8,0
"cbd.mariculture",9,0
"cbd.mariculture",10,0.904517295260078
"cbd.mariculture",11,0.25
"cbd.mariculture",12,1
"cbd.mariculture",13,0
"cbd.mariculture",14,0
"cbd.mariculture",15,0
"cbd.mariculture",16,0.5
"cbd.mariculture",17,0.25
"cbd.mariculture",18,0.166666666666667
"cbd.mariculture",19,0.833333333333333
"cbd.mariculture",20,0.083333333333333
"cbd.mariculture",21,0.276496623601963
"cbd.mariculture",22,0.666666666666667
"cbd.mariculture",23,0.666666666666667
"cbd.mariculture",24,0.680807554661678
"cbd.mariculture",25,0
"cbd.mariculture",26,1
"cbd.mariculture",27,0.333333333333333
"cbd.mariculture",28,0.666666666666667
"cbd.mariculture",29,0.583333333333333
"cbd.mariculture",30,0
"cbd.mariculture",31,0.166666666666667
"cbd.mariculture",32,0
"cbd.mariculture",33,0
"cbd.mariculture",34,0
"cbd.mariculture",35,0
"cbd.mariculture",36,0
"cbd.mariculture",37,0
"cbd.mariculture",38,0
"cbd.mariculture",39,0.25
"cbd.mariculture",40,0
"cbd.mariculture",41,0.083333333333333
"cbd.mariculture",42,0.416666666666667
"cbd.mariculture",43,0.683856658723833
"cbd.mariculture",44,0.5
"cbd.mariculture",45,1
"cbd.mariculture",46,0.108856786526971
"cbd.mariculture",47,0.083333333333333
"cbd.mariculture",48,0.916666666666667
"cbd.mariculture",49,0.083333333333333
"cbd.mariculture",50,0
"cbd.mariculture",51,0.416666666666667
"cbd.mariculture",52,0.75
"cbd.mariculture",53,0.583333333333333
"cbd.mariculture",54,0
"cbd.mariculture",55,0.166666666666667
"cbd.mariculture",56,0.25
"cbd.mariculture",57,0
"cbd.mariculture",58,0.166666666666667
"cbd.mariculture",59,0.416666666666667
"cbd.mariculture",60,0.166666666666667
"cbd.mariculture",61,0.333333333333333
"cbd.mariculture",62,0.833333333333333
"cbd.mariculture",63,0.916666666666667
"cbd.mariculture",64,0.583333333333333
"cbd.mariculture",65,0.5
"cbd.mariculture",66,0.166666666666667
"cbd.mariculture",67,0.686283624242653
"cbd.mariculture",68,0.686283624242653
"cbd.mariculture",69,0.083333333333333
"cbd.mariculture",70,0.083333333333333
"cbd.mariculture",71,0
"cbd.mariculture",72,0.166666666666667
"cbd.mariculture",73,0
"cbd.mariculture",74,0.25
"cbd.mariculture",75,0.666666666666667
"cbd.mariculture",76,0
"cbd.mariculture",77,0
"cbd.mariculture",78,0
"cbd.mariculture",79,0.253160030359645
"cbd.mariculture",80,0.583333333333333
"cbd.mariculture",81,0.416666666666667
"cbd.mariculture",82,0
"cbd.mariculture",83,0.666666666666667
"cbd.mariculture",84,0.394339294496814
"cbd.mariculture",85,0.394339294496814
"cbd.mariculture",86,0
"cbd.mariculture",87,0.083333333333333
"cbd.mariculture",88,0.666666666666667
"cbd.mariculture",89,0.333333333333333
"cbd.mariculture",90,0.416666666666667
"cbd.mariculture",91,0.083333333333333
"cbd.mariculture",92,0
"cbd.mariculture",93,0.083333333333333
"cbd.mariculture",94,0.394339294496814
"cbd.mariculture",95,0.833333333333333
"cbd.mariculture",96,0.666666666666667
"cbd.mariculture",97,0
"cbd.mariculture",98,0.416666666666667
"cbd.mariculture",99,0.416666666666667
"cbd.mariculture",100,0.5
"cbd.mariculture",101,0.5
"cbd.mariculture",102,0.166666666666667
"cbd.mariculture",103,0.25
"cbd.mariculture",104,0.416666666666667
"cbd.mariculture",105,0
"cbd.mariculture",106,0.394339294496814
"cbd.mariculture",107,0
"cbd.mariculture",108,0.587389192603402
"cbd.mariculture",109,0.587389192603402
"cbd.mariculture",110,0.253160030359645
"cbd.mariculture",111,0.253160030359645
"cbd.mariculture",112,0.666666666666667
"cbd.mariculture",113,0
"cbd.mariculture",114,0.253160030359645
"cbd.mariculture",115,0.083316102659024
"cbd.mariculture",116,1
"cbd.mariculture",117,0.5
"cbd.mariculture",118,0
"cbd.mariculture",119,0
"cbd.mariculture",120,0
"cbd.mariculture",121,0.283584310548857
"cbd.mariculture",122,0.25
"cbd.mariculture",123,0.25
"cbd.mariculture",124,0.083333333333333
"cbd.mariculture",125,0.666666666666667
"cbd.mariculture",126,0.833333333333333
"cbd.mariculture",127,0.5
"cbd.mariculture",128,1
"cbd.mariculture",129,0.416666666666667
"cbd.mariculture",130,1
"cbd.mariculture",131,0.583333333333333
"cbd.mariculture",132,0.916666666666667
"cbd.mariculture",133,0.833333333333333
"cbd.mariculture",134,1
"cbd.mariculture",135,0.416666666666667
"cbd.mariculture",136,0
"cbd.mariculture",137,0.683856658723833
"cbd.mariculture",138,0.416666666666667
"cbd.mariculture",139,0.583333333333333
"cbd.mariculture",140,0.416666666666667
"cbd.mariculture",141,0
"cbd.mariculture",142,0.5
"cbd.mariculture",143,0
"cbd.mariculture",144,0
"cbd.mariculture",145,0.083333333333333
"cbd.mariculture",146,0.916666666666667
"cbd.mariculture",147,0
"cbd.mariculture",148,0
"cbd.mariculture",149,0
"cbd.mariculture",150,0
"cbd.mariculture",151,0.5
"cbd.mariculture",152,0
"cbd.mariculture",153,0.916666666666667
"cbd.mariculture",154,0.083333333333333
"cbd.mariculture",155,0
"cbd.mariculture",156,0.833333333333333
"cbd.mariculture",157,0.583333333333333
"cbd.mariculture",158,0.5
"cbd.mariculture",159,0.916666666666667
"cbd.mariculture",160,0.916666666666667
"cbd.mariculture",161,0
"cbd.mariculture",163,0
"cbd.mariculture",164,0.25
"cbd.mariculture",165,0.583333333333333
"cbd.mariculture",166,1
"cbd.mariculture",167,1
"cbd.mariculture",168,0.916666666666667
"cbd.mariculture",169,0.666666666666667
"cbd.mariculture",170,0.916666666666667
"cbd.mariculture",171,0
"cbd.mariculture",172,0.083333333333333
"cbd.signatories",1,1
"cbd.signatories",2,1
"cbd.signatories",3,1
"cbd.signatories",4,1
"cbd.signatories",5,1
"cbd.signatories",6,1
"cbd.signatories",7,1
"cbd.signatories",8,1
"cbd.signatories",9,1
"cbd.signatories",10,1
"cbd.signatories",11,1
"cbd.signatories",12,1
"cbd.signatories",13,1
"cbd.signatories",14,1
"cbd.signatories",15,1
"cbd.signatories",16,1
"cbd.signatories",17,1
"cbd.signatories",18,1
"cbd.signatories",19,1
"cbd.signatories",20,1
"cbd.signatories",21,1
"cbd.signatories",22,1
"cbd.signatories",23,1
"cbd.signatories",24,1
"cbd.signatories",25,1
"cbd.signatories",26,1
"cbd.signatories",27,1
"cbd.signatories",28,1
"cbd.signatories",29,1
"cbd.signatories",30,1
"cbd.signatories",31,1
"cbd.signatories",32,1
"cbd.signatories",33,1
"cbd.signatories",34,1
"cbd.signatories",35,1
"cbd.signatories",36,1
"cbd.signatories",37,1
"cbd.signatories",38,1
"cbd.signatories",39,1
"cbd.signatories",40,1
"cbd.signatories",41,1
"cbd.signatories",42,1
"cbd.signatories",43,1
"cbd.signatories",44,1
"cbd.signatories",45,1
"cbd.signatories",46,0
"cbd.signatories",47,1
"cbd.signatories",48,1
"cbd.signatories",49,1
"cbd.signatories",50,1
"cbd.signatories",51,1
"cbd.signatories",52,1
"cbd.signatories",53,1
"cbd.signatories",54,1
"cbd.signatories",55,1
"cbd.signatories",56,1
"cbd.signatories",57,1
"cbd.signatories",58,1
"cbd.signatories",59,1
"cbd.signatories",60,1
"cbd.signatories",61,1
"cbd.signatories",62,1
"cbd.signatories",63,1
"cbd.signatories",64,1
"cbd.signatories",65,1
"cbd.signatories",66,1
"cbd.signatories",67,1
"cbd.signatories",68,1
"cbd.signatories",69,1
"cbd.signatories",70,1
"cbd.signatories",71,1
"cbd.signatories",72,1
"cbd.signatories",73,1
"cbd.signatories",74,1
"cbd.signatories",75,1
"cbd.signatories",76,1
"cbd.signatories",77,1
"cbd.signatories",78,1
"cbd.signatories",79,1
"cbd.signatories",80,1
"cbd.signatories",81,1
"cbd.signatories",82,1
"cbd.signatories",83,1
"cbd.signatories",84,0
"cbd.signatories",85,1
"cbd.signatories",86,1
"cbd.signatories",87,1
"cbd.signatories",88,1
"cbd.signatories",89,1
"cbd.signatories",90,1
"cbd.signatories",91,1
"cbd.signatories",92,1
"cbd.signatories",93,1
"cbd.signatories",94,1
"cbd.signatories",95,1
"cbd.signatories",96,1
"cbd.signatories",97,1
"cbd.signatories",98,1
"cbd.signatories",99,1
"cbd.signatories",100,1
"cbd.signatories",101,1
"cbd.signatories",102,1
"cbd.signatories",103,1
"cbd.signatories",104,1
"cbd.signatories",105,1
"cbd.signatories",106,1
"cbd.signatories",107,1
"cbd.signatories",108,1
"cbd.signatories",109,1
"cbd.signatories",110,0
"cbd.signatories",111,0
"cbd.signatories",112,1
"cbd.signatories",113,1
"cbd.signatories",114,0
"cbd.signatories",115,1
"cbd.signatories",116,0
"cbd.signatories",117,1
"cbd.signatories",118,1
"cbd.signatories",119,1
"cbd.signatories",120,1
"cbd.signatories",121,1
"cbd.signatories",122,1
"cbd.signatories",123,1
"cbd.signatories",124,1
"cbd.signatories",125,1
"cbd.signatories",126,1
"cbd.signatories",127,1
"cbd.signatories",128,1
"cbd.signatories",129,1
"cbd.signatories",130,1
"cbd.signatories",131,1
"cbd.signatories",132,1
"cbd.signatories",133,1
"cbd.signatories",134,1
"cbd.signatories",135,1
"cbd.signatories",136,1
"cbd.signatories",137,0
"cbd.signatories",138,1
"cbd.signatories",139,1
"cbd.signatories",140,1
"cbd.signatories",141,1
"cbd.signatories",142,1
"cbd.signatories",143,1
"cbd.signatories",144,1
"cbd.signatories",145,1
"cbd.signatories",146,1
"cbd.signatories",147,1
"cbd.signatories",148,1
"cbd.signatories",149,1
"cbd.signatories",150,1
"cbd.signatories",151,1
"cbd.signatories",152,1
"cbd.signatories",153,1
"cbd.signatories",154,1
"cbd.signatories",155,1
"cbd.signatories",156,1
"cbd.signatories",157,1
"cbd.signatories",158,1
"cbd.signatories",159,1
"cbd.signatories",160,1
"cbd.signatories",161,0.976756541373356
"cbd.signatories",162,0
"cbd.signatories",163,1
"cbd.signatories",164,1
"cbd.signatories",165,1
"cbd.signatories",166,1
"cbd.signatories",167,1
"cbd.signatories",168,1
"cbd.signatories",169,1
"cbd.signatories",170,1
"cbd.signatories",171,1
"cbd.signatories",172,1
"cbd.tourism",1,0.67410528462018
"cbd.tourism",2,0.67410528462018
"cbd.tourism",3,0.021712295527359
"cbd.tourism",4,0.166666666666667
"cbd.tourism",5,0.444444444444333
"cbd.tourism",6,0.444444444444333
"cbd.tourism",7,0
"cbd.tourism",8,0
"cbd.tourism",9,0
"cbd.tourism",10,0.373092915529554
"cbd.tourism",11,0.444444444444333
"cbd.tourism",12,0.666666666666667
"cbd.tourism",13,0
"cbd.tourism",14,0
"cbd.tourism",15,0
"cbd.tourism",16,0.388888888888667
