"country","comname","sciname","ico_trend","ico_gl","ico_category","iucn_sid","am_sid","popn_trend","iucn_category","spatial_source","parent_sid","subpop_sid","ico_rgn_id","rgn_id"
"Saudi Arabia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,50
"Seychelles","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,31
"Solomon Islands","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,7
"Somalia","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,44
"Sri Lanka","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,40
"Sudan","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,49
"Taiwan, Province of China","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Tanzania, United Republic of","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Thailand","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,25
"Trinidad and Tobago","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,126
"United Arab Emirates","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,54
"Vanuatu","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,6
"Venezuela","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,139
"Viet Nam","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Virgin Islands, British","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,NA
"Yemen","Hawksbill Turtle","Eretmochelys imbricata","decreasing",TRUE,"CR",8005,"Rep-2852","Decreasing","CR","am",NA,NA,NA,47
"Mexico","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating",TRUE,"CR",11533,"Rep-3849",NA,"CR","am",NA,NA,NA,135
"United States","Kemp's Ridley Turtle","Lepidochelys kempii","needs updating",TRUE,"CR",11533,"Rep-3849",NA,"CR","am",NA,NA,NA,163
"Albania","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,82
"Albania","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,82
"Albania","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,82
"Albania","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,82
"Albania","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,82
"Albania","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,82
"Angola","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,200
"Angola","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,200
"Angola","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,200
"Angola","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,200
"Angola","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,200
"Angola","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,200
"Antigua and Barbuda","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,120
"Antigua and Barbuda","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,120
"Antigua and Barbuda","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,120
"Antigua and Barbuda","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,120
"Antigua and Barbuda","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,120
"Antigua and Barbuda","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,120
"Aruba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,250
"Aruba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,250
"Aruba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,250
"Aruba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,250
"Aruba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,250
"Aruba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,250
"Australia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,16,16
"Australia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,16,16
"Australia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,16,16
"Australia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,16,16
"Australia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,16,16
"Australia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,16,16
"Bahamas","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,110
"Bahamas","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,110
"Bahamas","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,110
"Bahamas","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,110
"Bahamas","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,110
"Bahamas","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,110
"Bahrain","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,52
"Bahrain","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,52
"Bahrain","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,52
"Bahrain","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,52
"Bahrain","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,52
"Bahrain","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,52
"Barbados","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,124
"Barbados","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,124
"Barbados","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,124
"Barbados","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,124
"Barbados","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,124
"Barbados","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,124
"Benin","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,99
"Benin","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,99
"Benin","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,99
"Benin","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,99
"Benin","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,99
"Benin","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,99
"Brazil","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,171
"Brazil","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,171
"Brazil","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,171
"Brazil","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,171
"Brazil","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,171
"Brazil","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,171
"China","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,209
"China","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,209
"China","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,209
"China","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,209
"China","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,209
"China","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,209
"Colombia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,132
"Colombia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,132
"Colombia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,132
"Colombia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,132
"Colombia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,132
"Colombia","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,132
"Congo, The Democratic Republic of the","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,NA
"Congo, The Democratic Republic of the","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,NA
"Congo, The Democratic Republic of the","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,NA
"Congo, The Democratic Republic of the","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,NA
"Congo, The Democratic Republic of the","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,NA
"Congo, The Democratic Republic of the","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,NA
"Costa Rica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,130
"Costa Rica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,130
"Costa Rica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,130
"Costa Rica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,130
"Costa Rica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,130
"Costa Rica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,130
"C<aa>te d'Ivoire","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,NA
"C<aa>te d'Ivoire","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,NA
"C<aa>te d'Ivoire","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,NA
"C<aa>te d'Ivoire","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,NA
"C<aa>te d'Ivoire","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,NA
"C<aa>te d'Ivoire","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,NA
"Cuba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,112
"Cuba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,112
"Cuba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,112
"Cuba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,112
"Cuba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,112
"Cuba","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,112
"Dominica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,123
"Dominica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,123
"Dominica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,123
"Dominica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,123
"Dominica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,123
"Dominica","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,123
"Dominican Republic","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,115
"Dominican Republic","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,115
"Dominican Republic","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,115
"Dominican Republic","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,115
"Dominican Republic","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,115
"Dominican Republic","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,115
"Ecuador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,137
"Ecuador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,137
"Ecuador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,137
"Ecuador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,137
"Ecuador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,137
"Ecuador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,137
"El Salvador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,134
"El Salvador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,134
"El Salvador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,134
"El Salvador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,134
"El Salvador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,134
"El Salvador","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,134
"Eritrea","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967827,"Rep-2331","Increasing","LC","am_subpop",6494,NA,NA,45
"Eritrea","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",6494,"Rep-2331","Decreasing","VU","am_parent",NA,46967807,NA,45
"Eritrea","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967807,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,45
"Eritrea","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967838,"Rep-2331","Increasing","CR","am_subpop",6494,NA,NA,45
"Eritrea","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967817,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,45
"Eritrea","Leatherback Turtle","Dermochelys coriacea","decreasing",TRUE,"CR",46967863,"Rep-2331","Decreasing","CR","am_subpop",6494,NA,NA,45
