am_sid,iucn_sid,sciname,popn_category,popn_trend,rgn_id,rgn_name,n_cells,presence,spatial_source
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258432,Antarctica,151,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258410,Antarctica,132,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,258431,Antarctica,99,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,288100,Antarctica,300,1,iucn
"NA, NA",22729148,"Garrodia nereis, Oceanites nereis",LC,Decreasing,288200,Antarctica,27,1,iucn
ITS-554451,22729604,Thalassarche cauta,NT,Unknown,258700,Antarctica,15,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258700,Antarctica,74,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258600,Antarctica,186,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258510,Antarctica,284,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258520,Antarctica,110,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,248300,Antarctica,98,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,248400,Antarctica,153,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,248600,Antarctica,326,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258441,Antarctica,85,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258442,Antarctica,199,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258432,Antarctica,82,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,258410,Antarctica,1454,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,288100,Antarctica,209,1,iucn
"NA",22729609,Thalassarche steadi,NT,Decreasing,288200,Antarctica,1,1,iucn
ITS-174734,22729686,Phalacrocorax atriceps,LC,Unknown,248200,Antarctica,3,1,iucn
ITS-174734,22729686,Phalacrocorax atriceps,LC,Unknown,248100,Antarctica,106,1,iucn
ITS-174734,22729686,Phalacrocorax atriceps,LC,Unknown,248500,Antarctica,6,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,258600,Antarctica,186,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,258510,Antarctica,284,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,258520,Antarctica,146,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,248300,Antarctica,39,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,258441,Antarctica,32,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,258442,Antarctica,314,1,iucn
"NA",22735250,Eudyptes chrysocome,VU,Decreasing,258431,Antarctica,16,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258700,Antarctica,74,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258600,Antarctica,186,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258510,Antarctica,284,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258520,Antarctica,161,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,248300,Antarctica,80,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,248400,Antarctica,69,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,248600,Antarctica,777,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258441,Antarctica,435,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258442,Antarctica,810,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258432,Antarctica,302,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258410,Antarctica,1228,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258431,Antarctica,323,1,iucn
"NA",45048812,Pterodroma macroptera,LC,Decreasing,258420,Antarctica,84,1,iucn
"NA",45959011,Puffinus assimilis,LC,Decreasing,258510,Antarctica,110,1,iucn
"NA",45959011,Puffinus assimilis,LC,Decreasing,258520,Antarctica,17,1,iucn
"NA",45959186,Puffinus elegans,LC,Decreasing,248400,Antarctica,36,1,iucn
"NA",45959186,Puffinus elegans,LC,Decreasing,248600,Antarctica,81,1,iucn
Rep-4381,46967863,Dermochelys coriacea,CR,Decreasing,258700,Antarctica,2,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258700,Antarctica,74,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258600,Antarctica,186,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258510,Antarctica,284,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258520,Antarctica,161,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,248300,Antarctica,184,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,248400,Antarctica,258,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,248600,Antarctica,3092,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258441,Antarctica,624,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258442,Antarctica,816,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258432,Antarctica,262,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258410,Antarctica,1955,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258431,Antarctica,290,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,248200,Antarctica,476,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,288100,Antarctica,1044,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,288200,Antarctica,2261,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,288300,Antarctica,1168,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,248100,Antarctica,514,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,258420,Antarctica,185,1,iucn
"NA, NA, NA",62289571,"Catharacta antarctica, Catharacta lonnbergi, Stercorarius lonnbergi",LC,Stable,248500,Antarctica,1207,1,iucn
