"rgn_id","commodity","product","value_ext","rgn_name","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
75,"Z_TOTAL","corals",FALSE,"Ukraine",,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,"Z_TOTAL","fish_oil",FALSE,"Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,3,2,0,0,0,0,3
75,"Z_TOTAL","ornamentals",FALSE,"Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
75,"Z_TOTAL","seaweeds",FALSE,"Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,37,23,42,33,38,55,107,24,25,19
75,"Z_TOTAL","shells",FALSE,"Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,12,19,10,38,0,0,0,0
75,"Z_TOTAL","sponges",FALSE,"Ukraine",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,0,11,2,0
76,"Agar agar nei","seaweeds",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,,4,,3,5,,4,1,,8,1,4,12,1,19,15,21,89
76,"Cod liver oil","fish_oil",FALSE,"Turkey",,514,12,,,,,,1319,1584,1280,1222,3724,144,190,75,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Coral and the like","corals",FALSE,"Turkey",,,,,,,,,,,,,,,3462,3010,4473,4315,4588,4975,3671,2326,2275,2044,1315,1179,1574,1795,1751,2199,1044,2409,4062,3523,3991,4468
76,"Fish body oils, nei","fish_oil",FALSE,"Turkey",21,,,,,,238,681,393,,,,,1293,806,98,,,527,2099,8,,,1,1549,359,2778,4577,500,,1,3,26455,2742,13160,8685
76,"Fish liver oils, nei","fish_oil",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,41,,16,,,,,,,,,,,,18,0,0,17
76,"Natural sponges nei","sponges",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,,,,,,,46,0,0,0,0,0,0,0,0,0,0,0
76,"Natural sponges other than raw","sponges",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,15,11,19
76,"Natural sponges raw","sponges",FALSE,"Turkey",637,330,560,827,836,1019,,,464,437,487,599,344,,318,210,155,114,14,73,43,46,21,38,,36,11,7,15,14,7,1,0,0,0,0
76,"Ornamental saltwater fish","ornamentals",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,1,0,0,0,74,13
76,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,12,34,26,30,67,86,96,33,25,20,5,6,35,15,19,0,3,23
76,"Shells nei","shells",FALSE,"Turkey",2285,3155,4818,4341,3722,5684,0,0,1130,1400,6298,8867,9981,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Z_TOTAL","corals",FALSE,"Turkey",,,,,,,,,,,,,,,3462,3010,4473,4315,4588,4975,3671,2326,2275,2044,1315,1179,1574,1795,1751,2199,1044,2409,4062,3523,3991,4468
76,"Z_TOTAL","fish_oil",FALSE,"Turkey",21,514,12,,,,238,681,1712,1584,1280,1222,3724,1437,996,173,0,0,568,2131,24,0,0,1,1549,359,2778,4577,500,0,1,3,26473,2742,13160,8702
76,"Z_TOTAL","ornamentals",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,1,0,0,0,74,13
76,"Z_TOTAL","seaweeds",FALSE,"Turkey",,,,,,,,,,,,,,,,,,,12,38,26,33,72,86,100,34,25,28,6,10,47,16,38,15,24,112
76,"Z_TOTAL","shells",FALSE,"Turkey",2285,3155,4818,4341,3722,5684,0,0,1130,1400,6298,8867,9981,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,"Z_TOTAL","sponges",FALSE,"Turkey",637,330,560,827,836,1019,,,464,437,487,599,344,,318,210,155,114,14,73,43,46,21,38,46,36,11,7,15,14,7,1,0,15,11,19
77,"Agar agar nei","seaweeds",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0
77,"Coral and the like","corals",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,113,,57,76,88,0,70,0,0,0,0,0,0,0
77,"Fish body oils, nei","fish_oil",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"Miscellaneous corals and shells","shells",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,0
77,"Natural sponges nei","sponges",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
77,"Natural sponges other than raw","sponges",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
77,"Natural sponges raw","sponges",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,23,,167,,,,,,,0,0,,1
77,"Ornamental fish nei","ornamentals",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,33,41,64,266,306,112,1
77,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,0,0,0,0,0,0,1,0
77,"Z_TOTAL","corals",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,113,,57,76,88,0,70,0,0,0,0,0,0,0
77,"Z_TOTAL","fish_oil",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,"Z_TOTAL","ornamentals",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,2,,,2,33,41,64,266,306,112,1
77,"Z_TOTAL","seaweeds",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,8,,1,0,0,0,2,0,0,1,0
77,"Z_TOTAL","shells",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,0,0,,0
77,"Z_TOTAL","sponges",FALSE,"Syria",,,,,,,,,,,,,,,,,,,,,,,,23,,167,,,,,,0,0,0,0,1
78,"Fish body oils, nei","fish_oil",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,
78,"Fish body oils, nei","fish_oil",TRUE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78,"Fish liver oils, nei","fish_oil",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
78,"Miscellaneous corals and shells","shells",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
78,"Natural sponges nei","sponges",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,8,8,5,19,7,0,,0,0,0,0,0,0,0,0
78,"Ornamental fish nei","ornamentals",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2,2,0,0,0,,0
78,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,6,3,16,18,11,1
78,"Z_TOTAL","fish_oil",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,1,
78,"Z_TOTAL","fish_oil",TRUE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78,"Z_TOTAL","ornamentals",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,2,2,0,0,0,,0
78,"Z_TOTAL","seaweeds",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,3,6,3,16,18,11,1
78,"Z_TOTAL","shells",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
78,"Z_TOTAL","sponges",FALSE,"Lebanon",,,,,,,,,,,,,,,,,,,,,,8,8,5,19,7,0,,0,0,0,0,0,0,0,0
79,"Agar agar nei","seaweeds",FALSE,"Israel",,,,,,,,,,,,,,,,,,,,,,5,,,,23,34,24,6,38,26,8,0,4,4,6
79,"Fish body oils, nei","fish_oil",FALSE,"Israel",,,,,,,,,,,,,,,,,,,,,,,,3,8,0,0,0,0,0,37,0,0,0,62,293
79,"Fish liver oils, nei","fish_oil",FALSE,"Israel",,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,28,37,445
79,"Ornamental fish nei","ornamentals",FALSE,"Israel",20,29,,30,,,,,,,,,3503,3554,4569,4977,5087,5605,7156,8385,8238,8369,7086,6083,5399,5540,5603,8525,10790,10975,11370,13593,15929,15646,15223,15859
79,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Israel",,,,,,,,,,,,,,,1302,2510,1637,2850,,,,,3,1436,1452,1531,1124,2690,3556,2575,3443,3963,3794,4475,9504,9460
79,"Z_TOTAL","fish_oil",FALSE,"Israel",,,,,,,,,,,,,,,,,,,,,,,,3,8,0,0,5,0,0,37,0,0,28,99,738
79,"Z_TOTAL","ornamentals",FALSE,"Israel",20,29,,30,,,,,,,,,3503,3554,4569,4977,5087,5605,7156,8385,8238,8369,7086,6083,5399,5540,5603,8525,10790,10975,11370,13593,15929,15646,15223,15859
79,"Z_TOTAL","seaweeds",FALSE,"Israel",,,,,,,,,,,,,,,1302,2510,1637,2850,,,,5,3,1436,1452,1554,1158,2714,3562,2613,3469,3971,3794,4479,9508,9466
80,"Agar agar nei","seaweeds",FALSE,"Greece",,,,,,,,,,,,4,2,6,,,,,132,1,,0,0,0,0,,1,1,0,0,0,4,0,1,1,
80,"Agar agar nei","seaweeds",TRUE,"Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
80,"Fish body oils, nei","fish_oil",FALSE,"Greece",,,,,,,,,,,,,,,,,,0,0,0,0,0,40,0,0,106,0,15,39,0,4,8,,,146,1
80,"Fish liver oils, nei","fish_oil",FALSE,"Greece",,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,4,0,0,80
80,"Miscellaneous corals and shells","shells",FALSE,"Greece",,,,,,,,,,,,,,,2593,2779,3364,2633,2130,1894,1827,1367,1276,1134,930,626,412,296,165,669,378,413,1252,666,1368,654
80,"Natural sponges other than raw","sponges",FALSE,"Greece",,,,,,,,,,,,,,,,,,,1854,1827,1328,1526,1175,1743,1174,834,677,1024,786,1377,2058,1653,952,1173,779,826
80,"Natural sponges raw","sponges",FALSE,"Greece",2885,2970,3563,3675,3756,2694,3307,2127,2190,2051,2190,2961,2184,3933,1875,2553,1731,1661,1175,140,43,240,220,141,391,423,198,262,706,831,168,503,269,195,443,564
80,"Ornamental saltwater fish","ornamentals",FALSE,"Greece",,,,,,,,,,,,,,,,1,,177,24,0,76,354,1279,2018,370,382,978,150,388,346,1264,962,1102,733,2595,149
80,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Greece",,,,,,,,,,,,,18,19,,,,,,,,,,6,4,14,2,6,10,31,83,4,19,6,98,246
80,"Shells nei","shells",FALSE,"Greece",257,483,568,375,590,687,615,363,953,893,1918,3283,2105,3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,"Z_TOTAL","fish_oil",FALSE,"Greece",,,,,,,,,,,,,,,,,,0,0,0,19,0,40,0,0,106,0,15,39,0,4,8,4,0,146,81
80,"Z_TOTAL","ornamentals",FALSE,"Greece",,,,,,,,,,,,,,,,1,,177,24,0,76,354,1279,2018,370,382,978,150,388,346,1264,962,1102,733,2595,149
80,"Z_TOTAL","seaweeds",FALSE,"Greece",,,,,,,,,,,,4,20,25,,,,,132,1,,0,0,6,4,14,3,7,10,31,83,8,19,7,99,
80,"Z_TOTAL","seaweeds",TRUE,"Greece",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247
80,"Z_TOTAL","shells",FALSE,"Greece",257,483,568,375,590,687,615,363,953,893,1918,3283,2105,3554,2593,2779,3364,2633,2130,1894,1827,1367,1276,1134,930,626,412,296,165,669,378,413,1252,666,1368,654
80,"Z_TOTAL","sponges",FALSE,"Greece",2885,2970,3563,3675,3756,2694,3307,2127,2190,2051,2190,2961,2184,3933,1875,2553,1731,1661,3029,1967,1371,1766,1395,1884,1565,1257,875,1286,1492,2208,2226,2156,1221,1368,1222,1390
81,"Coral and the like","corals",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Fish body oils, nei","fish_oil",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,21
81,"Fish liver oils, nei","fish_oil",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Miscellaneous corals and shells","shells",FALSE,"Cyprus",,,,,,,,,,,,,34,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Natural sponges other than raw","sponges",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,128,49,17,25,338,503,39,28,8,19,48,0,0,0,0,0,0,0
81,"Natural sponges raw","sponges",FALSE,"Cyprus",,,,56,128,55,0,46,14,20,0,10,4,6,,,,,2,2,0,0,1614,112,712,0,0,0,0,0,0,0,0,0,0,0
81,"Ornamental saltwater fish","ornamentals",FALSE,"Cyprus",,,,,,,,,,,,,665,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
81,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0
81,"Z_TOTAL","corals",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Z_TOTAL","fish_oil",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21
81,"Z_TOTAL","ornamentals",FALSE,"Cyprus",,,,,,,,,,,,,665,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
81,"Z_TOTAL","seaweeds",FALSE,"Cyprus",,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0
81,"Z_TOTAL","shells",FALSE,"Cyprus",,,,,,,,,,,,,34,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
81,"Z_TOTAL","sponges",FALSE,"Cyprus",,,,56,128,55,0,46,14,20,0,10,4,6,,,,,130,51,17,25,1952,615,751,28,8,19,48,0,0,0,0,0,0,0
82,"Coral and the like","corals",FALSE,"Albania",,,,,,,,,,,,,,,,,,,,,391,137,156,316,57,21,33,54,126,29,29,0,136,120,0,160
82,"Ornamental fish nei","ornamentals",FALSE,"Albania",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,1,6,,16,5,0,0
82,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
82,"Z_TOTAL","corals",FALSE,"Albania",,,,,,,,,,,,,,,,,,,,,391,137,156,316,57,21,33,54,126,29,29,0,136,120,0,160
82,"Z_TOTAL","ornamentals",FALSE,"Albania",,,,,,,,,,,,,,,,,,,,,,,,,1,,,,4,1,6,,16,5,0,0
82,"Z_TOTAL","seaweeds",FALSE,"Albania",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11
84,"Fish liver oils, nei","fish_oil",FALSE,"Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
84,"Ornamental fish nei","ornamentals",FALSE,"Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,3,2,12,8,5,,4,0,0,0,0
84,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Algeria",,,,,,,,,,,,,,,,,,,,,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"Z_TOTAL","fish_oil",FALSE,"Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
84,"Z_TOTAL","ornamentals",FALSE,"Algeria",,,,,,,,,,,,,,,,,,,,,,,,,,3,2,12,8,5,,4,0,0,0,0
84,"Z_TOTAL","seaweeds",FALSE,"Algeria",,,,,,,,,,,,,,,,,,,,,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,"Fish body oils, nei","fish_oil",FALSE,"Saint Helena",,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,0,0,0,0,0,0
86,"Ornamental fish nei","ornamentals",FALSE,"Saint Helena",,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,1,0,0,9,0,0,0,0
86,"Z_TOTAL","fish_oil",FALSE,"Saint Helena",,,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,0,0,0,0,0,0,0
86,"Z_TOTAL","ornamentals",FALSE,"Saint Helena",,,,,,,,,,,,,,,,,,,,,,,,,,4,,4,1,0,0,9,0,0,0,0
96,"Coral and the like","corals",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,0,0,0,0
96,"Fish body oils, nei","fish_oil",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,0,0,0,0,0,0,0,0
96,"Ornamental fish nei","ornamentals",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,50,42,,7,5,,2,19,14,6,,4,,,6,5,
96,"Ornamental fish nei","ornamentals",TRUE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
96,"Ornamental saltwater fish","ornamentals",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0
96,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0
96,"Z_TOTAL","corals",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,0,0,0,0
96,"Z_TOTAL","fish_oil",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,0,0,0,0,0,0,0,0
96,"Z_TOTAL","ornamentals",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,50,42,,7,5,,2,19,14,6,1,4,0,0,6,5,
96,"Z_TOTAL","ornamentals",TRUE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
96,"Z_TOTAL","seaweeds",FALSE,"Sierra Leone",,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0
97,"Fish body oils, nei","fish_oil",FALSE,"Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
97,"Ornamental fish nei","ornamentals",FALSE,"Liberia",,,,,,,,,,,,,,,,,,,,,,,,,1,,16,1,10,3,2,0,0,0,0,0
97,"Z_TOTAL","fish_oil",FALSE,"Liberia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
97,"Z_TOTAL","ornamentals",FALSE,"Liberia",,,,,,,,,,,,,,,,,,,,,,,,,1,,16,1,10,3,2,0,0,0,0,0
98,"Fish body oils, nei","fish_oil",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,,,,,,121,95,233,0,0,0,0,0,0,0,0
98,"Miscellaneous corals and shells","shells",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0
98,"Ornamental fish nei","ornamentals",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,3,0,0,0,0,0
98,"Ornamental saltwater fish","ornamentals",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0
98,"Z_TOTAL","fish_oil",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,,,,,,121,95,233,0,0,0,0,0,0,0,0
98,"Z_TOTAL","ornamentals",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,4,0,0,0,0,0
98,"Z_TOTAL","shells",FALSE,"Togo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0
99,"Ornamental fish nei","ornamentals",FALSE,"Benin",,,,,,,,,,,,,,,,,,,,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,"Z_TOTAL","ornamentals",FALSE,"Benin",,,,,,,,,,,,,,,,,,,,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Fish body oils, nei","fish_oil",FALSE,"Republique du Congo",,,,,,,37,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Fish liver oils, nei","fish_oil",FALSE,"Republique du Congo",,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Ornamental fish nei","ornamentals",FALSE,"Republique du Congo",,,,,,,,,,,,,,,,,,,,3,85,77,77,82,96,132,187,180,83,,131,0,0,0,0,117
100,"Z_TOTAL","fish_oil",FALSE,"Republique du Congo",,,,,,,37,0,42,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,"Z_TOTAL","ornamentals",FALSE,"Republique du Congo",,,,,,,,,,,,,,,,,,,,3,85,77,77,82,96,132,187,180,83,,131,0,0,0,0,117
101,"Agar agar nei","seaweeds",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4,0,39,0,0,0,0,0,0,0
101,"Fish body oils, nei","fish_oil",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,620,994,,4103,5735,781,448,622,1194,521,1109,465,747,15,1400,278,147,1760
101,"Fish liver oils, nei","fish_oil",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,,,0,40,130,1109,860,3,33,18,1520,1240,685,1106,1640
101,"Miscellaneous corals and shells","shells",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,9,52,26,7,13,,,,,,,0,,1,
101,"Miscellaneous corals and shells","shells",TRUE,"Namibia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
101,"Natural sponges nei","sponges",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,,6,,,,0,0,0,0,0
101,"Ornamental fish nei","ornamentals",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,,,,5,0,7,19,117,107,0,0,,0,0,0
101,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,1112,3546,914,477,429,169,26,56,178,73,73,194,898,215,161
101,"Z_TOTAL","fish_oil",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,620,994,,4103,5735,781,488,752,2303,1381,1112,498,765,1535,2640,963,1253,3400
101,"Z_TOTAL","ornamentals",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,,,,5,0,7,19,117,107,0,0,,0,0,0
101,"Z_TOTAL","seaweeds",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,1112,3546,917,477,429,173,26,95,178,73,73,194,898,215,161
101,"Z_TOTAL","shells",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,9,52,26,7,13,,,,,,,0,,1,
101,"Z_TOTAL","shells",TRUE,"Namibia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
101,"Z_TOTAL","sponges",FALSE,"Namibia",,,,,,,,,,,,,,,,,,,,,,1,3,0,0,0,,6,,,,0,0,0,0,0
102,"Agar agar nei","seaweeds",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,,5,12,52,21,9,12,33,20,38
102,"Coral and the like","corals",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,28,,,115,125,70,24,38,17,52,90,64,52,66,71,31,38,31
102,"Fish body oils, nei","fish_oil",FALSE,"South Africa",5179,204,5010,5626,277,4280,670,2934,550,502,64,4859,1356,37,13,152,370,325,72,280,274,196,1083,17,608,8,269,506,892,650,547,1796,1200,311,4011,4533
102,"Fish liver oils, nei","fish_oil",FALSE,"South Africa",,,2,,,,,,,,,,,,,7,12,13,22,4,3,3,110,3,143,1,44,5,13,2,32,11,561,1108,123,32
102,"Miscellaneous corals and shells","shells",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,19,141
102,"Natural sponges raw","sponges",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,,,,20,5,56,96,104,426,115,168,103,5,0,0,0,0,0
102,"Ornamental fish nei","ornamentals",FALSE,"South Africa",,,,,,,,,,92,,,,,227,223,309,320,269,298,223,253,86,46,27,31,6,75,13,3,3,1,111,1,2,2
102,"Other seaweeds and aquatic plants and products thereof","seaweeds",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,,,,,2158,1269,1535,1163,821,848,1097,515,449,707,898,987,1379,1444
102,"Shells nei","shells",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,158,,,79,50,36,73,46,74,92,70,113,123,145,114,116,5,
102,"Shells nei","shells",TRUE,"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
102,"Z_TOTAL","corals",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,28,,,115,125,70,24,38,17,52,90,64,52,66,71,31,38,31
102,"Z_TOTAL","fish_oil",FALSE,"South Africa",5179,204,5012,5626,277,4280,670,2934,550,502,64,4859,1356,37,13,159,382,338,94,284,277,199,1193,20,751,9,313,511,905,652,579,1807,1761,1419,4134,4565
102,"Z_TOTAL","ornamentals",FALSE,"South Africa",,,,,,,,,,92,,,,,227,223,309,320,269,298,223,253,86,46,27,31,6,75,13,3,3,1,111,1,2,2
102,"Z_TOTAL","seaweeds",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,,,,,2160,1270,1536,1166,821,853,1109,567,470,716,910,1020,1399,1482
102,"Z_TOTAL","shells",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,158,,,79,50,36,73,46,74,92,70,113,123,145,122,116,24,
102,"Z_TOTAL","shells",TRUE,"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146
102,"Z_TOTAL","sponges",FALSE,"South Africa",,,,,,,,,,,,,,,,,,,,,,20,5,56,96,104,426,115,168,103,5,0,0,0,0,0
103,"Fish liver oils, nei","fish_oil",FALSE,"Sao Tome and Principe",,,,,,,,,,,,,,,,,,,,9,,,,,39,0,0,0,0,0,0,0,0,0,0,0
103,"Ornamental fish nei","ornamentals",FALSE,"Sao Tome and Principe",,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,8,1,0,0,0,0
103,"Z_TOTAL","fish_oil",FALSE,"Sao Tome and Principe",,,,,,,,,,,,,,,,,,,,9,,,,,39,0,0,0,0,0,0,0,0,0,0,0
103,"Z_TOTAL","ornamentals",FALSE,"Sao Tome and Principe",,,,,,,,,,,,,,,,,,,,,,2,1,,,,,,,,8,1,0,0,0,0
104,"Ornamental fish nei","ornamentals",FALSE,"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,9,,3,,,,,,3,,,2,0,8,5,0,0
104,"Z_TOTAL","ornamentals",FALSE,"Equatorial Guinea",,,,,,,,,,,,,,,,,,,,9,,3,,,,,,3,,,2,0,8,5,0,0
