SBID,SpeciesCode,CatchWeight,season year,calendar month nr,ASD,TargetSpeciesCode,GearCode,FishingCode
5174,MCC,19576.54193,2011,3,586,TOT,LLS,C
5174,RFA,1075.78,2011,3,586,TOT,LLS,C
5174,TOP,92452.61607,2011,3,586,TOT,LLS,C
5175,ANT,6948.24,2011,3,586,TOT,LLS,C
5175,MCC,47027.43598,2011,3,586,TOT,LLS,C
5175,RFA,17615.25972,2011,3,586,TOT,LLS,C
5175,TOP,373386.8216,2011,3,586,TOT,LLS,C
5176,ANT,814.18,2011,4,586,TOT,LLS,C
5176,MCC,3103.856039,2011,4,586,TOT,LLS,C
5176,RFA,1242.244701,2011,4,586,TOT,LLS,C
5176,TOP,8466.936998,2011,4,586,TOT,LLS,C
5177,ANT,7407,2011,6,586,TOT,LLS,C
5177,MCC,3046.394114,2011,6,586,TOT,LLS,C
5177,TOP,15313.81174,2011,6,586,TOT,LLS,C
5178,ANT,1689,2011,7,586,TOT,LLS,C
5178,MCC,1536.750527,2011,7,586,TOT,LLS,C
5178,TOP,3358.592274,2011,7,586,TOT,LLS,C
5179,ANT,699.7,2011,10,586,TOT,LLS,C
5179,MCC,1643.981804,2011,10,586,TOT,LLS,C
5179,RFA,1438.3,2011,10,586,TOT,LLS,C
5179,TOP,32709.68872,2011,10,586,TOT,LLS,C
5180,ANT,516,2011,11,586,TOT,LLS,C
5180,MCC,3442.815127,2011,11,586,TOT,LLS,C
5180,RFA,608.5633034,2011,11,586,TOT,LLS,C
5180,TOP,47230.42091,2011,11,586,TOT,LLS,C
5181,ANT,1679.4,2011,12,586,TOT,LLS,C
5181,MCC,8059.314575,2011,12,586,TOT,LLS,C
5181,RFA,5138.583886,2011,12,586,TOT,LLS,C
5181,TOP,69156.16422,2011,12,586,TOT,LLS,C
5182,GRV,275,2012,5,5852,TOT,LLS,C
5182,SRX,26,2012,5,5852,TOT,LLS,C
5182,STF,34,2012,5,5852,TOT,LLS,C
5182,TOP,8026.7,2012,5,5852,TOT,LLS,C
5183,ANT,337,2012,6,5852,TOT,LLS,C
5183,GGW,0.2,2012,6,5852,TOT,LLS,C
5183,GRV,18298,2012,6,5852,TOT,LLS,C
5183,MRL,2.2,2012,6,5852,TOT,LLS,C
5183,OWP,0.2,2012,6,5852,TOT,LLS,C
5183,PFR,0.3,2012,6,5852,TOT,LLS,C
5183,SRX,1164,2012,6,5852,TOT,LLS,C
5183,STF,927,2012,6,5852,TOT,LLS,C
5183,TOP,272025.1,2012,6,5852,TOT,LLS,C
5184,ANT,466,2012,7,5852,TOT,LLS,C
5184,GRV,19643,2012,7,5852,TOT,LLS,C
5184,INV,29,2012,7,5852,TOT,LLS,C
5184,KCX,0.5,2012,7,5852,TOT,LLS,C
5184,SRX,499,2012,7,5852,TOT,LLS,C
5184,STF,550,2012,7,5852,TOT,LLS,C
5184,TOP,296153.9,2012,7,5852,TOT,LLS,C
5185,ANT,996,2012,8,5852,TOT,LLS,C
5185,GRV,13938,2012,8,5852,TOT,LLS,C
5185,INV,14,2012,8,5852,TOT,LLS,C
5185,NOK,7,2012,8,5852,TOT,LLS,C
5185,SRX,180,2012,8,5852,TOT,LLS,C
5185,STF,522,2012,8,5852,TOT,LLS,C
5185,TOP,340080,2012,8,5852,TOT,LLS,C
5186,ANT,101,2012,9,5852,TOT,LLS,C
5186,ETF,5.8,2012,9,5852,TOT,LLS,C
5186,GRV,9007,2012,9,5852,TOT,LLS,C
5186,INV,0.1,2012,9,5852,TOT,LLS,C
5186,SRX,349,2012,9,5852,TOT,LLS,C
5186,STF,475,2012,9,5852,TOT,LLS,C
5186,TOP,180198,2012,9,5852,TOT,LLS,C
5187,ANT,680,2012,10,5852,TOT,LLS,C
5187,CUX,0.2,2012,10,5852,TOT,LLS,C
5187,GGW,0.3,2012,10,5852,TOT,LLS,C
5187,GRV,8333,2012,10,5852,TOT,LLS,C
5187,SRX,4005,2012,10,5852,TOT,LLS,C
5187,STF,273,2012,10,5852,TOT,LLS,C
5187,TOP,127939,2012,10,5852,TOT,LLS,C
5188,ANT,1055,2012,11,5852,TOT,LLS,C
5188,ATX,0.9,2012,11,5852,TOT,LLS,C
5188,CUX,0.4,2012,11,5852,TOT,LLS,C
5188,ETF,13,2012,11,5852,TOT,LLS,C
5188,GGW,0.5,2012,11,5852,TOT,LLS,C
5188,GRV,19071,2012,11,5852,TOT,LLS,C
5188,NOX,3.9,2012,11,5852,TOT,LLS,C
5188,OCT,7,2012,11,5852,TOT,LLS,C
5188,SRX,1703,2012,11,5852,TOT,LLS,C
5188,STF,107,2012,11,5852,TOT,LLS,C
5188,TOP,131450,2012,11,5852,TOT,LLS,C
5189,ATX,14,2012,4,5852,TOT,OTB,C
5189,BEA,502,2012,4,5852,TOT,OTB,C
5189,BMU,53,2012,4,5852,TOT,OTB,C
5189,BYR,46,2012,4,5852,TOT,OTB,C
5189,FCX,0.4,2012,4,5852,TOT,OTB,C
5189,GRV,1,2012,4,5852,TOT,OTB,C
5189,JEL,91,2012,4,5852,TOT,OTB,C
5189,LIC,25,2012,4,5852,TOT,OTB,C
5189,NOS,1067,2012,4,5852,TOT,OTB,C
5189,OCT,20,2012,4,5852,TOT,OTB,C
5189,OEQ,18,2012,4,5852,TOT,OTB,C
5189,PFR,67,2012,4,5852,TOT,OTB,C
5189,SQQ,30.8,2012,4,5852,TOT,OTB,C
5189,SSX,1,2012,4,5852,TOT,OTB,C
5189,STF,84,2012,4,5852,TOT,OTB,C
5189,TOP,393598,2012,4,5852,TOT,OTB,C
5189,WGR,45,2012,4,5852,TOT,OTB,C
5190,ANH,0.5,2012,5,5852,TOT,OTB,C
5190,ANT,4.1,2012,5,5852,TOT,OTB,C
5190,ATX,70,2012,5,5852,TOT,OTB,C
5190,BEA,349,2012,5,5852,TOT,OTB,C
5190,BMU,142,2012,5,5852,TOT,OTB,C
5190,BYR,9,2012,5,5852,TOT,OTB,C
5190,CEN,0.3,2012,5,5852,TOT,OTB,C
5190,CUX,15.7,2012,5,5852,TOT,OTB,C
5190,DCP,0.3,2012,5,5852,TOT,OTB,C
5190,ETM,6.7,2012,5,5852,TOT,OTB,C
5190,GAS,0.2,2012,5,5852,TOT,OTB,C
5190,GGW,3.9,2012,5,5852,TOT,OTB,C
5190,GRV,331,2012,5,5852,TOT,OTB,C
5190,JEL,38,2012,5,5852,TOT,OTB,C
5190,LIC,9,2012,5,5852,TOT,OTB,C
5190,LXX,1,2012,5,5852,TOT,OTB,C
5190,MOY,3,2012,5,5852,TOT,OTB,C
5190,NOS,4777,2012,5,5852,TOT,OTB,C
5190,OCT,23,2012,5,5852,TOT,OTB,C
5190,OEQ,26,2012,5,5852,TOT,OTB,C
5190,PFR,1,2012,5,5852,TOT,OTB,C
5190,SQQ,3,2012,5,5852,TOT,OTB,C
5190,STF,67,2012,5,5852,TOT,OTB,C
5190,TOP,292073,2012,5,5852,TOT,OTB,C
5190,WGR,256.8,2012,5,5852,TOT,OTB,C
5191,ATX,28,2012,10,5852,TOT,OTB,C
5191,BEA,668,2012,10,5852,TOT,OTB,C
5191,BMU,100,2012,10,5852,TOT,OTB,C
5191,BYR,86,2012,10,5852,TOT,OTB,C
5191,GGW,27,2012,10,5852,TOT,OTB,C
5191,JEL,154,2012,10,5852,TOT,OTB,C
5191,LIC,7329,2012,10,5852,TOT,OTB,C
5191,NOS,3172,2012,10,5852,TOT,OTB,C
5191,OCT,11,2012,10,5852,TOT,OTB,C
5191,OEQ,6,2012,10,5852,TOT,OTB,C
5191,OWP,2.4,2012,10,5852,TOT,OTB,C
5191,PFR,4.4,2012,10,5852,TOT,OTB,C
5191,SQQ,0.5,2012,10,5852,TOT,OTB,C
5191,STF,30,2012,10,5852,TOT,OTB,C
5191,TOP,223406.617,2012,10,5852,TOT,OTB,C
5191,WGR,3,2012,10,5852,TOT,OTB,C
5192,ATX,62,2012,11,5852,TOT,OTB,C
5192,BEA,271,2012,11,5852,TOT,OTB,C
5192,BMU,93,2012,11,5852,TOT,OTB,C
5192,BYR,44,2012,11,5852,TOT,OTB,C
5192,CEN,1,2012,11,5852,TOT,OTB,C
5192,GGW,2,2012,11,5852,TOT,OTB,C
5192,GRV,0.4,2012,11,5852,TOT,OTB,C
5192,JEL,378,2012,11,5852,TOT,OTB,C
5192,LEF,2.2,2012,11,5852,TOT,OTB,C
5192,LIC,29693,2012,11,5852,TOT,OTB,C
5192,LXX,4,2012,11,5852,TOT,OTB,C
5192,MNI,2,2012,11,5852,TOT,OTB,C
5192,MRL,0.1,2012,11,5852,TOT,OTB,C
5192,NOS,12261,2012,11,5852,TOT,OTB,C
5192,OCT,28,2012,11,5852,TOT,OTB,C
5192,OEQ,46,2012,11,5852,TOT,OTB,C
5192,OWP,3,2012,11,5852,TOT,OTB,C
5192,PFR,2,2012,11,5852,TOT,OTB,C
5192,SQQ,6.3,2012,11,5852,TOT,OTB,C
5192,STF,293,2012,11,5852,TOT,OTB,C
5192,TOP,339590.273,2012,11,5852,TOT,OTB,C
5192,WGR,14,2012,11,5852,TOT,OTB,C
5193,ATX,11.2,2012,12,5852,TOT,OTB,C
5193,BEA,85,2012,12,5852,TOT,OTB,C
5193,BMU,49,2012,12,5852,TOT,OTB,C
5193,BRT,0.1,2012,12,5852,TOT,OTB,C
5193,BYR,0.4,2012,12,5852,TOT,OTB,C
5193,CEN,0.5,2012,12,5852,TOT,OTB,C
5193,ICA,0.3,2012,12,5852,TOT,OTB,C
5193,JEL,105,2012,12,5852,TOT,OTB,C
5193,LEF,0.9,2012,12,5852,TOT,OTB,C
5193,LIC,2482,2012,12,5852,TOT,OTB,C
5193,MNI,1.4,2012,12,5852,TOT,OTB,C
5193,NOS,6441,2012,12,5852,TOT,OTB,C
5193,OCT,2.6,2012,12,5852,TOT,OTB,C
5193,OEQ,2,2012,12,5852,TOT,OTB,C
5193,OWP,0.2,2012,12,5852,TOT,OTB,C
5193,SQQ,7.7,2012,12,5852,TOT,OTB,C
5193,STF,18,2012,12,5852,TOT,OTB,C
5193,TOP,70490.47,2012,12,5852,TOT,OTB,C
5193,WGR,0.3,2012,12,5852,TOT,OTB,C
5194,ANT,6,2012,4,5852,TOT,OTB,S
5194,ATX,239,2012,4,5852,TOT,OTB,S
5194,BEA,46,2012,4,5852,TOT,OTB,S
5194,BMU,1,2012,4,5852,TOT,OTB,S
5194,BYR,7,2012,4,5852,TOT,OTB,S
5194,ETM,1,2012,4,5852,TOT,OTB,S
5194,GGW,21,2012,4,5852,TOT,OTB,S
5194,GRV,409,2012,4,5852,TOT,OTB,S
5194,INV,46,2012,4,5852,TOT,OTB,S
5194,JEL,495,2012,4,5852,TOT,OTB,S
5194,LIC,37,2012,4,5852,TOT,OTB,S
5194,LXX,6,2012,4,5852,TOT,OTB,S
5194,MOY,22,2012,4,5852,TOT,OTB,S
5194,MZZ,34,2012,4,5852,TOT,OTB,S
5194,NOS,7094,2012,4,5852,TOT,OTB,S
5194,OCT,23,2012,4,5852,TOT,OTB,S
5194,OEQ,16,2012,4,5852,TOT,OTB,S
5194,PFR,195,2012,4,5852,TOT,OTB,S
5194,SQQ,2,2012,4,5852,TOT,OTB,S
5194,SSX,4,2012,4,5852,TOT,OTB,S
5194,STF,160,2012,4,5852,TOT,OTB,S
5194,TOP,1118,2012,4,5852,TOT,OTB,S
5194,WGR,3,2012,4,5852,TOT,OTB,S
5195,ANI,1,2012,5,5852,TOT,OTB,S
5195,ANT,4,2012,5,5852,TOT,OTB,S
5195,ATX,102,2012,5,5852,TOT,OTB,S
5195,BEA,33,2012,5,5852,TOT,OTB,S
5195,BMU,8,2012,5,5852,TOT,OTB,S
5195,BYR,1,2012,5,5852,TOT,OTB,S
5195,ETM,7,2012,5,5852,TOT,OTB,S
5195,GGW,2,2012,5,5852,TOT,OTB,S
5195,GRV,814,2012,5,5852,TOT,OTB,S
5195,INV,23,2012,5,5852,TOT,OTB,S
5195,JEL,75,2012,5,5852,TOT,OTB,S
5195,LIC,133,2012,5,5852,TOT,OTB,S
5195,LXX,2,2012,5,5852,TOT,OTB,S
5195,MOY,19,2012,5,5852,TOT,OTB,S
5195,MZZ,10,2012,5,5852,TOT,OTB,S
5195,NOA,6,2012,5,5852,TOT,OTB,S
5195,NOS,847,2012,5,5852,TOT,OTB,S
5195,NOZ,1,2012,5,5852,TOT,OTB,S
5195,OCT,16,2012,5,5852,TOT,OTB,S
5195,OEQ,20,2012,5,5852,TOT,OTB,S
5195,PFR,61,2012,5,5852,TOT,OTB,S
5195,SQQ,6,2012,5,5852,TOT,OTB,S
5195,SSX,1,2012,5,5852,TOT,OTB,S
5195,STF,83,2012,5,5852,TOT,OTB,S
5195,TOP,29568,2012,5,5852,TOT,OTB,S
5195,WGR,1,2012,5,5852,TOT,OTB,S
5196,ANI,1,2012,6,5852,TOT,OTB,S
5196,ATX,17,2012,6,5852,TOT,OTB,S
5196,GRV,97,2012,6,5852,TOT,OTB,S
5196,JEL,8,2012,6,5852,TOT,OTB,S
5196,LIC,7,2012,6,5852,TOT,OTB,S
5196,MOY,8,2012,6,5852,TOT,OTB,S
5196,MZZ,1,2012,6,5852,TOT,OTB,S
5196,NOA,5,2012,6,5852,TOT,OTB,S
5196,NOS,120,2012,6,5852,TOT,OTB,S
5196,OCT,2,2012,6,5852,TOT,OTB,S
5196,OEQ,2,2012,6,5852,TOT,OTB,S
5196,PFR,39,2012,6,5852,TOT,OTB,S
5196,STF,7,2012,6,5852,TOT,OTB,S
5196,TOP,9691,2012,6,5852,TOT,OTB,S
5196,WGR,1,2012,6,5852,TOT,OTB,S
5197,ANI,343,2012,5,5852,ANI,OTB,S
5197,ATX,139,2012,5,5852,ANI,OTB,S
5197,BEA,3,2012,5,5852,ANI,OTB,S
5197,GGW,2,2012,5,5852,ANI,OTB,S
5197,GRV,2,2012,5,5852,ANI,OTB,S
5197,INV,18,2012,5,5852,ANI,OTB,S
5197,JEL,118,2012,5,5852,ANI,OTB,S
5197,LIC,481,2012,5,5852,ANI,OTB,S
5197,LXX,1,2012,5,5852,ANI,OTB,S
5197,MOY,9,2012,5,5852,ANI,OTB,S
5197,MZZ,2,2012,5,5852,ANI,OTB,S
5197,NOA,80,2012,5,5852,ANI,OTB,S
5197,NOS,3,2012,5,5852,ANI,OTB,S
5197,NOZ,5,2012,5,5852,ANI,OTB,S
5197,OCT,8,2012,5,5852,ANI,OTB,S
5197,OEQ,4,2012,5,5852,ANI,OTB,S
5197,PFR,378,2012,5,5852,ANI,OTB,S
5197,SSX,15,2012,5,5852,ANI,OTB,S
5197,STF,45,2012,5,5852,ANI,OTB,S
5197,TOP,215,2012,5,5852,ANI,OTB,S
5198,ANI,4083,2012,6,5852,ANI,OTB,S
5198,ATX,231,2012,6,5852,ANI,OTB,S
5198,BEA,13,2012,6,5852,ANI,OTB,S
5198,BMU,2,2012,6,5852,ANI,OTB,S
5198,BYR,5,2012,6,5852,ANI,OTB,S
5198,GGW,5,2012,6,5852,ANI,OTB,S
5198,GRV,1155,2012,6,5852,ANI,OTB,S
5198,INV,1004,2012,6,5852,ANI,OTB,S
5198,JEL,189,2012,6,5852,ANI,OTB,S
5198,LIC,1527,2012,6,5852,ANI,OTB,S
5198,MOY,14,2012,6,5852,ANI,OTB,S
5198,MZZ,65,2012,6,5852,ANI,OTB,S
5198,NOA,155,2012,6,5852,ANI,OTB,S
5198,NOS,197,2012,6,5852,ANI,OTB,S
5198,NOZ,12,2012,6,5852,ANI,OTB,S
5198,OCT,14,2012,6,5852,ANI,OTB,S
5198,OEQ,1,2012,6,5852,ANI,OTB,S
5198,PFR,328,2012,6,5852,ANI,OTB,S
5198,SSX,9,2012,6,5852,ANI,OTB,S
5198,STF,251,2012,6,5852,ANI,OTB,S
5198,TOP,993,2012,6,5852,ANI,OTB,S
5199,KRI,193925,2012,2,481,KRI,OTM,C
5200,KRI,56850,2012,3,481,KRI,OTM,C
5201,KRI,858111,2012,5,481,KRI,OTM,C
5201,MZZ,0.005,2012,5,481,KRI,OTM,C
5201,SSI,0.03,2012,5,481,KRI,OTM,C
5202,KRI,1362299,2012,6,481,KRI,OTM,C
5203,KRI,692471,2012,7,481,KRI,OTM,C
5204,KRI,1264090,2012,1,481,KRI,OTM,C
5205,KRI,851145,2012,2,482,KRI,OTM,C
5206,KRI,1252419,2012,3,482,KRI,OTM,C
5207,KRI,839270,2012,4,482,KRI,OTM,C
5208,KRI,2276,2012,5,482,KRI,OTM,C
5209,ANI,396,2012,9,483,ANI,OTM,C
5210,KRI,1045620,2012,8,483,KRI,OTM,C
5211,KRI,2243923,2012,9,483,KRI,OTM,C
5212,ANT,219,2012,6,483,TOT,LLS,C
5212,GRV,1230,2012,6,483,TOT,LLS,C
5212,SRX,25,2012,6,483,TOT,LLS,C
5212,TOP,72395,2012,6,483,TOT,LLS,C
5213,ANT,339,2012,7,483,TOT,LLS,C
5213,GRV,758,2012,7,483,TOT,LLS,C
5213,MRL,0.3,2012,7,483,TOT,LLS,C
5213,SRX,16,2012,7,483,TOT,LLS,C
5213,TOP,123669,2012,7,483,TOT,LLS,C
5214,ANT,365,2012,8,483,TOT,LLS,C
5214,GRV,369,2012,8,483,TOT,LLS,C
5214,SRX,26,2012,8,483,TOT,LLS,C
5214,TOP,41596,2012,8,483,TOT,LLS,C
5215,FIC,118.9,2012,2,481,KRI,OTM,C
5215,KRI,2356000,2012,2,481,KRI,OTM,C
5217,ANT,13,2012,6,481,KRI,OTM,C
5217,KRI,510260,2012,6,481,KRI,OTM,C
5218,ANH,47,2012,7,481,KRI,OTM,C
5218,KRI,732820,2012,7,481,KRI,OTM,C
5219,KRI,47052,2012,11,481,KRI,OTM,C
5220,KRI,43000,2012,1,481,KRI,OTM,C
5221,ELC,0.1,2012,4,482,KRI,OTM,C
5221,GYN,0.02,2012,4,482,KRI,OTM,C
5221,ICX,8,2012,4,482,KRI,OTM,C
5221,KRI,575740,2012,4,482,KRI,OTM,C
5222,ANT,112.3,2012,5,483,TOT,LLS,C
5222,GRV,2829.9,2012,5,483,TOT,LLS,C
5222,MRL,4.8,2012,5,483,TOT,LLS,C
5222,SRX,44.1,2012,5,483,TOT,LLS,C
5222,TOP,64930.5,2012,5,483,TOT,LLS,C
5223,ANT,289,2012,6,483,TOT,LLS,C
5223,GRV,9892.5,2012,6,483,TOT,LLS,C
5223,SRX,215.6,2012,6,483,TOT,LLS,C
5223,TOP,128125,2012,6,483,TOT,LLS,C
5224,ANT,93.5,2012,7,483,TOT,LLS,C
5224,GRV,1565.4,2012,7,483,TOT,LLS,C
5224,SRX,8,2012,7,483,TOT,LLS,C
5224,TOP,35910.6,2012,7,483,TOT,LLS,C
5225,ANT,1526.3,2012,8,483,TOT,LLS,C
5225,GRV,6211.2,2012,8,483,TOT,LLS,C
5225,SRX,728.2,2012,8,483,TOT,LLS,C
5225,TOP,94855.6,2012,8,483,TOT,LLS,C
5226,ANT,25.8,2012,9,483,TOT,LLS,C
5226,GRV,1050.7,2012,9,483,TOT,LLS,C
5226,SRX,65,2012,9,483,TOT,LLS,C
5226,TOP,22160.1,2012,9,483,TOT,LLS,C
5227,ANT,4.5,2012,4,484,TOT,LLS,C
5227,MRL,3.5,2012,4,484,TOT,LLS,C
5227,SRX,46,2012,4,484,TOT,LLS,C
5227,TOA,734.9,2012,4,484,TOT,LLS,C
5227,TOP,3936.3,2012,4,484,TOT,LLS,C
5227,WGR,389.1,2012,4,484,TOT,LLS,C
5228,ANT,17.9,2012,5,484,TOT,LLS,C
5228,GRV,1153.2,2012,5,484,TOT,LLS,C
5228,MRL,27.1,2012,5,484,TOT,LLS,C
5228,NOX,3,2012,5,484,TOT,LLS,C
5228,SRX,341.9,2012,5,484,TOT,LLS,C
5228,TOA,5171.1,2012,5,484,TOT,LLS,C
5228,TOP,19355,2012,5,484,TOT,LLS,C
5228,WGR,178.4,2012,5,484,TOT,LLS,C
5229,ANT,41.8,2012,7,484,TOT,LLS,C
5229,GRV,3150.2,2012,7,484,TOT,LLS,C
5229,MRL,38.5,2012,7,484,TOT,LLS,C
5229,SRX,229,2012,7,484,TOT,LLS,C
5229,TOP,8471.7,2012,7,484,TOT,LLS,C
5230,ANT,104.4,2012,2,881,TOT,LLS,C
5230,BAM,10.5,2012,2,881,TOT,LLS,C
5230,BEA,35.5,2012,2,881,TOT,LLS,C
5230,ICX,686.5,2012,2,881,TOT,LLS,C
5230,MRL,372.1,2012,2,881,TOT,LLS,C
5230,NOX,27.3,2012,2,881,TOT,LLS,C
5230,OCT,3.9,2012,2,881,TOT,LLS,C
5230,PGR,6.2,2012,2,881,TOT,LLS,C
5230,SRR,57,2012,2,881,TOT,LLS,C
5230,SRX,974,2012,2,881,TOT,LLS,C
5230,STF,0.3,2012,2,881,TOT,LLS,C
5230,TOA,411476.8,2012,2,881,TOT,LLS,C
5230,TOP,133.1,2012,2,881,TOT,LLS,C
5230,WGR,13013.4,2012,2,881,TOT,LLS,C
5231,BEA,7,2012,3,881,TOT,LLS,C
5231,NOX,10.6,2012,3,881,TOT,LLS,C
5231,OCT,15.8,2012,3,881,TOT,LLS,C
5231,PGR,3.1,2012,3,881,TOT,LLS,C
5231,TOA,10128.1,2012,3,881,TOT,LLS,C
5232,ANT,503.5,2012,1,881,TOT,LLS,C
5232,GRV,628.2,2012,1,881,TOT,LLS,C
5232,ICX,321.5,2012,1,881,TOT,LLS,C
5232,KCX,0.3,2012,1,881,TOT,LLS,C
5232,LEV,12,2012,1,881,TOT,LLS,C
5232,MRL,20.2,2012,1,881,TOT,LLS,C
5232,NOX,0.2,2012,1,881,TOT,LLS,C
5232,PGR,2.3,2012,1,881,TOT,LLS,C
5232,STF,0.1,2012,1,881,TOT,LLS,C
5232,TOA,367769.7,2012,1,881,TOT,LLS,C
5232,TOP,2363.6,2012,1,881,TOT,LLS,C
5232,WGR,907.3,2012,1,881,TOT,LLS,C
5233,BAM,148.8,2012,3,881,TOT,LLS,S
5233,BEA,86.5,2012,3,881,TOT,LLS,S
5233,NOX,62.8,2012,3,881,TOT,LLS,S
5233,OCT,64.3,2012,3,881,TOT,LLS,S
5233,PGR,18.1,2012,3,881,TOT,LLS,S
5233,TOA,30892.8,2012,3,881,TOT,LLS,S
5234,ANT,219.5,2012,2,882,TOT,LLS,C
5234,GRV,1687.5,2012,2,882,TOT,LLS,C
5234,ICX,717.7,2012,2,882,TOT,LLS,C
5234,KCX,0.4,2012,2,882,TOT,LLS,C
5234,MRL,41.4,2012,2,882,TOT,LLS,C
5234,STF,2,2012,2,882,TOT,LLS,C
5234,TOA,53447.6,2012,2,882,TOT,LLS,C
5235,ANT,1556.8,2012,3,882,TOT,LLS,C
5235,GRV,14995.4,2012,3,882,TOT,LLS,C
5235,ICX,2897.3,2012,3,882,TOT,LLS,C
5235,KCX,1.8,2012,3,882,TOT,LLS,C
5235,MRL,218.7,2012,3,882,TOT,LLS,C
5235,STF,2.3,2012,3,882,TOT,LLS,C
5235,TOA,98787.6,2012,3,882,TOT,LLS,C
5235,TOP,9.8,2012,3,882,TOT,LLS,C
5236,KRI,1549680,2012,2,481,KRI,OTM,C
5237,KRI,788400,2012,3,481,KRI,OTM,C
5238,KRI,2422560,2012,4,481,KRI,OTM,C
5239,KRI,2627040,2012,5,481,KRI,OTM,C
5240,KRI,2653800,2012,6,481,KRI,OTM,C
5241,KRI,1927480,2012,7,481,KRI,OTM,C
5242,KRI,207800,2012,8,481,KRI,OTM,C
5243,KRI,135843,2012,11,481,KRI,OTM,C
5244,KRI,879600,2012,12,481,KRI,OTM,C
5245,KRI,1463640,2012,1,481,KRI,OTM,C
5246,KRI,1885944,2012,5,481,KRI,OTM,C
5247,KRI,3776716,2012,6,481,KRI,OTM,C
5248,KRI,2591032,2012,7,481,KRI,OTM,C
5249,KRI,218880,2012,3,482,KRI,OTM,C
5250,KRI,1009138,2012,9,483,KRI,OTM,C
5250,NOL,0.7,2012,9,483,KRI,OTM,C
5250,SGI,0.8,2012,9,483,KRI,OTM,C
5251,ANI,0.3,2012,10,483,KRI,OTM,C
5251,KRI,1987560,2012,10,483,KRI,OTM,C
5251,NOL,0.7,2012,10,483,KRI,OTM,C
5252,ANI,0.1,2012,11,483,KRI,OTM,C
5252,KRI,974440,2012,11,483,KRI,OTM,C
5252,NOL,0.2,2012,11,483,KRI,OTM,C
5252,NOR,3.3,2012,11,483,KRI,OTM,C
5253,ART,1.4,2012,2,5841,TOT,LLS,C
5253,GRV,945.4,2012,2,5841,TOT,LLS,C
5253,ICX,41.1,2012,2,5841,TOT,LLS,C
5253,MRL,36.4,2012,2,5841,TOT,LLS,C
5253,NOT,11.4,2012,2,5841,TOT,LLS,C
5253,TOA,100859,2012,2,5841,TOT,LLS,C
5254,ART,1.6,2012,3,5841,TOT,LLS,C
5254,GRV,255.8,2012,3,5841,TOT,LLS,C
5254,ICX,27.5,2012,3,5841,TOT,LLS,C
5254,MRL,36,2012,3,5841,TOT,LLS,C
5254,NOT,0.4,2012,3,5841,TOT,LLS,C
5254,TOA,48251,2012,3,5841,TOT,LLS,C
5255,GRV,355.7,2012,1,5841,TOT,LLS,C
5255,ICX,40.2,2012,1,5841,TOT,LLS,C
5255,MRL,1.9,2012,1,5841,TOT,LLS,C
5255,TOA,8224,2012,1,5841,TOT,LLS,C
5256,ART,1,2012,3,5842,TOT,LLS,C
5256,GRV,135.5,2012,3,5842,TOT,LLS,C
5256,ICX,91.7,2012,3,5842,TOT,LLS,C
5256,MRL,10.4,2012,3,5842,TOT,LLS,C
5256,TOA,29738,2012,3,5842,TOT,LLS,C
5257,ART,1.3,2012,4,5842,TOT,LLS,C
5257,GRV,22,2012,4,5842,TOT,LLS,C
5257,ICX,17,2012,4,5842,TOT,LLS,C
5257,MRL,1.5,2012,4,5842,TOT,LLS,C
5257,TOA,10493,2012,4,5842,TOT,LLS,C
5258,BEA,32.5,2012,2,881,TOT,LLS,C
5258,CHW,65.8,2012,2,881,TOT,LLS,C
5258,GRV,2530,2012,2,881,TOT,LLS,C
5258,MVC,5.6,2012,2,881,TOT,LLS,C
5258,MZZ,61,2012,2,881,TOT,LLS,C
5258,NOK,1.6,2012,2,881,TOT,LLS,C
5258,PGR,3.9,2012,2,881,TOT,LLS,C
5258,SZT,2.9,2012,2,881,TOT,LLS,C
5258,TOA,191962,2012,2,881,TOT,LLS,C
5259,GRV,270,2012,3,881,TOT,LLS,C
5259,MZZ,8,2012,3,881,TOT,LLS,C
5259,TOA,24272,2012,3,881,TOT,LLS,C
5260,ANT,17.1,2012,1,881,TOT,LLS,C
5260,BEA,18,2012,1,881,TOT,LLS,C
5260,GRV,116,2012,1,881,TOT,LLS,C
5260,JIC,0.4,2012,1,881,TOT,LLS,C
5260,KCU,0.2,2012,1,881,TOT,LLS,C
5260,MZZ,16,2012,1,881,TOT,LLS,C
5260,NOK,10.4,2012,1,881,TOT,LLS,C
5260,PGR,0.7,2012,1,881,TOT,LLS,C
5260,SZT,2,2012,1,881,TOT,LLS,C
5260,TOA,134316.5,2012,1,881,TOT,LLS,C
5260,TOP,475.5,2012,1,881,TOT,LLS,C
5260,VOI,0.1,2012,1,881,TOT,LLS,C
5260,WGR,10.8,2012,1,881,TOT,LLS,C
5261,GRV,20987.7,2012,2,881,TOT,LLS,C
5261,ICX,0.3,2012,2,881,TOT,LLS,C
5261,MWO,11.9,2012,2,881,TOT,LLS,C
5261,TOA,258011.4,2012,2,881,TOT,LLS,C
5262,ANT,22,2012,1,881,TOT,LLS,C
5262,GRV,141.8,2012,1,881,TOT,LLS,C
5262,ICX,1.2,2012,1,881,TOT,LLS,C
5262,LEV,9.9,2012,1,881,TOT,LLS,C
5262,MWO,1.1,2012,1,881,TOT,LLS,C
5262,TOA,251952.7,2012,1,881,TOT,LLS,C
