"","","Population","Sanitation","","","","","",""
"","1991","54911.2","45993.2","83.8","8918.0","16.2","","",""
"","1992","55815.2","46977.5","84.2","8837.6","15.8","","",""
"","1993","56713.1","47960.8","84.6","8752.3","15.4","","",""
"","1994","57613.4","48950.4","85.0","8663.0","15.0","","",""
"","1995","58522.3","49951.6","85.4","8570.7","14.6","","",""
"","1996","59442.5","50966.4","85.7","8476.1","14.3","","",""
"","1997","60372.4","51993.5","86.1","8378.9","13.9","","",""
"","1998","61308.2","53029.7","86.5","8278.5","13.5","","",""
"","1999","62243.8","54069.5","86.9","8174.3","13.1","","",""
"","2000","63174.5","55108.9","87.2","8065.6","12.8","","",""
"","2001","64100.3","56149.7","87.6","7950.6","12.4","","",""
"","2002","65022.3","57191.5","88.0","7830.8","12.0","","",""
"","2003","65938.3","58226.8","88.3","7711.5","11.7","","",""
"","2004","66845.6","59221.3","88.6","7624.4","11.4","","",""
"","2005","67743.1","60210.1","88.9","7532.9","11.1","","",""
"","2006","68626.3","61190.0","89.2","7436.3","10.8","","",""
"","2007","69496.5","62161.5","89.4","7335.0","10.6","","",""
"","2008","70363.5","63251.4","89.9","7112.1","10.1","","",""
"","2009","71241.1","64359.6","90.3","6881.4","9.7","","",""
"","2010","72137.5","65483.8","90.8","6653.7","9.2","","",""
"","2011","73058.6","66481.2","91.0","6577.4","9.0","","",""
"","2012","73997.1","67490.8","91.2","6506.3","8.8","","",""
"Turkmenistan","1990","3668.0","3597.7","98.1","70.3","1.9","20","",""
"","1991","3772.3","3700.0","98.1","72.4","1.9","","",""
"","1992","3882.0","3807.4","98.1","74.6","1.9","","",""
"","1993","3991.9","3915.2","98.1","76.7","1.9","","",""
"","1994","4095.5","4016.7","98.1","78.8","1.9","","",""
"","1995","4188.0","4107.5","98.1","80.5","1.9","","",""
"","1996","4267.7","4185.8","98.1","81.9","1.9","","",""
"","1997","4336.0","4253.0","98.1","83.0","1.9","","",""
"","1998","4395.3","4311.3","98.1","84.0","1.9","","",""
"","1999","4449.4","4368.7","98.2","80.7","1.8","","",""
"","2000","4501.4","4424.0","98.3","77.4","1.7","","",""
"","2001","4551.8","4477.8","98.4","73.9","1.6","","",""
"","2002","4600.2","4529.8","98.5","70.3","1.5","","",""
"","2003","4648.0","4581.4","98.6","66.7","1.4","","",""
"","2004","4696.9","4634.0","98.7","62.9","1.3","","",""
"","2005","4747.8","4688.8","98.8","59.1","1.2","","",""
"","2006","4801.6","4746.4","98.9","55.2","1.1","","",""
"","2007","4858.2","4807.1","98.9","51.2","1.1","","",""
"","2008","4917.5","4870.4","99.0","47.1","1.0","","",""
"","2009","4979.0","4931.5","99.0","47.4","1.0","","",""
"","2010","5042.0","4994.2","99.1","47.8","0.9","","",""
"","2011","5106.7","5058.6","99.1","48.1","0.9","","",""
"","2012","5172.9","5124.5","99.1","48.4","0.9","","",""
"Turks and Caicos Islands","1990","11.5","","","","","","",""
"","1991","12.2","","","","","","",""
"","1992","13.0","","","","","","",""
"","1993","13.8","","","","","","",""
"","1994","14.6","","","","","","",""
"","1995","15.3","12.5","81.4","2.9","18.6","","",""
"","1996","15.9","12.9","81.4","3.0","18.6","","",""
"","1997","16.3","13.2","81.4","3.0","18.6","","",""
"","1998","16.8","13.6","81.4","3.1","18.6","","",""
"","1999","17.6","14.3","81.4","3.3","18.6","","",""
"","2000","18.9","15.4","81.4","3.5","18.6","","",""
"","2001","20.7","16.9","81.4","3.9","18.6","","",""
"","2002","23.0","18.8","81.4","4.3","18.6","","",""
"","2003","25.6","20.9","81.4","4.8","18.6","","",""
"","2004","28.2","22.9","81.4","5.2","18.6","","",""
"","2005","30.5","24.9","81.4","5.7","18.6","","",""
"","2006","32.6","26.5","81.4","6.1","18.6","","",""
"","2007","34.4","28.0","81.4","6.4","18.6","","",""
"","2008","36.0","","","","","","",""
"","2009","37.3","","","","","","",""
"","2010","38.4","","","","","","",""
"","2011","39.2","","","","","","",""
"","2012","39.8","","","","","","",""
"Tuvalu","1990","9.0","6.6","73.1","2.4","26.9","12","",""
"","1991","9.1","6.7","73.6","2.4","26.4","","",""
"","1992","9.1","6.8","74.2","2.4","25.8","","",""
"","1993","9.1","6.8","74.7","2.3","25.3","","",""
"","1994","9.2","6.9","75.2","2.3","24.8","","",""
"","1995","9.2","7.0","75.7","2.2","24.3","","",""
"","1996","9.3","7.1","76.3","2.2","23.7","","",""
"","1997","9.3","7.1","76.8","2.2","23.2","","",""
"","1998","9.3","7.2","77.3","2.1","22.7","","",""
"","1999","9.4","7.3","77.9","2.1","22.1","","",""
"","2000","9.4","7.4","78.4","2.0","21.6","","",""
"","2001","9.5","7.5","78.9","2.0","21.1","","",""
"","2002","9.5","7.6","79.5","2.0","20.5","","",""
"","2003","9.6","7.7","80.0","1.9","20.0","","",""
"","2004","9.6","7.8","80.5","1.9","19.5","","",""
"","2005","9.7","7.9","81.1","1.8","18.9","","",""
"","2006","9.7","7.9","81.6","1.8","18.4","","",""
"","2007","9.8","8.0","82.1","1.7","17.9","","",""
"","2008","9.8","8.1","82.7","1.7","17.3","","",""
"","2009","9.8","8.2","83.2","1.6","16.8","","",""
"","2010","9.8","8.2","83.2","1.6","16.8","","",""
"","2011","9.8","8.2","83.3","1.6","16.7","","",""
"","2012","9.9","8.2","83.3","1.6","16.7","","",""
"Uganda","1990","17534.8","4597.8","26.2","12937.1","73.8","18","",""
"","1991","18156.1","4827.3","26.6","13328.8","73.4","","",""
"","1992","18788.4","5062.1","26.9","13726.4","73.1","","",""
"","1993","19430.5","5303.8","27.3","14126.6","72.7","","",""
"","1994","20081.2","5552.4","27.6","14528.8","72.4","","",""
"","1995","20740.7","5808.0","28.0","14932.8","72.0","","",""
"","1996","21407.7","6070.1","28.4","15337.6","71.6","","",""
"","1997","22084.5","6339.7","28.7","15744.8","71.3","","",""
"","1998","22780.5","6619.5","29.1","16161.0","70.9","","",""
"","1999","23507.8","6913.2","29.4","16594.6","70.6","","",""
"","2000","24275.6","7224.0","29.8","17051.6","70.2","","",""
"","2001","25088.0","7553.4","30.1","17534.6","69.9","","",""
"","2002","25943.4","7901.4","30.5","18042.0","69.5","","",""
"","2003","26838.4","8268.5","30.8","18569.9","69.2","","",""
"","2004","27767.0","8652.1","31.2","19114.9","68.8","","",""
"","2005","28724.9","9050.7","31.5","19674.1","68.5","","",""
"","2006","29711.4","9464.4","31.9","20247.0","68.1","","",""
"","2007","30728.7","9894.1","32.2","20834.7","67.8","","",""
"","2008","31778.8","10340.5","32.5","21438.3","67.5","","",""
"","2009","32864.3","10804.9","32.9","22059.4","67.1","","",""
"","2010","33987.2","11288.1","33.2","22699.2","66.8","","",""
"","2011","35148.1","11790.4","33.5","23357.6","66.5","","",""
"","2012","36345.9","12311.9","33.9","24033.9","66.1","","",""
"Ukraine","1990","51658.6","","","","","-13","",""
"","1991","51678.5","","","","","","",""
"","1992","51647.5","","","","","","",""
"","1993","51555.4","","","","","","",""
"","1994","51390.5","48987.2","95.3","2403.3","4.7","","",""
"","1995","51147.0","48756.3","95.3","2390.7","4.7","","",""
"","1996","50821.0","48446.9","95.3","2374.2","4.7","","",""
"","1997","50422.0","48067.7","95.3","2354.3","4.7","","",""
"","1998","49974.2","47642.0","95.3","2332.2","4.7","","",""
"","1999","49510.6","47148.0","95.2","2362.6","4.8","","",""
"","2000","49057.2","46664.6","95.1","2392.6","4.9","","",""
"","2001","48620.6","46198.2","95.0","2422.4","5.0","","",""
"","2002","48200.5","45750.3","94.9","2450.2","5.1","","",""
"","2003","47807.2","45330.1","94.8","2477.1","5.2","","",""
"","2004","47450.5","44946.3","94.7","2504.2","5.3","","",""
"","2005","47135.9","44603.9","94.6","2532.0","5.4","","",""
"","2006","46871.3","44309.0","94.5","2562.3","5.5","","",""
"","2007","46653.2","44058.5","94.4","2594.6","5.6","","",""
"","2008","46461.3","43833.4","94.3","2627.9","5.7","","",""
"","2009","46267.3","43606.6","94.2","2660.7","5.8","","",""
"","2010","46050.2","43408.0","94.3","2642.2","5.7","","",""
"","2011","45802.7","43180.8","94.3","2622.0","5.7","","",""
"","2012","45529.9","42929.8","94.3","2600.1","5.7","","",""
"United Arab Emirates","1990","1806.5","1759.2","97.4","47.3","2.6","73","",""
"","1991","1908.0","1858.0","97.4","50.0","2.6","","",""
"","1992","2013.0","1960.1","97.4","52.9","2.6","","",""
"","1993","2121.1","2065.4","97.4","55.8","2.6","","",""
"","1994","2232.2","2173.4","97.4","58.8","2.6","","",""
"","1995","2346.3","2284.4","97.4","61.9","2.6","","",""
"","1996","2470.8","2405.7","97.4","65.1","2.6","","",""
"","1997","2609.0","2540.6","97.4","68.4","2.6","","",""
"","1998","2753.5","2681.7","97.4","71.8","2.6","","",""
"","1999","2893.6","2818.5","97.4","75.1","2.6","","",""
"","2000","3026.4","2948.1","97.4","78.2","2.6","","",""
"","2001","3132.1","3051.5","97.4","80.6","2.6","","",""
"","2002","3224.0","3141.4","97.4","82.6","2.6","","",""
"","2003","3369.3","3283.3","97.4","86.0","2.6","","",""
"","2004","3658.7","3565.7","97.5","92.9","2.5","","",""
"","2005","4148.9","4043.9","97.5","104.9","2.5","","",""
"","2006","4875.6","4752.8","97.5","122.8","2.5","","",""
"","2007","5797.3","5651.9","97.5","145.4","2.5","","",""
"","2008","6798.6","6628.8","97.5","169.9","2.5","","",""
"","2009","7718.3","7526.2","97.5","192.1","2.5","","",""
"","2010","8441.5","8232.2","97.5","209.4","2.5","","",""
"","2011","8925.1","8704.5","97.5","220.6","2.5","","",""
"","2012","9205.7","8978.9","97.5","226.7","2.5","","",""
"United Kingdom","1990","57214.5","57214.5","100.0","0.0","0.0","8","",""
"","1991","57367.5","57367.5","100.0","0.0","0.0","","",""
"","1992","57520.3","57520.3","100.0","0.0","0.0","","",""
"","1993","57674.3","57674.3","100.0","0.0","0.0","","",""
"","1994","57832.5","57832.5","100.0","0.0","0.0","","",""
"","1995","57997.2","57997.2","100.0","0.0","0.0","","",""
"","1996","58168.5","58168.5","100.0","0.0","0.0","","",""
"","1997","58346.6","58346.6","100.0","0.0","0.0","","",""
"","1998","58534.3","58534.3","100.0","0.0","0.0","","",""
"","1999","58735.0","58735.0","100.0","0.0","0.0","","",""
"","2000","58951.4","58951.4","100.0","0.0","0.0","","",""
"","2001","59183.8","59183.8","100.0","0.0","0.0","","",""
"","2002","59431.9","59431.9","100.0","0.0","0.0","","",""
"","2003","59698.0","59698.0","100.0","0.0","0.0","","",""
"","2004","59984.1","59984.1","100.0","0.0","0.0","","",""
"","2005","60291.4","60291.4","100.0","0.0","0.0","","",""
"","2006","60620.9","60620.9","100.0","0.0","0.0","","",""
"","2007","60970.4","60970.4","100.0","0.0","0.0","","",""
"","2008","61333.3","61333.3","100.0","0.0","0.0","","",""
"","2009","61700.8","61700.8","100.0","0.0","0.0","","",""
"","2010","62066.3","62066.3","100.0","0.0","0.0","","",""
"","2011","62426.9","62426.9","100.0","0.0","0.0","","",""
"","2012","62783.1","62783.1","100.0","0.0","0.0","","",""
"United Republic of Tanzania","1990","25484.8","1686.9","6.6","23797.9","93.4","7","",""
"","1991","26337.4","1795.8","6.8","24541.6","93.2","","",""
"","1992","27236.1","1912.6","7.0","25323.5","93.0","","",""
"","1993","28157.1","2036.0","7.2","26121.1","92.8","","",""
"","1994","29067.3","2163.8","7.4","26903.5","92.6","","",""
"","1995","29944.3","2294.4","7.7","27649.9","92.3","","",""
"","1996","30780.5","2427.1","7.9","28353.4","92.1","","",""
"","1997","31586.0","2562.7","8.1","29023.4","91.9","","",""
"","1998","32378.3","2702.4","8.3","29675.9","91.7","","",""
"","1999","33183.1","2848.7","8.6","30334.4","91.4","","",""
"","2000","34020.5","3003.5","8.8","31017.0","91.2","","",""
"","2001","34895.4","3167.6","9.1","31727.8","90.9","","",""
"","2002","35806.5","3341.4","9.3","32465.1","90.7","","",""
"","2003","36760.8","3526.0","9.6","33234.8","90.4","","",""
"","2004","37765.1","3722.8","9.9","34042.3","90.1","","",""
"","2005","38824.4","3933.0","10.1","34891.4","89.9","","",""
"","2006","39942.3","4157.7","10.4","35784.7","89.6","","",""
"","2007","41119.7","4397.6","10.7","36722.0","89.3","","",""
"","2008","42353.8","4653.5","11.0","37700.3","89.0","","",""
"","2009","43639.8","4925.6","11.3","38714.2","88.7","","",""
"","2010","44973.3","5214.1","11.6","39759.3","88.4","","",""
"","2011","46354.6","5519.9","11.9","40834.7","88.1","","",""
"","2012","47783.1","5843.9","12.2","41939.2","87.8","","",""
"United States of America","1990","254506.6","253241.6","99.5","1265.1","0.5","16","",""
"","1991","257077.0","255866.8","99.5","1210.2","0.5","","",""
"","1992","259652.3","258497.0","99.6","1155.3","0.4","","",""
"","1993","262290.4","261189.8","99.6","1100.6","0.4","","",""
"","1994","265070.1","264023.7","99.6","1046.3","0.4","","",""
"","1995","268039.7","267047.0","99.6","992.7","0.4","","",""
"","1996","271231.5","270292.0","99.7","939.5","0.3","","",""
"","1997","274606.5","273719.8","99.7","886.7","0.3","","",""
"","1998","278053.6","277219.9","99.7","833.8","0.3","","",""
"","1999","281419.1","280639.0","99.7","780.2","0.3","","",""
"","2000","284594.4","283868.6","99.7","725.8","0.3","","",""
"","2001","287532.6","286861.8","99.8","670.8","0.2","","",""
"","2002","290270.2","289654.8","99.8","615.4","0.2","","",""
"","2003","292883.0","292323.2","99.8","559.8","0.2","","",""
"","2004","295487.3","294983.0","99.8","504.3","0.2","","",""
"","2005","298165.8","297716.9","99.8","448.9","0.2","","",""
"","2006","300942.9","300549.2","99.9","393.7","0.1","","",""
"","2007","303786.8","303448.1","99.9","338.6","0.1","","",""
"","2008","306657.2","306373.7","99.9","283.5","0.1","","",""
"","2009","309491.9","309263.7","99.9","228.2","0.1","","",""
"","2010","312247.1","312074.4","99.9","172.7","0.1","","",""
"","2011","314911.8","314794.6","100.0","117.2","0.0","","",""
"","2012","317505.3","317443.7","100.0","61.6","0.0","","",""
"United States Virgin Islands","1990","103.3","99.5","96.4","3.7","3.6","-1","",""
"","1991","103.6","99.9","96.4","3.7","3.6","","",""
"","1992","104.3","100.6","96.4","3.8","3.6","","",""
"","1993","105.3","101.5","96.4","3.8","3.6","","",""
"","1994","106.2","102.4","96.4","3.8","3.6","","",""
"","1995","107.0","103.2","96.4","3.9","3.6","","",""
"","1996","107.6","103.7","96.4","3.9","3.6","","",""
"","1997","108.0","104.1","96.4","3.9","3.6","","",""
"","1998","108.3","104.4","96.4","3.9","3.6","","",""
"","1999","108.4","104.5","96.4","3.9","3.6","","",""
"","2000","108.5","104.6","96.4","3.9","3.6","","",""
"","2001","108.5","104.6","96.4","3.9","3.6","","",""
"","2002","108.4","104.5","96.4","3.9","3.6","","",""
"","2003","108.3","104.4","96.4","3.9","3.6","","",""
"","2004","108.0","104.1","96.4","3.9","3.6","","",""
"","2005","107.8","103.9","96.4","3.9","3.6","","",""
"","2006","107.5","103.6","96.4","3.9","3.6","","",""
"","2007","107.1","103.3","96.4","3.9","3.6","","",""
"","2008","106.8","102.9","96.4","3.8","3.6","","",""
"","2009","106.5","102.7","96.4","3.8","3.6","","",""
"","2010","106.4","102.6","96.4","3.8","3.6","","",""
"","2011","106.4","102.5","96.4","3.8","3.6","","",""
"","2012","106.5","102.6","96.4","3.8","3.6","","",""
"Uruguay","1990","3109.9","2866.2","92.2","243.8","7.8","9","",""
"","1991","3131.9","2887.7","92.2","244.3","7.8","","",""
"","1992","3154.7","2909.9","92.2","244.8","7.8","","",""
"","1993","3177.9","2932.5","92.3","245.4","7.7","","",""
"","1994","3201.2","2955.2","92.3","246.0","7.7","","",""
"","1995","3224.4","2985.0","92.6","239.3","7.4","","",""
"","1996","3247.6","3014.8","92.8","232.7","7.2","","",""
"","1997","3270.5","3043.9","93.1","226.6","6.9","","",""
"","1998","3291.7","3071.4","93.3","220.3","6.7","","",""
"","1999","3308.9","3095.2","93.5","213.7","6.5","","",""
"","2000","3320.8","3114.1","93.8","206.7","6.2","","",""
"","2001","3326.8","3127.4","94.0","199.4","6.0","","",""
"","2002","3327.5","3135.7","94.2","191.8","5.8","","",""
"","2003","3325.4","3141.3","94.5","184.1","5.5","","",""
"","2004","3323.8","3147.3","94.7","176.5","5.3","","",""
"","2005","3325.2","3156.0","94.9","169.1","5.1","","",""
"","2006","3330.2","3168.3","95.1","161.9","4.9","","",""
"","2007","3338.4","3183.4","95.4","154.9","4.6","","",""
"","2008","3348.9","3200.8","95.6","148.1","4.4","","",""
"","2009","3360.4","3219.2","95.8","141.2","4.2","","",""
"","2010","3372.0","3237.6","96.0","134.4","4.0","","",""
"","2011","3383.5","3255.9","96.2","127.5","3.8","","",""
"","2012","3395.3","3274.5","96.4","120.7","3.6","","",""
"Uzbekistan","1990","20555.1","17208.4","83.7","3346.7","16.3","32","",""
"","1991","21042.3","17602.1","83.7","3440.2","16.3","","",""
"","1992","21534.3","17999.2","83.6","3535.1","16.4","","",""
"","1993","22023.1","18392.9","83.5","3630.2","16.5","","",""
"","1994","22498.1","18774.6","83.4","3723.5","16.6","","",""
"","1995","22950.9","19427.3","84.6","3523.6","15.4","","",""
"","1996","23381.2","20074.2","85.9","3307.0","14.1","","",""
"","1997","23789.7","20719.1","87.1","3070.6","12.9","","",""
"","1998","24170.8","21355.3","88.4","2815.5","11.6","","",""
"","1999","24518.0","21971.8","89.6","2546.2","10.4","","",""
"","2000","24828.6","22564.8","90.9","2263.8","9.1","","",""
"","2001","25098.6","23129.0","92.2","1969.7","7.8","","",""
"","2002","25334.0","23668.8","93.4","1665.2","6.6","","",""
"","2003","25553.9","24201.1","94.7","1352.8","5.3","","",""
"","2004","25784.4","24750.4","96.0","1034.0","4.0","","",""
"","2005","26044.4","25335.4","97.3","709.0","2.7","","",""
"","2006","26340.7","25964.2","98.6","376.5","1.4","","",""
"","2007","26669.0","26633.7","99.9","35.2","0.1","","",""
"","2008","27023.2","27023.2","100.0","0.0","0.0","","",""
"","2009","27392.8","27392.8","100.0","0.0","0.0","","",""
"","2010","27769.3","27769.3","100.0","0.0","0.0","","",""
"","2011","28151.7","28151.7","100.0","0.0","0.0","","",""
"","2012","28541.4","28541.4","100.0","0.0","0.0","","",""
"Vanuatu","1990","146.6","","","","","34","",""
"","1991","150.8","","","","","","",""
"","1992","155.2","55.0","35.4","100.2","64.6","","",""
"","1993","159.8","56.7","35.5","103.1","64.5","","",""
"","1994","164.2","58.4","35.5","105.8","64.5","","",""
"","1995","168.2","59.9","35.6","108.3","64.4","","",""
"","1996","171.8","61.3","35.7","110.5","64.3","","",""
"","1997","175.0","65.0","37.2","110.0","62.8","","",""
"","1998","178.1","68.8","38.7","109.2","61.3","","",""
"","1999","181.3","72.8","40.2","108.5","59.8","","",""
"","2000","185.1","77.1","41.7","108.0","58.3","","",""
"","2001","189.3","81.7","43.1","107.6","56.9","","",""
"","2002","193.9","86.5","44.6","107.4","55.4","","",""
"","2003","199.0","91.7","46.1","107.2","53.9","","",""
"","2004","204.1","97.1","47.6","107.0","52.4","","",""
"","2005","209.4","102.7","49.1","106.7","50.9","","",""
"","2006","214.7","108.4","50.5","106.2","49.5","","",""
