"rgn_id","rgn_nam","year","units","layer","value"
196,"Nigeria","2005","count","tlf",43250246.9371201
196,"Nigeria","2006","count","tlf",44509061.4324505
196,"Nigeria","2007","count","tlf",45724200.9261246
196,"Nigeria","2008","count","tlf",47063052.7363429
196,"Nigeria","2009","count","tlf",48361656.6419916
196,"Nigeria","2010","count","tlf",49706563.6752745
196,"Nigeria","2011","count","tlf",51192656.873869
196,"Nigeria","2012","count","tlf",52642335.7049437
196,"Nigeria","1960","perc","uem",
196,"Nigeria","1961","perc","uem",
196,"Nigeria","1962","perc","uem",
196,"Nigeria","1963","perc","uem",
196,"Nigeria","1964","perc","uem",
196,"Nigeria","1965","perc","uem",
196,"Nigeria","1966","perc","uem",
196,"Nigeria","1967","perc","uem",
196,"Nigeria","1968","perc","uem",
196,"Nigeria","1969","perc","uem",
196,"Nigeria","1970","perc","uem",
196,"Nigeria","1971","perc","uem",
196,"Nigeria","1972","perc","uem",
196,"Nigeria","1973","perc","uem",
196,"Nigeria","1974","perc","uem",
196,"Nigeria","1975","perc","uem",
196,"Nigeria","1976","perc","uem",
196,"Nigeria","1977","perc","uem",
196,"Nigeria","1978","perc","uem",
196,"Nigeria","1979","perc","uem",
196,"Nigeria","1980","perc","uem",
196,"Nigeria","1981","perc","uem",
196,"Nigeria","1982","perc","uem",
196,"Nigeria","1983","perc","uem",
196,"Nigeria","1984","perc","uem",
196,"Nigeria","1985","perc","uem",
196,"Nigeria","1986","perc","uem",3.90000009536743
196,"Nigeria","1987","perc","uem",
196,"Nigeria","1988","perc","uem",
196,"Nigeria","1989","perc","uem",
196,"Nigeria","1990","perc","uem",
196,"Nigeria","1991","perc","uem",
196,"Nigeria","1992","perc","uem",
196,"Nigeria","1993","perc","uem",
196,"Nigeria","1994","perc","uem",
196,"Nigeria","1995","perc","uem",
196,"Nigeria","1996","perc","uem",
196,"Nigeria","1997","perc","uem",
196,"Nigeria","1998","perc","uem",
196,"Nigeria","1999","perc","uem",
196,"Nigeria","2000","perc","uem",
196,"Nigeria","2001","perc","uem",
196,"Nigeria","2002","perc","uem",
196,"Nigeria","2003","perc","uem",
196,"Nigeria","2004","perc","uem",
196,"Nigeria","2005","perc","uem",
196,"Nigeria","2006","perc","uem",
196,"Nigeria","2007","perc","uem",
196,"Nigeria","2008","perc","uem",
196,"Nigeria","2009","perc","uem",
196,"Nigeria","2010","perc","uem",
196,"Nigeria","2011","perc","uem",
196,"Nigeria","2012","perc","uem",
197,"Cameroon","1960","usd","gdp",618740961.846393
197,"Cameroon","1961","usd","gdp",657597317.013411
197,"Cameroon","1962","usd","gdp",699373631.018922
197,"Cameroon","1963","usd","gdp",723624330.677692
197,"Cameroon","1964","usd","gdp",782384403.805909
197,"Cameroon","1965","usd","gdp",814140009.288232
197,"Cameroon","1966","usd","gdp",853268764.31619
197,"Cameroon","1967","usd","gdp",934078958.168675
197,"Cameroon","1968","usd","gdp",1053076992.0168
197,"Cameroon","1969","usd","gdp",1152418382.11797
197,"Cameroon","1970","usd","gdp",1160002328.96821
197,"Cameroon","1971","usd","gdp",1233991070.56099
197,"Cameroon","1972","usd","gdp",1430951432.28522
197,"Cameroon","1973","usd","gdp",1758727646.78718
197,"Cameroon","1974","usd","gdp",2255496517.17176
197,"Cameroon","1975","usd","gdp",2752770608.56655
197,"Cameroon","1976","usd","gdp",3076592633.97198
197,"Cameroon","1977","usd","gdp",3366368801.19307
197,"Cameroon","1978","usd","gdp",4409920571.11064
197,"Cameroon","1979","usd","gdp",5811443663.36231
197,"Cameroon","1980","usd","gdp",6740757493.14259
197,"Cameroon","1981","usd","gdp",7636346056.24426
197,"Cameroon","1982","usd","gdp",7322913599.99482
197,"Cameroon","1983","usd","gdp",7381853864.71487
197,"Cameroon","1984","usd","gdp",7801858400.87719
197,"Cameroon","1985","usd","gdp",8148223551.98538
197,"Cameroon","1986","usd","gdp",10621157923.394
197,"Cameroon","1987","usd","gdp",12302473328.7923
197,"Cameroon","1988","usd","gdp",12493286836.9884
197,"Cameroon","1989","usd","gdp",11140057045.8017
197,"Cameroon","1990","usd","gdp",11151578702.8802
197,"Cameroon","1991","usd","gdp",12434368415.9998
197,"Cameroon","1992","usd","gdp",11396311478.4043
197,"Cameroon","1993","usd","gdp",13532152214.7985
197,"Cameroon","1994","usd","gdp",9220467286.23934
197,"Cameroon","1995","usd","gdp",8733227080.86831
197,"Cameroon","1996","usd","gdp",9732338099.34075
197,"Cameroon","1997","usd","gdp",9840550361.48209
197,"Cameroon","1998","usd","gdp",9629642599.839
197,"Cameroon","1999","usd","gdp",10486456218.2642
197,"Cameroon","2000","usd","gdp",9287367568.8254
197,"Cameroon","2001","usd","gdp",9633109256.77677
197,"Cameroon","2002","usd","gdp",10879778327.809
197,"Cameroon","2003","usd","gdp",13621809574.3326
197,"Cameroon","2004","usd","gdp",15775356736.7031
197,"Cameroon","2005","usd","gdp",16587921220.9676
197,"Cameroon","2006","usd","gdp",17953103008.559
197,"Cameroon","2007","usd","gdp",20431779033.658
197,"Cameroon","2008","usd","gdp",23735537026.2769
197,"Cameroon","2009","usd","gdp",22165009362.7864
197,"Cameroon","2010","usd","gdp",22493301699.3672
197,"Cameroon","2011","usd","gdp",25486923058.8757
197,"Cameroon","2012","usd","gdp",25321590401.7168
197,"Cameroon","1960","count","tlf",
197,"Cameroon","1961","count","tlf",
197,"Cameroon","1962","count","tlf",
197,"Cameroon","1963","count","tlf",
197,"Cameroon","1964","count","tlf",
197,"Cameroon","1965","count","tlf",
197,"Cameroon","1966","count","tlf",
197,"Cameroon","1967","count","tlf",
197,"Cameroon","1968","count","tlf",
197,"Cameroon","1969","count","tlf",
197,"Cameroon","1970","count","tlf",
197,"Cameroon","1971","count","tlf",
197,"Cameroon","1972","count","tlf",
197,"Cameroon","1973","count","tlf",
197,"Cameroon","1974","count","tlf",
197,"Cameroon","1975","count","tlf",
197,"Cameroon","1976","count","tlf",
197,"Cameroon","1977","count","tlf",
197,"Cameroon","1978","count","tlf",
197,"Cameroon","1979","count","tlf",
197,"Cameroon","1980","count","tlf",
197,"Cameroon","1981","count","tlf",
197,"Cameroon","1982","count","tlf",
197,"Cameroon","1983","count","tlf",
197,"Cameroon","1984","count","tlf",
197,"Cameroon","1985","count","tlf",
197,"Cameroon","1986","count","tlf",
197,"Cameroon","1987","count","tlf",
197,"Cameroon","1988","count","tlf",
197,"Cameroon","1989","count","tlf",
197,"Cameroon","1990","count","tlf",4357326.98651777
197,"Cameroon","1991","count","tlf",4510503.76045936
197,"Cameroon","1992","count","tlf",4662638.22118183
197,"Cameroon","1993","count","tlf",4820792.42068297
197,"Cameroon","1994","count","tlf",4985728.08274788
197,"Cameroon","1995","count","tlf",5150486.12047211
197,"Cameroon","1996","count","tlf",5314732.81033265
197,"Cameroon","1997","count","tlf",5477618.69902167
197,"Cameroon","1998","count","tlf",5646077.15312164
197,"Cameroon","1999","count","tlf",5819290.66305181
197,"Cameroon","2000","count","tlf",6005387.68707004
197,"Cameroon","2001","count","tlf",6187050.59618228
197,"Cameroon","2002","count","tlf",6372966.93443029
197,"Cameroon","2003","count","tlf",6563363.17708352
197,"Cameroon","2004","count","tlf",6768447.13833831
197,"Cameroon","2005","count","tlf",6979295.34503508
197,"Cameroon","2006","count","tlf",7196140.15223767
197,"Cameroon","2007","count","tlf",7429724.93910822
197,"Cameroon","2008","count","tlf",7658877.12089743
197,"Cameroon","2009","count","tlf",7905165.22148026
197,"Cameroon","2010","count","tlf",8157900.83526137
197,"Cameroon","2011","count","tlf",8405124.79601724
197,"Cameroon","2012","count","tlf",8658591.19135668
197,"Cameroon","1960","perc","uem",
197,"Cameroon","1961","perc","uem",
197,"Cameroon","1962","perc","uem",
197,"Cameroon","1963","perc","uem",
197,"Cameroon","1964","perc","uem",
197,"Cameroon","1965","perc","uem",
197,"Cameroon","1966","perc","uem",
197,"Cameroon","1967","perc","uem",
197,"Cameroon","1968","perc","uem",
197,"Cameroon","1969","perc","uem",
197,"Cameroon","1970","perc","uem",
197,"Cameroon","1971","perc","uem",
197,"Cameroon","1972","perc","uem",
197,"Cameroon","1973","perc","uem",
197,"Cameroon","1974","perc","uem",
197,"Cameroon","1975","perc","uem",
197,"Cameroon","1976","perc","uem",
197,"Cameroon","1977","perc","uem",
197,"Cameroon","1978","perc","uem",
197,"Cameroon","1979","perc","uem",
197,"Cameroon","1980","perc","uem",
197,"Cameroon","1981","perc","uem",
197,"Cameroon","1982","perc","uem",
197,"Cameroon","1983","perc","uem",
197,"Cameroon","1984","perc","uem",
197,"Cameroon","1985","perc","uem",
197,"Cameroon","1986","perc","uem",
197,"Cameroon","1987","perc","uem",
197,"Cameroon","1988","perc","uem",
197,"Cameroon","1989","perc","uem",
197,"Cameroon","1990","perc","uem",
197,"Cameroon","1991","perc","uem",
197,"Cameroon","1992","perc","uem",
197,"Cameroon","1993","perc","uem",
197,"Cameroon","1994","perc","uem",
197,"Cameroon","1995","perc","uem",
197,"Cameroon","1996","perc","uem",8.10000038146973
197,"Cameroon","1997","perc","uem",
197,"Cameroon","1998","perc","uem",
197,"Cameroon","1999","perc","uem",
197,"Cameroon","2000","perc","uem",
197,"Cameroon","2001","perc","uem",7.5
197,"Cameroon","2002","perc","uem",
197,"Cameroon","2003","perc","uem",
197,"Cameroon","2004","perc","uem",
197,"Cameroon","2005","perc","uem",4.40000009536743
197,"Cameroon","2006","perc","uem",
197,"Cameroon","2007","perc","uem",2.90000009536743
197,"Cameroon","2008","perc","uem",
197,"Cameroon","2009","perc","uem",
197,"Cameroon","2010","perc","uem",3.79999995231628
197,"Cameroon","2011","perc","uem",
197,"Cameroon","2012","perc","uem",
198,"Gabon","1960","usd","gdp",141468977.521066
198,"Gabon","1961","usd","gdp",167637907.544815
198,"Gabon","1962","usd","gdp",182796536.614163
198,"Gabon","1963","usd","gdp",154480244.361122
198,"Gabon","1964","usd","gdp",215679855.207217
198,"Gabon","1965","usd","gdp",226474285.587109
198,"Gabon","1966","usd","gdp",245849781.715899
198,"Gabon","1967","usd","gdp",271543680.279285
198,"Gabon","1968","usd","gdp",294468564.534369
198,"Gabon","1969","usd","gdp",318124701.048949
198,"Gabon","1970","usd","gdp",323802475.480977
198,"Gabon","1971","usd","gdp",381687073.058558
198,"Gabon","1972","usd","gdp",430508357.723916
198,"Gabon","1973","usd","gdp",722780701.123251
198,"Gabon","1974","usd","gdp",1544216003.9841
198,"Gabon","1975","usd","gdp",2157592936.60712
198,"Gabon","1976","usd","gdp",3009409970.90514
198,"Gabon","1977","usd","gdp",2809349074.17738
198,"Gabon","1978","usd","gdp",2389479269.18878
198,"Gabon","1979","usd","gdp",3030251116.35999
198,"Gabon","1980","usd","gdp",4279637933.85126
198,"Gabon","1981","usd","gdp",3862269126.92642
198,"Gabon","1982","usd","gdp",3618007844.44919
198,"Gabon","1983","usd","gdp",3391275731.31834
198,"Gabon","1984","usd","gdp",3561451562.23569
198,"Gabon","1985","usd","gdp",3339914759.37269
198,"Gabon","1986","usd","gdp",3403638193.57912
198,"Gabon","1987","usd","gdp",3281797038.70584
198,"Gabon","1988","usd","gdp",3834503378.28811
198,"Gabon","1989","usd","gdp",4186411457.4569
198,"Gabon","1990","usd","gdp",5952293765.84484
198,"Gabon","1991","usd","gdp",5402919788.23153
198,"Gabon","1992","usd","gdp",5592390832.66829
198,"Gabon","1993","usd","gdp",4378645081.01769
198,"Gabon","1994","usd","gdp",4190819346.82143
198,"Gabon","1995","usd","gdp",4958845649.02823
198,"Gabon","1996","usd","gdp",5694039999.86528
198,"Gabon","1997","usd","gdp",5326817111.31062
198,"Gabon","1998","usd","gdp",4483417313.11823
198,"Gabon","1999","usd","gdp",4662991794.05396
198,"Gabon","2000","usd","gdp",5067865502.79988
198,"Gabon","2001","usd","gdp",4712849279.64923
198,"Gabon","2002","usd","gdp",4931503836.34766
198,"Gabon","2003","usd","gdp",6054883172.03912
198,"Gabon","2004","usd","gdp",7178135606.41428
198,"Gabon","2005","usd","gdp",8665736617.5506
198,"Gabon","2006","usd","gdp",9545982814.08494
198,"Gabon","2007","usd","gdp",11570860872.2274
198,"Gabon","2008","usd","gdp",15685389826.8882
198,"Gabon","2009","usd","gdp",12031268402.3877
198,"Gabon","2010","usd","gdp",14507032805.9824
198,"Gabon","2011","usd","gdp",18759558560.4601
198,"Gabon","2012","usd","gdp",18377083881.0055
198,"Gabon","1960","count","tlf",
198,"Gabon","1961","count","tlf",
198,"Gabon","1962","count","tlf",
198,"Gabon","1963","count","tlf",
198,"Gabon","1964","count","tlf",
198,"Gabon","1965","count","tlf",
198,"Gabon","1966","count","tlf",
198,"Gabon","1967","count","tlf",
198,"Gabon","1968","count","tlf",
198,"Gabon","1969","count","tlf",
198,"Gabon","1970","count","tlf",
198,"Gabon","1971","count","tlf",
198,"Gabon","1972","count","tlf",
198,"Gabon","1973","count","tlf",
198,"Gabon","1974","count","tlf",
198,"Gabon","1975","count","tlf",
198,"Gabon","1976","count","tlf",
198,"Gabon","1977","count","tlf",
198,"Gabon","1978","count","tlf",
198,"Gabon","1979","count","tlf",
198,"Gabon","1980","count","tlf",
198,"Gabon","1981","count","tlf",
198,"Gabon","1982","count","tlf",
198,"Gabon","1983","count","tlf",
198,"Gabon","1984","count","tlf",
198,"Gabon","1985","count","tlf",
198,"Gabon","1986","count","tlf",
198,"Gabon","1987","count","tlf",
198,"Gabon","1988","count","tlf",
198,"Gabon","1989","count","tlf",
198,"Gabon","1990","count","tlf",347250.327236095
198,"Gabon","1991","count","tlf",354953.047539059
198,"Gabon","1992","count","tlf",363471.275589643
198,"Gabon","1993","count","tlf",372336.044678548
198,"Gabon","1994","count","tlf",379806.121181708
198,"Gabon","1995","count","tlf",388336.830821011
198,"Gabon","1996","count","tlf",397353.846947069
198,"Gabon","1997","count","tlf",407475.719801911
198,"Gabon","1998","count","tlf",417280.342893132
198,"Gabon","1999","count","tlf",427977.609601599
198,"Gabon","2000","count","tlf",438059.148797954
198,"Gabon","2001","count","tlf",448915.191764823
198,"Gabon","2002","count","tlf",459863.777392616
198,"Gabon","2003","count","tlf",470178.512479143
198,"Gabon","2004","count","tlf",481513.633760383
198,"Gabon","2005","count","tlf",493999.136652033
198,"Gabon","2006","count","tlf",508591.190696661
198,"Gabon","2007","count","tlf",524505.574811242
198,"Gabon","2008","count","tlf",540799.040199163
198,"Gabon","2009","count","tlf",557318.605977926
198,"Gabon","2010","count","tlf",573956.807166503
198,"Gabon","2011","count","tlf",590685.54380569
198,"Gabon","2012","count","tlf",608561.540244759
198,"Gabon","1960","perc","uem",
198,"Gabon","1961","perc","uem",
198,"Gabon","1962","perc","uem",
198,"Gabon","1963","perc","uem",
198,"Gabon","1964","perc","uem",
198,"Gabon","1965","perc","uem",
198,"Gabon","1966","perc","uem",
198,"Gabon","1967","perc","uem",
198,"Gabon","1968","perc","uem",
198,"Gabon","1969","perc","uem",
198,"Gabon","1970","perc","uem",
198,"Gabon","1971","perc","uem",
198,"Gabon","1972","perc","uem",
198,"Gabon","1973","perc","uem",
198,"Gabon","1974","perc","uem",
198,"Gabon","1975","perc","uem",
198,"Gabon","1976","perc","uem",
198,"Gabon","1977","perc","uem",
198,"Gabon","1978","perc","uem",
198,"Gabon","1979","perc","uem",
198,"Gabon","1980","perc","uem",
198,"Gabon","1981","perc","uem",
198,"Gabon","1982","perc","uem",
198,"Gabon","1983","perc","uem",
198,"Gabon","1984","perc","uem",
198,"Gabon","1985","perc","uem",
198,"Gabon","1986","perc","uem",
198,"Gabon","1987","perc","uem",
198,"Gabon","1988","perc","uem",
198,"Gabon","1989","perc","uem",
198,"Gabon","1990","perc","uem",
198,"Gabon","1991","perc","uem",
198,"Gabon","1992","perc","uem",
198,"Gabon","1993","perc","uem",17.7999992370605
198,"Gabon","1994","perc","uem",
198,"Gabon","1995","perc","uem",
198,"Gabon","1996","perc","uem",
198,"Gabon","1997","perc","uem",
198,"Gabon","1998","perc","uem",
198,"Gabon","1999","perc","uem",
198,"Gabon","2000","perc","uem",
198,"Gabon","2001","perc","uem",
198,"Gabon","2002","perc","uem",
198,"Gabon","2003","perc","uem",
198,"Gabon","2004","perc","uem",
198,"Gabon","2005","perc","uem",
198,"Gabon","2006","perc","uem",
198,"Gabon","2007","perc","uem",
198,"Gabon","2008","perc","uem",
198,"Gabon","2009","perc","uem",
198,"Gabon","2010","perc","uem",
198,"Gabon","2011","perc","uem",
198,"Gabon","2012","perc","uem",
199,"Congo, Dem. Rep.","1960","usd","gdp",3359404132.31797
199,"Congo, Dem. Rep.","1961","usd","gdp",3086746936.39789
199,"Congo, Dem. Rep.","1962","usd","gdp",3779841409.55267
199,"Congo, Dem. Rep.","1963","usd","gdp",6213185773.92265
199,"Congo, Dem. Rep.","1964","usd","gdp",2881545277.14307
199,"Congo, Dem. Rep.","1965","usd","gdp",4043901724.13762
199,"Congo, Dem. Rep.","1966","usd","gdp",4532660145.32842
199,"Congo, Dem. Rep.","1967","usd","gdp",3384063359.82333
199,"Congo, Dem. Rep.","1968","usd","gdp",3909780525.37375
199,"Congo, Dem. Rep.","1969","usd","gdp",5032434970.84174
199,"Congo, Dem. Rep.","1970","usd","gdp",4877684933.12505
199,"Congo, Dem. Rep.","1971","usd","gdp",5594770351.56981
199,"Congo, Dem. Rep.","1972","usd","gdp",6173712809.28569
199,"Congo, Dem. Rep.","1973","usd","gdp",7870239463.58461
199,"Congo, Dem. Rep.","1974","usd","gdp",9596960174.34365
199,"Congo, Dem. Rep.","1975","usd","gdp",10237343153.4311
199,"Congo, Dem. Rep.","1976","usd","gdp",9648583220.47256
199,"Congo, Dem. Rep.","1977","usd","gdp",12344424775.9239
199,"Congo, Dem. Rep.","1978","usd","gdp",15372607995.4061
199,"Congo, Dem. Rep.","1979","usd","gdp",15068422242.0571
199,"Congo, Dem. Rep.","1980","usd","gdp",14394927492.9647
199,"Congo, Dem. Rep.","1981","usd","gdp",12537821039.8252
199,"Congo, Dem. Rep.","1982","usd","gdp",13651667370.5466
199,"Congo, Dem. Rep.","1983","usd","gdp",11006712649.2175
199,"Congo, Dem. Rep.","1984","usd","gdp",7857729192.85629
199,"Congo, Dem. Rep.","1985","usd","gdp",7195042615.84176
199,"Congo, Dem. Rep.","1986","usd","gdp",8095367168.16178
199,"Congo, Dem. Rep.","1987","usd","gdp",7661625472.51189
199,"Congo, Dem. Rep.","1988","usd","gdp",8861299976.68858
199,"Congo, Dem. Rep.","1989","usd","gdp",9021862775.25443
199,"Congo, Dem. Rep.","1990","usd","gdp",9349764580.35198
199,"Congo, Dem. Rep.","1991","usd","gdp",9087965281.52807
199,"Congo, Dem. Rep.","1992","usd","gdp",8206227134.00857
199,"Congo, Dem. Rep.","1993","usd","gdp",10707792340.0276
199,"Congo, Dem. Rep.","1994","usd","gdp",5820383305.54668
199,"Congo, Dem. Rep.","1995","usd","gdp",5643439262.21735
199,"Congo, Dem. Rep.","1996","usd","gdp",5771454883.83039
199,"Congo, Dem. Rep.","1997","usd","gdp",6090840526.8699
199,"Congo, Dem. Rep.","1998","usd","gdp",6215591272.38622
199,"Congo, Dem. Rep.","1999","usd","gdp",4711259427.18182
199,"Congo, Dem. Rep.","2000","usd","gdp",4305296502.02899
199,"Congo, Dem. Rep.","2001","usd","gdp",4691816666.66667
199,"Congo, Dem. Rep.","2002","usd","gdp",5544467551.72297
199,"Congo, Dem. Rep.","2003","usd","gdp",5670128142.39407
199,"Congo, Dem. Rep.","2004","usd","gdp",6511032844.18882
199,"Congo, Dem. Rep.","2005","usd","gdp",7191141825.15134
199,"Congo, Dem. Rep.","2006","usd","gdp",8823784633.01218
199,"Congo, Dem. Rep.","2007","usd","gdp",10013852848.6835
199,"Congo, Dem. Rep.","2008","usd","gdp",11675330309.8997
199,"Congo, Dem. Rep.","2009","usd","gdp",11204008248.8673
199,"Congo, Dem. Rep.","2010","usd","gdp",13138775753.2026
199,"Congo, Dem. Rep.","2011","usd","gdp",15700470459.9222
199,"Congo, Dem. Rep.","2012","usd","gdp",17203980742.5707
199,"Congo, Dem. Rep.","1960","count","tlf",
199,"Congo, Dem. Rep.","1961","count","tlf",
199,"Congo, Dem. Rep.","1962","count","tlf",
199,"Congo, Dem. Rep.","1963","count","tlf",
199,"Congo, Dem. Rep.","1964","count","tlf",
199,"Congo, Dem. Rep.","1965","count","tlf",
199,"Congo, Dem. Rep.","1966","count","tlf",
199,"Congo, Dem. Rep.","1967","count","tlf",
199,"Congo, Dem. Rep.","1968","count","tlf",
199,"Congo, Dem. Rep.","1969","count","tlf",
199,"Congo, Dem. Rep.","1970","count","tlf",
199,"Congo, Dem. Rep.","1971","count","tlf",
199,"Congo, Dem. Rep.","1972","count","tlf",
199,"Congo, Dem. Rep.","1973","count","tlf",
199,"Congo, Dem. Rep.","1974","count","tlf",
199,"Congo, Dem. Rep.","1975","count","tlf",
199,"Congo, Dem. Rep.","1976","count","tlf",
199,"Congo, Dem. Rep.","1977","count","tlf",
199,"Congo, Dem. Rep.","1978","count","tlf",
199,"Congo, Dem. Rep.","1979","count","tlf",
199,"Congo, Dem. Rep.","1980","count","tlf",
199,"Congo, Dem. Rep.","1981","count","tlf",
199,"Congo, Dem. Rep.","1982","count","tlf",
199,"Congo, Dem. Rep.","1983","count","tlf",
199,"Congo, Dem. Rep.","1984","count","tlf",
199,"Congo, Dem. Rep.","1985","count","tlf",
199,"Congo, Dem. Rep.","1986","count","tlf",
199,"Congo, Dem. Rep.","1987","count","tlf",
199,"Congo, Dem. Rep.","1988","count","tlf",
199,"Congo, Dem. Rep.","1989","count","tlf",
199,"Congo, Dem. Rep.","1990","count","tlf",13539491.290201
199,"Congo, Dem. Rep.","1991","count","tlf",14077746.8334167
199,"Congo, Dem. Rep.","1992","count","tlf",14646331.9935174
199,"Congo, Dem. Rep.","1993","count","tlf",15255719.9438367
199,"Congo, Dem. Rep.","1994","count","tlf",15800906.8954668
199,"Congo, Dem. Rep.","1995","count","tlf",16271940.0570982
199,"Congo, Dem. Rep.","1996","count","tlf",16677529.4652569
199,"Congo, Dem. Rep.","1997","count","tlf",17054965.1152413
199,"Congo, Dem. Rep.","1998","count","tlf",17387679.9627053
199,"Congo, Dem. Rep.","1999","count","tlf",17742752.3873075
199,"Congo, Dem. Rep.","2000","count","tlf",18177496.3565646
199,"Congo, Dem. Rep.","2001","count","tlf",18651950.1207301
199,"Congo, Dem. Rep.","2002","count","tlf",19182184.2228463
199,"Congo, Dem. Rep.","2003","count","tlf",19732870.1238858
199,"Congo, Dem. Rep.","2004","count","tlf",20315006.8776967
199,"Congo, Dem. Rep.","2005","count","tlf",20946616.6795929
199,"Congo, Dem. Rep.","2006","count","tlf",21570176.595482
199,"Congo, Dem. Rep.","2007","count","tlf",22248676.7259755
199,"Congo, Dem. Rep.","2008","count","tlf",22919167.660996
199,"Congo, Dem. Rep.","2009","count","tlf",23642339.5471223
199,"Congo, Dem. Rep.","2010","count","tlf",24385863.4515036
199,"Congo, Dem. Rep.","2011","count","tlf",25148482.9677095
199,"Congo, Dem. Rep.","2012","count","tlf",25930296.1991492
199,"Congo, Dem. Rep.","1960","perc","uem",
199,"Congo, Dem. Rep.","1961","perc","uem",
199,"Congo, Dem. Rep.","1962","perc","uem",
199,"Congo, Dem. Rep.","1963","perc","uem",
199,"Congo, Dem. Rep.","1964","perc","uem",
199,"Congo, Dem. Rep.","1965","perc","uem",
199,"Congo, Dem. Rep.","1966","perc","uem",
199,"Congo, Dem. Rep.","1967","perc","uem",
199,"Congo, Dem. Rep.","1968","perc","uem",
199,"Congo, Dem. Rep.","1969","perc","uem",
199,"Congo, Dem. Rep.","1970","perc","uem",
199,"Congo, Dem. Rep.","1971","perc","uem",
199,"Congo, Dem. Rep.","1972","perc","uem",
199,"Congo, Dem. Rep.","1973","perc","uem",
199,"Congo, Dem. Rep.","1974","perc","uem",
199,"Congo, Dem. Rep.","1975","perc","uem",
199,"Congo, Dem. Rep.","1976","perc","uem",
199,"Congo, Dem. Rep.","1977","perc","uem",
199,"Congo, Dem. Rep.","1978","perc","uem",
199,"Congo, Dem. Rep.","1979","perc","uem",
199,"Congo, Dem. Rep.","1980","perc","uem",
199,"Congo, Dem. Rep.","1981","perc","uem",
199,"Congo, Dem. Rep.","1982","perc","uem",
199,"Congo, Dem. Rep.","1983","perc","uem",
199,"Congo, Dem. Rep.","1984","perc","uem",
199,"Congo, Dem. Rep.","1985","perc","uem",
199,"Congo, Dem. Rep.","1986","perc","uem",
199,"Congo, Dem. Rep.","1987","perc","uem",
199,"Congo, Dem. Rep.","1988","perc","uem",
199,"Congo, Dem. Rep.","1989","perc","uem",
199,"Congo, Dem. Rep.","1990","perc","uem",
199,"Congo, Dem. Rep.","1991","perc","uem",
199,"Congo, Dem. Rep.","1992","perc","uem",
199,"Congo, Dem. Rep.","1993","perc","uem",
199,"Congo, Dem. Rep.","1994","perc","uem",
199,"Congo, Dem. Rep.","1995","perc","uem",
199,"Congo, Dem. Rep.","1996","perc","uem",
199,"Congo, Dem. Rep.","1997","perc","uem",
199,"Congo, Dem. Rep.","1998","perc","uem",
199,"Congo, Dem. Rep.","1999","perc","uem",
199,"Congo, Dem. Rep.","2000","perc","uem",
199,"Congo, Dem. Rep.","2001","perc","uem",
199,"Congo, Dem. Rep.","2002","perc","uem",
199,"Congo, Dem. Rep.","2003","perc","uem",
199,"Congo, Dem. Rep.","2004","perc","uem",
199,"Congo, Dem. Rep.","2005","perc","uem",
199,"Congo, Dem. Rep.","2006","perc","uem",
199,"Congo, Dem. Rep.","2007","perc","uem",
199,"Congo, Dem. Rep.","2008","perc","uem",
199,"Congo, Dem. Rep.","2009","perc","uem",
199,"Congo, Dem. Rep.","2010","perc","uem",
199,"Congo, Dem. Rep.","2011","perc","uem",
199,"Congo, Dem. Rep.","2012","perc","uem",
200,"Angola","1960","usd","gdp",
200,"Angola","1961","usd","gdp",
200,"Angola","1962","usd","gdp",
200,"Angola","1963","usd","gdp",
200,"Angola","1964","usd","gdp",
200,"Angola","1965","usd","gdp",
200,"Angola","1966","usd","gdp",
200,"Angola","1967","usd","gdp",
200,"Angola","1968","usd","gdp",
200,"Angola","1969","usd","gdp",
200,"Angola","1970","usd","gdp",
200,"Angola","1971","usd","gdp",
200,"Angola","1972","usd","gdp",
200,"Angola","1973","usd","gdp",
200,"Angola","1974","usd","gdp",
200,"Angola","1975","usd","gdp",
200,"Angola","1976","usd","gdp",
200,"Angola","1977","usd","gdp",
200,"Angola","1978","usd","gdp",
200,"Angola","1979","usd","gdp",
200,"Angola","1980","usd","gdp",
200,"Angola","1981","usd","gdp",
200,"Angola","1982","usd","gdp",
200,"Angola","1983","usd","gdp",
200,"Angola","1984","usd","gdp",
200,"Angola","1985","usd","gdp",6804278062.62664
200,"Angola","1986","usd","gdp",6355849179.35458
200,"Angola","1987","usd","gdp",7383121653.67413
200,"Angola","1988","usd","gdp",7975234067.37627
200,"Angola","1989","usd","gdp",9283054576.2006
200,"Angola","1990","usd","gdp",10260193360.6806
200,"Angola","1991","usd","gdp",12193746624.6789
200,"Angola","1992","usd","gdp",5779394291.7582
200,"Angola","1993","usd","gdp",5285600050.3455
200,"Angola","1994","usd","gdp",4059577145.36303
200,"Angola","1995","usd","gdp",5039534776.4902
200,"Angola","1996","usd","gdp",7526446605.51712
200,"Angola","1997","usd","gdp",7648377412.83277
200,"Angola","1998","usd","gdp",6445041824.66621
200,"Angola","1999","usd","gdp",6152922942.98032
200,"Angola","2000","usd","gdp",9129594818.60749
200,"Angola","2001","usd","gdp",8936079252.77131
200,"Angola","2002","usd","gdp",12497346042.8261
200,"Angola","2003","usd","gdp",14188949239.8095
200,"Angola","2004","usd","gdp",19640862549.6511
200,"Angola","2005","usd","gdp",28233699240.3249
