"rgn_name","rgn_id","product","commodity","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"Guyana",167,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
"Guyana",167,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
"Guyana",167,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,0,0,0,0,0
"Guyana",167,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,12,0,0,0,0,0,0,0,0
"Guyana",167,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
"Guyana",167,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0
"Haiti",114,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,96,134,207,204,320,266,215,145,158,113,78,40,39,35
"Haiti",114,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,96,134,207,204,320,266,215,145,158,113,78,40,39,35
"Haiti",114,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,83,119,817,500,278,270,220,160,240,150,134,210,280,360,270,255
"Haiti",114,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0
"Haiti",114,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,83,119,817,500,278,270,220,160,240,150,134,210,280,360,270,255
"Haiti",114,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Haiti",114,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"Haiti",114,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,24,0,0,0,0,0,0,0
"Haiti",114,"shells","Shells nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1
"Haiti",114,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,24,0,0,0,1,2,0,1
"Haiti",114,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Haiti",114,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0
"Honduras",133,"corals","Coral and the like",,,,,,,,,,,,,,,,,1024,830,75,200,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",133,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,1024,830,75,200,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",133,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,40,0,1,0,0,0,0,0,0,0,25,40,56,6,224,43,0,0,138,118
"Honduras",133,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0
"Honduras",133,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,40,0,1,1,0,0,0,0,0,0,25,40,57,10,224,43,0,0,138,118
"Honduras",133,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,11,15,0,41,16,0,0,0,22,0,0,0,0,0,0
"Honduras",133,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,11,15,0,41,16,0,0,0,22,0,0,0,0,0,0
"Honduras",133,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",133,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",133,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",133,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Honduras",133,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,56,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iceland",143,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,1,15,3,39,9,3,0,0,0,0
"Iceland",143,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,17,0,0,0,1,15,3,39,9,3,0,0,0,0
"Iceland",143,"fish_oil","Capelin oil",22714,66736,68486,87433,80703,76807,33984,55,53895,122425,96629,79187,99342,53696,62986,28497,59779,98395,76562,68385,107845,105387,75000,74605,68242,88391,59294,104390,46091,29277,16126,9042,12040,8894,9878,21904
"Iceland",143,"fish_oil","Cod liver oil",2049,2846,2487,2555,2687,1866,2330,3113,3765,2229,2930,2769,1518,1268,1447,1764,2338,1836,1075,1361,1698,1605,1504,1734,1738,1592,1774,1798,2117,1430,1196,1777,1789,2901,3387,3712
"Iceland",143,"fish_oil","Fish body oils, nei",3680,1420,1074,857,310,347,908,567,339,1,3,256,194,0,0,0,745,1357,2288,353,675,694,177,2075,1075,2063,578,18960,9975,5831,5342,8940,7232,15131,13447,17787
"Iceland",143,"fish_oil","Fish liver oils, nei",124,0,0,0,0,0,0,0,0,0,10,1,0,1,31,0,17,1,1,2,102,76,6,47,5,64,12,62,77,67,223,163,199,132,241,253
"Iceland",143,"fish_oil","Herring oil",57,0,196,500,0,311,163,1581,413,110,248,0,409,1527,2277,1650,9607,11773,9507,21107,28746,23868,13253,9272,7473,8998,4640,4678,7994,12293,19182,41545,32583,57882,31713,16570
"Iceland",143,"fish_oil","Redfish oil",1045,414,716,182,1186,3017,1058,3346,1539,430,0,240,0,0,0,351,22,61,124,150,84,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iceland",143,"fish_oil","Z_TOTAL",29669,71416,72959,91527,84886,82348,38443,8662,59951,125195,99820,82453,101463,56492,66741,32262,72508,113423,89557,91358,139150,131652,89940,87733,78533,101108,66298,129888,66254,48898,42069,61467,53843,84940,58666,60226
"Iceland",143,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,,902,3708,1759,2772,10175,6153,7244,4723,5904,5454,3298,24
"Iceland",143,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,902,3708,1759,2772,10175,6153,7244,4723,5904,5454,3298,24
"Iceland",143,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
"Iceland",143,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0
"India",203,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,,7,48,42,114,20,47,0,77,0,0,276,12
"India",203,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,7,48,42,114,20,47,0,77,0,0,276,12
"India",203,"fish_oil","Cod liver oil",,,,,,,,,,,,,,,,,,,,,,,,,105,149,130,11,59,36,153,311,115,13,0,18
"India",203,"fish_oil","Fish body oils, nei",189,45,262,823,402,373,405,68,518,352,105,60,18,467,252,267,116,30,40,0,10,4,0,58,8,20,16,72,101,218,2049,371,368,227,1541,2485
"India",203,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,2,0,15,21,48,35,0,32,10,24,41,9,25,14,47,135,91,59,193,227,42,67,84
"India",203,"fish_oil","Sardine oil",,,,,,,,,,,,,,,,,,,,,,,,,,,,88,109,3,201,3599,3888,9685,12582,16977
"India",203,"fish_oil","Squid oil",,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,0,0,0,0,0,0
"India",203,"fish_oil","Z_TOTAL",189,45,262,823,402,373,405,68,518,352,105,60,18,469,252,282,137,78,75,0,42,14,24,99,122,194,160,219,405,356,2462,4474,4598,9967,14190,19564
"India",203,"ornamentals","Ornamental fish nei",3,2,0,0,0,1,0,2,2,1,4,2,1,8,8,24,4,32,8,39,11,30,20,27,64,65,57,135,53,31,71,81,77,77,43,80
"India",203,"ornamentals","Z_TOTAL",3,2,0,0,0,1,0,2,2,1,4,2,1,8,8,24,4,32,8,39,11,30,20,27,64,65,57,135,53,31,71,81,77,77,43,80
"India",203,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,4,10,2,8,5,9,10,11,15,25,20,66,189,110,92,135,86,106
"India",203,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,7,7,1,34,4,1,117,23,281,133,123,132,100,126,603,1123,838,855
"India",203,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,11,17,3,42,9,10,127,34,296,158,143,198,289,236,695,1258,924,961
"India",203,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,902,931,641,2544,1438,1305,540,745,52,663,0,0,0,0,0,0,0,0,0,0,0,0
"India",203,"shells","Shells nei",,,,,,,,,,,,,,,,,,,,,,,,,196,1087,526,254,283,516,1476,953,1106,1116,1289,1611
"India",203,"shells","Z_TOTAL",,,,,,,,,,,,,,,902,931,641,2544,1438,1305,540,745,52,663,196,1087,526,254,283,516,1476,953,1106,1116,1289,1611
"India",203,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,63,0,0,0,0,0,25,7,3,0,6,0,0,0,0
"India",203,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,63,0,0,0,0,0,25,7,3,0,6,0,0,0,0
"Indonesia",216,"corals","Coral and the like",,,,,,,,,,,,,,,1713,1322,2474,1214,2263,1171,1001,792,258,844,2393,4680,3639,3208,3125,6531,5954,7069,6829,70,620,1172
"Indonesia",216,"corals","Z_TOTAL",,,,,,,,,,,,,,,1713,1322,2474,1214,2263,1171,1001,792,258,844,2393,4680,3639,3208,3125,6531,5954,7069,6829,70,620,1172
"Indonesia",216,"fish_oil","Cod liver oil",,,,220,186,21,30,0,74,14,101,215,178,241,257,335,392,150,91,28,22,3,3,41,48,15,72,127,1380,46,7,162,479,137,34,12
"Indonesia",216,"fish_oil","Fish body oils, nei",,,,,,14,52,167,171,147,480,455,476,18,37,35,45,1,130,19,0,0,6551,16,0,14,149,487,728,818,1683,1517,5041,1835,238,161
"Indonesia",216,"fish_oil","Fish liver oils, nei",23,838,1215,252,113,9,11,5,268,205,769,373,326,787,710,741,380,177,91,75,68,28,20,17,570,25,81,3254,33,0,0,0,0,0,17,10
"Indonesia",216,"fish_oil","Z_TOTAL",23,838,1215,472,299,44,93,172,513,366,1350,1043,980,1046,1004,1111,817,328,312,122,90,31,6574,74,618,54,302,3868,2141,864,1690,1679,5520,1972,289,183
"Indonesia",216,"ornamentals","Ornamental saltwater fish",,,,,,202,84,58,87,122,684,424,749,844,964,1436,1831,2040,2176,2224,1709,528,167,1759,1781,1549,1915,1765,2248,4452,1471,1114,890,911,1056,1086
"Indonesia",216,"ornamentals","Z_TOTAL",,,,,,202,84,58,87,122,684,424,749,844,964,1436,1831,2040,2176,2224,1709,528,167,1759,1781,1549,1915,1765,2248,4452,1471,1114,890,911,1056,1086
"Indonesia",216,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,828,931,981,637,1164,2354,3715,4563,6291,5603,3560,2663,4186,2118,2467,1795,1721,1873
"Indonesia",216,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,11788,11305,12047,16562,37378,24957,22310,12698,5213,25084,23074,27874,28559,40162,51010,69226,95588,94073,99949,94003,123074,159075
"Indonesia",216,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,11788,11305,12047,16562,38206,25888,23291,13335,6377,27438,26789,32437,34850,45765,54570,71889,99774,96191,102416,95798,124795,160948
"Indonesia",216,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6417,12325,8927
"Indonesia",216,"shells","Shells nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573,1125,1449
"Indonesia",216,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6990,13450,10376
"Indonesia",216,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,20,24,0,2,0,70,54,38,90,6,4,0,0,0,0,0
"Indonesia",216,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,20,24,0,2,0,70,54,38,90,6,4,0,0,0,0,0
"Iran",191,"fish_oil","Fish body oils, nei",,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
"Iran",191,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran",191,"fish_oil","Z_TOTAL",,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
"Iran",191,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
"Iran",191,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,20,27,53,20
"Iran",191,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,0,0,0,14,0,20,27,53,20
"Iran",191,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0
"Iran",191,"shells","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0
"Iran",191,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran",191,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iraq",192,"sponges","Natural sponges other than raw",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iraq",192,"sponges","Z_TOTAL",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ireland",181,"fish_oil","Fish body oils, nei",2006,1693,2832,2125,2143,1381,1549,2017,2028,2170,4112,4395,4395,3607,3283,2631,1436,509,0,113,131,208,221,0,0,0,0,1,3,5,3,18,2,0,0,1092
"Ireland",181,"fish_oil","Fish liver oils, nei",,20,123,0,0,0,20,2,0,4,19,22,239,232,9,1143,3128,605,532,4,4,1,3,0,0,0,0,1,1,2,10,8,25,15,10,2
"Ireland",181,"fish_oil","Halibuts, liver oils",,,,,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0
"Ireland",181,"fish_oil","Z_TOTAL",2006,1713,2955,2125,2143,1381,1569,2019,2028,2174,4131,4417,4634,3839,3292,3774,4564,1114,532,117,135,209,224,11,0,0,0,2,4,7,13,26,27,15,10,1094
"Ireland",181,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,,,,,1,0,0,0,4,50,0,98,2,0,0,6,12,0,2,11,89,168,124,230
"Ireland",181,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,1,0,0,0,4,50,0,98,2,0,0,6,12,0,2,11,89,168,124,230
"Ireland",181,"seaweeds","Agar agar nei",25,36,45,53,62,74,67,92,82,52,62,89,62,20,0,0,0,0,1061,969,404,0,10,0,1,4,0,3,0,0,0,0,0,0,0,0
"Ireland",181,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,4879,5828,4369,3943,3467,741,861,1175,603,507,1360,1308,1115,3782,3518,2750,5541,9529,12566,12520,16188,23103,24409,28821
"Ireland",181,"seaweeds","Z_TOTAL",25,36,45,53,62,74,67,92,82,52,62,89,4941,5848,4369,3943,3467,741,1922,2144,1007,507,1370,1308,1116,3786,3518,2753,5541,9529,12566,12520,16188,23103,24409,28821
"Ireland",181,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,64,56,93,112,131,70,64,206,237,312,339,420,256,280,371,242,181,229,180,286,481,570
"Ireland",181,"shells","Shells nei",4,2,0,1,28,17,7,1,2,1,2,31,3426,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ireland",181,"shells","Z_TOTAL",4,2,0,1,28,17,7,1,2,1,2,31,3426,101,64,56,93,112,131,70,64,206,237,312,339,420,256,280,371,242,181,229,180,286,481,570
"Ireland",181,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,,,,,2,0,2,0,0,1,3,4,3,8,53,0,0,0,0,0,0,0
"Ireland",181,"sponges","Natural sponges raw",,,,,,,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,8,0,0,0,0,0,0,172,0,0,0
"Ireland",181,"sponges","Z_TOTAL",,,,,,,16,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,6,7,12,3,8,53,0,0,0,172,0,0,0
"Israel",79,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,0,0,0,41,180
"Israel",79,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,6,7,80
"Israel",79,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,25,0,0,6,48,260
"Israel",79,"ornamentals","Ornamental fish nei",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel",79,"ornamentals","Z_TOTAL",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel",79,"seaweeds","Agar agar nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,0
"Israel",79,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,,,,,,,,,900,1000,1000,750,1790,2370,817,2330,1500,1500,2300,4800,4680
"Israel",79,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,900,1000,1000,750,1790,2370,819,2331,1500,1500,2300,4800,4680
"Italy",184,"fish_oil","Fish body oils, nei",21,1,356,751,4,4,25,29,53,26,23,2,390,455,312,350,287,135,10,4,3,45,4,7,92,192,48,51,65,52,45,37,32,316,31,96
"Italy",184,"fish_oil","Fish liver oils, nei",4,9,19,1,18,5,3,30,0,0,21,5,30,77,52,305,30,167,59,12,35,67,14,46,3,3,1,1,2,27,5,12,110,14,6,6
"Italy",184,"fish_oil","Halibuts, liver oils",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy",184,"fish_oil","Z_TOTAL",25,10,375,752,22,9,28,59,53,26,44,7,420,532,364,655,317,302,69,16,38,112,18,53,95,195,49,52,67,79,50,49,142,330,37,102
"Italy",184,"ornamentals","Ornamental saltwater fish",,,,,,,,,,,,,56,5,19,24,26,56,29,6,161,136,128,107,123,117,165,115,120,95,109,98,210,106,90,27
"Italy",184,"ornamentals","Z_TOTAL",,,,,,,,,,,,,56,5,19,24,26,56,29,6,161,136,128,107,123,117,165,115,120,95,109,98,210,106,90,27
"Italy",184,"seaweeds","Agar agar nei",11,17,16,55,41,32,32,69,92,153,45,75,131,59,0,0,0,0,138,295,255,300,238,279,443,210,202,240,346,380,460,480,429,402,394,498
"Italy",184,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,203,522,151,37,8,6,12,10,2,8,8,5,36,70,262,115,107,126,168,453,171,48,42,42
"Italy",184,"seaweeds","Z_TOTAL",11,17,16,55,41,32,32,69,92,153,45,75,334,581,151,37,8,6,150,305,257,308,246,284,479,280,464,355,453,506,628,933,600,450,436,540
"Italy",184,"shells","Miscellaneous corals and shells",,,,,,,,,,,,,,,3917,2750,972,1254,2235,1450,1717,1462,1602,1485,1515,1273,1414,1308,1224,712,809,857,887,854,1859,2198
"Italy",184,"shells","Shells nei",542,429,1084,2520,1905,1856,2672,1957,2160,3690,2639,2827,2142,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Italy",184,"shells","Z_TOTAL",542,429,1084,2520,1905,1856,2672,1957,2160,3690,2639,2827,2142,2496,3917,2750,972,1254,2235,1450,1717,1462,1602,1485,1515,1273,1414,1308,1224,712,809,857,887,854,1859,2198
"Italy",184,"sponges","Natural sponges other than raw",,,,,,,,,,,,,,,74,46,63,76,38,33,45,53,39,23,33,29,30,17,15,32,21,4,4,64,6,6
"Italy",184,"sponges","Natural sponges raw",12,11,12,24,9,7,8,18,11,8,9,6,96,44,0,0,0,0,1,1,0,1,0,0,0,4,6,1,1,1,3,4,1,0,0,2
"Italy",184,"sponges","Z_TOTAL",12,11,12,24,9,7,8,18,11,8,9,6,96,44,74,46,63,76,39,34,45,54,39,23,33,33,36,18,16,33,24,8,5,64,6,8
"Ivory Coast",195,"corals","Coral and the like",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"corals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"fish_oil","Fish body oils, nei",,,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"fish_oil","Fish liver oils, nei",,,,,,,,,,,,,,,,,,,,,14,15,0,14,0,7,6,7,0,7,14,6,3,4,0,0
"Ivory Coast",195,"fish_oil","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,14,15,0,14,7,7,6,7,0,7,14,6,3,4,0,0
"Ivory Coast",195,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ivory Coast",195,"sponges","Natural sponges nei",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
"Ivory Coast",195,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
"Jamaica",166,"corals","Coral and the like",,,,,,,,,,,,,,,,18,3,3,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaica",166,"corals","Z_TOTAL",,,,,,,,,,,,,,,,18,3,3,0,0,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaica",166,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,12,3,13,3,2,2,1,0,3,0,0,0,0,0
"Jamaica",166,"ornamentals","Z_TOTAL",,,,,,,,,,,,,,,,,,,,,,,12,3,13,3,2,2,1,0,3,0,0,0,0,0
"Jamaica",166,"seaweeds","Other seaweeds and aquatic plants and products thereof",,,,,,,,,,,,,,,,9,6,28,0,0,11,14,0,0,0,0,0,0,0,0,0,8,0,5,4,4
"Jamaica",166,"seaweeds","Z_TOTAL",,,,,,,,,,,,,,,,9,6,28,0,0,11,14,0,0,0,0,0,0,0,0,0,8,0,5,4,4
"Jamaica",166,"sponges","Natural sponges raw",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jamaica",166,"sponges","Z_TOTAL",,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"corals","Coral and the like",15,8,6,3,6,4,8,35,19,11,9,0,0,0,3736,3207,3192,5100,12125,7566,7849,6412,3546,3205,6117,10406,7022,2449,2433,3789,3816,3625,2672,2968,3222,6774
"Japan",210,"corals","Z_TOTAL",15,8,6,3,6,4,8,35,19,11,9,0,0,0,3736,3207,3192,5100,12125,7566,7849,6412,3546,3205,6117,10406,7022,2449,2433,3789,3816,3625,2672,2968,3222,6774
"Japan",210,"fish_oil","Cod liver oil",742,647,728,847,675,526,860,527,499,500,456,567,1330,1346,1633,1289,770,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"fish_oil","Fish body oils, nei",72032,106130,209525,189250,159613,175482,174364,229156,331387,249370,224565,156721,345971,185063,215034,114253,43971,12646,2976,2406,835,1590,659,391,239,242,585,928,1360,1159,1169,485,1215,324,502,1
"Japan",210,"fish_oil","Fish liver oils, nei",134,180,176,165,181,125,89,102,88,82,161,156,142,105,190,137,197,259,1215,578,393,789,336,465,119,64,54,20,79,36,20,29,26,16,106,42
"Japan",210,"fish_oil","Z_TOTAL",72908,106957,210429,190262,160469,176133,175313,229785,331974,249952,225182,157444,347443,186514,216857,115679,44938,13314,4191,2984,1228,2379,995,856,358,306,639,948,1439,1195,1189,514,1241,340,608,43
"Japan",210,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,42,45,59,74,75,78,90,109,117,129,126,89,93,95,114,142,225,255,204,240,229,258,269,266
"Japan",210,"ornamentals","Z_TOTAL",,,,,,,,,,,,,42,45,59,74,75,78,90,109,117,129,126,89,93,95,114,142,225,255,204,240,229,258,269,266
"Japan",210,"seaweeds","Agar agar nei",546,565,565,529,804,684,802,762,880,804,540,447,261,627,0,0,0,0,92,149,86,157,91,55,51,50,40,44,75,63,90,58,53,50,52,37
"Japan",210,"seaweeds","Laver, nei",,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"seaweeds","Other red algae",,,,,,,,,,,,,,,,,,,826,753,667,602,480,561,367,412,530,386,545,736,639,718,398,601,601,436
"Japan",210,"seaweeds","Other seaweeds and aquatic plants and products thereof",1942,2340,2188,2232,1994,2183,2841,2259,2214,3086,3145,1873,3607,3029,0,0,0,0,655,558,758,999,743,713,995,924,1568,1661,1954,2002,1726,1955,2079,1297,1253,838
"Japan",210,"seaweeds","Z_TOTAL",2488,2905,2753,2761,2798,2867,3643,3021,3094,3890,3685,2320,3868,3656,0,0,0,0,1573,1460,1511,1758,1314,1329,1413,1386,2138,2091,2574,2801,2455,2731,2530,1948,1906,1311
"Japan",210,"shells","Shells nei",1453,2908,4585,7792,5869,6178,6258,8746,4835,3311,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"shells","Z_TOTAL",1453,2908,4585,7792,5869,6178,6258,8746,4835,3311,3353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Japan",210,"sponges","Natural sponges raw",3,1,1,3,1,2,1,3,1,1,1,0,0,0,2,2,4,15,2,4,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"Japan",210,"sponges","Z_TOTAL",3,1,1,3,1,2,1,3,1,1,1,0,0,0,2,2,4,15,2,4,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"Jordan",215,"ornamentals","Ornamental fish nei",,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0
