"Source","CalendarYear","SpeciesCode","FlagState","ExportState","ExportedProductWeightTonne","UnladingState","Reexport"
"eCDS",2014,"TOP","NZL","NZL",39.19,"USA","no"
"eCDS",2014,"TOP","NZL","NZL",3.77,"UKR","no"
"eCDS",2014,"TOP","NZL","NZL",51.31,"SGP","no"
"eCDS",2014,"TOP","NZL","NZL",7.68,"KOR","no"
"eCDS",2014,"TOP","NZL","NZL",6.75,"HKG","no"
"eCDS",2014,"TOP","KOR","URY",49.30,"THA","no"
"eCDS",2014,"TOP","NZL","NZL",0.54,"AUS","no"
"eCDS",2014,"TOP","KOR","CHL",17.60,"SGP","no"
"eCDS",2014,"TOP","NZL","CHN",8.65,"JPN","yes"
"eCDS",2014,"TOP","NOR","GBR",0.02,"USA","no"
"eCDS",2014,"TOP","KOR","ZAF",115.52,"KOR","no"
"eCDS",2014,"TOP","KOR","USA",12.68,"MYS","yes"
"eCDS",2014,"TOP","KOR","USA",0.31,"JPN","yes"
"eCDS",2014,"TOP","KOR","USA",0.49,"BHS","yes"
"eCDS",2014,"TOP","NZL","NZL",17.95,"CHN","no"
"eCDS",2013,"TOP","UKR","CHL",16.06,"CHL","no"
"eCDS",2013,"TOP","UKR","USA",1.81,"CAN","yes"
"eCDS",2013,"TOP","UKR","CHL",24.47,"VNM","no"
"eCDS",2013,"TOP","UKR","CHL",104.37,"USA","no"
"eCDS",2013,"TOP","UKR","CHL",16.65,"THA","no"
"eCDS",2013,"TOP","UKR","CHL",42.67,"MYS","no"
"eCDS",2014,"TOP","CHL","CHL",61.92,"MEX","no"
"eCDS",2013,"TOP","UKR","CHL",70.88,"HKG","no"
"eCDS",2013,"TOP","URY","CHN",8.22,"USA","yes"
"eCDS",2013,"TOP","RUS","KOR",15.86,"USA","no"
"eCDS",2013,"TOP","RUS","KOR",14.08,"JPN","no"
"eCDS",2013,"TOP","PER","USA",1.63,"CAN","yes"
"eCDS",2013,"TOP","PER","PER",129.98,"USA","no"
"eCDS",2013,"TOP","NZL","NZL",46.46,"VNM","no"
"eCDS",2013,"TOP","NZL","NZL",18.64,"SGP","no"
"eCDS",2013,"TOP","UKR","CHL",17.83,"JPN","no"
"eCDS",2013,"TOP","URY","URY",47.25,"T++","no"
"eCDS",2013,"TOP","ZAF","ZAF",16.01,"VNM","no"
"eCDS",2013,"TOP","ZAF","ZAF",97.71,"USA","no"
"eCDS",2013,"TOP","ZAF","ZAF",22.74,"SGP","no"
"eCDS",2013,"TOP","ZAF","ZAF",33.85,"JPN","no"
"eCDS",2013,"TOP","ZAF","ZAF",19.24,"HKG","no"
"eCDS",2013,"TOP","URY","USA",0.46,"CAN","yes"
"eCDS",2013,"TOP","URY","CHL",0.24,"MEX","yes"
"eCDS",2013,"TOP","URY","URY",21.45,"THA","no"
"eCDS",2013,"TOP","URY","CHL",29.53,"USA","yes"
"eCDS",2013,"TOP","URY","URY",32.94,"MYS","no"
"eCDS",2013,"TOP","URY","URY",10.34,"KOR","no"
"eCDS",2013,"TOP","URY","URY",5.18,"JPN","no"
"eCDS",2013,"TOP","URY","URY",13.14,"HKG","no"
"eCDS",2013,"TOP","URY","URY",35.46,"CHL","no"
"eCDS",2013,"TOP","NZL","GBR",51.01,"SGP","no"
"eCDS",2013,"TOP","URY","URY",53.92,"USA","no"
"eCDS",2013,"TOP","KOR","CHL",15.90,"THA","no"
"eCDS",2013,"TOP","NZL","GBR",153.22,"VNM","no"
"eCDS",2013,"TOP","KOR","KOR",14.63,"SGP","yes"
"eCDS",2013,"TOP","KOR","KOR",55.45,"JPN","no"
"eCDS",2013,"TOP","KOR","KOR",5.47,"GBR","yes"
"eCDS",2013,"TOP","KOR","KOR",8.10,"GBR","no"
"eCDS",2013,"TOP","KOR","CHL",72.97,"VNM","no"
"eCDS",2013,"TOP","KOR","KOR",16.24,"USA","no"
"eCDS",2013,"TOP","KOR","CHL",137.57,"USA","no"
"eCDS",2013,"TOP","KOR","LTU",5.24,"UKR","yes"
"eCDS",2013,"TOP","KOR","CHL",152.23,"KOR","no"
"eCDS",2013,"TOP","KOR","CHL",17.52,"JPN","no"
"eCDS",2013,"TOP","KOR","CAN",0.34,"CHL","yes"
"eCDS",2013,"TOP","JPN","ZAF",52.44,"USA","no"
"eCDS",2013,"TOP","JPN","ZAF",20.46,"JPN","no"
"eCDS",2013,"TOP","GBR","USA",19.13,"VNM","yes"
"eCDS",2013,"TOP","KOR","CHL",0.05,"USA","yes"
"eCDS",2013,"TOP","KOR","URY",476.33,"USA","no"
"eCDS",2014,"TOP","ARG","ARG",324.33,"HKG","no"
"eCDS",2013,"TOP","KOR","ZAF",10.37,"THA","no"
"eCDS",2013,"TOP","KOR","ZAF",8.94,"MYS","no"
"eCDS",2013,"TOP","KOR","ZAF",40.31,"KOR","no"
"eCDS",2013,"TOP","KOR","ZAF",6.97,"JPN","no"
"eCDS",2013,"TOP","KOR","ZAF",19.21,"CAN","no"
"eCDS",2013,"TOP","KOR","KOR",11.36,"THA","yes"
"eCDS",2013,"TOP","KOR","URY",14.86,"VNM","no"
"eCDS",2013,"TOP","NZL","GBR",145.21,"USA","no"
"eCDS",2013,"TOP","KOR","URY",78.11,"THA","no"
"eCDS",2013,"TOP","KOR","URY",32.60,"T++","no"
"eCDS",2013,"TOP","KOR","URY",5.53,"LTU","no"
"eCDS",2013,"TOP","KOR","URY",514.70,"KOR","no"
"eCDS",2013,"TOP","KOR","URY",58.04,"JPN","no"
"eCDS",2013,"TOP","KOR","URY",37.26,"HKG","no"
"eCDS",2013,"TOP","KOR","USA",0.54,"ANT","yes"
"eCDS",2014,"TOP","AUS","MUS",143.96,"SGP","no"
"eCDS",2014,"TOP","AUS","CHN",102.48,"JPN","yes"
"eCDS",2014,"TOP","AUS","NZL",53.88,"SGP","no"
"eCDS",2014,"TOP","AUS","NZL",8.21,"PHL","no"
"eCDS",2014,"TOP","AUS","NZL",20.35,"KOR","no"
"eCDS",2014,"TOP","AUS","NZL",37.75,"HKG","no"
"eCDS",2014,"TOP","AUS","NZL",30.28,"CHN","no"
"eCDS",2014,"TOP","AUS","USA",0.13,"ANT","yes"
"eCDS",2014,"TOP","AUS","MUS",456.67,"USA","no"
"eCDS",2014,"TOP","AUS","USA",14.17,"CAN","yes"
"eCDS",2014,"TOP","AUS","MUS",74.48,"MYS","no"
"eCDS",2014,"TOP","AUS","MUS",248.73,"JPN","no"
"eCDS",2014,"TOP","AUS","MUS",163.72,"HKG","no"
"eCDS",2014,"TOP","AUS","MUS",7.94,"CHN","no"
"eCDS",2014,"TOP","AUS","MUS",41.33,"CAN","no"
"eCDS",2014,"TOP","ARG","ARG",46.49,"CHL","no"
"eCDS",2014,"TOP","AUS","MUS",676.33,"VNM","no"
"eCDS",2014,"TOP","CHL","CHL",14.32,"BRA","no"
"eCDS",2014,"TOP","CHL","CHL",243.45,"HKG","no"
"eCDS",2014,"TOP","CHL","CHL",0.07,"FRA","no"
"eCDS",2014,"TOP","CHL","CHL",0.41,"ECU","no"
"eCDS",2014,"TOP","CHL","CHL",1.22,"DOM","no"
"eCDS",2014,"TOP","CHL","CHL",0.05,"CUB","no"
"eCDS",2014,"TOP","CHL","CHL",12.74,"COL","no"
"eCDS",2014,"TOP","AUS","NZL",105.10,"USA","no"
"eCDS",2014,"TOP","CHL","CHL",0.22,"CHL","no"
"eCDS",2014,"TOP","AUS","CAN",9.72,"USA","yes"
"eCDS",2014,"TOP","CHL","CHL",10.90,"BEL","no"
"eCDS",2014,"TOP","CHL","CHL",0.10,"AUS","no"
"eCDS",2014,"TOP","CHL","CHL",20.12,"ARE","no"
"eCDS",2014,"TOP","CHL","CAN",7.20,"USA","yes"
"eCDS",2014,"TOP","AUS","USA",13.41,"JPN","yes"
"eCDS",2014,"TOP","AUS","USA",0.90,"GBR","yes"
"eCDS",2014,"TOP","CHL","CHL",46.57,"CHN","no"
"eCDS",2014,"TOP","ARG","ARG",220.95,"RUS","no"
"eCDS",2014,"TOP","AUS","MUS",146.73,"AUS","no"
"eCDS",2014,"TOP","ARG","CHL",12.09,"ARE","yes"
"eCDS",2014,"TOP","ARG","CAN",3.21,"USA","yes"
"eCDS",2014,"TOP","ARG","ARG",280.52,"VNM","no"
"eCDS",2014,"TOP","ARG","ARG",1632.20,"USA","no"
"eCDS",2014,"TOP","ARG","ARG",48.67,"THA","no"
"eCDS",2014,"TOP","ARG","CHL",1.83,"JPN","yes"
"eCDS",2014,"TOP","ARG","ARG",96.59,"SGP","no"
"eCDS",2014,"TOP","ARG","CHL",27.95,"USA","no"
"eCDS",2014,"TOP","ARG","ARG",0.05,"PRT","no"
"eCDS",2014,"TOP","ARG","ARG",11.09,"MYS","no"
"eCDS",2014,"TOP","ARG","ARG",1.22,"LTU","no"
"eCDS",2014,"TOP","ARG","ARG",95.19,"KOR","no"
"eCDS",2014,"TOP","ARG","ARG",258.28,"JPN","no"
"eCDS",2012,"TOP","ESP","GBR",28.00,"HKG","no"
"eCDS",2014,"TOP","ARG","ARG",20.12,"T++","no"
"eCDS",2014,"TOP","ARG","USA",0.63,"GBR","yes"
"eCDS",2014,"TOP","AUS","AUS",0.94,"USA","yes"
"eCDS",2014,"TOP","AUS","AUS",0.01,"USA","no"
"eCDS",2014,"TOP","AUS","AUS",1.59,"SGP","no"
"eCDS",2014,"TOP","AUS","AUS",0.01,"JPN","yes"
"eCDS",2014,"TOP","AUS","AUS",7.25,"HKG","no"
"eCDS",2014,"TOP","AUS","AUS",2.06,"ARE","no"
"eCDS",2014,"TOP","ARG","CHL",4.55,"HKG","yes"
"eCDS",2014,"TOP","ARG","USA",0.02,"JPN","yes"
"eCDS",2014,"TOP","ARG","ARG",116.61,"CHN","no"
"eCDS",2014,"TOP","ARG","USA",30.70,"CAN","yes"
"eCDS",2014,"TOP","ARG","USA",1.60,"BHS","yes"
"eCDS",2014,"TOP","ARG","KOR",3.16,"JPN","yes"
"eCDS",2014,"TOP","ARG","CHN",5.97,"THA","yes"
"eCDS",2014,"TOP","ARG","CHN",6.79,"AUS","yes"
"eCDS",2014,"TOP","ARG","CHL",70.86,"USA","yes"
"eCDS",2014,"TOP","ARG","USA",10.86,"VNM","yes"
"eCDS",2010,"TOP","KOR","CHL",88.73,"USA","yes"
"eCDS",2010,"TOP","KOR","URY",60.66,"JPN","no"
"eCDS",2010,"TOP","KOR","URY",98.00,"HKG","no"
"eCDS",2010,"TOP","KOR","URY",20.42,"CHN","no"
"eCDS",2010,"TOP","KOR","URY",99.04,"CHL","no"
"eCDS",2010,"TOP","KOR","SGP",11.87,"THA","yes"
"eCDS",2010,"TOP","FRA","FRA",34.73,"MUS","no"
"eCDS",2010,"TOP","KOR","KOR",8.40,"CHN","yes"
"eCDS",2010,"TOP","KOR","URY",30.29,"T++","no"
"eCDS",2010,"TOP","KOR","CHL",19.05,"HKG","yes"
"eCDS",2010,"TOP","JPN","ZAF",73.61,"USA","no"
"eCDS",2010,"TOP","JPN","ZAF",9.82,"SGP","no"
"eCDS",2010,"TOP","JPN","ZAF",38.89,"JPN","no"
"eCDS",2010,"TOP","GBR","USA",4.95,"DOM","yes"
"eCDS",2010,"TOP","GBR","USA",15.73,"CAN","yes"
"eCDS",2010,"TOP","KOR","KOR",4.05,"JPN","yes"
"eCDS",2010,"TOP","KOR","ZAF",60.17,"KOR","no"
"eCDS",2010,"TOP","NZL","NZL",197.07,"USA","no"
"eCDS",2010,"TOP","NZL","NZL",36.56,"SGP","no"
"eCDS",2010,"TOP","NZL","NZL",20.14,"JPN","no"
"eCDS",2010,"TOP","NZL","NZL",1.04,"GBR","no"
"eCDS",2010,"TOP","NZL","GBR",23.99,"USA","no"
"eCDS",2010,"TOP","NZL","CHL",5.68,"USA","yes"
"eCDS",2010,"TOP","KOR","URY",581.43,"KOR","no"
"eCDS",2010,"TOP","KOR","ZAF",29.89,"MYS","no"
"eCDS",2010,"TOP","KOR","URY",43.30,"SGP","no"
"eCDS",2010,"TOP","KOR","ZAF",27.38,"CAN","no"
"eCDS",2010,"TOP","KOR","USA",0.10,"GBR","yes"
"eCDS",2010,"TOP","KOR","USA",1.90,"CAN","yes"
"eCDS",2010,"TOP","KOR","URY",436.60,"USA","no"
"eCDS",2010,"TOP","KOR","URY",63.86,"THA","no"
"eCDS",2010,"TOP","GBR","URY",23.81,"PHL","no"
"eCDS",2010,"TOP","KOR","ZAF",10.15,"T++","no"
"eCDS",2010,"TOP","FRA","KOR",9.01,"JPN","yes"
"eCDS",2010,"TOP","GBR","URY",49.28,"VNM","no"
"eCDS",2010,"TOP","FRA","USA",26.32,"CAN","yes"
"eCDS",2010,"TOP","FRA","SGP",7.45,"USA","yes"
"eCDS",2010,"TOP","FRA","SGP",8.46,"HKG","yes"
"eCDS",2010,"TOP","FRA","NOR",0.43,"SWE","yes"
"eCDS",2010,"TOP","FRA","NOR",4.88,"GBR","yes"
"eCDS",2010,"TOP","FRA","USA",1.21,"GBR","yes"
"eCDS",2010,"TOP","FRA","NOR",0.78,"DNK","yes"
"eCDS",2010,"TOP","GBR","CHN",10.84,"USA","yes"
"eCDS",2010,"TOP","FRA","FRA",352.26,"VNM","no"
"eCDS",2010,"TOP","FRA","FRA",781.10,"USA","no"
"eCDS",2010,"TOP","FRA","FRA",236.44,"THA","no"
"eCDS",2010,"TOP","FRA","FRA",662.57,"SGP","no"
"eCDS",2010,"TOP","FRA","FRA",8.36,"PHL","no"
"eCDS",2012,"TOP","ESP","GBR",14.51,"USA","no"
"eCDS",2010,"TOP","FRA","NOR",0.12,"FRA","yes"
"eCDS",2010,"TOP","GBR","GBR",29.53,"KOR","no"
"eCDS",2010,"TOP","PER","PER",75.82,"USA","no"
"eCDS",2010,"TOP","GBR","URY",49.67,"MYS","no"
"eCDS",2010,"TOP","GBR","URY",27.52,"KOR","no"
"eCDS",2010,"TOP","GBR","URY",28.87,"JPN","no"
"eCDS",2010,"TOP","GBR","URY",43.92,"HKG","no"
"eCDS",2010,"TOP","GBR","KOR",3.64,"JPN","yes"
"eCDS",2010,"TOP","FRA","USA",0.57,"DOM","yes"
"eCDS",2010,"TOP","GBR","GBR",68.82,"SGP","no"
"eCDS",2010,"TOP","GBR","URY",217.86,"USA","no"
"eCDS",2010,"TOP","GBR","GBR",177.94,"JPN","no"
"eCDS",2010,"TOP","GBR","GBR",87.69,"HKG","no"
"eCDS",2010,"TOP","GBR","GBR",11.51,"CHN","no"
"eCDS",2010,"TOP","GBR","ESP",7.81,"JPN","no"
"eCDS",2010,"TOP","GBR","ESP",12.74,"HKG","no"
"eCDS",2010,"TOP","GBR","ESP",0.06,"DOM","no"
"eCDS",2010,"TOP","GBR","GBR",450.17,"USA","no"
"eCDS",2011,"TOP","ARG","ARG",1.13,"ITA","no"
"eCDS",2011,"TOP","ARG","ARG",1.70,"BGR","no"
"eCDS",2011,"TOP","ARG","ARG",11.56,"T++","no"
"eCDS",2011,"TOP","ARG","ARG",85.57,"SGP","no"
"eCDS",2011,"TOP","ARG","ARG",40.26,"RUS","no"
"eCDS",2011,"TOP","ARG","ARG",18.50,"MYS","no"
"eCDS",2011,"TOP","ARG","ARG",49.80,"LTU","no"
"eCDS",2011,"TOP","ARG","ARG",24.97,"URY","no"
"eCDS",2011,"TOP","ARG","ARG",157.54,"JPN","no"
"eCDS",2011,"TOP","ARG","ARG",930.52,"USA","no"
"eCDS",2011,"TOP","ARG","ARG",353.30,"HKG","no"
"eCDS",2011,"TOP","ARG","ARG",17.79,"ESP","no"
"eCDS",2011,"TOP","ARG","ARG",24.02,"DNK","no"
"eCDS",2011,"TOP","ARG","ARG",197.79,"CHN","no"
"eCDS",2011,"TOP","ARG","ARG",23.78,"CHL","no"
"eCDS",2010,"TOP","NZL","USA",5.40,"CAN","yes"
"eCDS",2011,"TOP","ARG","ARG",93.06,"KOR","no"
"eCDS",2011,"TOP","ARG","ESP",4.55,"CHN","yes"
"eCDS",2011,"TOP","ARG","USA",0.54,"ARE","yes"
"eCDS",2011,"TOP","ARG","URY",24.97,"CHL","yes"
"eCDS",2011,"TOP","ARG","SGP",9.91,"PHL","yes"
"eCDS",2011,"TOP","ARG","LTU",3.00,"UKR","yes"
"eCDS",2011,"TOP","ARG","LTU",36.20,"RUS","yes"
"eCDS",2011,"TOP","ARG","KOR",0.87,"JPN","no"
"eCDS",2011,"TOP","ARG","ARG",9.97,"THA","no"
"eCDS",2011,"TOP","ARG","ESP",11.20,"JPN","yes"
"eCDS",2011,"TOP","ARG","ARG",2.87,"ARE","no"
"eCDS",2011,"TOP","ARG","CHN",89.74,"JPN","yes"
"eCDS",2011,"TOP","ARG","CHL",36.06,"USA","yes"
"eCDS",2011,"TOP","ARG","CHL",1.03,"MEX","yes"
"eCDS",2011,"TOP","ARG","CHL",5.17,"COL","yes"
"eCDS",2011,"TOP","ARG","CAN",2.51,"USA","yes"
"eCDS",2011,"TOP","ARG","ARG",93.39,"VNM","no"
"eCDS",2011,"TOP","ARG","ESP",0.95,"VNM","yes"
"eCDS",2010,"TOP","RUS","URY",16.66,"SGP","no"
"eCDS",2011,"TOP","ARG","ARG",60.77,"CAN","no"
"eCDS",2010,"TOP","UKR","URY",14.01,"T++","no"
"eCDS",2010,"TOP","UKR","URY",15.74,"SGP","no"
"eCDS",2010,"TOP","UKR","URY",4.45,"KOR","no"
"eCDS",2010,"TOP","UKR","URY",12.93,"JPN","no"
"eCDS",2010,"TOP","UKR","URY",37.68,"CHN","no"
"eCDS",2010,"TOP","UKR","URY",72.16,"VNM","no"
"eCDS",2010,"TOP","RUS","URY",13.28,"T++","no"
"eCDS",2010,"TOP","UKR","USA",1.84,"CHL","yes"
"eCDS",2010,"TOP","RUS","URY",13.96,"CAN","no"
"eCDS",2010,"TOP","PER","USA",7.0e-03,"GBR","yes"
"eCDS",2010,"TOP","PER","USA",0.02,"FRA","yes"
"eCDS",2010,"TOP","PER","USA",0.03,"ANT","yes"
"eCDS",2010,"TOP","PER","USA",9.0e-03,"ANG","yes"
"eCDS",2010,"TOP","FRA","FRA",254.00,"KOR","no"
"eCDS",2010,"TOP","RUS","URY",41.08,"USA","no"
"eCDS",2010,"TOP","URY","URY",55.32,"SGP","no"
"eCDS",2010,"TOP","ZAF","ZAF",119.52,"USA","no"
"eCDS",2010,"TOP","ZAF","ZAF",139.63,"SGP","no"
"eCDS",2010,"TOP","ZAF","ZAF",67.12,"JPN","no"
"eCDS",2010,"TOP","ZAF","SGP",0.50,"VNM","yes"
"eCDS",2010,"TOP","ZAF","SGP",3.99,"USA","yes"
"eCDS",2010,"TOP","URY","USA",0.54,"TUR","yes"
"eCDS",2010,"TOP","UKR","URY",109.58,"USA","no"
"eCDS",2010,"TOP","URY","URY",39.74,"T++","no"
"eCDS",2010,"TOP","NZL","USA",6.76,"CHL","yes"
"eCDS",2010,"TOP","URY","URY",49.47,"MYS","no"
"eCDS",2010,"TOP","URY","URY",10.25,"KOR","no"
"eCDS",2010,"TOP","URY","URY",31.54,"JPN","no"
"eCDS",2010,"TOP","URY","URY",9.88,"CHN","no"
"eCDS",2010,"TOP","URY","SGP",10.29,"THA","yes"
"eCDS",2010,"TOP","URY","SGP",4.31,"KOR","yes"
"eCDS",2010,"TOP","URY","URY",261.25,"USA","no"
"eCDS",2010,"TOP","ARG","ARG",100.46,"SGP","no"
"eCDS",2010,"TOP","ARG","CHL",7.64,"MEX","yes"
"eCDS",2010,"TOP","ARG","CHL",23.80,"HKG","yes"
"eCDS",2010,"TOP","ARG","CHL",4.82,"COL","yes"
"eCDS",2010,"TOP","ARG","CHL",2.53,"BRA","yes"
"eCDS",2010,"TOP","ARG","ARG",560.64,"USA","no"
"eCDS",2010,"TOP","FRA","FRA",69.29,"MYS","no"
"eCDS",2010,"TOP","ARG","ARG",9.36,"UKR","no"
"eCDS",2010,"TOP","ARG","CHN",11.66,"JPN","yes"
"eCDS",2010,"TOP","ARG","ARG",47.01,"RUS","no"
"eCDS",2010,"TOP","ARG","ARG",51.31,"KOR","no"
"eCDS",2010,"TOP","ARG","ARG",210.44,"JPN","no"
"eCDS",2010,"TOP","ARG","ARG",184.63,"HKG","no"
"eCDS",2010,"TOP","ARG","ARG",0.09,"FRA","no"
"eCDS",2010,"TOP","ARG","ARG",22.80,"ESP","no"
"eCDS",2010,"TOP","ARG","ARG",19.55,"URY","no"
"eCDS",2010,"TOP","ARG","URY",19.44,"CHN","yes"
"eCDS",2010,"TOP","AUS","MUS",249.49,"HKG","no"
"eCDS",2010,"TOP","AUS","MUS",547.90,"CHN","no"
"eCDS",2010,"TOP","AUS","MUS",71.39,"AUS","no"
"eCDS",2010,"TOP","AUS","FRA",6.24,"USA","no"
"eCDS",2010,"TOP","AUS","FRA",2.49,"SGP","no"
"eCDS",2010,"TOP","AUS","CHN",315.73,"JPN","yes"
"eCDS",2010,"TOP","ARG","CHL",15.37,"SGP","yes"
"eCDS",2010,"TOP","ARG","USA",0.09,"ANT","yes"
"eCDS",2010,"TOP","ARG","CHL",0.09,"THA","yes"
"eCDS",2010,"TOP","ARG","SGP",19.96,"THA","yes"
"eCDS",2010,"TOP","ARG","SGP",17.67,"KOR","yes"
"eCDS",2010,"TOP","ARG","SGP",10.43,"HKG","yes"
"eCDS",2010,"TOP","ARG","KOR",3.40,"JPN","yes"
"eCDS",2010,"TOP","ARG","ESP",12.13,"JPN","yes"
"eCDS",2010,"TOP","ARG","ARG",88.64,"CHL","no"
"eCDS",2010,"TOP","ARG","USA",5.0e-03,"FRA","yes"
"eCDS",2009,"TOP","UKR","URY",110.57,"USA","no"
"eCDS",2010,"TOP","ARG","ARG",23.71,"DNK","no"
"eCDS",2009,"TOP","URY","URY",13.72,"CHN","yes"
"eCDS",2009,"TOP","URY","URY",24.65,"CHN","no"
"eCDS",2009,"TOP","URY","URY",33.62,"CHL","no"
"eCDS",2009,"TOP","URY","URY",0.80,"CAN","no"
"eCDS",2009,"TOP","URY","GBR",51.65,"URY","no"
"eCDS",2009,"TOP","URY","URY",23.39,"HKG","yes"
"eCDS",2009,"TOP","URY","CHL",63.32,"USA","yes"
"eCDS",2009,"TOP","URY","URY",38.55,"JPN","no"
"eCDS",2009,"TOP","UKR","URY",12.57,"MYS","no"
"eCDS",2009,"TOP","UKR","URY",25.83,"KOR","no"
"eCDS",2009,"TOP","UKR","URY",11.69,"JPN","no"
"eCDS",2009,"TOP","UKR","URY",23.19,"HKG","no"
"eCDS",2009,"TOP","UKR","URY",14.04,"CHN","no"
"eCDS",2014,"TOP","ZAF","ZAF",54.59,"VNM","no"
"eCDS",2009,"TOP","URY","CHN",38.17,"USA","yes"
"eCDS",2009,"TOP","URY","URY",13.40,"USA","yes"
"eCDS",2010,"TOP","AUS","MUS",120.81,"SGP","no"
"eCDS",2010,"TOP","ARG","ARG",25.36,"CAN","no"
"eCDS",2009,"TOP","ZAF","ZAF",39.29,"USA","no"
"eCDS",2009,"TOP","ZAF","ZAF",73.57,"SGP","no"
"eCDS",2009,"TOP","ZAF","ZAF",29.53,"JPN","no"
"eCDS",2009,"TOP","URY","USA",0.24,"GBR","yes"
"eCDS",2009,"TOP","URY","URY",89.76,"HKG","no"
"eCDS",2009,"TOP","URY","USA",0.07,"ANT","yes"
"eCDS",2010,"TOP","ARG","ARG",124.13,"CHN","no"
"eCDS",2009,"TOP","URY","URY",310.01,"USA","no"
"eCDS",2009,"TOP","URY","URY",14.58,"THA","yes"
"eCDS",2009,"TOP","URY","URY",18.90,"THA","no"
"eCDS",2009,"TOP","URY","URY",12.42,"T++","no"
"eCDS",2009,"TOP","URY","URY",18.36,"MYS","no"
"eCDS",2009,"TOP","URY","URY",41.22,"KOR","no"
"eCDS",2009,"TOP","URY","USA",5.22,"CHL","yes"
"eCDS",2010,"TOP","ESP","ESP",146.83,"JPN","no"
"eCDS",2010,"TOP","CHL","USA",8.76,"CHL","yes"
"eCDS",2010,"TOP","ESP","URY",47.82,"CHN","no"
"eCDS",2010,"TOP","ESP","URY",13.67,"CAN","yes"
"eCDS",2010,"TOP","ESP","ESP",41.28,"USA","no"
"eCDS",2010,"TOP","ESP","ESP",5.47,"T++","yes"
"eCDS",2010,"TOP","ESP","ESP",0.06,"T++","no"
"eCDS",2010,"TOP","ESP","URY",24.60,"HKG","no"
"eCDS",2010,"TOP","ESP","ESP",12.95,"KOR","no"
"eCDS",2010,"TOP","ESP","URY",41.55,"JPN","no"
"eCDS",2010,"TOP","ESP","ESP",57.70,"HKG","no"
"eCDS",2010,"TOP","ESP","ESP",14.09,"GBR","no"
"eCDS",2010,"TOP","CHL","USA",0.04,"TTO","yes"
"eCDS",2010,"TOP","CHL","USA",3.69,"GBR","yes"
"eCDS",2010,"TOP","CHL","USA",0.13,"FRA","yes"
"eCDS",2010,"TOP","AUS","MUS",701.31,"JPN","no"
"eCDS",2010,"TOP","ESP","ESP",0.45,"MUS","no"
"eCDS",2010,"TOP","FRA","CHN",219.39,"USA","yes"
"eCDS",2010,"TOP","FRA","FRA",353.20,"JPN","no"
"eCDS",2010,"TOP","FRA","FRA",1199.61,"HKG","no"
"eCDS",2010,"TOP","FRA","FRA",5.47,"GBR","no"
"eCDS",2010,"TOP","FRA","FRA",13.53,"FRA","no"
"eCDS",2010,"TOP","FRA","FRA",12.01,"DEU","no"
"eCDS",2010,"TOP","FRA","FRA",245.77,"CHN","no"
"eCDS",2010,"TOP","ESP","URY",5.47,"ESP","no"
"eCDS",2010,"TOP","FRA","FRA",7.40,"BEL","no"
"eCDS",2010,"TOP","CHL","USA",1.58,"BHS","yes"
"eCDS",2010,"TOP","ESP","USA",13.67,"URY","yes"
"eCDS",2010,"TOP","ESP","USA",4.0e-03,"GBR","yes"
"eCDS",2010,"TOP","ESP","USA",0.07,"CAN","yes"
"eCDS",2010,"TOP","ESP","URY",22.44,"VNM","no"
"eCDS",2010,"TOP","ESP","URY",168.73,"USA","no"
"eCDS",2010,"TOP","ESP","URY",2.73,"KOR","no"
"eCDS",2010,"TOP","FRA","FRA",20.00,"CAN","no"
"eCDS",2010,"TOP","CHL","CAN",5.32,"USA","yes"
"eCDS",2010,"TOP","CHL","USA",8.94,"DOM","yes"
"eCDS",2010,"TOP","CHL","CHL",0.21,"DEU","no"
"eCDS",2010,"TOP","CHL","CHL",0.50,"COL","no"
"eCDS",2010,"TOP","CHL","CHL",287.12,"CHN","no"
"eCDS",2010,"TOP","CHL","CHL",7.78,"CAN","no"
"eCDS",2010,"TOP","CHL","CHL",6.10,"BRA","no"
"eCDS",2010,"TOP","CHL","CHL",1.54,"FRA","no"
"eCDS",2010,"TOP","CHL","CHL",10.01,"ARE","no"
"eCDS",2010,"TOP","CHL","CHL",288.82,"HKG","no"
"eCDS",2010,"TOP","AUS","SGP",4.43,"USA","yes"
"eCDS",2010,"TOP","AUS","NZL",27.42,"USA","no"
"eCDS",2010,"TOP","AUS","NZL",177.89,"SGP","no"
"eCDS",2010,"TOP","AUS","NZL",20.33,"JPN","no"
"eCDS",2010,"TOP","AUS","MUS",134.96,"USA","no"
"eCDS",2011,"TOP","AUS","AUS",0.04,"HKG","yes"
"eCDS",2010,"TOP","CHL","CHL",4.09,"BEL","no"
"eCDS",2010,"TOP","CHL","CHL",1.73,"NLD","no"
"eCDS",2010,"TOP","CHL","USA",0.69,"ANT","yes"
"eCDS",2010,"TOP","CHL","USA",0.04,"ANG","yes"
"eCDS",2010,"TOP","CHL","KOR",2.34,"JPN","yes"
"eCDS",2010,"TOP","CHL","CHN",111.43,"USA","yes"
"eCDS",2010,"TOP","CHL","CHL",12.38,"USA","yes"
"eCDS",2010,"TOP","CHL","CHL",2298.76,"USA","no"
"eCDS",2010,"TOP","CHL","CHL",4.25,"ESP","no"
"eCDS",2010,"TOP","CHL","CHL",3.01,"PHL","no"
