"cntry_key","sector","year","jobs"
"BHR","cf",2007,6665.25
"BHR","cf",2008,6665.25
"BHR","cf",2009,6665.25
"BHR","cf",2010,6665.25
"BHR","cf",2011,6665.25
"BHR","cf",2012,10310.25
"BHR","mar",2001,45.9
"BHR","mar",2002,43.2
"BHR","mar",2004,95.31
"BHR","mar",2005,98.01
"BHR","mar",2006,104.22
"BHR","mar",2007,115.02
"BHR","mar",2008,115.02
"BHR","mmw",1991,0
"BHR","mmw",1994,0
"BHR","mmw",1998,0
"BHR","mmw",2008,13.405
"BHR","tour",1988,6600
"BHR","tour",1989,7600
"BHR","tour",1990,8300
"BHR","tour",1991,8500
"BHR","tour",1992,8900
"BHR","tour",1993,18000
"BHR","tour",1994,21000
"BHR","tour",1995,17200
"BHR","tour",1996,16700
"BHR","tour",1997,16400
"BHR","tour",1998,18700
"BHR","tour",1999,25800
"BHR","tour",2000,21500
"BHR","tour",2001,22400
"BHR","tour",2002,24600
"BHR","tour",2003,23000
"BHR","tour",2004,28400
"BHR","tour",2005,28100
"BHR","tour",2006,30600
"BHR","tour",2007,32300
"BHR","tour",2008,32800
"BHR","tour",2009,42100
"BHR","tour",2010,44500
"BHR","tour",2011,31300
"BHR","tour",2012,29400
"BHR","tour",2013,30100
"BHS","aq",2005,0
"BHS","aq",2006,0
"BHS","aq",2007,0
"BHS","aq",2008,0
"BHS","aq",2009,7.25
"BHS","aq",2010,7.25
"BHS","aq",2011,0
"BHS","aq",2012,0
"BHS","cf",2005,1200
"BHS","cf",2006,0
"BHS","cf",2007,0
"BHS","cf",2008,0
"BHS","cf",2009,1050
"BHS","cf",2010,1050
"BHS","cf",2011,0
"BHS","cf",2012,0
"BHS","mmw",1991,0
"BHS","mmw",1994,1.915
"BHS","mmw",1998,1.915
"BHS","mmw",2008,3.83
"BHS","tour",1988,37300
"BHS","tour",1989,42400
"BHS","tour",1990,43100
"BHS","tour",1991,39700
"BHS","tour",1992,40600
"BHS","tour",1993,45200
"BHS","tour",1994,45000
"BHS","tour",1995,46100
"BHS","tour",1996,45300
"BHS","tour",1997,47300
"BHS","tour",1998,42000
"BHS","tour",1999,45700
"BHS","tour",2000,47800
"BHS","tour",2001,46400
"BHS","tour",2002,46500
"BHS","tour",2003,45300
"BHS","tour",2004,47800
"BHS","tour",2005,45700
"BHS","tour",2006,47400
"BHS","tour",2007,50400
"BHS","tour",2008,49800
"BHS","tour",2009,47600
"BHS","tour",2010,48800
"BHS","tour",2011,49100
"BHS","tour",2012,54100
"BHS","tour",2013,53500
"BIH","aq",2005,0
"BIH","aq",2006,0
"BIH","aq",2007,0
"BIH","aq",2008,0
"BIH","aq",2009,0
"BIH","aq",2010,0
"BIH","aq",2011,392
"BIH","aq",2012,407
"BIH","tour",1988,19300
"BIH","tour",1989,21000
"BIH","tour",1990,18900
"BIH","tour",1991,20200
"BIH","tour",1992,18400
"BIH","tour",1993,16900
"BIH","tour",1994,16300
"BIH","tour",1995,9000
"BIH","tour",1996,8200
"BIH","tour",1997,5700
"BIH","tour",1998,25300
"BIH","tour",1999,22400
"BIH","tour",2000,20500
"BIH","tour",2001,22000
"BIH","tour",2002,25900
"BIH","tour",2003,25800
"BIH","tour",2004,27500
"BIH","tour",2005,28000
"BIH","tour",2006,29300
"BIH","tour",2007,30000
"BIH","tour",2008,30200
"BIH","tour",2009,28000
"BIH","tour",2010,25300
"BIH","tour",2011,32700
"BIH","tour",2012,32000
"BIH","tour",2013,32300
"BLZ","cf",1970,1482.334
"BLZ","cf",1971,1445.948
"BLZ","cf",1972,1621.55
"BLZ","cf",1973,1743.364
"BLZ","cf",1974,2029.706
"BLZ","cf",1975,2017.05
"BLZ","cf",1979,1434.7949
"BLZ","cf",1980,1390.6571
"BLZ","cf",1990,2432.325
"BLZ","cf",1991,2669.625
"BLZ","cf",1993,3300.843
"BLZ","cf",1996,2888.732
"BLZ","cf",1997,2387.238
"BLZ","cf",1998,2955.176
"BLZ","cf",1999,3618.034
"BLZ","cf",2000,3198.804
"BLZ","cf",2001,3007.3029
"BLZ","cf",2002,3157.2765
"BLZ","cf",2003,3601.423
"BLZ","cf",2004,2645.104
"BLZ","cf",2005,2026
"BLZ","cf",2006,2131
"BLZ","cf",2007,2110
"BLZ","cf",2008,2267
"BLZ","cf",2009,2759
"BLZ","cf",2010,2472
"BLZ","cf",2011,2582
"BLZ","cf",2012,2759
"BLZ","mmw",1991,0
"BLZ","mmw",1994,0
"BLZ","mmw",1998,0
"BLZ","mmw",2006,0
"BLZ","tour",1988,3400
"BLZ","tour",1989,2600
"BLZ","tour",1990,3100
"BLZ","tour",1991,3600
"BLZ","tour",1992,3300
"BLZ","tour",1993,3800
"BLZ","tour",1994,3900
"BLZ","tour",1995,4200
"BLZ","tour",1996,5000
"BLZ","tour",1997,5100
"BLZ","tour",1998,5500
"BLZ","tour",1999,5500
"BLZ","tour",2000,6000
"BLZ","tour",2001,6300
"BLZ","tour",2002,6400
"BLZ","tour",2003,7700
"BLZ","tour",2004,9000
"BLZ","tour",2005,11500
"BLZ","tour",2006,13700
"BLZ","tour",2007,15500
"BLZ","tour",2008,14700
"BLZ","tour",2009,13900
"BLZ","tour",2010,14500
"BLZ","tour",2011,13900
"BLZ","tour",2012,16100
"BLZ","tour",2013,17000
"BMU","cf",1970,491.5274
"BMU","cf",1971,527.597
"BMU","cf",1972,527.597
"BMU","cf",1973,441.8526
"BMU","cf",1974,437.423
"BMU","cf",1975,291.6417
"BMU","cf",1976,289.506
"BMU","cf",1977,264.194
"BMU","cf",1978,253.8319
"BMU","cf",1979,232.8704
"BMU","cf",1980,224.0112
"BMU","cf",1981,267.6744
"BMU","cf",1982,232.8704
"BMU","cf",1983,260.7136
"BMU","cf",1985,294.0938
"BMU","cf",1986,349.7802
"BMU","cf",1987,317.191
"BMU","cf",1988,317.191
"BMU","cf",1989,180.7435
"BMU","cf",1990,122.1304
"BMU","cf",1991,131.7806
"BMU","cf",1992,308.8064
"BMU","cf",1993,308.8064
"BMU","cf",1994,331.5872
"BMU","cf",1995,322.0952
"BMU","cf",1996,325.892
"BMU","cf",1997,295.2012
"BMU","cf",1998,297.0996
"BMU","cf",1999,315.5299
"BMU","cf",2000,323.3608
"BMU","cf",2001,303.1112
"BMU","cf",2002,297.0205
"BMU","cf",2003,303.744
"BMU","cf",2004,308.3318
"BMU","cf",2005,160.05
"BMU","cf",2006,155.55
"BMU","cf",2007,160.35
"BMU","cf",2008,146.95
"BMU","cf",2009,172.25
"BMU","cf",2010,174.25
"BMU","cf",2011,174.7
"BMU","cf",2012,201.25
"BMU","mmw",1991,0
"BMU","mmw",1994,0
"BMU","mmw",1998,0
"BMU","mmw",2008,0
"BMU","tour",1988,8300
"BMU","tour",1989,8700
"BMU","tour",1990,8700
"BMU","tour",1991,7700
"BMU","tour",1992,7200
"BMU","tour",1993,7200
"BMU","tour",1994,7900
"BMU","tour",1995,6600
"BMU","tour",1996,5900
"BMU","tour",1997,5700
"BMU","tour",1998,5600
"BMU","tour",1999,5400
"BMU","tour",2000,4600
"BMU","tour",2001,3600
"BMU","tour",2002,4000
"BMU","tour",2003,2900
"BMU","tour",2004,3900
"BMU","tour",2005,3700
"BMU","tour",2006,4000
"BMU","tour",2007,4600
"BMU","tour",2008,3400
"BMU","tour",2009,3300
"BMU","tour",2010,3500
"BMU","tour",2011,4100
"BMU","tour",2012,3900
"BMU","tour",2013,3700
"Bonaire","mmw",1991,0
"Bonaire","mmw",1994,0
"Bonaire","mmw",1998,0
"Bonaire","mmw",2008,0
"Bonaire","tour",1988,4100
"Bonaire","tour",1989,4700
"Bonaire","tour",1990,6000
"Bonaire","tour",1991,6200
"Bonaire","tour",1992,6800
"Bonaire","tour",1993,7500
"Bonaire","tour",1994,7500
"Bonaire","tour",1995,7900
"Bonaire","tour",1996,5800
"Bonaire","tour",1997,7000
"Bonaire","tour",1998,6900
"Bonaire","tour",1999,5800
"Bonaire","tour",2000,5100
"Bonaire","tour",2001,4700
"Bonaire","tour",2002,5200
"Bonaire","tour",2003,6100
"Bonaire","tour",2004,5900
"Bonaire","tour",2005,5900
"Bonaire","tour",2006,5700
"Bonaire","tour",2007,5800
"Bonaire","tour",2008,6400
"Bonaire","tour",2009,6000
"Bonaire","tour",2010,5700
"Bonaire","tour",2011,6500
"Bonaire","tour",2012,7500
"Bonaire","tour",2013,7900
"BRA","cf",2005,423000
"BRA","cf",2006,0
"BRA","cf",2007,443176
"BRA","cf",2008,481000
"BRA","cf",2009,532912
"BRA","cf",2010,546755
"BRA","cf",2011,560073
"BRA","cf",2012,0
"BRA","mmw",1991,0
"BRA","mmw",1994,237.46
"BRA","mmw",1998,225.97
"BRA","mmw",2006,310.23
"BRA","tour",1988,3201900
"BRA","tour",1989,4719300
"BRA","tour",1990,3171700
"BRA","tour",1991,2803800
"BRA","tour",1992,2795900
"BRA","tour",1993,2426500
"BRA","tour",1994,2908600
"BRA","tour",1995,2452100
"BRA","tour",1996,2210500
"BRA","tour",1997,2125000
"BRA","tour",1998,2060100
"BRA","tour",1999,2218700
"BRA","tour",2000,2202800
"BRA","tour",2001,2312700
"BRA","tour",2002,2677400
"BRA","tour",2003,2993000
"BRA","tour",2004,3007800
"BRA","tour",2005,2792900
"BRA","tour",2006,2779900
"BRA","tour",2007,2505100
"BRA","tour",2008,2480200
"BRA","tour",2009,2636900
"BRA","tour",2010,2617400
"BRA","tour",2011,2731300
"BRA","tour",2012,2968500
"BRA","tour",2013,3048500
"BRB","cf",1970,2331.868
"BRB","cf",1979,3401.3
"BRB","cf",1980,3401.3
"BRB","cf",1987,1740.2
"BRB","cf",1990,3543.68
"BRB","cf",1991,3543.68
"BRB","cf",1992,2628.9676
"BRB","cf",1993,2618.5264
"BRB","cf",1994,3550.4035
"BRB","cf",1995,3550.4035
"BRB","cf",1996,3550.4035
"BRB","cf",1999,3550.4035
"BRB","cf",2000,3550.4035
"BRB","cf",2001,3550.4035
"BRB","cf",2005,2515
"BRB","cf",2006,0
"BRB","cf",2007,0
"BRB","cf",2008,0
"BRB","cf",2009,0
"BRB","cf",2010,2515
"BRB","cf",2011,0
"BRB","cf",2012,0
"BRB","tour",1988,12300
"BRB","tour",1989,13600
"BRB","tour",1990,12400
"BRB","tour",1991,11000
"BRB","tour",1992,12600
"BRB","tour",1993,12000
"BRB","tour",1994,13400
"BRB","tour",1995,15000
"BRB","tour",1996,15200
"BRB","tour",1997,14600
"BRB","tour",1998,14600
"BRB","tour",1999,13900
"BRB","tour",2000,14800
"BRB","tour",2001,14800
"BRB","tour",2002,13600
"BRB","tour",2003,15100
"BRB","tour",2004,15200
"BRB","tour",2005,18500
"BRB","tour",2006,20000
"BRB","tour",2007,19400
"BRB","tour",2008,20100
"BRB","tour",2009,17900
"BRB","tour",2010,16400
"BRB","tour",2011,15700
"BRB","tour",2012,14500
"BRB","tour",2013,14400
"Brunei","aq",2005,27
"Brunei","aq",2006,28
"Brunei","aq",2007,33
"Brunei","aq",2008,28
"Brunei","aq",2009,30
"Brunei","aq",2010,30
"Brunei","aq",2011,30
"Brunei","aq",2012,0
"Brunei","cf",2005,229
"Brunei","cf",2006,252
"Brunei","cf",2007,275
"Brunei","cf",2008,384
"Brunei","cf",2009,402
"Brunei","cf",2010,341
"Brunei","cf",2011,340
"Brunei","cf",2012,0
"Brunei","mar",1984,20335.06679577
"Brunei","mar",1985,21523.01368663
"Brunei","mar",1986,20436.75409116
"Brunei","mar",1994,25010.28982526
"Brunei","mar",1995,22091.26623594
"Brunei","mar",2006,30500.97216284
"Brunei","mar",2007,32302.19873819
"Brunei","mar",2008,46485.90952645
"Brunei","mmw",1991,0
"Brunei","mmw",1994,0
"Brunei","mmw",1998,0
"Brunei","mmw",2008,5.745
"Brunei","tour",1988,2400
"Brunei","tour",1989,2600
"Brunei","tour",1990,3100
"Brunei","tour",1991,3400
"Brunei","tour",1992,3300
"Brunei","tour",1993,2400
"Brunei","tour",1994,2500
"Brunei","tour",1995,2800
"Brunei","tour",1996,2800
"Brunei","tour",1997,3000
"Brunei","tour",1998,3200
"Brunei","tour",1999,3800
"Brunei","tour",2000,4600
"Brunei","tour",2001,4800
"Brunei","tour",2002,4900
"Brunei","tour",2003,4700
"Brunei","tour",2004,4700
"Brunei","tour",2005,5100
"Brunei","tour",2006,4300
"Brunei","tour",2007,4500
"Brunei","tour",2008,4200
"Brunei","tour",2009,4600
"Brunei","tour",2010,4900
"Brunei","tour",2011,4700
"Brunei","tour",2012,4800
"Brunei","tour",2013,4800
"CAN","aq",2005,1960
"CAN","aq",2006,2052.5
"CAN","aq",2007,1775
"CAN","aq",2008,1717.5
"CAN","aq",2009,1792
"CAN","aq",2010,0
"CAN","aq",2011,0
"CAN","aq",2012,0
"CAN","cf",1970,49947.695
"CAN","cf",1971,46527.411
"CAN","cf",1972,45390.744
"CAN","cf",1973,46420.626
"CAN","cf",1974,46529.784
"CAN","cf",1975,47878.439
"CAN","cf",1976,50137.535
"CAN","cf",1977,52971.688
"CAN","cf",1978,58224.719
"CAN","cf",1979,66244.668
"CAN","cf",1980,76266.2425
"CAN","cf",1981,71282.3888
"CAN","cf",1982,70302.1816
"CAN","cf",1983,75154.9666
"CAN","cf",1984,66278.681
"CAN","cf",1985,66886.96
"CAN","cf",1986,70035.14
"CAN","cf",1987,75033.469
"CAN","cf",1988,75406.03
"CAN","cf",1989,72534.7
"CAN","cf",1990,71153.614
"CAN","cf",1991,68798.807
"CAN","cf",1992,70845.915
"CAN","cf",1993,69994.008
"CAN","cf",1994,67057.025
"CAN","cf",1995,65465.533
"CAN","cf",1996,45930.997
"CAN","cf",1997,44043.1173
"CAN","cf",1998,41630.33
"CAN","cf",1999,37880.4363
"CAN","cf",2000,34357.085
"CAN","cf",2001,32878.1523
"CAN","cf",2002,33922.5096
"CAN","cf",2003,32160.6362
"CAN","cf",2004,38904.544
"CAN","cf",2005,23696.5
"CAN","cf",2006,23346
"CAN","cf",2007,24246.5
"CAN","cf",2008,23535.5
"CAN","cf",2009,22928.5
"CAN","cf",2010,0
"CAN","cf",2011,0
"CAN","cf",2012,0
"CAN","mmw",1991,473.005
"CAN","mmw",1994,1179.64
"CAN","mmw",2008,423.215
"CAN","tour",1988,240500
"CAN","tour",1989,240300
"CAN","tour",1990,245200
"CAN","tour",1991,235600
"CAN","tour",1992,239800
"CAN","tour",1993,254000
"CAN","tour",1994,280000
"CAN","tour",1995,288900
"CAN","tour",1996,315400
"CAN","tour",1997,330500
"CAN","tour",1998,367300
"CAN","tour",1999,375500
"CAN","tour",2000,403700
"CAN","tour",2001,431500
"CAN","tour",2002,448300
"CAN","tour",2003,427900
"CAN","tour",2004,447900
"CAN","tour",2005,412500
"CAN","tour",2006,388800
"CAN","tour",2007,352300
"CAN","tour",2008,346100
"CAN","tour",2009,318300
"CAN","tour",2010,314300
"CAN","tour",2011,310600
"CAN","tour",2012,318100
"CAN","tour",2013,326400
"CAN","wte",1994,20.445
"CAN","wte",1995,20.445
"CAN","wte",1996,20.445
"CAN","wte",1997,20.445
"CAN","wte",1998,20.445
"CAN","wte",1999,20.445
"CAN","wte",2000,8.695
"CAN","wte",2001,8.695
"CAN","wte",2002,8.695
"CAN","wte",2003,8.695
"CAN","wte",2004,8.695
"CAN","wte",2005,8.695
"CAN","wte",2006,8.695
"CAN","wte",2007,8.695
"CAN","wte",2008,8.695
"CAN","wte",2009,8.695
"CAN","wte",2010,8.695
"Canary Islands","mmw",1991,38
"Canary Islands","mmw",1994,401
"Canary Islands","mmw",1998,943
"Canary Islands","mmw",2008,576
"CHL","aq",2005,17840
"CHL","aq",2006,18425
"CHL","aq",2007,18899
"CHL","aq",2008,19171.55
"CHL","aq",2009,45673.4
"CHL","aq",2010,753
"CHL","aq",2011,1320.25
"CHL","aq",2012,945.65
"CHL","cf",1970,23369.304
"CHL","cf",1974,23730
"CHL","cf",1978,33505.178
"CHL","cf",1979,77567.042
"CHL","cf",1980,59508.512
"CHL","cf",1981,55811.378
"CHL","cf",1982,69024.242
"CHL","cf",1983,84053.242
"CHL","cf",1984,66178.224
"CHL","cf",1985,66178.224
"CHL","cf",1986,60481.442
"CHL","cf",1987,77718.914
"CHL","cf",1988,76040.412
"CHL","cf",1989,79022.482
"CHL","cf",1990,106841.952
"CHL","cf",1991,102652.816
"CHL","cf",1992,86021.25
"CHL","cf",1993,85945.314
"CHL","cf",1994,94725.414
"CHL","cf",1995,92036.014
"CHL","cf",1996,93387.042
"CHL","cf",1997,97636.294
"CHL","cf",1998,99893.808
"CHL","cf",1999,76951.644
"CHL","cf",2000,80481.086
"CHL","cf",2001,59763.214
"CHL","cf",2002,70976.43
"CHL","cf",2003,78952.874
"CHL","cf",2004,84494.62
"CHL","cf",2005,57013
"CHL","cf",2006,60539
"CHL","cf",2007,65596
"CHL","cf",2008,70767
"CHL","cf",2009,75861
"CHL","cf",2010,81157
"CHL","cf",2011,85268
"CHL","cf",2012,88893
"CHL","mmw",1991,0
"CHL","mmw",1994,0
"CHL","mmw",1998,5.745
"CHL","mmw",2006,19.15
"CHL","tour",1988,69200
"CHL","tour",1989,79300
"CHL","tour",1990,96800
"CHL","tour",1991,106700
"CHL","tour",1992,115400
"CHL","tour",1993,129800
"CHL","tour",1994,135000
"CHL","tour",1995,140000
"CHL","tour",1996,144400
"CHL","tour",1997,159300
"CHL","tour",1998,172400
"CHL","tour",1999,163000
"CHL","tour",2000,159700
"CHL","tour",2001,169200
"CHL","tour",2002,170500
"CHL","tour",2003,165100
"CHL","tour",2004,180000
"CHL","tour",2005,189900
"CHL","tour",2006,182400
"CHL","tour",2007,189000
"CHL","tour",2008,194300
"CHL","tour",2009,209100
"CHL","tour",2010,2e+05
"CHL","tour",2011,215800
"CHL","tour",2012,232500
"CHL","tour",2013,244900
"CHN","aq",2005,4515200.5
"CHN","aq",2006,4504367.5
"CHN","aq",2007,4916528
"CHN","aq",2008,5041054.5
"CHN","aq",2009,4962334
"CHN","aq",2010,4980591
"CHN","aq",2011,5291659
"CHN","aq",2012,1657
"CHN","cf",1980,1449067.5458
"CHN","cf",1981,1477880.7491
"CHN","cf",1982,1559925.1675
"CHN","cf",1983,1613164.9254
"CHN","cf",1984,1757233.8686
"CHN","cf",1985,1728140.7304
"CHN","cf",1986,1971305.679
"CHN","cf",1987,1982330.1624
"CHN","cf",1989,2322864.6007
"CHN","cf",1990,2365099.492
"CHN","cf",1991,2484230.1827
"CHN","cf",1992,2582595.225
"CHN","cf",1997,2872375.702
"CHN","cf",1998,2966539.506
"CHN","cf",1999,2924776.288
"CHN","cf",2000,2945592.244
"CHN","cf",2001,2937220.3
"CHN","cf",2002,2925334.734
"CHN","cf",2003,2960287.442
"CHN","cf",2004,2887866.646
"CHN","cf",2005,1782699.5
"CHN","cf",2006,1755110.5
"CHN","cf",2007,1578172.6
"CHN","cf",2008,1614698.25
"CHN","cf",2009,1614554.7
"CHN","cf",2010,1595897
"CHN","cf",2011,1633665.95
"CHN","cf",2012,7475
"CHN","mar",1985,410145.5623581
"CHN","mar",1986,628743.6782929
"CHN","mar",1987,759163.1918317
"CHN","mar",1988,1565618.0544532
"CHN","mar",1989,1382978.1310572
"CHN","mar",1990,1573616.2961626
"CHN","mar",1991,1508996.7587918
"CHN","mar",1992,1758862.946764
"CHN","mar",1993,2056221.461599
"CHN","mar",1994,2305782.145516
"CHN","mar",1995,2412843.251681
"CHN","mar",1996,2778838.050537
"CHN","mar",1997,2975950.550428
"CHN","mar",1998,3091676.944348
"CHN","mar",1999,3226246.072276
"CHN","mar",2000,3612899.911453
"CHN","mar",2001,3751133.273278
"CHN","mar",2002,3844238.738813
"CHN","mar",2003,4197029.310143
"CHN","mar",2004,4357951.343308
"CHN","mar",2005,2932095.943499
"CHN","mar",2006,2925063.252081
"CHN","mar",2007,3192827.181246
"CHN","mar",2008,3273754.458175
"CHN","mmw",1991,0
"CHN","mmw",1994,0
"CHN","mmw",1998,0
"CHN","mmw",2008,545.775
"CHN","tour",1988,11567500
"CHN","tour",1989,12612100
"CHN","tour",1990,12520400
"CHN","tour",1991,13666900
"CHN","tour",1992,13802200
"CHN","tour",1993,14109300
"CHN","tour",1994,15019500
"CHN","tour",1995,15537400
"CHN","tour",1996,14806300
"CHN","tour",1997,15337100
"CHN","tour",1998,15673600
"CHN","tour",1999,15675900
"CHN","tour",2000,18884600
"CHN","tour",2001,18403300
"CHN","tour",2002,18806700
"CHN","tour",2003,19576500
"CHN","tour",2004,20646700
"CHN","tour",2005,22195300
"CHN","tour",2006,22992200
"CHN","tour",2007,22168800
"CHN","tour",2008,20751800
"CHN","tour",2009,20656900
"CHN","tour",2010,22067000
"CHN","tour",2011,22781600
"CHN","tour",2012,22756500
"CHN","tour",2013,22779800
"CIV","cf",1975,24362.8
"CIV","cf",1976,23730
"CIV","cf",1977,23730
"CIV","cf",1978,23730
"CIV","cf",1979,3164
"CIV","cf",1980,3164
"CIV","cf",1990,22148
"CIV","cf",1996,31176.474
"CIV","cf",1999,4602.038
"CIV","cf",2000,18879.588
"CIV","cf",2001,17530.142
"CIV","cf",2002,15820
"CIV","cf",2003,9554.489
"CIV","cf",2004,9836.876
"CIV","tour",1988,21600
"CIV","tour",1989,32200
"CIV","tour",1990,31000
"CIV","tour",1991,31800
"CIV","tour",1992,37400
"CIV","tour",1993,38500
"CIV","tour",1994,46100
"CIV","tour",1995,49500
"CIV","tour",1996,51500
"CIV","tour",1997,62500
"CIV","tour",1998,71300
"CIV","tour",1999,77800
"CIV","tour",2000,90600
"CIV","tour",2001,98900
"CIV","tour",2002,97400
"CIV","tour",2003,93600
"CIV","tour",2004,89700
"CIV","tour",2005,97400
"CIV","tour",2006,103000
"CIV","tour",2007,107800
"CIV","tour",2008,102600
"CIV","tour",2009,109400
"CIV","tour",2010,116200
"CIV","tour",2011,118300
"CIV","tour",2012,105400
"CIV","tour",2013,103900
"CMR","cf",1970,12830.02
"CMR","cf",1971,13549.83
"CMR","cf",1972,14000.7
"CMR","cf",1980,13447
"CMR","cf",1987,14522.76
"CMR","cf",1990,18896.99
"CMR","cf",1992,18082.26
"CMR","cf",1993,19608.89
"CMR","cf",1995,21456.666
"CMR","cf",2000,32905.6
"CMR","cf",2001,39391.8
"CMR","cf",2002,22978.55
"CMR","cf",2003,23730
"CMR","cf",2005,0
"CMR","cf",2006,0
"CMR","cf",2007,0
"CMR","cf",2008,0
"CMR","cf",2009,12665
"CMR","cf",2010,0
"CMR","cf",2011,0
"CMR","cf",2012,0
"CMR","tour",1988,24300
"CMR","tour",1989,31400
"CMR","tour",1990,27000
"CMR","tour",1991,28800
"CMR","tour",1992,28600
"CMR","tour",1993,29000
"CMR","tour",1994,32000
"CMR","tour",1995,33000
"CMR","tour",1996,46100
"CMR","tour",1997,47800
"CMR","tour",1998,40500
"CMR","tour",1999,44300
"CMR","tour",2000,66600
"CMR","tour",2001,76300
"CMR","tour",2002,67300
"CMR","tour",2003,85400
"CMR","tour",2004,81200
"CMR","tour",2005,92700
"CMR","tour",2006,92600
"CMR","tour",2007,91800
"CMR","tour",2008,82400
"CMR","tour",2009,104200
"CMR","tour",2010,102400
"CMR","tour",2011,100900
"CMR","tour",2012,100200
"CMR","tour",2013,100500
"COD","aq",2005,0
"COD","aq",2006,0
"COD","aq",2007,0
"COD","aq",2008,14047
"COD","aq",2009,14050
"COD","aq",2010,14050
"COD","aq",2011,14050
"COD","aq",2012,0
"COD","cf",1970,58311.0171
"COD","cf",1971,145624.6029
"COD","cf",1972,145631.01
"COD","cf",1973,127983.8
"COD","cf",1974,129407.6
"COD","cf",1975,131203.17
"COD","cf",1976,116258.016
"COD","cf",1977,115971.674
"COD","cf",1978,116435.2
"COD","cf",1979,116435.2
"COD","cf",1980,116435.2
"COD","cf",1986,118727.1225
"COD","cf",1990,116197.9
"COD","cf",1996,158200
"COD","cf",1998,79100
"COD","cf",1999,86614.5
"COD","cf",2000,86851.8
"COD","cf",2001,86851.8
"COD","cf",2002,79100
"COD","cf",2003,210104.3126
"COD","cf",2004,195011.558
"COD","cf",2005,4208.1
"COD","cf",2006,4163.45
"COD","cf",2007,0
"COD","cf",2008,0
"COD","cf",2009,0
"COD","cf",2010,0
"COD","cf",2011,0
"COD","cf",2012,0
"COD","mar",1998,0
"COD","mar",1999,0
"COD","mar",2000,0
"COD","mar",2001,0
"COD","mar",2002,0
"COD","tour",1988,129800
"COD","tour",1989,14400
"COD","tour",1990,29300
"COD","tour",1991,33600
"COD","tour",1992,45200
"COD","tour",1993,58400
"COD","tour",1994,49500
"COD","tour",1995,48900
"COD","tour",1996,130800
"COD","tour",1997,52300
"COD","tour",1998,60200
"COD","tour",1999,78400
"COD","tour",2000,88700
"COD","tour",2001,85900
"COD","tour",2002,79900
"COD","tour",2003,113100
"COD","tour",2004,113100
"COD","tour",2005,123000
"COD","tour",2006,119200
"COD","tour",2007,124500
"COD","tour",2008,134600
"COD","tour",2009,161800
"COD","tour",2010,114800
"COD","tour",2011,113800
"COD","tour",2012,122300
"COD","tour",2013,122600
"COG","cf",1970,914.396
"COG","cf",1971,2135.7
"COG","cf",1972,2341.36
"COG","cf",1973,2373
"COG","cf",1974,2531.2
"COG","cf",1975,1431.71
"COG","cf",1976,1683.248
"COG","cf",1977,1773.422
"COG","cf",1978,1545.614
"COG","cf",1979,1308.314
"COG","cf",1980,1333.626
"COG","cf",1984,775.18
"COG","cf",1985,696.08
"COG","cf",1986,940.0244
"COG","cf",1987,1072.596
"COG","cf",1988,1582
"COG","cf",1989,1589.91
"COG","cf",1990,2031.288
"COG","cf",1991,3031.112
"COG","cf",1992,2562.84
"COG","cf",1993,2698.892
"COG","cf",1994,3005.8
"COG","cf",1995,18746.7
"COG","cf",1996,19979.078
"COG","cf",1997,16611
"COG","cf",1998,16611
"COG","cf",1999,16611
"COG","cf",2000,16611
"COG","tour",1988,1900
"COG","tour",1989,2700
"COG","tour",1990,2700
"COG","tour",1991,2600
"COG","tour",1992,3400
"COG","tour",1993,3700
"COG","tour",1994,4300
"COG","tour",1995,3400
"COG","tour",1996,3100
"COG","tour",1997,7700
"COG","tour",1998,4200
"COG","tour",1999,5400
"COG","tour",2000,7700
"COG","tour",2001,9600
"COG","tour",2002,10600
"COG","tour",2003,10200
"COG","tour",2004,9900
"COG","tour",2005,8700
"COG","tour",2006,9500
"COG","tour",2007,10600
"COG","tour",2008,11000
"COG","tour",2009,10300
"COG","tour",2010,8100
"COG","tour",2011,10700
"COG","tour",2012,11000
"COG","tour",2013,11900
"COK","aq",2005,0
"COK","aq",2006,2.75
"COK","aq",2007,0
"COK","aq",2008,0
"COK","aq",2009,0
"COK","aq",2010,0
"COK","aq",2011,0
"COK","aq",2012,0
"COK","cf",1990,103.621
"COK","cf",1996,104.8075
"COK","cf",2005,0
"COK","cf",2006,23
"COK","cf",2007,0
"COK","cf",2008,0
"COK","cf",2009,0
"COK","cf",2010,0
"COK","cf",2011,0
"COK","cf",2012,0
"COK","mmw",1991,0
"COK","mmw",1994,0
"COK","mmw",1998,0
"COK","mmw",2005,13.405
"COK","mmw",2008,13.405
"COL","aq",2005,0
"COL","aq",2006,0
"COL","aq",2007,0
"COL","aq",2008,0
"COL","aq",2009,0
"COL","aq",2010,30436
"COL","aq",2011,0
"COL","aq",2012,0
"COL","mmw",1991,0
"COL","mmw",1994,1.915
"COL","mmw",1998,0
"COL","mmw",2006,11.49
"COL","tour",1988,195100
