iucn_sid,presence,origin,distribution_code,rgn_id,rgn_name
22563,Extant,Native,Native,188,Slovenia
22563,Extant,Native,Native,66,Senegal
22563,Extant,Native,Native,44,Somalia
22563,Extant,Native,Native,168,Suriname
22563,Extant,Native,Native,103,Sao Tome and Principe
22563,Extant,Native,Native,134,El Salvador
22563,Extant,Native,Native,220,Sint Maarten
22563,Extant,Native,Native,77,Syria
22563,Extant,Native,Native,111,Turks and Caicos Islands
22563,Extant,Native,Native,98,Togo
22563,Extant,Native,Native,25,Thailand
22563,Extant,Native,Native,61,Tunisia
22563,Extant,Native,Native,155,Tonga
22563,Extant,Native,Native,76,Turkey
22563,Extant,Native,Native,126,Trinidad and Tobago
22563,Extant,Native,Native,14,Taiwan
22563,Extant,Native,Native,202,Tanzania
22563,Extant,Native,Native,75,Ukraine
22563,Extant,Native,Native,163,United States
22563,Extant,Native,Native,173,Uruguay
22563,Extant,Native,Native,127,Saint Vincent and the Grenadines
22563,Extant,Native,Native,139,Venezuela
22563,Extant,Native,Native,117,British Virgin Islands
22563,Extant,Native,Native,207,Vietnam
22563,Extant,Native,Native,6,Vanuatu
22563,Extant,Native,Native,161,Wallis and Futuna
22563,Extant,Native,Native,152,Samoa
22563,Extant,Native,Native,47,Yemen
22563,Extant,Native,Native,29,Mayotte
22563,Extant,Native,Native,102,South Africa
194300,Extant,Native,Native,162,New Zealand
16369383,Extant,Native,Native,82,Albania
16369383,Extant,Native,Native,232,Bosnia and Herzegovina
16369383,Extant,Native,Native,81,Cyprus
16369383,Extant,Native,Native,84,Algeria
16369383,Extant,Native,Native,182,Spain
16369383,Extant,Native,Native,179,France
16369383,Extant,Native,Native,60,Gibraltar
16369383,Extant,Native,Native,80,Greece
16369383,Extant,Native,Native,187,Croatia
16369383,Extant,Native,Native,79,Israel
16369383,Extant,Native,Native,184,Italy
16369383,Extant,Native,Native,78,Lebanon
16369383,Extant,Native,Native,67,Libya
16369383,Extant,Native,Native,62,Morocco
16369383,Extant,Native,Native,185,Monaco
16369383,Extant,Native,Native,186,Montenegro
16369383,Extant,Native,Native,68,Malta
16369383,Extant,Native,Native,188,Slovenia
16369383,Extant,Native,Native,77,Syria
16369383,Extant,Native,Native,61,Tunisia
16369383,Extant,Native,Native,76,Turkey
2480,Extant,Native,Native,213,Antarctica
2480,Extant,Native,Native,172,Argentina
2480,Extant,Native,Native,16,Australia
2480,Extant,Native,Native,171,Brazil
2480,Extant,Native,Native,224,Chile
2480,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
2480,Extant,Native,Native,101,Namibia
2480,Extant,Native,Native,162,New Zealand
2480,Extant,Native,Native,138,Peru
2480,Extant,Vagrant,Vagrant,168,Suriname
2480,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
2480,Extant,Native,Native,91,Crozet Islands
2480,Extant,Native,Native,93,Kerguelen Islands
2480,Extant,Native,Native,173,Uruguay
2480,Extant,Native,Native,102,South Africa
2476,Extant,Native,Native,54,United Arab Emirates
2476,Extant,Native,Native,120,Antigua and Barbuda
2476,Extant,Native,Native,118,Anguilla
2476,Extant,Native,Native,200,Angola
2476,Extant,Native,Native,172,Argentina
2476,Extant,Native,Native,151,American Samoa
2476,Extant,Native,Native,16,Australia
2476,Extant,Native,Native,250,Aruba
2476,Extant,Native,Native,124,Barbados
2476,Extant,Native,Native,204,Bangladesh
2476,Extant,Native,Native,52,Bahrain
2476,Extant,Native,Native,99,Benin
2476,Extant,Native,Native,108,Bermuda
2476,Extant,Native,Native,245,Bonaire
2476,Extant,Native,Native,248,Saba
2476,Extant,Native,Native,249,Sint Eustatius
2476,Extant,Native,Native,171,Brazil
2476,Extant,Native,Native,110,Bahamas
2476,Extant,Native,Native,164,Belize
2476,Extant,Native,Native,1,Cocos Islands
2476,Extant,Native,Native,199,Democratic Republic of the Congo
2476,Extant,Native,Native,100,Republique du Congo
2476,Extant,Native,Native,195,Ivory Coast
2476,Extant,Native,Native,153,Cook Islands
2476,Extant,Native,Native,224,Chile
2476,Extant,Native,Native,197,Cameroon
2476,Extant,Native,Native,209,China
2476,Extant,Native,Native,132,Colombia
2476,Extant,Native,Native,130,Costa Rica
2476,Extant,Native,Native,112,Cuba
2476,Extant,Native,Native,56,Cape Verde
2476,Extant,Native,Native,244,Curacao
2476,Extant,Native,Native,46,Djibouti
2476,Extant,Native,Native,123,Dominica
2476,Extant,Native,Native,115,Dominican Republic
2476,Extant,Native,Native,137,Ecuador
2476,Extant,Native,Native,63,Western Sahara
2476,Extant,Native,Native,45,Eritrea
2476,Extant,Native,Native,18,Fiji
2476,Extant,Native,Native,9,Micronesia
2476,Extant,Native,Native,198,Gabon
2476,Extant,Native,Native,125,Grenada
2476,Extant,Native,Native,169,French Guiana
2476,Extant,Native,Native,106,Ghana
2476,Extant,Native,Native,60,Gibraltar
2476,Extant,Native,Native,65,Gambia
2476,Extant,Native,Native,194,Guinea
2476,Extant,Native,Native,140,Guadeloupe and Martinique
2476,Extant,Native,Native,104,Equatorial Guinea
2476,Extant,Native,Native,136,Guatemala
2476,Extant,Native,Native,13,Northern Mariana Islands and Guam
2476,Extant,Native,Native,193,Guinea Bissau
2476,Extant,Native,Native,167,Guyana
2476,Extant,Native,Native,133,Honduras
2476,Extant,Native,Native,114,Haiti
2476,Extant,Native,Native,216,Indonesia
2476,Extant,Native,Native,203,India
2476,Extant,Native,Native,192,Iraq
2476,Extant,Native,Native,191,Iran
2476,Extant,Native,Native,166,Jamaica
2476,Extant,Native,Native,210,Japan
2476,Extant,Native,Native,43,Kenya
2476,Extant,Native,Native,24,Cambodia
2476,Extant,Native,Native,212,Kiribati
2476,Extant,Native,Native,28,Comoro Islands
2476,Extant,Native,Native,119,Saint Kitts and Nevis
2476,Extant,Native,Native,21,North Korea
2476,Extant,Native,Native,20,South Korea
2476,Extant,Native,Native,51,Kuwait
2476,Extant,Native,Native,113,Cayman Islands
2476,Extant,Native,Native,122,Saint Lucia
2476,Extant,Native,Native,40,Sri Lanka
2476,Extant,Native,Native,97,Liberia
2476,Extant,Native,Native,62,Morocco
2476,Extant,Native,Native,221,Northern Saint-Martin
2476,Extant,Native,Native,42,Madagascar
2476,Extant,Native,Native,11,Marshall Islands
2476,Extant,Native,Native,205,Myanmar
2476,Extant,Native,Native,64,Mauritania
2476,Extant,Native,Native,37,Mauritius
2476,Extant,Native,Native,39,Maldives
2476,Extant,Native,Native,135,Mexico
2476,Extant,Native,Native,206,Malaysia
2476,Extant,Native,Native,41,Mozambique
2476,Extant,Native,Native,101,Namibia
2476,Extant,Native,Native,5,New Caledonia
2476,Extant,Native,Native,196,Nigeria
2476,Extant,Native,Native,131,Nicaragua
2476,Extant,Native,Native,10,Nauru
2476,Extant,Native,Native,154,Niue
2476,Extant,Native,Native,162,New Zealand
2476,Extant,Native,Native,48,Oman
2476,Extant,Native,Native,129,Panama
2476,Extant,Native,Native,138,Peru
2476,Extant,Native,Native,147,French Polynesia
2476,Extant,Native,Native,17,Papua New Guinea
2476,Extant,Native,Native,15,Philippines
2476,Extant,Native,Native,53,Pakistan
2476,Extant,Native,Native,146,Pitcairn
2476,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
2476,Extant,Native,Native,8,Palau
2476,Extant,Native,Native,190,Qatar
2476,Extant,Native,Native,32,Reunion
2476,Extant,Native,Native,50,Saudi Arabia
2476,Extant,Native,Native,7,Solomon Islands
2476,Extant,Native,Native,31,Seychelles
2476,Extant,Native,Native,208,Singapore
2476,Extant,Native,Native,96,Sierra Leone
2476,Extant,Native,Native,66,Senegal
2476,Extant,Native,Native,103,Sao Tome and Principe
2476,Extant,Native,Native,134,El Salvador
2476,Extant,Native,Native,220,Sint Maarten
2476,Extant,Native,Native,111,Turks and Caicos Islands
2476,Extant,Native,Native,98,Togo
2476,Extant,Native,Native,25,Thailand
2476,Extant,Native,Native,231,East Timor
2476,Extant,Native,Native,155,Tonga
2476,Extant,Native,Native,126,Trinidad and Tobago
2476,Extant,Native,Native,19,Tuvalu
2476,Extant,Native,Native,14,Taiwan
2476,Extant,Native,Native,202,Tanzania
2476,Extant,Native,Native,163,United States
2476,Extant,Native,Native,173,Uruguay
2476,Extant,Native,Native,127,Saint Vincent and the Grenadines
2476,Extant,Native,Native,139,Venezuela
2476,Extant,Native,Native,117,British Virgin Islands
2476,Extant,Native,Native,207,Vietnam
2476,Extant,Native,Native,6,Vanuatu
2476,Extant,Native,Native,161,Wallis and Futuna
2476,Extant,Native,Native,152,Samoa
2476,Extant,Native,Native,47,Yemen
2476,Extant,Native,Native,102,South Africa
2762,Extant,Native,Native,213,Antarctica
2762,Extant,Native,Native,172,Argentina
2762,Extant,Native,Native,16,Australia
2762,Extant,Native,Native,171,Brazil
2762,Extant,Native,Native,224,Chile
2762,Extant,Native,Native,95,Falkland Islands
2762,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
2762,Extant,Native,Native,94,Heard and McDonald Islands
2762,Extant,Native,Native,162,New Zealand
2762,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
2762,Extant,Native,Native,91,Crozet Islands
2762,Extant,Native,Native,93,Kerguelen Islands
2762,Extant,Native,Native,173,Uruguay
2762,Extant,Native,Native,102,South Africa
3778,Extant,Native,Native,172,Argentina
3778,Extant,Native,Native,16,Australia
3778,Extant,Native,Native,224,Chile
3778,Extant,Native,Native,95,Falkland Islands
3778,Extant,Native,Native,101,Namibia
3778,Extant,Native,Native,162,New Zealand
3778,Extant,Native,Native,102,South Africa
6336,Extant,Native,Native,82,Albania
6336,Extant,Native,Native,172,Argentina
6336,Extant,Native,Native,16,Australia
6336,Extant,Native,Native,232,Bosnia and Herzegovina
6336,Extant,Native,Native,59,Belgium
6336,Extant,Native,Native,71,Bulgaria
6336,Extant,Native,Native,140,Guadeloupe and Martinique
6336,Extant,Native,Native,171,Brazil
6336,Extant,Native,Native,218,Canada
6336,Extant,Native,Native,224,Chile
6336,Extant,Native,Native,209,China
6336,Extant,Native,Native,132,Colombia
6336,Extant,Native,Native,130,Costa Rica
6336,Extant,Native,Native,81,Cyprus
6336,Extant,Native,Native,176,Germany
6336,Extant,Native,Native,175,Denmark
6336,Extant,Native,Native,84,Algeria
6336,Extant,Native,Native,137,Ecuador
6336,Extant,Native,Native,214,Egypt
6336,Extant,Native,Native,63,Western Sahara
6336,Extant,Native,Native,182,Spain
6336,Extant,Native,Native,179,France
6336,Extant,Native,Native,198,Gabon
6336,Extant,Native,Native,180,United Kingdom
6336,Extant,Native,Native,74,Georgia
6336,Extant,Native,Native,60,Gibraltar
6336,Extant,Vagrant,Vagrant,145,Greenland
6336,Extant,Native,Native,65,Gambia
6336,Extant,Native,Native,194,Guinea
6336,Extant,Native,Native,80,Greece
6336,Extant,Native,Native,136,Guatemala
6336,Extant,Native,Native,193,Guinea Bissau
6336,Extant,Native,Native,133,Honduras
6336,Extant,Native,Native,187,Croatia
6336,Extant,Native,Native,181,Ireland
6336,Extant,Native,Native,79,Israel
6336,Extant,Vagrant,Vagrant,143,Iceland
6336,Extant,Native,Native,184,Italy
6336,Extant,Native,Native,210,Japan
6336,Extant,Native,Native,21,North Korea
6336,Extant,Native,Native,20,South Korea
6336,Extant,Native,Native,78,Lebanon
6336,Extant,Native,Native,67,Libya
6336,Extant,Native,Native,62,Morocco
6336,Extant,Native,Native,185,Monaco
6336,Extant,Native,Native,186,Montenegro
6336,Extant,Native,Native,64,Mauritania
6336,Extant,Native,Native,68,Malta
6336,Extant,Native,Native,135,Mexico
6336,Extant,Native,Native,101,Namibia
6336,Extant,Native,Native,5,New Caledonia
6336,Extant,Native,Native,131,Nicaragua
6336,Extant,Native,Native,177,Netherlands
6336,Extant,Native,Native,223,Norway
6336,Extant,Native,Native,162,New Zealand
6336,Extant,Native,Native,129,Panama
6336,Extant,Native,Native,138,Peru
6336,Extant,Native,Native,178,Poland
6336,Extant,Native,Native,183,Portugal
6336,Extant,Native,Native,72,Romania
6336,Extant,Native,Native,73,Russia
6336,Extant,Native,Native,188,Slovenia
6336,Extant,Native,Native,66,Senegal
6336,Extant,Native,Native,134,El Salvador
6336,Extant,Native,Native,77,Syria
6336,Extant,Native,Native,61,Tunisia
6336,Extant,Native,Native,76,Turkey
6336,Extant,Native,Native,75,Ukraine
6336,Extant,Native,Native,163,United States
6336,Extant,Native,Native,102,South Africa
41762,Extant,Native,Native,82,Albania
41762,Extant,Native,Native,232,Bosnia and Herzegovina
41762,Extant,Native,Native,81,Cyprus
41762,Extant,Native,Native,84,Algeria
41762,Extant,Native,Native,214,Egypt
41762,Extant,Native,Native,182,Spain
41762,Extant,Native,Native,179,France
41762,Extant,Native,Native,60,Gibraltar
41762,Extant,Native,Native,80,Greece
41762,Extant,Native,Native,187,Croatia
41762,Extant,Native,Native,79,Israel
41762,Extant,Native,Native,184,Italy
41762,Extant,Native,Native,78,Lebanon
41762,Extant,Native,Native,67,Libya
41762,Extant,Native,Native,62,Morocco
41762,Extant,Native,Native,185,Monaco
41762,Extant,Native,Native,186,Montenegro
41762,Extant,Native,Native,68,Malta
41762,Extant,Native,Native,188,Slovenia
41762,Extant,Native,Native,77,Syria
41762,Extant,Native,Native,61,Tunisia
41762,Extant,Native,Native,76,Turkey
8153,Extant,Native,Native,213,Antarctica
8153,Extant,Native,Native,172,Argentina
8153,Extant,Native,Native,16,Australia
8153,Extant,Native,Native,171,Brazil
8153,Extant,Native,Native,105,Bouvet Island
8153,Extant,Native,Native,224,Chile
8153,Extant,Native,Native,95,Falkland Islands
8153,Extant,Native,Native,198,Gabon
8153,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
8153,Extant,Native,Native,42,Madagascar
8153,Extant,Native,Native,37,Mauritius
8153,Extant,Native,Native,41,Mozambique
8153,Extant,Native,Native,101,Namibia
8153,Extant,Native,Native,162,New Zealand
8153,Extant,Native,Native,138,Peru
8153,Extant,Native,Native,32,Reunion
8153,Extant,Native,Native,85,Ascension
8153,Extant,Native,Native,86,Saint Helena
8153,Extant,Native,Native,88,Tristan da Cunha
8153,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
8153,Extant,Native,Native,91,Crozet Islands
8153,Extant,Native,Native,93,Kerguelen Islands
8153,Extant,Native,Native,173,Uruguay
8153,Extant,Native,Native,102,South Africa
133704,Extant,Native,Native,224,Chile
133704,Extant,Native,Native,138,Peru
8551,Extant,Native,Native,120,Antigua and Barbuda
8551,Extant,Native,Native,118,Anguilla
8551,Extant,Native,Native,16,Australia
8551,Extant,Native,Native,250,Aruba
8551,Extant,Native,Native,124,Barbados
8551,Extant,Native,Native,204,Bangladesh
8551,Extant,Native,Native,99,Benin
8551,Extant,Native,Native,247,Brunei
8551,Extant,Native,Native,245,Bonaire
8551,Extant,Native,Native,248,Saba
8551,Extant,Native,Native,249,Sint Eustatius
8551,Extant,Native,Native,171,Brazil
8551,Extant,Native,Native,110,Bahamas
8551,Extant,Native,Native,164,Belize
8551,Extant,Native,Native,1,Cocos Islands
8551,Extant,Native,Native,199,Democratic Republic of the Congo
8551,Extant,Native,Native,100,Republique du Congo
8551,Extant,Native,Native,195,Ivory Coast
8551,Extant,Native,Native,153,Cook Islands
8551,Extant,Native,Native,197,Cameroon
8551,Extant,Native,Native,209,China
8551,Extant,Native,Native,132,Colombia
8551,Extant,Native,Native,130,Costa Rica
8551,Extant,Native,Native,112,Cuba
8551,Extant,Native,Native,244,Curacao
8551,Extant,Native,Native,46,Djibouti
8551,Extant,Native,Native,123,Dominica
8551,Extant,Native,Native,115,Dominican Republic
8551,Extant,Native,Native,84,Algeria
8551,Extant,Native,Native,137,Ecuador
8551,Extant,Native,Native,63,Western Sahara
8551,Extant,Native,Native,182,Spain
8551,Extant,Native,Native,18,Fiji
8551,Extant,Native,Native,9,Micronesia
8551,Extant,Native,Native,179,France
8551,Extant,Native,Native,198,Gabon
8551,Extant,Native,Native,125,Grenada
8551,Extant,Native,Native,169,French Guiana
8551,Extant,Native,Native,106,Ghana
8551,Extant,Native,Native,65,Gambia
8551,Extant,Native,Native,194,Guinea
8551,Extant,Native,Native,104,Equatorial Guinea
8551,Extant,Native,Native,136,Guatemala
8551,Extant,Native,Native,13,Northern Mariana Islands and Guam
8551,Extant,Native,Native,193,Guinea Bissau
8551,Extant,Native,Native,167,Guyana
8551,Extant,Native,Native,133,Honduras
8551,Extant,Native,Native,114,Haiti
8551,Extant,Native,Native,216,Indonesia
8551,Extant,Native,Native,203,India
8551,Extant,Native,Native,191,Iran
8551,Extant,Native,Native,184,Italy
8551,Extant,Native,Native,166,Jamaica
8551,Extant,Native,Native,210,Japan
8551,Extant,Native,Native,43,Kenya
8551,Extant,Native,Native,24,Cambodia
8551,Extant,Native,Native,212,Kiribati
8551,Extant,Native,Native,28,Comoro Islands
8551,Extant,Native,Native,119,Saint Kitts and Nevis
8551,Extant,Native,Native,20,South Korea
8551,Extant,Native,Native,113,Cayman Islands
8551,Extant,Native,Native,40,Sri Lanka
8551,Extant,Native,Native,97,Liberia
8551,Extant,Native,Native,62,Morocco
8551,Extant,Native,Native,221,Northern Saint-Martin
8551,Extant,Native,Native,42,Madagascar
8551,Extant,Native,Native,11,Marshall Islands
8551,Extant,Native,Native,205,Myanmar
8551,Extant,Native,Native,64,Mauritania
8551,Extant,Native,Native,39,Maldives
8551,Extant,Native,Native,135,Mexico
8551,Extant,Native,Native,206,Malaysia
8551,Extant,Native,Native,41,Mozambique
8551,Extant,Native,Native,5,New Caledonia
8551,Extant,Native,Native,196,Nigeria
8551,Extant,Native,Native,131,Nicaragua
8551,Extant,Native,Native,10,Nauru
8551,Extant,Native,Native,154,Niue
8551,Extant,Native,Native,48,Oman
8551,Extant,Native,Native,129,Panama
8551,Extant,Native,Native,138,Peru
8551,Extant,Native,Native,147,French Polynesia
8551,Extant,Native,Native,17,Papua New Guinea
8551,Extant,Native,Native,15,Philippines
8551,Extant,Native,Native,53,Pakistan
8551,Extant,Native,Native,146,Pitcairn
8551,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
8551,Extant,Native,Native,183,Portugal
8551,Extant,Native,Native,8,Palau
8551,Extant,Native,Native,7,Solomon Islands
8551,Extant,Native,Native,208,Singapore
8551,Extant,Native,Native,96,Sierra Leone
8551,Extant,Native,Native,66,Senegal
8551,Extant,Native,Native,44,Somalia
8551,Extant,Native,Native,168,Suriname
8551,Extant,Native,Native,134,El Salvador
8551,Extant,Native,Native,220,Sint Maarten
8551,Extant,Native,Native,98,Togo
8551,Extant,Native,Native,25,Thailand
8551,Extant,Native,Native,156,Tokelau
8551,Extant,Native,Native,231,East Timor
8551,Extant,Native,Native,155,Tonga
8551,Extant,Native,Native,126,Trinidad and Tobago
8551,Extant,Native,Native,14,Taiwan
8551,Extant,Native,Native,202,Tanzania
8551,Extant,Native,Native,163,United States
8551,Extant,Native,Native,127,Saint Vincent and the Grenadines
8551,Extant,Native,Native,139,Venezuela
8551,Extant,Native,Native,117,British Virgin Islands
8551,Extant,Native,Native,207,Vietnam
8551,Extant,Native,Native,161,Wallis and Futuna
8551,Extant,Native,Native,152,Samoa
8551,Extant,Native,Native,47,Yemen
8551,Extant,Native,Native,29,Mayotte
8551,Extant,Native,Native,102,South Africa
9249,Extant,Native,Native,120,Antigua and Barbuda
9249,Extant,Native,Native,118,Anguilla
9249,Extant,Native,Native,200,Angola
9249,Extant,Native,Native,151,American Samoa
9249,Extant,Native,Native,16,Australia
9249,Extant,Native,Native,250,Aruba
9249,Extant,Native,Native,124,Barbados
9249,Extant,Native,Native,204,Bangladesh
9249,Extant,Native,Native,99,Benin
9249,Extant,Native,Native,108,Bermuda
9249,Extant,Native,Native,247,Brunei
9249,Extant,Native,Native,245,Bonaire
9249,Extant,Native,Native,248,Saba
9249,Extant,Native,Native,249,Sint Eustatius
9249,Extant,Native,Native,171,Brazil
9249,Extant,Native,Native,110,Bahamas
9249,Extant,Native,Native,164,Belize
9249,Extant,Native,Native,218,Canada
9249,Extant,Native,Native,1,Cocos Islands
9249,Extant,Native,Native,199,Democratic Republic of the Congo
9249,Extant,Native,Native,100,Republique du Congo
9249,Extant,Native,Native,195,Ivory Coast
9249,Extant,Native,Native,153,Cook Islands
9249,Extant,Native,Native,224,Chile
9249,Extant,Native,Native,197,Cameroon
9249,Extant,Native,Native,209,China
9249,Extant,Native,Native,132,Colombia
9249,Extant,Native,Native,130,Costa Rica
9249,Extant,Native,Native,112,Cuba
9249,Extant,Native,Native,56,Cape Verde
9249,Extant,Native,Native,244,Curacao
9249,Extant,Native,Native,46,Djibouti
9249,Extant,Native,Native,123,Dominica
9249,Extant,Native,Native,115,Dominican Republic
9249,Extant,Native,Native,137,Ecuador
9249,Extant,Native,Native,63,Western Sahara
9249,Extant,Native,Native,45,Eritrea
9249,Extant,Native,Native,182,Spain
9249,Extant,Native,Native,18,Fiji
9249,Extant,Native,Native,9,Micronesia
9249,Extant,Native,Native,198,Gabon
9249,Extant,Native,Native,125,Grenada
9249,Extant,Native,Native,169,French Guiana
9249,Extant,Native,Native,106,Ghana
9249,Extant,Native,Native,65,Gambia
9249,Extant,Native,Native,194,Guinea
9249,Extant,Native,Native,140,Guadeloupe and Martinique
9249,Extant,Native,Native,104,Equatorial Guinea
9249,Extant,Native,Native,136,Guatemala
9249,Extant,Native,Native,13,Northern Mariana Islands and Guam
9249,Extant,Native,Native,193,Guinea Bissau
9249,Extant,Native,Native,167,Guyana
9249,Extant,Native,Native,133,Honduras
9249,Extant,Native,Native,114,Haiti
9249,Extant,Native,Native,216,Indonesia
9249,Extant,Native,Native,203,India
9249,Extant,Native,Native,191,Iran
9249,Extant,Native,Native,166,Jamaica
9249,Extant,Native,Native,210,Japan
9249,Extant,Native,Native,43,Kenya
9249,Extant,Native,Native,24,Cambodia
9249,Extant,Native,Native,212,Kiribati
9249,Extant,Native,Native,28,Comoro Islands
9249,Extant,Native,Native,119,Saint Kitts and Nevis
9249,Extant,Native,Native,21,North Korea
9249,Extant,Native,Native,20,South Korea
9249,Extant,Native,Native,113,Cayman Islands
9249,Extant,Native,Native,122,Saint Lucia
9249,Extant,Native,Native,40,Sri Lanka
9249,Extant,Native,Native,97,Liberia
9249,Extant,Native,Native,62,Morocco
9249,Extant,Native,Native,221,Northern Saint-Martin
9249,Extant,Native,Native,42,Madagascar
9249,Extant,Native,Native,11,Marshall Islands
9249,Extant,Native,Native,205,Myanmar
9249,Extant,Native,Native,64,Mauritania
9249,Extant,Native,Native,37,Mauritius
9249,Extant,Native,Native,39,Maldives
9249,Extant,Native,Native,135,Mexico
9249,Extant,Native,Native,206,Malaysia
9249,Extant,Native,Native,41,Mozambique
9249,Extant,Native,Native,101,Namibia
9249,Extant,Native,Native,5,New Caledonia
9249,Extant,Native,Native,196,Nigeria
9249,Extant,Native,Native,131,Nicaragua
9249,Extant,Native,Native,10,Nauru
9249,Extant,Native,Native,154,Niue
9249,Extant,Native,Native,162,New Zealand
9249,Extant,Native,Native,48,Oman
9249,Extant,Native,Native,129,Panama
9249,Extant,Native,Native,138,Peru
9249,Extant,Native,Native,147,French Polynesia
9249,Extant,Native,Native,17,Papua New Guinea
9249,Extant,Native,Native,15,Philippines
9249,Extant,Native,Native,53,Pakistan
9249,Extant,Native,Native,146,Pitcairn
9249,Extant,Native,Native,116,Puerto Rico and Virgin Islands of the United States
9249,Extant,Native,Native,183,Portugal
9249,Extant,Native,Native,8,Palau
9249,Extant,Native,Native,32,Reunion
9249,Extant,Native,Native,73,Russia
9249,Extant,Native,Native,50,Saudi Arabia
9249,Extant,Native,Native,7,Solomon Islands
9249,Extant,Native,Native,31,Seychelles
9249,Extant,Native,Native,208,Singapore
9249,Extant,Native,Native,85,Ascension
9249,Extant,Native,Native,86,Saint Helena
9249,Extant,Native,Native,88,Tristan da Cunha
9249,Extant,Native,Native,96,Sierra Leone
9249,Extant,Native,Native,66,Senegal
9249,Extant,Native,Native,44,Somalia
9249,Extant,Native,Native,168,Suriname
9249,Extant,Native,Native,103,Sao Tome and Principe
9249,Extant,Native,Native,134,El Salvador
9249,Extant,Native,Native,220,Sint Maarten
9249,Extant,Native,Native,111,Turks and Caicos Islands
9249,Extant,Native,Native,98,Togo
9249,Extant,Native,Native,25,Thailand
9249,Extant,Native,Native,155,Tonga
9249,Extant,Native,Native,126,Trinidad and Tobago
9249,Extant,Native,Native,19,Tuvalu
9249,Extant,Native,Native,14,Taiwan
9249,Extant,Native,Native,202,Tanzania
9249,Extant,Native,Native,163,United States
9249,Extant,Native,Native,127,Saint Vincent and the Grenadines
9249,Extant,Native,Native,139,Venezuela
9249,Extant,Native,Native,117,British Virgin Islands
9249,Extant,Native,Native,207,Vietnam
9249,Extant,Native,Native,6,Vanuatu
9249,Extant,Native,Native,161,Wallis and Futuna
9249,Extant,Native,Native,152,Samoa
9249,Extant,Native,Native,47,Yemen
9249,Extant,Native,Native,29,Mayotte
9249,Extant,Native,Native,102,South Africa
9250,Extant,Native,Native,172,Argentina
9250,Extant,Native,Native,16,Australia
9250,Extant,Native,Native,59,Belgium
9250,Extant,Native,Native,171,Brazil
9250,Extant,Native,Native,105,Bouvet Island
9250,Extant,Native,Native,218,Canada
9250,Extant,Native,Native,224,Chile
9250,Extant,Native,Native,176,Germany
9250,Extant,Native,Native,175,Denmark
9250,Extant,Native,Native,84,Algeria
9250,Extant,Native,Native,63,Western Sahara
9250,Extant,Native,Native,182,Spain
9250,Extant,Native,Native,95,Falkland Islands
9250,Extant,Native,Native,141,Faeroe Islands
9250,Extant,Native,Native,179,France
9250,Extant,Native,Native,180,United Kingdom
9250,Extant,Native,Native,60,Gibraltar
9250,Extant,Native,Native,145,Greenland
9250,Extant,Native,Native,89,South Georgia and the South Sandwich Islands
9250,Extant,Native,Native,94,Heard and McDonald Islands
9250,Extant,Native,Native,181,Ireland
9250,Extant,Native,Native,143,Iceland
9250,Extant,Native,Native,184,Italy
9250,Extant,Native,Native,67,Libya
9250,Extant,Native,Native,62,Morocco
9250,Extant,Native,Native,64,Mauritania
9250,Extant,Native,Native,68,Malta
9250,Extant,Native,Native,101,Namibia
9250,Extant,Native,Native,177,Netherlands
9250,Extant,Native,Native,223,Norway
9250,Extant,Native,Native,162,New Zealand
9250,Extant,Native,Native,138,Peru
9250,Extant,Native,Native,219,Saint Pierre and Miquelon
9250,Extant,Native,Native,183,Portugal
9250,Extant,Native,Native,222,Sweden
9250,Extant,Native,Native,92,Amsterdam Island and Saint Paul Island
9250,Extant,Native,Native,91,Crozet Islands
9250,Extant,Native,Native,93,Kerguelen Islands
9250,Extant,Native,Native,61,Tunisia
9250,Extant,Native,Native,163,United States
9250,Extant,Native,Native,173,Uruguay
9250,Extant,Native,Native,102,South Africa
16376479,Extant,Native,Native,84,Algeria
16376479,Extant,Native,Native,182,Spain
16376479,Extant,Native,Native,179,France
16376479,Extant,Native,Native,60,Gibraltar
16376479,Extant,Native,Native,184,Italy
16376479,Extant,Native,Native,62,Morocco
16376479,Extant,Native,Native,185,Monaco
9461,Extant,Native,Native,54,United Arab Emirates
9461,Extant,Native,Native,120,Antigua and Barbuda
9461,Extant,Native,Native,118,Anguilla
9461,Extant,Native,Native,200,Angola
9461,Extant,Native,Native,172,Argentina
9461,Extant,Native,Native,16,Australia
9461,Extant,Native,Native,250,Aruba
9461,Extant,Native,Native,124,Barbados
9461,Extant,Native,Native,108,Bermuda
9461,Extant,Native,Native,171,Brazil
9461,Extant,Native,Native,110,Bahamas
9461,Extant,Native,Native,218,Canada
9461,Extant,Native,Native,195,Ivory Coast
9461,Extant,Native,Native,153,Cook Islands
9461,Extant,Native,Native,224,Chile
9461,Extant,Native,Native,209,China
9461,Extant,Native,Native,132,Colombia
9461,Extant,Native,Native,130,Costa Rica
9461,Extant,Native,Native,112,Cuba
9461,Extant,Native,Native,176,Germany
