comname,sciname,ico_gl,ico_rgn_id,iucn_sid,subpop,cat_2016,cat_code,cat_txt,cat_score,year,cat_2016_score
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1970,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1971,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1972,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1973,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1974,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1975,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1976,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1977,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1978,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1979,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1980,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1981,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1982,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1983,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1984,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1985,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1986,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1987,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1988,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1989,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1990,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1991,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1992,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1993,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1994,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1995,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1996,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1997,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1998,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,1999,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,69,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,189,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,73,155123,NA,LC,LC,Least Concern,0,2e3,0
Atlantic Herring,Clupea harengus,FALSE,222,155123,NA,LC,LC,Least Concern,0,2001,0
Atlantic Herring,Clupea harengus,FALSE,174,155123,NA,LC,LC,Least Concern,0,2001,0
Atlantic Herring,Clupea harengus,FALSE,175,155123,NA,LC,LC,Least Concern,0,2001,0
Atlantic Herring,Clupea harengus,FALSE,176,155123,NA,LC,LC,Least Concern,0,2001,0
Atlantic Herring,Clupea harengus,FALSE,70,155123,NA,LC,LC,Least Concern,0,2001,0
Atlantic Herring,Clupea harengus,FALSE,178,155123,NA,LC,LC,Least Concern,0,2001,0
