iucn_sid,risk_trend,year,cat_ts,cat_ts_score,assess_year
21112967,0.0,2016.0,LC,0.0,2017
21112990,0.0,2016.0,LC,0.0,2017
21113038,0.0,2016.0,LC,0.0,2017
21113041,0.0,2016.0,LC,0.0,2017
21113051,0.0,2016.0,LC,0.0,2017
21113090,0.0,2016.0,LC,0.0,2017
21113095,0.0,2016.0,LC,0.0,2017
21113098,0.0,2016.0,LC,0.0,2017
21113110,0.0,2016.0,LC,0.0,2017
21113133,0.0,2016.0,LC,0.0,2017
21113146,0.0,2016.0,LC,0.0,2017
21113904,0.0,2016.0,LC,0.0,2017
21115046,0.0,2016.0,LC,0.0,2017
21115107,0.0,2016.0,LC,0.0,2017
21128493,0.0,2016.0,LC,0.0,2017
21128498,0.0,2016.0,LC,0.0,2017
21129279,0.0,2016.0,LC,0.0,2017
21130020,0.0,2016.0,VU,0.4,2017
21130837,0.0,2016.0,LC,0.0,2017
21130938,0.0,2016.0,LC,0.0,2017
21130959,0.0,2016.0,LC,0.0,2017
21130979,0.0,2016.0,LC,0.0,2017
21131347,0.0,2016.0,LC,0.0,2017
21131962,0.0,2016.0,VU,0.4,2017
21132053,0.0,2016.0,LC,0.0,2017
21132290,0.0,2016.0,LC,0.0,2017
21132305,0.0,2016.0,LC,0.0,2017
21132319,0.0,2016.0,NT,0.2,2017
21132344,0.0,2016.0,VU,0.4,2017
21132355,0.0,2016.0,LC,0.0,2017
21132418,0.0,2016.0,LC,0.0,2017
21132575,0.0,2016.0,LC,0.0,2017
21132618,0.0,2016.0,LC,0.0,2017
21132622,0.0,2016.0,LC,0.0,2017
21132654,0.0,2016.0,LC,0.0,2017
21132659,0.0,2016.0,LC,0.0,2017
21132672,0.0,2016.0,LC,0.0,2017
21132679,0.0,2016.0,LC,0.0,2017
21132707,0.0,2016.0,LC,0.0,2017
21132710,0.0,2016.0,LC,0.0,2017
21132774,0.0,2016.0,LC,0.0,2017
21132808,0.0,2016.0,LC,0.0,2017
21132819,0.0,2016.0,LC,0.0,2017
21132822,0.0,2016.0,LC,0.0,2017
21132825,0.0,2016.0,LC,0.0,2017
21132828,0.0,2016.0,LC,0.0,2017
21132839,0.0,2016.0,LC,0.0,2017
21132848,0.0,2016.0,LC,0.0,2017
21132856,0.0,2016.0,LC,0.0,2017
21132859,0.0,2016.0,LC,0.0,2017
21132879,0.0,2016.0,LC,0.0,2017
21132882,0.0,2016.0,LC,0.0,2017
21132898,0.0,2016.0,LC,0.0,2017
21132901,0.0,2016.0,LC,0.0,2017
21132906,0.0,2016.0,LC,0.0,2017
21132910,0.0,2016.0,LC,0.0,2017
21132914,0.0,2016.0,LC,0.0,2017
21132928,0.0,2016.0,LC,0.0,2017
21132935,0.0,2016.0,LC,0.0,2017
21132953,0.0,2016.0,LC,0.0,2017
21132963,0.0,2016.0,LC,0.0,2017
21132976,0.0,2016.0,LC,0.0,2017
21132979,0.0,2016.0,LC,0.0,2017
21132986,0.0,2016.0,LC,0.0,2017
21132989,0.0,2016.0,LC,0.0,2017
21133003,0.0,2016.0,LC,0.0,2017
21133018,0.0,2016.0,LC,0.0,2017
21133028,0.0,2016.0,LC,0.0,2017
21133032,0.0,2016.0,LC,0.0,2017
21133050,0.0,2016.0,LC,0.0,2017
21133058,0.0,2016.0,LC,0.0,2017
21133067,0.0,2016.0,LC,0.0,2017
21133091,0.0,2016.0,LC,0.0,2017
21133108,0.0,2016.0,LC,0.0,2017
21133116,0.0,2016.0,LC,0.0,2017
21133121,0.0,2016.0,LC,0.0,2017
21133131,0.0,2016.0,LC,0.0,2017
21133167,0.0,2016.0,LC,0.0,2017
21133172,0.0,2016.0,LC,0.0,2017
21133190,0.0,2016.0,LC,0.0,2017
21133195,0.0,2016.0,LC,0.0,2017
21133207,0.0,2016.0,LC,0.0,2017
22678576,0.0,2016.0,EN,0.6,2017
22678588,0.0,2016.0,LC,0.0,2017
22678611,0.0,2016.0,LC,0.0,2017
22678620,0.0,2016.0,EN,0.6,2017
22678625,0.0,2016.0,EN,0.6,2017
22678632,0.0,2016.0,VU,0.4,2017
22679770,0.0,2016.0,VU,0.4,2017
22679814,0.0,2016.0,EN,0.6,2017
22679830,0.0,2016.0,LC,0.0,2017
22679836,0.0,2016.0,LC,0.0,2017
22679839,0.0,2016.0,LC,0.0,2017
22679843,0.0,2016.0,LC,0.0,2017
22679846,0.0,2016.0,LC,0.0,2017
22679859,0.0,2016.0,LC,0.0,2017
22679869,-0.0109,2016.0,VU,0.4,2017
22679872,0.0,2016.0,LC,0.0,2017
22679881,0.0,2016.0,LC,0.0,2017
22679896,0.0,2016.0,LC,0.0,2017
22679919,0.0,2016.0,NT,0.2,2017
22679943,0.0,2016.0,LC,0.0,2017
22679946,0.0,2016.0,LC,0.0,2017
22679954,-0.0194,2016.0,VU,0.4,2017
22679958,0.0,2016.0,LC,0.0,2017
22679978,0.0,2016.0,LC,0.0,2017
22680011,0.0,2016.0,LC,0.0,2017
22680015,0.0,2016.0,LC,0.0,2017
22680021,0.0,2016.0,CR,0.8,2017
22680024,0.0,2016.0,LC,0.0,2017
22680029,0.0,2016.0,LC,0.0,2017
22680033,0.0,2016.0,LC,0.0,2017
22680038,0.0303,2016.0,VU,0.4,2017
22680047,0.0,2016.0,LC,0.0,2017
22680052,0.0,2016.0,LC,0.0,2017
22680086,0.0,2016.0,LC,0.0,2017
22680130,0.0,2016.0,LC,0.0,2017
22680145,0.0,2016.0,LC,0.0,2017
22680153,0.0,2016.0,NT,0.2,2017
22680157,0.0,2016.0,LC,0.0,2017
22680163,0.0,2016.0,LC,0.0,2017
22680170,0.0,2016.0,LC,0.0,2017
22680174,0.0,2016.0,LC,0.0,2017
22680178,0.0,2016.0,LC,0.0,2017
22680199,0.0,2016.0,EN,0.6,2017
22680203,0.0,2016.0,CR,0.8,2017
22680214,0.0,2016.0,VU,0.4,2017
22680221,0.0,2016.0,LC,0.0,2017
22680229,0.0,2016.0,LC,0.0,2017
22680236,0.0,2016.0,LC,0.0,2017
22680240,0.0,2016.0,LC,0.0,2017
22680243,0.0,2016.0,LC,0.0,2017
22680247,0.0,2016.0,LC,0.0,2017
22680252,0.0,2016.0,EN,0.6,2017
22680271,0.0,2016.0,LC,0.0,2017
22680277,0.0,2016.0,LC,0.0,2017
22680280,0.0,2016.0,VU,0.4,2017
22680287,0.0,2016.0,LC,0.0,2017
22680301,0.0,2016.0,LC,0.0,2017
22680306,0.0,2016.0,VU,0.4,2017
22680310,0.0,2016.0,LC,0.0,2017
22680313,0.0,2016.0,LC,0.0,2017
22680339,0.0,2016.0,VU,0.4,2017
22680358,0.0388,2016.0,VU,0.4,2017
22680364,0.0,2016.0,LC,0.0,2017
22680367,0.0,2016.0,LC,0.0,2017
22680373,0.0,2016.0,NT,0.2,2017
22680387,0.0,2016.0,LC,0.0,2017
22680391,0.0,2016.0,LC,0.0,2017
22680398,0.0,2016.0,LC,0.0,2017
22680402,0.0,2016.0,LC,0.0,2017
22680405,0.0194,2016.0,NT,0.2,2017
22680409,0.0,2016.0,LC,0.0,2017
22680412,0.0,2016.0,LC,0.0,2017
22680415,0.0,2016.0,VU,0.4,2017
22680418,0.0,2016.0,EX,1.0,2017
22680423,0.0,2016.0,LC,0.0,2017
22680427,0.0606,2016.0,VU,0.4,2017
22680441,0.0,2016.0,LC,0.0,2017
22680455,0.0,2016.0,LC,0.0,2017
22680459,0.0,2016.0,LC,0.0,2017
22680462,0.0,2016.0,LC,0.0,2017
22680465,0.0,2016.0,LC,0.0,2017
22680472,0.0,2016.0,LC,0.0,2017
22680485,0.0,2016.0,LC,0.0,2017
22680488,0.0,2016.0,EN,0.6,2017
22680492,0.0,2016.0,LC,0.0,2017
22680496,0.0,2016.0,EX,1.0,2017
22680683,0.0,2016.0,LC,0.0,2017
22681885,0.0,2016.0,LC,0.0,2017
22683027,0.0,2016.0,LC,0.0,2017
22683033,0.0,2016.0,LC,0.0,2017
22683037,0.0,2016.0,LC,0.0,2017
22683042,0.0,2016.0,LC,0.0,2017
22683045,0.0,2016.0,LC,0.0,2017
22683093,0.0,2016.0,LC,0.0,2017
22683099,0.0,2016.0,LC,0.0,2017
22683106,0.0,2016.0,LC,0.0,2017
22683112,0.0,2016.0,LC,0.0,2017
22683117,0.0,2016.0,LC,0.0,2017
22683213,0.0,2016.0,NT,0.2,2017
22683227,0.0,2016.0,LC,0.0,2017
22683230,0.0,2016.0,LC,0.0,2017
22683249,0.0,2016.0,LC,0.0,2017
22683265,0.0,2016.0,LC,0.0,2017
22683368,0.0,2016.0,LC,0.0,2017
22683422,0.0,2016.0,LC,0.0,2017
22683442,0.0,2016.0,LC,0.0,2017
22683616,0.0,2016.0,LC,0.0,2017
22683634,0.0,2016.0,LC,0.0,2017
22683645,0.0,2016.0,LC,0.0,2017
22683649,0.0,2016.0,LC,0.0,2017
22683652,0.0,2016.0,LC,0.0,2017
22683710,0.0,2016.0,LC,0.0,2017
22683740,0.0,2016.0,LC,0.0,2017
22683744,0.0,2016.0,LC,0.0,2017
22683982,0.0,2016.0,LC,0.0,2017
22685200,0.0,2016.0,LC,0.0,2017
22685203,0.0,2016.0,CR,0.8,2017
22686806,0.0,2016.0,LC,0.0,2017
22686815,0.0,2016.0,LC,0.0,2017
22686831,0.0,2016.0,LC,0.0,2017
22686839,0.0,2016.0,LC,0.0,2017
22688175,0.0,2016.0,NT,0.2,2017
22689032,0.0,2016.0,LC,0.0,2017
22689535,0.0,2016.0,LC,0.0,2017
22689714,0.0,2016.0,LC,0.0,2017
22689906,0.0,2016.0,LC,0.0,2017
22689972,0.0,2016.0,LC,0.0,2017
22689985,0.0,2016.0,LC,0.0,2017
22692073,0.0,2016.0,VU,0.4,2017
22692109,0.0,2016.0,VU,0.4,2017
22692146,0.0,2016.0,LC,0.0,2017
22692151,0.0,2016.0,VU,0.4,2017
22692156,0.0,2016.0,EN,0.6,2017
22692167,0.0,2016.0,EN,0.6,2017
22692353,0.0,2016.0,NT,0.2,2017
22692384,0.0,2016.0,VU,0.4,2017
22692425,0.0,2016.0,LC,0.0,2017
22692476,0.0,2016.0,EN,0.6,2017
22692521,0.0,2016.0,LC,0.0,2017
22692535,0.0,2016.0,LC,0.0,2017
22692667,0.0,2016.0,LC,0.0,2017
22692680,0.0,2016.0,LC,0.0,2017
22692687,0.0,2016.0,VU,0.4,2017
22692705,0.0,2016.0,LC,0.0,2017
22692708,0.0,2016.0,EX,1.0,2017
22692723,0.0,2016.0,LC,0.0,2017
22692778,0.0,2016.0,LC,0.0,2017
22692907,0.0,2016.0,LC,0.0,2017
22692913,0.0,2016.0,LC,0.0,2017
22692920,0.0,2016.0,VU,0.4,2017
22693097,0.0,2016.0,LC,0.0,2017
22693102,0.0,2016.0,LC,0.0,2017
22693133,0.0,2016.0,LC,0.0,2017
22693150,0.0,2016.0,NT,0.2,2017
22693154,0.0,2016.0,LC,0.0,2017
22693158,0.0194,2016.0,NT,0.2,2017
22693162,0.0,2016.0,LC,0.0,2017
22693178,0.0,2016.0,LC,0.0,2017
22693182,0.0,2016.0,VU,0.4,2017
22693185,0.0,2016.0,CR,0.8,2017
22693190,0.0109,2016.0,NT,0.2,2017
22693195,-0.0109,2016.0,LC,0.0,2017
22693199,0.0703,2016.0,EN,0.6,2017
22693207,0.0,2016.0,LC,0.0,2017
22693211,0.0,2016.0,LC,0.0,2017
22693216,0.0,2016.0,LC,0.0,2017
22693220,0.0,2016.0,LC,0.0,2017
22693225,0.0,2016.0,EN,0.6,2017
22693231,0.0,2016.0,LC,0.0,2017
22693235,0.0,2016.0,LC,0.0,2017
22693251,0.0,2016.0,LC,0.0,2017
22693264,0.0,2016.0,LC,0.0,2017
22693277,0.0,2016.0,LC,0.0,2017
22693289,0.0255,2016.0,NT,0.2,2017
22693305,0.0,2016.0,LC,0.0,2017
22693319,0.0,2016.0,LC,0.0,2017
22693336,0.0,2016.0,LC,0.0,2017
22693341,0.0,2016.0,LC,0.0,2017
22693344,0.0,2016.0,LC,0.0,2017
22693348,0.0,2016.0,LC,0.0,2017
22693351,0.0,2016.0,NT,0.2,2017
22693356,0.0,2016.0,LC,0.0,2017
22693359,0.0703,2016.0,EN,0.6,2017
22693363,0.0194,2016.0,NT,0.2,2017
22693369,0.0,2016.0,LC,0.0,2017
22693373,0.0303,2016.0,NT,0.2,2017
22693376,0.0,2016.0,LC,0.0,2017
22693379,0.0,2016.0,LC,0.0,2017
22693383,0.0194,2016.0,NT,0.2,2017
22693388,0.0,2016.0,LC,0.0,2017
22693392,0.0,2016.0,LC,0.0,2017
22693396,0.0,2016.0,LC,0.0,2017
22693399,0.0,2016.0,LC,0.0,2017
22693404,0.0,2016.0,LC,0.0,2017
22693408,0.0,2016.0,LC,0.0,2017
22693414,0.0,2016.0,LC,0.0,2017
22693420,0.0,2016.0,LC,0.0,2017
22693424,0.0,2016.0,LC,0.0,2017
22693427,0.0,2016.0,LC,0.0,2017
22693431,0.0194,2016.0,NT,0.2,2017
22693452,0.0109,2016.0,CR,0.8,2017
22693464,0.0,2016.0,LC,0.0,2017
22693468,0.0,2016.0,LC,0.0,2017
22693472,0.0,2016.0,LC,0.0,2017
22693490,0.0,2016.0,LC,0.0,2017
22693494,0.0,2016.0,LC,0.0,2017
22693520,0.0,2016.0,LC,0.0,2017
22693528,0.0,2016.0,LC,0.0,2017
22693556,0.0,2016.0,LC,0.0,2017
22693567,0.0,2016.0,LC,0.0,2017
22693570,0.0,2016.0,NT,0.2,2017
22693584,0.0,2016.0,LC,0.0,2017
22693604,0.0291,2016.0,NT,0.2,2017
22693621,0.0,2016.0,EX,1.0,2017
22693627,0.0,2016.0,NT,0.2,2017
22693644,0.0,2016.0,LC,0.0,2017
22693647,0.0,2016.0,LC,0.0,2017
22693651,0.0,2016.0,LC,0.0,2017
22693656,0.0,2016.0,EN,0.6,2017
22693663,0.0,2016.0,LC,0.0,2017
22693669,0.0,2016.0,LC,0.0,2017
22693690,0.0,2016.0,CR,0.8,2017
22693709,0.0,2016.0,LC,0.0,2017
22693712,0.0,2016.0,LC,0.0,2017
22693717,0.0,2016.0,LC,0.0,2017
22693720,0.0,2016.0,LC,0.0,2017
22693727,0.0,2016.0,LC,0.0,2017
22693735,0.0,2016.0,LC,0.0,2017
22693740,0.0,2016.0,LC,0.0,2017
22693749,0.0,2016.0,LC,0.0,2017
22693759,0.0,2016.0,LC,0.0,2017
22693764,0.0,2016.0,LC,0.0,2017
22693767,0.0,2016.0,LC,0.0,2017
22693770,0.0,2016.0,LC,0.0,2017
22693774,0.0,2016.0,LC,0.0,2017
22693777,0.0,2016.0,LC,0.0,2017
22693780,0.0,2016.0,VU,0.4,2017
22693793,0.0,2016.0,LC,0.0,2017
22693811,0.0,2016.0,NT,0.2,2017
22693814,0.0,2016.0,NT,0.2,2017
22693828,0.0,2016.0,LC,0.0,2017
22693832,0.0,2016.0,LC,0.0,2017
22693836,0.0,2016.0,NT,0.2,2017
22693839,0.0,2016.0,NT,0.2,2017
22693842,0.0,2016.0,LC,0.0,2017
22693845,0.0,2016.0,LC,0.0,2017
22693852,0.0,2016.0,LC,0.0,2017
22693855,0.0,2016.0,LC,0.0,2017
22693862,0.0,2016.0,LC,0.0,2017
22693868,0.0,2016.0,LC,0.0,2017
22693872,0.0,2016.0,LC,0.0,2017
22693879,0.0,2016.0,LC,0.0,2017
22693883,0.0303,2016.0,VU,0.4,2017
22693899,0.0,2016.0,EN,0.6,2017
22693928,0.0,2016.0,VU,0.4,2017
22693949,0.0194,2016.0,NT,0.2,2017
22693978,0.0,2016.0,LC,0.0,2017
22693983,0.0,2016.0,LC,0.0,2017
22694038,0.0,2016.0,LC,0.0,2017
22694064,0.0,2016.0,LC,0.0,2017
22694081,0.0,2016.0,LC,0.0,2017
22694086,0.0,2016.0,LC,0.0,2017
22694127,0.0,2016.0,LC,0.0,2017
22694132,0.0,2016.0,LC,0.0,2017
22694140,0.0,2016.0,VU,0.4,2017
22694144,0.0,2016.0,LC,0.0,2017
22694148,0.0,2016.0,LC,0.0,2017
22694152,0.0,2016.0,LC,0.0,2017
22694160,0.0,2016.0,LC,0.0,2017
22694210,0.0,2016.0,LC,0.0,2017
22694218,0.0,2016.0,LC,0.0,2017
22694240,0.0,2016.0,LC,0.0,2017
22694245,0.0,2016.0,LC,0.0,2017
22694251,0.0,2016.0,LC,0.0,2017
22694256,0.0,2016.0,LC,0.0,2017
22694262,0.0,2016.0,NT,0.2,2017
22694271,0.0,2016.0,LC,0.0,2017
22694279,0.0,2016.0,LC,0.0,2017
22694282,0.0,2016.0,LC,0.0,2017
22694286,-0.0291,2016.0,NT,0.2,2017
22694289,0.0,2016.0,LC,0.0,2017
22694292,0.0,2016.0,LC,0.0,2017
22694296,0.0,2016.0,NT,0.2,2017
22694299,0.0,2016.0,NT,0.2,2017
22694303,0.0,2016.0,LC,0.0,2017
22694308,0.0,2016.0,LC,0.0,2017
22694313,-0.0194,2016.0,LC,0.0,2017
22694317,0.0,2016.0,LC,0.0,2017
22694321,0.0,2016.0,LC,0.0,2017
22694324,0.0,2016.0,LC,0.0,2017
22694329,0.0,2016.0,LC,0.0,2017
22694334,0.0,2016.0,LC,0.0,2017
22694337,0.0,2016.0,LC,0.0,2017
22694340,0.0,2016.0,LC,0.0,2017
22694343,0.0,2016.0,LC,0.0,2017
22694346,0.0,2016.0,LC,0.0,2017
22694357,0.0194,2016.0,NT,0.2,2017
22694362,0.0,2016.0,LC,0.0,2017
22694373,0.0,2016.0,LC,0.0,2017
22694379,0.0,2016.0,LC,0.0,2017
22694384,0.0,2016.0,LC,0.0,2017
22694387,0.0,2016.0,LC,0.0,2017
22694393,0.0,2016.0,LC,0.0,2017
22694413,0.0,2016.0,EN,0.6,2017
22694417,0.0,2016.0,LC,0.0,2017
22694420,0.0,2016.0,LC,0.0,2017
22694428,0.0,2016.0,LC,0.0,2017
22694432,0.0,2016.0,LC,0.0,2017
22694436,0.0,2016.0,VU,0.4,2017
22694443,0.0,2016.0,LC,0.0,2017
22694447,0.0,2016.0,VU,0.4,2017
22694452,0.0,2016.0,VU,0.4,2017
22694455,0.0,2016.0,LC,0.0,2017
22694462,0.0,2016.0,LC,0.0,2017
22694469,0.0,2016.0,LC,0.0,2017
22694473,0.0,2016.0,NT,0.2,2017
22694476,0.0,2016.0,LC,0.0,2017
22694479,0.0,2016.0,LC,0.0,2017
22694493,0.0,2016.0,LC,0.0,2017
22694497,0.0,2016.0,LC,0.0,2017
22694502,0.0,2016.0,VU,0.4,2017
22694524,0.0,2016.0,LC,0.0,2017
22694537,0.0303,2016.0,NT,0.2,2017
22694542,0.0,2016.0,LC,0.0,2017
22694552,0.0,2016.0,NT,0.2,2017
22694561,0.0,2016.0,LC,0.0,2017
22694571,0.0,2016.0,LC,0.0,2017
22694585,0.0,2016.0,CR,0.8,2017
22694591,0.0,2016.0,LC,0.0,2017
22694601,0.0,2016.0,LC,0.0,2017
22694607,0.0,2016.0,LC,0.0,2017
22694612,0.0,2016.0,LC,0.0,2017
22694618,0.0,2016.0,LC,0.0,2017
22694623,0.0,2016.0,LC,0.0,2017
22694629,0.0,2016.0,LC,0.0,2017
22694635,0.0,2016.0,LC,0.0,2017
22694641,0.0,2016.0,NT,0.2,2017
22694646,0.0,2016.0,LC,0.0,2017
22694651,0.0,2016.0,LC,0.0,2017
22694656,0.0,2016.0,LC,0.0,2017
22694666,0.0,2016.0,LC,0.0,2017
22694673,0.0,2016.0,LC,0.0,2017
22694685,0.0,2016.0,EN,0.6,2017
22694691,0.0218,2016.0,VU,0.4,2017
22694699,0.0109,2016.0,VU,0.4,2017
22694705,0.0,2016.0,LC,0.0,2017
22694716,0.0,2016.0,LC,0.0,2017
22694722,0.0,2016.0,LC,0.0,2017
22694730,0.0,2016.0,LC,0.0,2017
22694740,0.0,2016.0,LC,0.0,2017
22694750,0.0,2016.0,EN,0.6,2017
22694764,0.0,2016.0,LC,0.0,2017
22694782,0.0,2016.0,LC,0.0,2017
22694787,0.0,2016.0,LC,0.0,2017
22694791,0.0,2016.0,LC,0.0,2017
22694794,0.0,2016.0,LC,0.0,2017
22694799,0.0,2016.0,LC,0.0,2017
22694805,0.0,2016.0,LC,0.0,2017
22694821,0.0,2016.0,LC,0.0,2017
22694830,0.0,2016.0,LC,0.0,2017
22694834,0.0,2016.0,NT,0.2,2017
22694837,0.0,2016.0,LC,0.0,2017
22694841,0.0,2016.0,LC,0.0,2017
22694847,0.0,2016.0,LC,0.0,2017
22694852,0.0194,2016.0,NT,0.2,2017
22694856,0.0,2016.0,EX,1.0,2017
22694861,0.0,2016.0,LC,0.0,2017
22694864,0.0,2016.0,LC,0.0,2017
22694867,0.0,2016.0,LC,0.0,2017
22694870,0.0,2016.0,EN,0.6,2017
22694875,-0.0764,2016.0,NT,0.2,2017
22694887,0.0,2016.0,VU,0.4,2017
22694896,0.0,2016.0,LC,0.0,2017
22694899,0.0,2016.0,VU,0.4,2017
22694903,0.0194,2016.0,NT,0.2,2017
22694906,0.0,2016.0,LC,0.0,2017
22694915,0.0,2016.0,LC,0.0,2017
22694918,0.0,2016.0,LC,0.0,2017
22694921,0.0,2016.0,LC,0.0,2017
22694924,0.0,2016.0,LC,0.0,2017
22694927,0.0388,2016.0,VU,0.4,2017
22694931,0.0,2016.0,LC,0.0,2017
22694934,0.0,2016.0,LC,0.0,2017
22695021,0.0,2016.0,LC,0.0,2017
22695036,0.0,2016.0,LC,0.0,2017
22695091,0.0,2016.0,LC,0.0,2017
22695105,0.0,2016.0,VU,0.4,2017
22695115,0.0,2016.0,LC,0.0,2017
22695121,0.0,2016.0,CR,0.8,2017
22695137,0.0,2016.0,LC,0.0,2017
22695144,0.0,2016.0,LC,0.0,2017
22695147,0.0,2016.0,VU,0.4,2017
22695163,0.0,2016.0,NT,0.2,2017
22695293,0.0,2016.0,LC,0.0,2017
22695344,0.0,2016.0,LC,0.0,2017
22695363,0.0,2016.0,LC,0.0,2017
22695909,0.0,2016.0,VU,0.4,2017
22696247,0.0,2016.0,NT,0.2,2017
22696354,0.0,2016.0,LC,0.0,2017
22696391,0.0,2016.0,LC,0.0,2017
22696453,0.0,2016.0,LC,0.0,2017
22696495,0.0048,2016.0,EN,0.6,2017
22696500,0.0,2016.0,LC,0.0,2017
22696545,0.0,2016.0,LC,0.0,2017
22696565,0.0,2016.0,VU,0.4,2017
22696589,0.0,2016.0,LC,0.0,2017
22696596,0.0,2016.0,LC,0.0,2017
22696599,0.0,2016.0,LC,0.0,2017
22696602,0.0,2016.0,LC,0.0,2017
22696606,0.0388,2016.0,VU,0.4,2017
22696610,0.0,2016.0,LC,0.0,2017
22696628,0.0691,2016.0,CR,0.8,2017
22696637,0.0,2016.0,LC,0.0,2017
22696641,0.0,2016.0,LC,0.0,2017
22696645,0.0,2016.0,LC,0.0,2017
22696649,0.0,2016.0,EN,0.6,2017
22696657,0.0,2016.0,LC,0.0,2017
22696668,0.0,2016.0,VU,0.4,2017
22696675,0.0,2016.0,LC,0.0,2017
22696683,0.0,2016.0,LC,0.0,2017
22696686,0.0,2016.0,LC,0.0,2017
22696694,0.0,2016.0,LC,0.0,2017
22696698,0.0,2016.0,LC,0.0,2017
22696705,0.0,2016.0,LC,0.0,2017
22696712,0.0,2016.0,NT,0.2,2017
22696719,0.0,2016.0,LC,0.0,2017
22696725,0.0,2016.0,LC,0.0,2017
22696730,0.0,2016.0,NT,0.2,2017
22696734,0.0,2016.0,LC,0.0,2017
22696743,0.0,2016.0,LC,0.0,2017
22696750,0.0,2016.0,EX,1.0,2017
22696753,0.0,2016.0,LC,0.0,2017
22696756,-0.0291,2016.0,VU,0.4,2017
22696766,0.0,2016.0,EN,0.6,2017
22696770,0.0,2016.0,LC,0.0,2017
22696773,0.0,2016.0,LC,0.0,2017
22696776,0.0,2016.0,LC,0.0,2017
22696779,0.0,2016.0,LC,0.0,2017
22696782,0.0,2016.0,LC,0.0,2017
22696788,0.0,2016.0,LC,0.0,2017
22696792,0.0,2016.0,LC,0.0,2017
22696799,0.0,2016.0,LC,0.0,2017
22696802,0.0,2016.0,VU,0.4,2017
22696806,0.0582,2016.0,EN,0.6,2017
22696810,0.0,2016.0,NT,0.2,2017
22696813,0.0,2016.0,LC,0.0,2017
22696840,0.0,2016.0,VU,0.4,2017
22696846,0.0,2016.0,VU,0.4,2017
22696853,0.0,2016.0,VU,0.4,2017
22696861,0.0,2016.0,CR,0.8,2017
22696869,0.0,2016.0,VU,0.4,2017
22696876,0.0,2016.0,VU,0.4,2017
22696883,0.0,2016.0,LC,0.0,2017
22696887,0.0,2016.0,LC,0.0,2017
22696894,0.0,2016.0,LC,0.0,2017
22696898,0.0,2016.0,NT,0.2,2017
22696901,0.0,2016.0,LC,0.0,2017
22696907,0.0,2016.0,EN,0.6,2017
22696916,0.0194,2016.0,NT,0.2,2017
22696926,0.0,2016.0,LC,0.0,2017
22696931,0.0,2016.0,LC,0.0,2017
22696938,0.0,2016.0,LC,0.0,2017
22696944,0.0,2016.0,LC,0.0,2017
22696974,0.0,2016.0,LC,0.0,2017
22696977,0.0,2016.0,VU,0.4,2017
22696993,0.0,2016.0,LC,0.0,2017
22696998,0.0,2016.0,LC,0.0,2017
22697004,0.0,2016.0,LC,0.0,2017
22697008,0.0,2016.0,LC,0.0,2017
22697012,0.0,2016.0,EN,0.6,2017
22697017,0.0,2016.0,LC,0.0,2017
22697028,0.0,2016.0,LC,0.0,2017
22697031,0.0,2016.0,LC,0.0,2017
22697037,0.0,2016.0,LC,0.0,2017
22697043,0.0,2016.0,LC,0.0,2017
22697123,0.0,2016.0,LC,0.0,2017
22697128,0.0,2016.0,LC,0.0,2017
22697133,0.0,2016.0,LC,0.0,2017
22697143,0.0,2016.0,EN,0.6,2017
22697203,0.0,2016.0,LC,0.0,2017
22697211,0.0,2016.0,LC,0.0,2017
22697219,0.0,2016.0,LC,0.0,2017
22697314,0.0,2016.0,LC,0.0,2017
22697317,0.0,2016.0,LC,0.0,2017
22697334,0.0,2016.0,LC,0.0,2017
22697353,0.0,2016.0,EN,0.6,2017
22697360,0.0,2016.0,LC,0.0,2017
22697365,0.0,2016.0,NT,0.2,2017
22697369,0.0,2016.0,NT,0.2,2017
22697422,0.0,2016.0,LC,0.0,2017
22697488,0.0,2016.0,CR,0.8,2017
22697510,0.0,2016.0,LC,0.0,2017
22697516,0.0,2016.0,NT,0.2,2017
22697519,0.0,2016.0,LC,0.0,2017
22697555,0.0,2016.0,LC,0.0,2017
22697561,0.0,2016.0,LC,0.0,2017
22697564,0.0,2016.0,LC,0.0,2017
22697568,0.0,2016.0,EN,0.6,2017
22697590,0.0,2016.0,LC,0.0,2017
22697595,0.0,2016.0,LC,0.0,2017
22697599,0.0,2016.0,VU,0.4,2017
22697604,0.0,2016.0,NT,0.2,2017
22697608,0.0,2016.0,LC,0.0,2017
22697611,0.0,2016.0,LC,0.0,2017
22697619,0.0109,2016.0,NT,0.2,2017
22697648,0.0,2016.0,LC,0.0,2017
22697651,0.0291,2016.0,EN,0.6,2017
22697654,0.0,2016.0,LC,0.0,2017
22697658,0.0,2016.0,NT,0.2,2017
22697695,0.0,2016.0,EN,0.6,2017
22697702,0.0,2016.0,NT,0.2,2017
22697713,0.0,2016.0,VU,0.4,2017
22697724,0.0,2016.0,LC,0.0,2017
22697728,0.0,2016.0,VU,0.4,2017
22697733,0.0,2016.0,LC,0.0,2017
22697738,0.0,2016.0,LC,0.0,2017
22697742,0.0,2016.0,CR,0.8,2017
22697748,0.0,2016.0,LC,0.0,2017
22697752,0.0303,2016.0,NT,0.2,2017
22697755,-0.0109,2016.0,LC,0.0,2017
22697758,0.0194,2016.0,LC,0.0,2017
22697761,0.0,2016.0,LC,0.0,2017
22697776,0.0,2016.0,VU,0.4,2017
