"Taxonid","FAO_rgn","ohi_rgn","year","bbmsy"
600226,57,16,2007,1.86
600226,57,16,2008,1.76
600226,57,16,2009,1.65
600226,57,16,2010,1.59
600226,57,25,2005,2.14
600226,57,25,2006,1.97
600226,57,25,2007,1.86
600226,57,25,2008,1.76
600226,57,25,2009,1.65
600226,57,25,2010,1.59
600226,57,26,2005,2.14
600226,57,26,2006,1.97
600226,57,26,2007,1.86
600226,57,26,2008,1.76
600226,57,26,2009,1.65
600226,57,26,2010,1.59
600226,57,40,2005,2.14
600226,57,40,2006,1.97
600226,57,40,2007,1.86
600226,57,40,2008,1.76
600226,57,40,2009,1.65
600226,57,40,2010,1.59
600226,57,203,2005,2.14
600226,57,203,2006,1.97
600226,57,203,2007,1.86
600226,57,203,2008,1.76
600226,57,203,2009,1.65
600226,57,203,2010,1.59
600226,57,204,2005,2.14
600226,57,204,2006,1.97
600226,57,204,2007,1.86
600226,57,204,2008,1.76
600226,57,204,2009,1.65
600226,57,204,2010,1.59
600226,57,205,2005,2.14
600226,57,205,2006,1.97
600226,57,205,2007,1.86
600226,57,205,2008,1.76
600226,57,205,2009,1.65
600226,57,205,2010,1.59
600226,57,206,2005,2.14
600226,57,206,2006,1.97
600226,57,206,2007,1.86
600226,57,206,2008,1.76
600226,57,206,2009,1.65
600226,57,206,2010,1.59
600226,57,216,2005,2.14
600226,57,216,2006,1.97
600226,57,216,2007,1.86
600226,57,216,2008,1.76
600226,57,216,2009,1.65
600226,57,216,2010,1.59
600226,57,231,2005,2.14
600226,57,231,2006,1.97
600226,57,231,2007,1.86
600226,57,231,2008,1.76
600226,57,231,2009,1.65
600226,57,231,2010,1.59
600226,57,237,2005,2.14
600226,57,237,2006,1.97
600226,57,237,2007,1.86
600226,57,237,2008,1.76
600226,57,237,2009,1.65
600226,57,237,2010,1.59
600226,71,16,2005,2.14
600226,71,16,2006,1.97
600226,71,16,2007,1.86
600226,71,16,2008,1.76
600226,71,16,2009,1.65
600226,71,16,2010,1.59
600226,71,216,2005,2.14
600226,71,216,2006,1.97
600226,71,216,2007,1.86
600226,71,216,2008,1.76
600226,71,216,2009,1.65
600226,71,216,2010,1.59
600226,71,231,2005,2.14
600226,71,231,2006,1.97
600226,71,231,2007,1.86
600226,71,231,2008,1.76
600226,71,231,2009,1.65
600226,71,231,2010,1.59
600226,71,237,2005,2.14
600226,71,237,2006,1.97
600226,71,237,2007,1.86
600226,71,237,2008,1.76
600226,71,237,2009,1.65
600226,71,237,2010,1.59
600226,77,107,2005,5.25
600226,77,107,2006,6
600226,77,107,2007,6.93
600226,77,107,2008,7.32
600226,77,107,2009,8.03
600226,77,107,2010,8.96
600226,77,129,2005,5.25
600226,77,129,2006,6
600226,77,129,2007,6.93
600226,77,129,2008,7.32
600226,77,129,2009,8.03
600226,77,129,2010,8.96
600226,77,130,2005,5.25
600226,77,130,2006,6
600226,77,130,2007,6.93
600226,77,130,2008,7.32
600226,77,130,2009,8.03
600226,77,130,2010,8.96
600226,77,133,2005,5.25
600226,77,133,2006,6
600226,77,133,2007,6.93
600226,77,133,2008,7.32
600226,77,133,2009,8.03
600226,77,133,2010,8.96
600226,77,135,2005,5.25
600226,77,135,2006,6
600226,77,135,2007,6.93
600226,77,135,2008,7.32
600226,77,135,2009,8.03
600226,77,135,2010,8.96
600226,81,16,2005,2.14
600226,81,16,2006,1.97
600226,81,16,2007,1.86
600226,81,16,2008,1.76
600226,81,16,2009,1.65
600226,81,16,2010,1.59
600226,87,132,2005,5.25
600226,87,132,2006,6
600226,87,132,2007,6.93
600226,87,132,2008,7.32
600226,87,132,2009,8.03
600226,87,132,2010,8.96
600226,87,137,2005,5.25
600226,87,137,2006,6
600226,87,137,2007,6.93
600226,87,137,2008,7.32
600226,87,137,2009,8.03
600226,87,137,2010,8.96
600226,87,138,2005,5.25
600226,87,138,2006,6
600226,87,138,2007,6.93
600226,87,138,2008,7.32
600226,87,138,2009,8.03
600226,87,138,2010,8.96
600308,67,163,2005,0.835
600308,67,163,2006,0.8725
600308,67,163,2007,0.9945
600308,67,163,2008,1.229
600308,67,163,2009,1.51
600308,67,163,2010,1.59
600313,21,163,2005,0.273
600313,21,163,2006,0.301
600313,21,163,2007,0.287
600313,21,163,2008,0.285
600313,21,163,2009,0.307
600313,21,163,2010,0.352
600318,61,73,2005,1.0625
600318,61,73,2006,1.23
600318,61,73,2007,1.3
600318,61,73,2008,1.44
600318,61,73,2009,1.565
600318,61,73,2010,1.505
600318,67,163,2005,0.820666666666667
600318,67,163,2006,0.732666666666667
600318,67,163,2007,0.843666666666667
600318,67,163,2008,0.938666666666667
600318,67,163,2009,1.01733333333333
600318,67,163,2010,1.103
600322,81,162,2005,1.5345
600322,81,162,2006,1.452
600322,81,162,2007,1.3865
600322,81,162,2008,1.3315
600322,81,162,2009,1.3255
600322,81,162,2010,1.3785
600326,67,163,2005,1.16
600326,67,163,2006,0.982
600326,67,163,2007,0.768
600326,67,163,2008,0.966
600326,67,163,2009,1.17
600326,67,163,2010,1.23
600326,77,163,2005,1.16
600326,77,163,2006,0.982
600326,77,163,2007,0.768
600326,77,163,2008,0.966
600326,77,163,2009,1.17
600326,77,163,2010,1.23
600334,57,16,2005,0.396
600334,57,16,2006,0.391
600334,57,16,2007,0.413
600334,57,16,2008,0.442
600334,57,16,2009,0.478
600334,57,16,2010,0.519
600334,71,16,2005,0.396
600334,71,16,2006,0.391
600334,71,16,2007,0.413
600334,71,16,2008,0.442
600334,71,16,2009,0.478
600334,71,16,2010,0.519
600334,81,16,2005,0.396
600334,81,16,2006,0.391
600334,81,16,2007,0.413
600334,81,16,2008,0.442
600334,81,16,2009,0.478
600334,81,16,2010,0.519
600334,81,162,2005,0.597
600334,81,162,2006,0.547
600334,81,162,2007,0.499
600334,81,162,2008,0.454
600334,81,162,2009,0.411
600334,81,162,2010,0.371
600361,21,163,2005,1.05
600361,21,163,2006,1.06
600361,21,163,2007,1.04
600361,21,163,2008,0.952
600361,21,163,2009,0.922
600361,21,163,2010,0.916
600361,31,163,2005,0.92463207891077
600361,31,163,2006,0.931533096591711
600361,31,163,2007,0.918294512560568
600361,31,163,2008,0.861002610085795
600361,31,163,2009,0.85044168099626
600361,31,163,2010,0.855992433276391
600362,21,163,2005,0.823
600362,21,163,2006,0.823
600362,21,163,2007,0.871
600362,21,163,2008,0.881
600362,21,163,2009,0.968
600362,21,163,2010,1.01
600362,31,163,2005,0.823
600362,31,163,2006,0.823
600362,31,163,2007,0.871
600362,31,163,2008,0.881
600362,31,163,2009,0.968
600362,31,163,2010,1.01
600364,21,163,2005,0.818
600364,21,163,2006,0.792
600364,21,163,2007,0.911
600364,21,163,2008,0.947
600364,21,163,2009,0.969
600364,21,163,2010,1.05
600364,31,163,2005,0.818
600364,31,163,2006,0.792
600364,31,163,2007,0.911
600364,31,163,2008,0.947
600364,31,163,2009,0.969
600364,31,163,2010,1.05
600406,21,163,2005,0.263
600406,21,163,2006,0.323
600406,21,163,2007,0.296
600406,21,163,2008,0.231
600406,21,163,2009,0.168
600406,21,163,2010,0.131
600406,31,163,2005,0.263
600406,31,163,2006,0.323
600406,31,163,2007,0.296
600406,31,163,2008,0.231
600406,31,163,2009,0.168
600406,31,163,2010,0.131
600452,21,163,2005,0.788
600452,21,163,2006,0.831
600452,21,163,2007,0.887
600452,21,163,2008,1.02
600452,21,163,2009,1.15
600452,21,163,2010,1.3
600452,31,163,2005,0.788
600452,31,163,2006,0.831
600452,31,163,2007,0.887
600452,31,163,2008,1.02
600452,31,163,2009,1.15
600452,31,163,2010,1.3
600467,51,90,2005,3.05
600467,51,90,2006,3.74
600467,51,90,2007,3.79
600467,51,90,2008,3.68
600467,51,90,2009,3.54
600467,51,90,2010,3.6
600467,58,90,2005,3.05
600467,58,90,2006,3.74
600467,58,90,2007,3.79
600467,58,90,2008,3.68
600467,58,90,2009,3.54
600467,58,90,2010,3.6
600482,57,16,2005,1.9
600482,57,16,2006,1.78
600482,57,16,2007,1.57
600482,57,16,2008,1.37
600482,57,16,2009,1.22
600482,57,16,2010,1.08
600482,81,16,2005,0.998
600482,81,16,2006,0.942
600482,81,16,2007,0.854
600482,81,16,2008,0.734
600482,81,16,2009,0.663
600482,81,16,2010,0.59
600482,81,162,2005,2.9975
600482,81,162,2006,2.995
600482,81,162,2007,2.98
600482,81,162,2008,2.98
600482,81,162,2009,3.0075
600482,81,162,2010,3.04
600492,21,163,2005,1.75
600492,21,163,2006,1.37
600492,21,163,2007,1.25
600492,21,163,2008,1.71
600492,21,163,2009,1.56
600492,21,163,2010,1.74
600492,31,163,2005,1.75
600492,31,163,2006,1.37
600492,31,163,2007,1.25
600492,31,163,2008,1.71
600492,31,163,2009,1.56
600492,31,163,2010,1.74
600496,81,162,2005,1.01
600496,81,162,2006,0.92
600496,81,162,2007,0.835
600496,81,162,2008,0.763
600496,81,162,2009,0.709
600496,81,162,2010,0.658
600502,67,163,2005,1.1
600502,67,163,2006,1.17
600502,67,163,2007,1.22
600502,67,163,2008,1.25
600502,67,163,2009,1.27
600502,67,163,2010,1.28
600502,77,163,2005,1.1
600502,77,163,2006,1.17
600502,77,163,2007,1.22
600502,77,163,2008,1.25
600502,77,163,2009,1.27
600502,77,163,2010,1.28
600504,61,163,2005,1.39
600504,61,163,2006,1.44
600504,61,163,2007,1.465
600504,61,163,2008,1.49
600504,61,163,2009,1.52
600504,61,163,2010,1.49
600504,67,163,2005,1.30402799271294
600504,67,163,2006,1.35162006304827
600504,67,163,2007,1.3761741501474
600504,67,163,2008,1.39992559402497
600504,67,163,2009,1.42796357726116
600504,67,163,2010,1.40063905466636
600504,77,163,2005,0.426
600504,77,163,2006,0.449
600504,77,163,2007,0.469
600504,77,163,2008,0.48
600504,77,163,2009,0.488
600504,77,163,2010,0.488
600509,67,163,2005,1.61
600509,67,163,2006,1.82
600509,67,163,2007,2.03
600509,67,163,2008,2.19
600509,67,163,2009,2.41
600509,67,163,2010,2.56
600509,77,163,2005,0.982
600509,77,163,2006,1.17
600509,77,163,2007,1.3
600509,77,163,2008,1.39
600509,77,163,2009,1.44
600509,77,163,2010,1.63
600512,61,163,2005,0.976
600512,61,163,2006,1.05
600512,61,163,2007,1.11
600512,61,163,2008,1.13
600512,61,163,2009,1.12
600512,61,163,2010,1.1
600512,67,163,2005,1.16898512652623
600512,67,163,2006,1.19713405036574
600512,67,163,2007,1.20922994094434
600512,67,163,2008,1.19159099782752
600512,67,163,2009,1.1439520547107
600512,67,163,2010,1.11026516630459
600512,67,218,2005,0.935
600512,67,218,2006,0.937
600512,67,218,2007,0.904
600512,67,218,2008,0.866
600512,67,218,2009,0.82
600512,67,218,2010,0.785
600512,77,163,2005,1.54
600512,77,163,2006,1.48
600512,77,163,2007,1.4
600512,77,163,2008,1.31
600512,77,163,2009,1.19
600512,77,163,2010,1.13
600514,61,163,2005,1.43
600514,61,163,2006,1.38
600514,61,163,2007,1.36
600514,61,163,2008,1.38
600514,61,163,2009,1.42
600514,61,163,2010,1.45
600514,67,163,2005,1.43
600514,67,163,2006,1.38
600514,67,163,2007,1.36
600514,67,163,2008,1.38
600514,67,163,2009,1.42
600514,67,163,2010,1.45
600516,61,163,2005,1.72
600516,61,163,2006,1.6
600516,61,163,2007,1.51
600516,61,163,2008,1.46
600516,61,163,2009,1.46
600516,61,163,2010,1.48
600516,67,163,2005,1.72
600516,67,163,2006,1.6
600516,67,163,2007,1.51
600516,67,163,2008,1.46
600516,67,163,2009,1.46
600516,67,163,2010,1.48
600517,61,163,2005,2.33
600517,61,163,2006,2.56
600517,61,163,2007,2.78
600517,61,163,2008,2.94
600517,61,163,2009,2.99
600517,61,163,2010,2.99
600517,67,163,2005,2.33
600517,67,163,2006,2.56
600517,67,163,2007,2.78
600517,67,163,2008,2.94
600517,67,163,2009,2.99
600517,67,163,2010,2.99
600519,67,163,2005,2.295
600519,67,163,2006,2.295
600519,67,163,2007,2.31
600519,67,163,2008,2.35
600519,67,163,2009,2.285
600519,67,163,2010,2.32
600520,61,163,2005,2.05
600520,61,163,2006,2.02
600520,61,163,2007,2
600520,61,163,2008,1.93
600520,61,163,2009,1.81
600520,61,163,2010,1.75
600520,67,163,2005,2.05
600520,67,163,2006,2.02
600520,67,163,2007,2
600520,67,163,2008,1.93
600520,67,163,2009,1.81
600520,67,163,2010,1.75
600521,21,163,2005,0.173766666666667
600521,21,163,2006,0.1528
600521,21,163,2007,0.0946
600521,21,163,2008,0.0736
600521,21,163,2009,0.0986666666666667
600521,21,163,2010,0.198666666666667
600521,21,218,2005,1.42
600521,21,218,2006,1.45
600521,21,218,2007,1.46
600521,21,218,2008,1.63
600521,21,218,2009,1.71
600521,21,218,2010,1.64
600524,21,163,2005,0.276
600524,21,163,2006,0.3115
600524,21,163,2007,0.335
600524,21,163,2008,0.3405
600524,21,163,2009,0.401
600524,21,163,2010,0.492
600530,21,163,2005,0.8755
600530,21,163,2006,0.78
600530,21,163,2007,0.483
600530,21,163,2008,0.509
600530,21,163,2009,0.621
600530,21,163,2010,0.3675
600874,31,163,2005,2.17
600874,31,163,2006,2.17
600874,31,163,2007,2.17
600874,31,163,2008,2.18
600874,31,163,2009,2.18
600874,31,163,2010,2.19
601043,34,62,2005,4.15
601043,34,62,2006,6.71
601043,34,62,2007,8.95
601043,34,62,2008,10.7
601043,34,62,2009,8.22
601043,34,62,2010,5.79
601043,34,64,2005,4.15
601043,34,64,2006,6.71
601043,34,64,2007,8.95
601043,34,64,2008,10.7
601043,34,64,2009,8.22
601043,34,64,2010,5.79
601043,34,66,2005,4.15
601043,34,66,2006,6.71
601043,34,66,2007,8.95
601043,34,66,2008,10.7
601043,34,66,2009,8.22
601043,34,66,2010,5.79
601205,31,163,2005,1.61
601205,31,163,2006,1.61
601205,31,163,2007,1.63
601205,31,163,2008,1.66
601205,31,163,2009,1.66
601205,31,163,2010,1.67
601208,31,163,2005,0.382
601208,31,163,2006,0.425
601208,31,163,2007,0.45
601208,31,163,2008,0.465
601208,31,163,2009,0.542
601208,31,163,2010,0.574
601209,31,163,2005,1.08
601209,31,163,2006,1.15
601209,31,163,2007,1.22
601209,31,163,2008,1.29
601209,31,163,2009,1.35
601209,31,163,2010,1.4
601212,31,163,2005,0.148
601212,31,163,2006,0.143
601212,31,163,2007,0.142
601212,31,163,2008,0.243
601212,31,163,2009,0.4
601212,31,163,2010,0.558
601338,21,163,2005,0.778
601338,21,163,2006,0.784
601338,21,163,2007,0.827
601338,21,163,2008,0.852
601338,21,163,2009,0.819
601338,21,163,2010,0.821
601338,31,163,2005,0.778
601338,31,163,2006,0.784
601338,31,163,2007,0.827
601338,31,163,2008,0.852
601338,31,163,2009,0.819
601338,31,163,2010,0.821
601343,21,163,2005,2.35
601343,21,163,2006,2.44
601343,21,163,2007,2.59
601343,21,163,2008,2.46
601343,21,163,2009,2.49
601343,21,163,2010,2.15
601350,34,62,2005,1.81
601350,34,62,2006,0.644
601350,34,62,2007,0.826
601350,34,62,2008,1.19
601350,34,62,2009,1.48
601350,34,62,2010,0.679
601350,34,64,2005,1.81
601350,34,64,2006,0.644
601350,34,64,2007,0.826
601350,34,64,2008,1.19
601350,34,64,2009,1.48
601350,34,64,2010,0.679
601350,37,184,2005,0.363
601350,37,184,2006,0.373
601350,37,184,2007,0.365
601350,37,184,2008,0.35
601350,37,184,2009,0.418
601350,37,184,2010,0.47
601371,21,163,2005,0.0168
601371,21,163,2006,0.0184
601371,21,163,2007,0.0199
601371,21,163,2008,0.0219
601371,21,163,2009,0.024
601371,21,163,2010,0.0264
601381,21,163,2005,1.535
601381,21,163,2006,1.71
601381,21,163,2007,1.705
601381,21,163,2008,1.412
601381,21,163,2009,1.239
601381,21,163,2010,0.9625
601381,21,218,2005,0.493
601381,21,218,2006,0.452
601381,21,218,2007,0.732
601381,21,218,2008,0.729
601381,21,218,2009,0.733
601381,21,218,2010,0.822
601423,21,163,2005,0.12
601423,21,163,2006,0.126
601423,21,163,2007,0.153
601423,21,163,2008,0.164
601423,21,163,2009,0.143
601423,21,163,2010,0.105
601423,31,163,2005,0.462876156218765
601423,31,163,2006,0.504968383189162
601423,31,163,2007,0.561412042033433
601423,31,163,2008,0.646496086867404
601423,31,163,2009,0.742320926797898
601423,31,163,2010,0.845840448339715
601659,41,172,2005,1.365
601659,41,172,2006,1.555
601659,41,172,2007,2.135
601659,41,172,2008,1.855
601659,41,172,2009,1.79
601659,41,172,2010,1.685
601756,21,163,2005,0.501
601756,21,163,2006,0.517
601756,21,163,2007,0.502
601756,21,163,2008,0.479
601756,21,163,2009,0.472
601756,21,163,2010,0.474
601756,31,163,2005,0.501
601756,31,163,2006,0.517
601756,31,163,2007,0.502
601756,31,163,2008,0.479
601756,31,163,2009,0.472
601756,31,163,2010,0.474
601825,81,162,2005,0.9085
601825,81,162,2006,1.094
601825,81,162,2007,1.245
601825,81,162,2008,1.44
601825,81,162,2009,1.595
601825,81,162,2010,1.705
601828,47,102,2005,1.24
601828,47,102,2006,1.32
601828,47,102,2007,1.42
601828,47,102,2008,1.57
601828,47,102,2009,1.71
601828,47,102,2010,1.91
602508,81,162,2005,0.597
602508,81,162,2006,0.575
602508,81,162,2007,0.522
602508,81,162,2008,0.452
602508,81,162,2009,0.427
602508,81,162,2010,0.429
603971,67,163,2005,1.04
603971,67,163,2006,1.41
603971,67,163,2007,1.67
603971,67,163,2008,1.83
603971,67,163,2009,1.92
603971,67,163,2010,1.96
603971,77,163,2005,1.04
603971,77,163,2006,1.41
603971,77,163,2007,1.67
603971,77,163,2008,1.83
603971,77,163,2009,1.92
603971,77,163,2010,1.96
603979,77,163,2005,1.79
603979,77,163,2006,1.91
603979,77,163,2007,1.97
603979,77,163,2008,2.06
603979,77,163,2009,2.15
603979,77,163,2010,2.23
603989,67,163,2005,0.491
603989,67,163,2006,0.519
603989,67,163,2007,0.547
603989,67,163,2008,0.573
603989,67,163,2009,0.598
603989,67,163,2010,0.617
603989,77,163,2005,0.491
603989,77,163,2006,0.519
603989,77,163,2007,0.547
603989,77,163,2008,0.573
603989,77,163,2009,0.598
603989,77,163,2010,0.617
604037,61,163,2005,2.15
604037,61,163,2006,1.87
604037,61,163,2007,1.71
604037,61,163,2008,1.56
604037,61,163,2009,1.6
604037,61,163,2010,1.5
604037,67,163,2005,2.15
604037,67,163,2006,1.87
604037,67,163,2007,1.71
604037,67,163,2008,1.56
604037,67,163,2009,1.6
604037,67,163,2010,1.5
604140,67,163,2005,1.56
604140,67,163,2006,1.55
604140,67,163,2007,1.5
604140,67,163,2008,1.43
604140,67,163,2009,1.38
604140,67,163,2010,1.31
604140,77,163,2005,1.9
604140,77,163,2006,1.97
604140,77,163,2007,2.01
604140,77,163,2008,2.065
604140,77,163,2009,2.075
604140,77,163,2010,2.09
604237,67,163,2005,0.819
604237,67,163,2006,0.81
604237,67,163,2007,0.752
604237,67,163,2008,0.71
604237,67,163,2009,0.665
604237,67,163,2010,0.813
604237,77,163,2005,0.819
604237,77,163,2006,0.81
604237,77,163,2007,0.752
604237,77,163,2008,0.71
604237,77,163,2009,0.665
604237,77,163,2010,0.813
604239,21,163,2005,0.413
604239,21,163,2006,0.398
604239,21,163,2007,0.385
604239,21,163,2008,0.417
604239,21,163,2009,0.53
604239,21,163,2010,0.704
604247,61,163,2005,2.73
604247,61,163,2006,2.65
604247,61,163,2007,2.57
604247,61,163,2008,2.57
604247,61,163,2009,2.57
604247,61,163,2010,2.57
604247,67,163,2005,3.31516031573815
604247,67,163,2006,3.36519594145773
604247,67,163,2007,3.39665504921738
604247,67,163,2008,3.42451982615729
604247,67,163,2009,3.41523156717732
604247,67,163,2010,3.37807853125744
604247,77,163,2005,3.36
604247,77,163,2006,3.42
604247,77,163,2007,3.46
604247,77,163,2008,3.49
604247,77,163,2009,3.48
604247,77,163,2010,3.44
604248,67,163,2005,4.07
604248,67,163,2006,5.14
604248,67,163,2007,5.9
604248,67,163,2008,6.29
604248,67,163,2009,6.47
604248,67,163,2010,6.42
604248,77,163,2005,4.07
604248,77,163,2006,5.14
604248,77,163,2007,5.9
604248,77,163,2008,6.29
604248,77,163,2009,6.47
604248,77,163,2010,6.42
604250,61,163,2005,1.59
604250,61,163,2006,1.56
604250,61,163,2007,1.53
604250,61,163,2008,1.54
604250,61,163,2009,1.59
604250,61,163,2010,1.69
604250,67,163,2005,1.59
604250,67,163,2006,1.56
604250,67,163,2007,1.53
604250,67,163,2008,1.54
604250,67,163,2009,1.59
604250,67,163,2010,1.69
605382,47,102,2005,2.13
605382,47,102,2006,2.3
605382,47,102,2007,2.4
605382,47,102,2008,2.44
605382,47,102,2009,2.43
605382,47,102,2010,2.48
607039,48,89,2005,4.6
607039,48,89,2006,4.51
607039,48,89,2007,4.42
607039,48,89,2008,4.27
607039,48,89,2009,4.15
607039,48,89,2010,4.03
607039,48,105,2005,4.6
607039,48,105,2006,4.51
607039,48,105,2007,4.42
607039,48,105,2008,4.27
607039,48,105,2009,4.15
607039,48,105,2010,4.03
607151,81,162,2005,1.6575
607151,81,162,2006,1.53725
607151,81,162,2007,1.43125
607151,81,162,2008,1.33625
607151,81,162,2009,1.29275
607151,81,162,2010,1.28325
608490,57,16,2005,0.133
608490,57,16,2006,0.14
608490,57,16,2007,0.144
608490,57,16,2008,0.154
608490,57,16,2009,0.189
608490,57,16,2010,0.249
608490,81,16,2005,0.133
608490,81,16,2006,0.14
608490,81,16,2007,0.144
608490,81,16,2008,0.154
608490,81,16,2009,0.189
608490,81,16,2010,0.249
610106,57,16,2005,0.318
610106,57,16,2006,0.302
610106,57,16,2007,0.28
610106,57,16,2008,0.262
610106,57,16,2009,0.268
610106,57,16,2010,0.313
610106,81,16,2005,0.318
610106,81,16,2006,0.302
610106,81,16,2007,0.28
610106,81,16,2008,0.262
610106,81,16,2009,0.268
610106,81,16,2010,0.313
610106,81,162,2005,1.56
610106,81,162,2006,1.65
610106,81,162,2007,1.81
610106,81,162,2008,1.99
610106,81,162,2009,2.14
610106,81,162,2010,2.22
612920,81,162,2005,1.33
612920,81,162,2006,1.38
612920,81,162,2007,1.46
612920,81,162,2008,1.44
612920,81,162,2009,1.48
612920,81,162,2010,1.43
612962,81,162,2005,1.7345
612962,81,162,2006,1.6735
612962,81,162,2007,1.619
612962,81,162,2008,1.495
612962,81,162,2009,1.3505
612962,81,162,2010,1.2105
614290,61,210,2005,0.51
614290,61,210,2006,0.5
614290,61,210,2007,0.5
614290,61,210,2008,0.5
614290,61,210,2009,0.44
614290,61,210,2010,0.42
614290,67,163,2005,0.51
614290,67,163,2006,0.5
614290,67,163,2007,0.5
614290,67,163,2008,0.5
614290,67,163,2009,0.44
614290,67,163,2010,0.42
614290,67,218,2005,0.51
614290,67,218,2006,0.5
614290,67,218,2007,0.5
614290,67,218,2008,0.5
614290,67,218,2009,0.44
614290,67,218,2010,0.42
614290,77,129,2005,0.51
614290,77,129,2006,0.5
614290,77,129,2007,0.5
614290,77,129,2008,0.5
614290,77,129,2009,0.44
614290,77,129,2010,0.42
614290,77,130,2005,0.51
614290,77,130,2006,0.5
614290,77,130,2007,0.5
614290,77,130,2008,0.5
614290,77,130,2009,0.44
614290,77,130,2010,0.42
614290,77,134,2005,0.51
614290,77,134,2006,0.5
614290,77,134,2007,0.5
614290,77,134,2008,0.5
614290,77,134,2009,0.44
614290,77,134,2010,0.42
614290,77,135,2005,0.51
614290,77,135,2006,0.5
614290,77,135,2007,0.5
614290,77,135,2008,0.5
614290,77,135,2009,0.44
614290,77,135,2010,0.42
614290,77,163,2005,0.51
614290,77,163,2006,0.5
614290,77,163,2007,0.5
614290,77,163,2008,0.5
614290,77,163,2009,0.44
614290,77,163,2010,0.42
614290,87,130,2005,0.51
614290,87,130,2006,0.5
614290,87,130,2007,0.5
614290,87,130,2008,0.5
614290,87,130,2009,0.44
614290,87,130,2010,0.42
690010,21,163,2005,0.513
690010,21,163,2006,0.566
690010,21,163,2007,0.622
690010,21,163,2008,0.638
690010,21,163,2009,0.629
690010,21,163,2010,0.581
690011,21,163,2005,1.22
690011,21,163,2006,1.24
690011,21,163,2007,1.2
690011,21,163,2008,1.16
690011,21,163,2009,1.16
690011,21,163,2010,1.37
690011,31,163,2005,1.22
690011,31,163,2006,1.24
690011,31,163,2007,1.2
690011,31,163,2008,1.16
690011,31,163,2009,1.16
690011,31,163,2010,1.37
690033,21,163,2005,1.86
690033,21,163,2006,1.81
690033,21,163,2007,1.76
690033,21,163,2008,1.71
