ISSCAAP,TAXOCODE,speciesIDpresent,3A_CODE,Scientific_name,English_name
34,1620400102,2,ONV,Neocyttus rhomboidalis,Spiky oreo
34,1620400201,1,SSO,Pseudocyttus maculatus,Smooth oreo dory
34,1620400401,1,OOT,Oreosoma atlanticum,Ox-eyed oreo
34,1620400701,1,BOE,Allocyttus niger,Black oreo
34,1620400702,2,ALL,Allocyttus verrucosus,Warty dory
34,1620400703,3,DMY,Allocyttus guineensis,Guinea oreo
34,16204007XX,XX,AHX,Allocyttus spp,
34,16204XXXXX,XX,ORD,Oreosomatidae,Oreo dories nei
34,1620500101,1,PZP,Parazen pacificus,Parazen
34,1620600101,1,MTY,Cyttula macropus,
34,1620600201,1,MZJ,Zenion japonicum,
34,1620600202,2,JBF,Zenion hololepis,Dwarf dory
34,1620600203,3,JBH,Zenion longipinnis,
34,1620600204,4,JER,Zenion leptolepis,Elongate dory
37,1630100101,1,GUK,Gulaphallus bikolanus,
37,1630100201,1,NSR,Neostethus amaricola,
37,1630100301,1,FDK,Phallostethus dunckeri,
37,1630100401,1,FCT,Phenacostethus posthon,
37,1630200101,1,ALQ,Atherinella argentea,Moon silverside
37,1630200201,1,ODR,Odontesthes regia,Chilean silverside
13,1630200203,3,BCB,Odontesthes bonariensis,Argentinian silverside
37,1630200204,4,OWM,Odontesthes smitti,
37,16302002XX,XX,OGW,Odontesthes spp,
37,1630200301,1,ATB,Atherina boyeri,Big-scale sand smelt
37,1630200302,2,AHH,Atherina hepsetus,Mediterranean sand smelt
37,1630200303,3,ATP,Atherina presbyter,Sand smelt
37,1630200304,4,ATQ,Atherina breviceps,Cape silverside
37,1630200305,5,AZV,Atherina lopeziana,
37,16302003XX,XX,AVX,Atherina spp,Sand smelts nei
37,1630200401,1,ANQ,Atherinomorus balabacensis,Balabac Island silverside
37,1630200402,2,FCW,Atherinomorus lacunosus,Hardyhead silverside
37,1630200501,1,AON,Atherinops affinis,Topsmelt silverside
13,1630200601,1,KRE,Chirostoma estor,
13,1630200602,2,KRG,Chirostoma grandocule,
13,16302006XX,XX,KRW,Chirostoma spp,
37,1630200701,1,AFF,Atherion africanus,Pricklenose silverside
37,1630200801,1,EUI,Eurystole eriarcha,Longfin silverside
37,1630201001,1,CBB,Coleotropis blackburni,Beach silverside
37,1630201101,1,LSS,Leuresthes sardina,Gulf grunion
37,1630201201,1,CPK,Colpichthys hubbsi,Delta silverside
37,1630201301,1,MNR,Menidia beryllina,Inland silverside
37,1630201302,2,SSA,Menidia menidia,Atlantic silverside
37,1630201401,1,CFC,Craterocephalus capreoli,Rendahl's hardyhead
13,1630201602,2,BHL,Basilichthys australis,
13,1630201606,6,BHP,Basilichthys microlepidotus,
37,1630201901,1,MNY,Melaniris pachylepis,Thickscale silverside
37,1630202001,1,MLY,Melanorhinus cyanellus,Blackback silverside
37,1630202101,1,AEW,Atherinosoma wallacei,
37,1630202201,1,MMN,Membras analis,Backwaters silverside
13,1630203001,1,PBH,Poblana alchichica,
37,1630203301,1,SNF,Stenatherina panatela,Panatella silverside
37,1630203501,1,HYO,Hypoatherina barnesi,Barnes' silverside
37,1630203502,2,FQB,Hypoatherina temminckii,Samoan silverside
13,1630203701,1,LSU,Labidesthes sicculus,Brook silverside
37,1630203801,1,AFC,Atherinopsis californiensis,Jack silverside
37,1630203901,1,TKI,Teramulus kieneri,Kiener's silverside
37,16302XXXXX,XX,SIL,Atherinidae,Silversides(=Sand smelts) nei
13,1630300101,1,BGY,Bedotia geayi,
13,1630300201,1,RCO,Rheocles alaotrensis,Katrana
13,1630400101,1,YCR,Cairnsichthys rhombosomoides,
13,1630400201,1,CTX,Chilatherina axelrodi,Axelrod's rainbowfish
13,1630400301,1,GII,Glossolepis incisus,Red rainbowfish
13,1630400401,1,IRW,Iriatherina werneri,Threadfin rainbowfish
13,1630400501,1,MLF,Melanotaenia affinis,North New Guinea rainbowfish
13,1630400601,1,RCN,Rhadinocentrus ornatus,
13,1630500101,1,KUA,Kiunga ballochi,Glass blue-eye
13,1630500201,1,PDQ,Pseudomugil connieae,Popondetta blue-eye
13,1630500301,1,SGV,Scaturiginichthys vermeilipinnis,Redfinned blue-eye
13,16305XXXXX,XX,PSD,Pseudomugilidae,Blue eyes
37,1630600101,1,IFL,Iso flosmaris,
37,1630600201,1,NCH,Notocheirus hubbsi,
37,1630700101,1,KYH,Kalyptatherina helodes,Marine sailfin silverside
37,1630700201,1,PIY,Paratherina cyanea,
37,1630700301,1,QUS,Quirichthys stramineus,
37,1630700401,1,TEB,Telmatherina abendanoni,
37,1630700501,1,TGU,Tominanga aurea,
37,1630800101,1,DTE,Dentatherina merceri,Mercer's tusked silverside
33,1650100101,1,KZS,Mugil bananensis,Banana mullet
33,1650100102,2,MUF,Mugil cephalus,Flathead grey mullet
33,1650100112,12,MUB,Mugil liza,Lebranche mullet
33,1650100121,21,MGU,Mugil curema,White mullet
33,1650100122,22,MGI,Mugil incilis,Parassi mullet
33,1650100125,25,MMB,Mugil rammelsbergii,
33,1650100127,27,MMW,Mugil trichodon,
33,1650100128,28,MYZ,Mugil soiuy,So-iuy mullet
33,1650100143,43,MUO,Mugil capurrii,Leaping African mullet
33,16501001XX,XX,MGS,Mugil spp,
33,1650100201,1,MBP,Chelon bispinosus,
33,1650100202,2,MLR,Chelon labrosus,Thicklip grey mullet
33,1650100204,4,SOY,Chelon haematocheilus,So-iny (redlip) mullet
33,1650100205,5,IEG,Chelon melinopterus,Otomebora mullet
33,1650100401,1,MAD,Aldrichetta forsteri,Yellow-eye mullet
33,1650100601,1,MAJ,Agonostomus telfairii,Fairy mullet
33,1650100602,2,AJW,Agonostomus monticola,Mountain mullet
33,1650100901,1,MCW,Cestraeus oxyrhynchus,Sharp-nosed river mullet
33,1650100902,2,GHS,Cestraeus goldiei,Goldie river mullet
33,1650100903,3,GPY,Cestraeus plicatilis,Lobed river mullet
33,16501009XX,XX,GXE,Cestraeus spp,River mullets nei
33,1650101001,1,MUA,Joturus pichardi,Bobo mullet
33,1650101101,1,MHE,Crenimugil heterocheilus,Half fringelip mullet
33,1650101202,2,MGC,Liza ramada,Thinlip grey mullet
33,1650101203,3,MGA,Liza aurata,Golden grey mullet
33,1650101204,4,LZR,Liza richardsonii,South African mullet
33,1650101205,5,LZU,Liza tricuspidens,
33,1650101206,6,LZS,Liza saliens,Leaping mullet
33,1650101207,7,LZP,Liza parsia,Goldspot mullet
33,1650101208,8,LZT,Liza tade,Tade gray mullet
33,1650101209,9,LZM,Liza macrolepis,Largescale mullet
33,1650101214,14,KZW,Liza grandisquamis,Largescaled mullet
33,1650101215,15,LZD,Liza dumerili,Grooved mullet
33,1650101216,16,LZV,Liza vaigiensis,Squaretail mullet
33,1650101217,17,LZK,Liza klunzingeri,Klunzinger's mullet
33,1650101218,18,LZI,Liza subviridis,Greenback mullet
33,1650101219,19,KZY,Liza falcipinnis,Sicklefin mullet
33,1650101220,20,LZH,Liza abu,Abu mullet
33,1650101221,21,IDY,Liza alata,Diamond mullet
33,1650101222,22,MPK,Liza persicus,Persian mullet
33,16501012XX,XX,LZZ,Liza spp,
33,1650102001,1,MGK,Moolgarda pedaraki,Longfin mullet
33,1650103401,1,RIC,Rhinomugil corsula,Corsula
33,1650103901,1,MCQ,Chaenomugil proboscideus,Snouted mullet
33,1650104001,1,MXE,Myxus elongatus,Sand grey mullet
33,1650104101,1,NML,Neomyxus leuciscus,Acute-jawed mullet
33,1650104201,1,ODL,Oedalechilus labeo,Boxlip mullet
33,1650104202,2,ODZ,Oedalechilus labiosus,Hornlip mullet
33,1650104301,1,VMC,Valamugil cunnesius,Longarm mullet
33,1650104302,2,VMH,Valamugil seheli,Bluespot mullet
33,1650104303,3,VMP,Valamugil speigleri,Speigler's mullet
33,16501043XX,XX,VMX,Valamugil spp,
33,1650104401,1,MSJ,Sicamugil hamiltonii,
33,1650104501,1,XET,Xenomugil thoburni,Thoburn's mullet
33,1650104601,1,IEH,Paramugil parmatus,Broad-mouthed mullet
33,16501XXXXX,XX,MUL,Mugilidae,Mullets nei
13,1680200101,1,FLT,Monopterus albus,Asian swamp eel
13,1680200201,1,OFA,Ophisternon aenigmaticum,Obscure swamp eel
13,1680200402,2,SXR,Synbranchus marmoratus,Marbled swamp eel
13,1680400101,1,AEX,Aethiomastacembelus sexdecimspinus,
13,1680400102,2,JCB,Aethiomastacembelus cunningtoni,
13,1680400201,1,AVF,Afromastacembelus flavidus,
13,1680400301,1,CAV,Caecomastacembelus aviceps,
13,1680400401,1,MRE,Macrognathus aculeatus,
13,1680400501,1,MDY,Mastacembelus dayi,
13,1680400502,2,MWY,Mastacembelus erythrotaenia,Fire eel
13,1680500101,1,CDW,Chaudhuria caudata,Burmese spineless eel
13,1680500201,1,CED,Chendol keelini,
13,1680500301,1,NGF,Nagaichthys filipes,
13,1680500601,1,BIU,Bihunichthys monopteroides,
13,1680500801,1,PKJ,Pillaia khajuriai,
33,1700010001,1,DTB,Dipterygonotus balteatus,Mottled fusilier
33,1700010101,1,GMY,Gymnocaesio gymnoptera,Slender fusilier
33,1700011101,1,TEC,Pterocaesio chrysozona,Goldband fusilier
33,1700011102,2,TED,Pterocaesio digramma,Double-lined fusilier
33,1700011103,3,TEI,Pterocaesio pisang,Banana fusilier
33,1700011104,4,TET,Pterocaesio tessellata,One-stripe fusilier
33,1700011105,5,UDH,Pterocaesio capricornis,Capricorn fusilier
33,1700011106,6,UDK,Pterocaesio tile,Dark-banded fusilier
33,17000111XX,XX,TZX,Pterocaesio spp,
33,1700011201,1,CJC,Caesio caerulaurea,Blue and gold fusilier
33,1700011202,2,CJU,Caesio cuning,Redbelly yellowtail fusilier
33,1700011203,3,CJV,Caesio varilineata,Variable-lined fusilier
33,1700011204,4,CJZ,Caesio lunaris,Lunar fusilier
33,1700011205,5,FJR,Caesio suevica,Suez fusilier
33,1700011206,6,IFK,Caesio teres,Yellow and blueback fusilier
33,1700011207,7,IHA,Caesio xanthonota,Yellowback fusilier
33,17000112XX,XX,FUS,Caesio spp,Fusiliers Caesio nei
33,17000XXXXX,XX,CJX,Caesionidae,Fusiliers nei
33,1700102501,1,EPJ,Centropomus unionensis,Union snook
33,1700102502,2,EPU,Centropomus armatus,Armed snook
33,1700102503,3,EPN,Centropomus ensiferus,Swordspine snook
33,1700102504,4,EPD,Centropomus medius,Blackfin snook
33,1700102506,6,EPG,Centropomus nigrescens,Black snook
33,1700102507,7,EPP,Centropomus parallelus,Fat snook
33,1700102508,8,EPS,Centropomus pectinatus,Tarpon snook
33,1700102509,9,EPL,Centropomus robalito,Yellowfin snook
33,1700102510,10,SNO,Centropomus undecimalis,Common snook
33,1700102511,11,JPV,Centropomus viridis,White snook
33,1700102512,12,JPM,Centropomus mexicanus,Largescale fat snook
33,17001025XX,XX,ROB,Centropomus spp,Snooks(=Robalos) nei
25,1700116701,1,GIP,Lates calcarifer,Barramundi(=Giant seaperch)
13,1700116703,3,LTG,Lates angustifrons,Tanganyika lates
13,1700116704,4,LTO,Lates macrophthalmus,Albert lates
13,1700116705,5,LSM,Lates mariae,Bigeye lates
13,1700116706,6,LSL,Lates microlepis,Forktail lates
13,1700116707,7,NIP,Lates niloticus,Nile perch
13,1700116708,8,IRQ,Lates stappersii,Sleek lates
13,17001167XX,XX,PEX,Lates spp,Freshwater perches nei
33,1700117501,1,HYK,Hypopterus macropterus,
33,1700118001,1,PWG,Psammoperca waigiensis,Waigieu seaperch
33,1700200101,1,EHG,Aethaloperca rogaa,Redmouth grouper
33,1700200201,1,AYG,Anyperodon leucogrammicus,Slender grouper
33,1700200301,1,OSB,Aporops bilinearis,
33,1700200401,1,UFT,Aulacocephalus temmincki,Goldribbon soapfish
33,1700200501,1,BMX,Bathyanthias mexicanus,Yellowtail bass
33,1700200601,1,BPH,Belonoperca chabanaudi,Arrowhead soapfish
33,1700200701,1,IPL,Caesioperca lepidoptera,Butterfly perch
33,1700200801,1,ITH,Caesioscorpis theagenes,
33,1700200901,1,RNL,Caprodon longimanus,Pink maomao
33,1700201001,1,HDD,Chelidoperca hirundinacea,
33,1700201101,1,RTZ,Cratinus agassizii,Graery threadfin seabass
33,1700201301,1,DLB,Diploprion bifasciatum,Barred soapfish
33,1700201401,1,EKJ,Ellerkeldia jamesoni,
33,1700201901,1,EFU,Epinephelides armatus,
33,1700204001,1,MAB,Mycteroperca bonaci,Black grouper
33,1700204002,2,MTI,Mycteroperca acutirostris,Comb grouper
33,1700204003,3,MKJ,Mycteroperca jordani,Gulf grouper
33,1700204004,4,MKM,Mycteroperca microlepis,Gag
33,1700204005,5,MKC,Mycteroperca cidi,Venezuelan grouper
33,1700204006,6,MKH,Mycteroperca phenax,Scamp
33,1700204007,7,MKU,Mycteroperca rubra,Mottled grouper
33,1700204008,8,MKT,Mycteroperca tigris,Tiger grouper
33,1700204009,9,MKV,Mycteroperca venenosa,Yellowfin grouper
33,1700204010,10,GBS,Mycteroperca xenarcha,Broomtail grouper
33,1700204011,11,MKF,Mycteroperca fusca,Island grouper
33,1700204012,12,MKN,Mycteroperca interstitialis,Yellowmouth grouper
33,1700204013,13,MKR,Mycteroperca rosacea,Leopard grouper
33,17002040XX,XX,GPB,Mycteroperca spp,Brazilian groupers nei
33,1700204201,1,GPD,Epinephelus marginatus,Dusky grouper
33,1700204202,2,GPW,Epinephelus aeneus,White grouper
33,1700204204,4,EIU,Epinephelus undulosus,Wavy-lined grouper
33,1700204205,5,EPA,Epinephelus akaara,Hong Kong grouper
33,1700204207,7,ELD,Epinephelus diacanthus,Spinycheek grouper
33,1700204208,8,EEN,Epinephelus lanceolatus,Giant grouper
33,1700204209,9,EEC,Epinephelus maculatus,Highfin grouper
33,1700204211,11,EER,Epinephelus merra,Honeycomb grouper
33,1700204215,15,EIF,Epinephelus septemfasciatus,Convict grouper
33,1700204216,16,EFX,Epinephelus sexfasciatus,Sixbar grouper
33,1700204218,18,EPZ,Epinephelus stoliczkae,Epaulet grouper
33,1700204219,19,EPT,Epinephelus tauvina,Greasy grouper
33,1700204220,20,GPN,Epinephelus striatus,Nassau grouper
33,1700204221,21,EFD,Epinephelus adscensionis,Rock hind
33,1700204222,22,GPS,Epinephelus analogus,Spotted grouper
33,1700204223,23,EED,Epinephelus drummondhayi,Speckled hind
33,1700204224,24,EEL,Epinephelus flavolimbatus,Yellowedge grouper
33,1700204225,25,EEU,Epinephelus guttatus,Red hind
33,1700204226,26,EEB,Epinephelus labriformis,Starry grouper
33,1700204228,28,GPR,Epinephelus morio,Red grouper
33,1700204229,29,EEY,Epinephelus mystacinus,Misty grouper
33,1700204230,30,EFV,Epinephelus niveatus,Snowy grouper
33,1700204231,31,EEQ,Epinephelus quernus,Hawaiian grouper
33,1700204232,32,EFJ,Epinephelus caninus,Dogtooth grouper
33,1700204233,33,EEA,Epinephelus fasciatus,Blacktip grouper
33,1700204234,34,EEG,Epinephelus goreensis,Dungat grouper
33,1700204235,35,EEP,Epinephelus morrhua,Comet grouper
33,1700204236,36,ELG,Epinephelus nigritus,Warsaw grouper
33,1700204238,38,EFB,Epinephelus albomarginatus,White-edged grouper
33,1700204239,39,EFN,Epinephelus andersoni,Catface grouper
33,1700204240,40,EPR,Epinephelus areolatus,Areolate grouper
33,1700204243,43,EET,Epinephelus itajara,Jewfish
33,1700204244,44,MAR,Epinephelus malabaricus,Malabar grouper
33,1700204245,45,EPV,Epinephelus rivulatus,Halfmoon grouper
33,1700204246,46,EEV,Epinephelus flavocaeruleus,Blue-and-yellow grouper
33,1700204250,50,EFC,Epinephelus acanthistius,Rooster hind
33,1700204251,51,EFY,Epinephelus amblycephalus,Banded grouper
33,1700204252,52,EFW,Epinephelus awoara,Yellow grouper
33,1700204253,53,EFK,Epinephelus bleekeri,Duskytail grouper
33,1700204254,54,EFE,Epinephelus bruneus,Longtooth grouper
33,1700204255,55,EFH,Epinephelus chlorostigma,Brownspotted grouper
33,1700204256,56,EPF,Epinephelus cifuentesi,Olive grouper
33,1700204257,57,ENI,Epinephelus coioides,Orange-spotted grouper
33,1700204258,58,EPK,Epinephelus costae,Goldblotch grouper
33,1700204259,59,EPY,Epinephelus cyanopodus,Speckled blue grouper
33,1700204260,60,ESE,Epinephelus daemelii,Saddletail grouper
33,1700204261,61,EEF,Epinephelus fasciatomaculosus,Rock grouper
33,1700204262,62,EEI,Epinephelus haifensis,Haifa grouper
33,1700204263,63,EEE,Epinephelus heniochus,Bridled grouper
33,1700204264,64,EEX,Epinephelus hexagonatus,Starspotted grouper
33,1700204265,65,EES,Epinephelus latifasciatus,Striped grouper
33,1700204266,66,EEM,Epinephelus macrospilos,Snubnose grouper
33,1700204267,67,EEJ,Epinephelus magniscuttis,Speckled grouper
33,1700204269,69,EEK,Epinephelus polyphekadion,Camouflage grouper
33,1700204270,70,EFQ,Epinephelus quoyanus,Longfin grouper
33,1700204271,71,EIT,Epinephelus stictus,Black-dotted grouper
33,1700204272,72,EIR,Epinephelus trimaculatus,Threespot grouper
33,1700204273,73,EWC,Epinephelus caeruleopunctatus,Whitespotted grouper
33,1700204274,74,EWF,Epinephelus fuscoguttatus,Brown-marbled grouper
33,1700204275,75,EWI,Epinephelus irroratus,Marquesan grouper
33,1700204276,76,EWM,Epinephelus miliaris,Netfin grouper
33,1700204277,77,EWU,Epinephelus multinotatus,White-blotched grouper
33,1700204278,78,EWO,Epinephelus octofasciatus,Eightbar grouper
33,1700204279,79,EWP,Epinephelus poecilonotus,Dot-dash grouper
33,1700204280,80,EWR,Epinephelus retouti,Red-tipped grouper
33,1700204281,81,EWT,Epinephelus tuamotuensis,Reticulate grouper
33,1700204282,82,EWL,Epinephelus tukula,Potato grouper
33,1700204283,83,EWE,Epinephelus epistictus,Dotted grouper
33,1700204284,84,EWY,Epinephelus polylepis,Smallscaled grouper
33,1700204285,85,EWS,Epinephelus summana,Summan grouper
33,1700204286,86,EZR,Epinephelus radiatus,Oblique-banded grouper
33,1700204287,87,EWG,Epinephelus posteli,Striped-fin grouper
33,1700204288,88,EWV,Epinephelus faveatus,Barred-chest grouper
33,1700204289,89,EWW,Epinephelus longispinis,Longspine grouper
33,1700204290,90,EZO,Epinephelus spilotoceps,Foursaddle grouper
33,1700204291,91,EZP,Epinephelus melanostigma,One-blotch grouper
33,1700204292,92,EWZ,Epinephelus chabaudi,Moustache grouper
33,17002042XX,XX,GPX,Epinephelus spp,Groupers nei
33,1700206101,1,CBR,Serranus cabrilla,Comber
33,1700206102,2,SRK,Serranus scriba,Painted comber
33,1700206109,9,SRJ,Serranus hepatus,Brown comber
33,1700206110,10,RNB,Serranus atrobranchus,Blackear bass
33,1700206111,11,RNF,Serranus fasciatus,
33,1700206112,12,ERB,Serranus subligarius,Belted sandfish
33,1700206113,13,WSA,Serranus atricauda,Blacktail comber
33,1700206114,14,WLJ,Serranus accraensis,Ghanian comber
33,1700206115,15,WLK,Serranus africanus,
33,17002061XX,XX,BAS,Serranus spp,Combers nei
33,1700206201,1,GGJ,Giganthias immaculatus,
33,1700206301,1,GSE,Grammistes sexlineatus,Goldenstriped soapfish
33,1700206401,1,GMA,Grammistops ocellatus,Ocellate soapfish
33,1700206501,1,HNE,Hemanthias aureorubens,Streamer bass
33,1700206701,1,HHN,Hypoplectrodes huntii,Redbanded perch
33,1700207001,1,JBG,Jeboehlkia gladifer,
33,1700207201,1,LDP,Lepidoperca pulchella,Orange perch
33,1700207301,1,LFU,Liopropoma africanum,African basslet
33,1700207302,2,LMK,Liopropoma eukrines,Wrasse bass
33,1700207401,1,LZE,Luzonichthys earlei,
33,1700207501,1,MIF,Mirolabrichthys flavoguttatus,
33,1700208001,1,AHN,Anthias anthias,Swallowtail seaperch
33,1700208102,2,BSB,Centropristis striata,Black seabass
33,1700209201,1,LSF,Alphestes afer,Mutton hamlet
33,1700209203,3,LST,Alphestes multiguttatus,Rivulated mutton hamlet
33,1700209301,1,OTE,Othos dentex,
33,1700211501,1,CFL,Cephalopholis cruentata,Graysby
33,1700211502,2,CFJ,Cephalopholis fulva,Coney
33,1700211504,4,CFF,Cephalopholis argus,Peacock hind
33,1700211505,5,EFT,Cephalopholis sonnerati,Tomato hind
33,1700211506,6,EFA,Cephalopholis taeniops,Bluespotted seabass
33,1700211507,7,CFQ,Cephalopholis nigri,Niger hind
33,1700211508,8,CFY,Cephalopholis cyanostigma,Bluespotted hind
33,1700211509,9,CFH,Cephalopholis hemistiktos,Yellowfin hind
33,1700211510,10,CFM,Cephalopholis microprion,Freckled hind
33,1700211511,11,CFI,Cephalopholis miniata,Coral hind
33,1700211514,14,CFX,Cephalopholis sexmaculata,Sixblotch hind
33,1700211515,15,CFZ,Cephalopholis aurantia,Golden hind
33,1700211516,16,CWI,Cephalopholis igarashiensis,Garish hind
33,1700211517,17,CWR,Cephalopholis spiloparaea,Strawberry hind
33,1700211518,18,CWU,Cephalopholis urodeta,Darkfin hind
33,1700211519,19,CVK,Cephalopholis boenak,Chocolate hind
33,1700211520,20,UKR,Cephalopholis leopardus,Leopard hind
33,17002115XX,XX,IIX,Cephalopholis spp,
33,1700212501,1,MPV,Cromileptes altivelis,Humpback grouper
33,1700212601,1,ODF,Odontanthias flagris,
33,1700212602,2,HNB,Odontanthias borbonius,Checked swallowtail
33,1700212901,1,DED,Dermatolepis dermatolepis,Leather bass
33,1700212902,2,DEV,Dermatolepis striolata,Smooth grouper
33,1700213101,1,PES,Diplectrum formosum,Sand perch
33,1700213102,2,DLM,Diplectrum macropoma,Mexican sand perch
33,1700213103,3,DLX,Diplectrum maximum,Torpedo sand perch
33,1700213104,4,DLA,Diplectrum pacificum,Inshore sand perch
33,1700213105,5,DLD,Diplectrum radiale,Pond perch
33,1700213301,1,DUI,Dules auriga,
33,1700214501,1,LNG,Planctanthias longifilis,
33,1700215301,1,GOH,Gonioplectrus hispanus,Spanish flag
33,1700219501,1,TIF,Paranthias furcifer,Creole-fish
33,1700220801,1,PLM,Plectropomus maculatus,Spotted coralgrouper
33,1700220802,2,EME,Plectropomus areolatus,Squaretail coralgrouper
33,1700220803,3,EML,Plectropomus laevis,Blacksaddled coralgrouper
33,1700220804,4,EMO,Plectropomus leopardus,Leopard coralgrouper
33,1700220805,5,EMU,Plectropomus pessuliferus,Roving coralgrouper
33,1700220806,6,EMN,Plectropomus punctatus,Marbled coralgrouper
33,1700220807,7,EMW,Plectropomus oligacanthus,Highfin coralgrouper
33,1700222801,1,RYC,Rypticus saponaceus,Greater soapfish
33,1700222802,2,QZZ,Rypticus subbifrenatus,Spotted soapfish
33,1700222901,1,OGE,Pronotogrammus eos,Bigeye bass
33,1700223001,1,EDB,Pseudanthias bimaculatus,Two-spot basslet
33,1700223002,2,EDF,Pseudanthias fasciata,
33,1700223003,3,EDP,Pseudanthias parvirostris,
33,1700223004,4,EDS,Pseudanthias squamipinnis,Sea goldie
33,1700223005,5,DVZ,Pseudanthias townsendi,Townsend's anthias
33,1700223101,1,RLL,Rabaulichthys altipinnis,Sailfin anthias
33,1700223201,1,RIO,Rainfordia opercularis,Flathead perch
33,1700223301,1,UAB,Sacura boulengeri,Boulenger's anthias
33,1700223401,1,OOW,Saloptia powelli,Golden grouper
33,1700223501,1,UZB,Schultzea beta,School bass
33,1700223601,1,NHN,Selenanthias analis,Pearl-spotted fairy basslet
33,1700223701,1,RLP,Serraniculus pumilio,Pygmy sea bass
33,1700223801,1,RCU,Serranocirrhitus latus,Hawkfish anthias
33,1700224901,1,TSR,Triso dermopterus,Oval grouper
33,1700225701,1,TSI,Tosana niwae,Threadtail anthias
33,1700225901,1,BSZ,Acanthistius brasilianus,Argentine seabass
33,1700225902,2,KGL,Acanthistius sebastoides,Koester
33,1700227301,1,TSF,Tosanoides filamentosus,
33,1700227401,1,HCO,Hypoplectrus chlorurus,Yellowtail hamlet
33,1700227402,2,HUN,Hypoplectrus unicolor,Butter hamlet
33,1700227403,3,HNP,Hypoplectrus nigricans,Black hamlet
33,1700227901,1,NMR,Nemanthias carberryi,Threadfin anthias
33,1700229801,1,OGP,Pogonoperca punctata,
33,1700232801,1,NFS,Niphon spinosus,Ara
33,1700233801,1,TPR,Trachypoma macracanthus,Toadstool groper
