goal,component,id,value
livelihoods,livelihood,120,0.453062311194259
livelihoods,livelihood,121,0.399928170203593
livelihoods,livelihood,122,0.361505140148033
livelihoods,livelihood,123,0.481014851117
livelihoods,livelihood,124,0.519923785752
livelihoods,livelihood,125,0.646140722791667
livelihoods,livelihood,126,0.4996942762106
livelihoods,livelihood,127,0.523257521904567
livelihoods,livelihood,128,0.549358022730667
livelihoods,livelihood,129,0.509045910536667
livelihoods,livelihood,130,0.544941894232333
livelihoods,livelihood,131,0.509555346460867
livelihoods,livelihood,132,0.481974960120767
livelihoods,livelihood,133,0.460521565494333
livelihoods,livelihood,134,0.425994606952832
livelihoods,livelihood,135,0.392164258954026
livelihoods,livelihood,136,0.526740934384742
livelihoods,livelihood,137,0.421571917354899
livelihoods,livelihood,138,0.477230346892667
livelihoods,livelihood,139,0.442759607300433
livelihoods,livelihood,140,0.574042861698667
livelihoods,livelihood,141,0.605881247295
livelihoods,livelihood,142,0.408321709492667
livelihoods,livelihood,143,0.259276881469974
livelihoods,livelihood,144,0.353796295191303
livelihoods,livelihood,145,0.211121031425
livelihoods,livelihood,146,0.544039259677
livelihoods,livelihood,147,0.301238995443667
livelihoods,livelihood,148,0.530894721936667
livelihoods,livelihood,149,0.398971279332333
livelihoods,livelihood,150,0.18354323360336
livelihoods,livelihood,151,0.402548048401333
livelihoods,livelihood,152,0.419197906260333
livelihoods,livelihood,153,0.473383913508333
livelihoods,livelihood,154,0.398638800416333
livelihoods,livelihood,155,0.290616041159667
livelihoods,livelihood,156,0.567353510164
livelihoods,livelihood,157,0.313935906189
livelihoods,livelihood,158,0.520115039214467
livelihoods,livelihood,159,0.605657758985333
livelihoods,livelihood,160,0.545655127474667
livelihoods,livelihood,161,0.753320902969
livelihoods,livelihood,162,0
livelihoods,livelihood,163,0.515885164603
livelihoods,livelihood,164,0.434076146294333
livelihoods,livelihood,165,0.489278772889667
livelihoods,livelihood,166,0.623719210759667
livelihoods,livelihood,167,0.502131650530667
livelihoods,livelihood,168,0.591668507326333
livelihoods,livelihood,169,0.675490651661667
livelihoods,livelihood,170,0.632306701240333
livelihoods,livelihood,171,0.337918336178058
livelihoods,livelihood,172,0.294250834911
natural-products,corals,1,0.876985950262202
natural-products,corals,2,0.823235945022545
natural-products,corals,3,0.539309411191352
natural-products,corals,4,0.643777732038295
natural-products,corals,5,0.614496245609091
natural-products,corals,6,0.673439618834682
natural-products,corals,7,0.5513130679835
natural-products,corals,8,0.5555347085835
natural-products,corals,9,0.5310564351335
natural-products,corals,10,0.746952933440166
natural-products,corals,11,0.621332276464271
natural-products,corals,12,0.864414118774291
natural-products,corals,13,0.535137897521503
natural-products,corals,14,0.530423353593364
natural-products,corals,15,0.5683619358665
natural-products,corals,16,0.671823052065334
natural-products,corals,17,0.462553019961955
natural-products,corals,18,0.587940812506826
natural-products,corals,19,0.663426027005905
natural-products,corals,20,0.533071990284682
natural-products,corals,21,0.739630211867351
natural-products,corals,22,0.687127978604631
natural-products,corals,23,0.740442982654046
natural-products,corals,24,0.647807252790776
natural-products,corals,25,0.5092134450165
natural-products,corals,26,0.622390004079469
natural-products,corals,27,0.659260382867522
natural-products,corals,28,0.602504991586824
natural-products,corals,29,0.619031906036659
natural-products,corals,30,0.37713344116665
natural-products,corals,31,0.497306387688045
natural-products,corals,32,0.571754767953605
natural-products,corals,33,0.4786519744665
natural-products,corals,34,0.651371434675177
natural-products,corals,35,0.4526669051335
natural-products,corals,36,0.641230022100399
natural-products,corals,37,0.6299102572665
natural-products,corals,38,0.56787499705
natural-products,corals,39,0.53403384809739
natural-products,corals,40,0.704512860604545
natural-products,corals,41,0.654904825977273
natural-products,corals,42,0.781880230525591
natural-products,corals,43,0.696187707437862
natural-products,corals,44,0.617566697368835
natural-products,corals,45,0.613322707982914
natural-products,corals,46,0.4084129277771
natural-products,corals,47,0.6111533922335
natural-products,corals,48,0.591940775192591
natural-products,corals,49,0.654592385604635
natural-products,corals,50,0.5136780147665
natural-products,corals,51,0.765762039407754
natural-products,corals,52,0.760933074277793
natural-products,corals,53,0.828907450245455
natural-products,corals,54,0.632377050102639
natural-products,corals,55,0.717687826295454
natural-products,corals,56,0.614310201589264
natural-products,corals,57,0.5890696133665
natural-products,corals,58,0.611992870037009
natural-products,corals,59,0.658491505492591
natural-products,corals,60,0.559413829727273
natural-products,corals,61,0.5408601335335
natural-products,corals,62,0.703373471556821
natural-products,corals,63,0.710042376600302
natural-products,corals,64,0.773882850015025
natural-products,corals,65,0.630142433422718
natural-products,corals,66,0.533615204293517
natural-products,corals,67,0.776971963336883
natural-products,corals,68,0.780059838109154
natural-products,corals,69,0.544018441760773
natural-products,corals,70,0.535574364840208
natural-products,corals,71,0.529189532589227
natural-products,corals,72,0.602818181271045
natural-products,corals,73,0.554880300928954
natural-products,corals,74,0.661272522698633
natural-products,corals,75,0.684918403573784
natural-products,corals,76,0.5506558062835
natural-products,corals,77,0.477646394187117
natural-products,corals,78,0.648158771404998
natural-products,corals,79,0.642960711112602
natural-products,corals,80,0.726115228005756
natural-products,corals,81,0.604121851677475
natural-products,corals,82,0.433993347233139
natural-products,corals,83,0.594457623463636
natural-products,corals,84,0.644508615236264
natural-products,corals,85,0.754607771012348
natural-products,corals,86,0.6882302481165
natural-products,corals,87,0.744720536952733
natural-products,corals,88,0.74570027047825
natural-products,corals,89,0.718213025378954
natural-products,corals,90,0.7666472322165
natural-products,corals,91,0.690261856351682
natural-products,corals,92,0.63641568230696
natural-products,corals,93,0.727633815125591
natural-products,corals,94,0.714297630871475
natural-products,corals,95,0.683754862914558
natural-products,corals,96,0.739618348516701
natural-products,corals,97,0.605051863072892
natural-products,corals,98,0.628613023727611
natural-products,corals,99,0.609049276425141
natural-products,corals,100,0.654502212893501
natural-products,corals,101,0.686870001190727
natural-products,corals,102,0.639731125403706
natural-products,corals,103,0.625238658168182
natural-products,corals,104,0.586149752548817
natural-products,corals,105,0.509262445740706
natural-products,corals,106,0.709419059015207
natural-products,corals,107,0.732902088828953
natural-products,corals,108,0.678207448290927
natural-products,corals,109,0.678098198290927
natural-products,corals,110,0.655023711112602
natural-products,corals,111,0.636788288543408
natural-products,corals,112,0.6895959786
natural-products,corals,113,0.520531652069316
natural-products,corals,114,0.655930461112602
natural-products,corals,115,0.808709437751357
natural-products,corals,116,0.707290858216434
natural-products,corals,117,0.662738237147837
natural-products,corals,118,0.630070789838274
natural-products,corals,119,0.595640004295454
natural-products,corals,120,0.6389982443165
natural-products,corals,121,0.759226678569528
natural-products,corals,122,0.718925385917839
natural-products,corals,123,0.572308278972684
natural-products,corals,124,0.678839505997156
natural-products,corals,125,0.869859256238564
natural-products,corals,126,0.843371110459046
natural-products,corals,127,0.855243289292591
natural-products,corals,128,0.868608925086364
natural-products,corals,129,0.728756071211262
natural-products,corals,130,0.782013060325388
natural-products,corals,131,0.822108358956209
natural-products,corals,132,0.791368704900794
natural-products,corals,133,0.719493665271732
natural-products,corals,134,0.751027425880654
natural-products,corals,135,0.739297182963186
natural-products,corals,136,0.7217226052055
natural-products,corals,137,0.580741457437862
natural-products,corals,138,0.69405169667487
natural-products,corals,139,0.758758377027679
natural-products,corals,140,0.741122757680435
natural-products,corals,141,0.739687436544107
natural-products,corals,142,0.530373717562249
natural-products,corals,143,0.3960271106665
natural-products,corals,144,0.585018019542591
natural-products,corals,145,0.518825992744917
natural-products,corals,146,0.521177224476518
natural-products,corals,147,0.466767048738906
natural-products,corals,148,0.560707176663449
natural-products,corals,149,0.549175286154834
natural-products,corals,150,0.480546168111487
natural-products,corals,151,0.445164877328884
natural-products,corals,152,0.686817670902864
natural-products,corals,153,0.648496941168456
natural-products,corals,154,0.568092556758696
natural-products,corals,155,0.436094932222441
natural-products,corals,156,0.68391027441434
natural-products,corals,157,0.620306404837039
natural-products,corals,158,0.784567050713636
natural-products,corals,159,0.603843089824186
natural-products,corals,160,0.772094864666391
natural-products,corals,161,0.590597755522937
natural-products,corals,162,0.435485671316757
natural-products,corals,163,0.668080225762959
natural-products,corals,164,0.667436542601682
natural-products,corals,165,0.632043956631099
natural-products,corals,166,0.802800646514125
natural-products,corals,167,0.737136748523273
natural-products,corals,168,0.860538212417875
natural-products,corals,169,0.869132585686537
natural-products,corals,170,0.784672805897427
natural-products,corals,171,0.4538737620335
natural-products,corals,172,0.5593582523665
natural-products,corals,174,0.878364
natural-products,fish_oil,1,0.868233095155791
natural-products,fish_oil,2,0.807430746419282
natural-products,fish_oil,3,0.525894764313509
natural-products,fish_oil,4,0.627535820372574
natural-products,fish_oil,5,0.588472786258087
natural-products,fish_oil,6,0.651392190739799
natural-products,fish_oil,7,0.556311868265861
natural-products,fish_oil,8,0.561245005445417
natural-products,fish_oil,9,0.536270366221268
natural-products,fish_oil,10,0.726843675840277
natural-products,fish_oil,11,0.601012209967607
natural-products,fish_oil,12,0.8537091497978
natural-products,fish_oil,13,0.521454267051508
natural-products,fish_oil,14,0.512330845206756
natural-products,fish_oil,15,0.568030198630829
natural-products,fish_oil,16,0.677891325669186
natural-products,fish_oil,17,0.443946933190357
natural-products,fish_oil,18,0.569298464695367
natural-products,fish_oil,19,0.648070376526478
natural-products,fish_oil,20,0.514172465383998
natural-products,fish_oil,21,0.71766929839003
natural-products,fish_oil,22,0.663739614672687
natural-products,fish_oil,23,0.715716068646764
natural-products,fish_oil,24,0.63455330972791
natural-products,fish_oil,25,0.51427493402475
natural-products,fish_oil,26,0.599772616251304
natural-products,fish_oil,27,0.636640616270362
natural-products,fish_oil,28,0.577517153825633
natural-products,fish_oil,29,0.602685939147311
natural-products,fish_oil,30,0.359159636207891
natural-products,fish_oil,31,0.48151408692468
natural-products,fish_oil,32,0.553322755625904
natural-products,fish_oil,33,0.463986868267824
natural-products,fish_oil,34,0.634961449803826
natural-products,fish_oil,35,0.438243902510264
natural-products,fish_oil,36,0.617339261277249
natural-products,fish_oil,37,0.618304091441583
natural-products,fish_oil,38,0.57868955521988
natural-products,fish_oil,39,0.511789360117942
natural-products,fish_oil,40,0.68180761424768
natural-products,fish_oil,41,0.642390137091058
natural-products,fish_oil,42,0.75961282543411
natural-products,fish_oil,43,0.677534022391878
natural-products,fish_oil,44,0.602834477323534
natural-products,fish_oil,45,0.593481263779155
natural-products,fish_oil,46,0.420949908743811
natural-products,fish_oil,47,0.602726645155134
natural-products,fish_oil,48,0.572145551126536
natural-products,fish_oil,49,0.638456439657284
natural-products,fish_oil,50,0.493441648123884
natural-products,fish_oil,51,0.743623501643468
natural-products,fish_oil,52,0.743899551633899
natural-products,fish_oil,53,0.814526061957815
natural-products,fish_oil,54,0.619054441627099
natural-products,fish_oil,55,0.70873444492888
natural-products,fish_oil,56,0.596992042849647
natural-products,fish_oil,57,0.580322577865991
natural-products,fish_oil,58,0.593831090999297
natural-products,fish_oil,59,0.639546586171513
natural-products,fish_oil,60,0.545999007452498
natural-products,fish_oil,61,0.541542912046139
natural-products,fish_oil,62,0.684678292693266
natural-products,fish_oil,63,0.68995102282666
natural-products,fish_oil,64,0.754477627115555
natural-products,fish_oil,65,0.610458494047826
natural-products,fish_oil,66,0.518703018011606
natural-products,fish_oil,67,0.759729736347716
natural-products,fish_oil,68,0.765224071364438
natural-products,fish_oil,69,0.530366459526618
natural-products,fish_oil,70,0.509889710165045
natural-products,fish_oil,71,0.502545401685838
natural-products,fish_oil,72,0.579241800732856
natural-products,fish_oil,73,0.548128423690963
natural-products,fish_oil,74,0.644865008677065
natural-products,fish_oil,75,0.682054988615453
natural-products,fish_oil,76,0.533546750001988
natural-products,fish_oil,77,0.467538580829655
natural-products,fish_oil,78,0.622838424752915
natural-products,fish_oil,79,0.635037372310787
natural-products,fish_oil,80,0.712031505457789
natural-products,fish_oil,81,0.590673535597444
natural-products,fish_oil,82,0.440119286774711
natural-products,fish_oil,83,0.576259785850286
natural-products,fish_oil,84,0.633825808557159
natural-products,fish_oil,85,0.738710166586319
natural-products,fish_oil,86,0.67748387065137
natural-products,fish_oil,87,0.72487997927855
natural-products,fish_oil,88,0.727680554076936
natural-products,fish_oil,89,0.69879434285263
natural-products,fish_oil,90,0.742647710433412
natural-products,fish_oil,91,0.664968245641406
natural-products,fish_oil,92,0.624135361517058
natural-products,fish_oil,93,0.707219762228897
natural-products,fish_oil,94,0.700552862753642
natural-products,fish_oil,95,0.668273711819542
natural-products,fish_oil,96,0.716256039124654
natural-products,fish_oil,97,0.589206122403512
natural-products,fish_oil,98,0.606939441921304
natural-products,fish_oil,99,0.586820343751559
natural-products,fish_oil,100,0.635720125683862
natural-products,fish_oil,101,0.673909146030046
natural-products,fish_oil,102,0.618992417813493
natural-products,fish_oil,103,0.609820631016932
natural-products,fish_oil,104,0.57675082003831
natural-products,fish_oil,105,0.496425726316678
natural-products,fish_oil,106,0.69454460659409
natural-products,fish_oil,107,0.721040989308948
natural-products,fish_oil,108,0.667127678645194
natural-products,fish_oil,109,0.664774952240568
natural-products,fish_oil,110,0.662816975339894
natural-products,fish_oil,111,0.637927649429724
natural-products,fish_oil,112,0.6795508681035
natural-products,fish_oil,113,0.531300315862911
natural-products,fish_oil,114,0.663864518647443
natural-products,fish_oil,115,0.802995079252743
natural-products,fish_oil,116,0.719567143159604
natural-products,fish_oil,117,0.660821483086601
natural-products,fish_oil,118,0.617671159581841
natural-products,fish_oil,119,0.571782845293621
natural-products,fish_oil,120,0.631765063188644
natural-products,fish_oil,121,0.742735301490811
natural-products,fish_oil,122,0.702509508590611
natural-products,fish_oil,123,0.563537415407385
natural-products,fish_oil,124,0.668915753929775
natural-products,fish_oil,125,0.850732164810854
natural-products,fish_oil,126,0.830932580095763
natural-products,fish_oil,127,0.842441519945684
natural-products,fish_oil,128,0.853464736284765
natural-products,fish_oil,129,0.708473537019277
natural-products,fish_oil,130,0.764200552672336
natural-products,fish_oil,131,0.807997450588449
natural-products,fish_oil,132,0.770602823271308
natural-products,fish_oil,133,0.696632102152145
natural-products,fish_oil,134,0.728611515734972
natural-products,fish_oil,135,0.72025072099922
natural-products,fish_oil,136,0.709383209125545
natural-products,fish_oil,137,0.592054230402318
natural-products,fish_oil,138,0.668563467984458
natural-products,fish_oil,139,0.738640831082842
natural-products,fish_oil,140,0.719998747755849
natural-products,fish_oil,141,0.71781838393905
natural-products,fish_oil,142,0.516846788782879
natural-products,fish_oil,143,0.403333750143278
natural-products,fish_oil,144,0.576564811870633
natural-products,fish_oil,145,0.498159539943236
natural-products,fish_oil,146,0.497553684266002
natural-products,fish_oil,147,0.450795585956835
natural-products,fish_oil,148,0.534999148896101
natural-products,fish_oil,149,0.540694320772571
natural-products,fish_oil,150,0.464830624622297
natural-products,fish_oil,151,0.44744947050664
natural-products,fish_oil,152,0.674814635144043
natural-products,fish_oil,153,0.626829531287411
natural-products,fish_oil,154,0.548519246457736
natural-products,fish_oil,155,0.419580001119184
natural-products,fish_oil,156,0.66364342736673
natural-products,fish_oil,157,0.602128322904261
natural-products,fish_oil,158,0.759069010168995
natural-products,fish_oil,159,0.588515494051276
natural-products,fish_oil,160,0.761564760925907
natural-products,fish_oil,161,0.597310566436181
natural-products,fish_oil,162,0.435490357018619
natural-products,fish_oil,163,0.654011899506052
natural-products,fish_oil,164,0.643910990007841
natural-products,fish_oil,165,0.607494772463189
natural-products,fish_oil,166,0.794506076721514
natural-products,fish_oil,167,0.72767241548834
natural-products,fish_oil,168,0.83788176962837
natural-products,fish_oil,169,0.85692646700536
natural-products,fish_oil,170,0.771667750033436
natural-products,fish_oil,171,0.458363095226233
natural-products,fish_oil,172,0.545346706595064
natural-products,fish_oil,174,0.878364
natural-products,ornamentals,1,0.868819324700909
natural-products,ornamentals,2,0.808226124434623
natural-products,ornamentals,3,0.526870214360717
natural-products,ornamentals,4,0.628664376101828
natural-products,ornamentals,5,0.590847255710101
natural-products,ornamentals,6,0.654683305703369
natural-products,ornamentals,7,0.555757512427944
natural-products,ornamentals,8,0.559979153027944
natural-products,ornamentals,9,0.5375564351335
natural-products,ornamentals,10,0.728124936974545
natural-products,ornamentals,11,0.603077373841802
natural-products,ornamentals,12,0.854256149223268
natural-products,ornamentals,13,0.521291232940559
natural-products,ornamentals,14,0.51403615892596
natural-products,ornamentals,15,0.572806380310944
natural-products,ornamentals,16,0.679289197687426
natural-products,ornamentals,17,0.442849737133672
natural-products,ornamentals,18,0.571157212557585
natural-products,ornamentals,19,0.64848728647695
natural-products,ornamentals,20,0.514315677153369
natural-products,ornamentals,21,0.717094852322385
natural-products,ornamentals,22,0.665080172477368
natural-products,ornamentals,23,0.716963168169329
natural-products,ornamentals,24,0.632049543560947
natural-products,ornamentals,25,0.513657889460944
natural-products,ornamentals,26,0.599433007086466
natural-products,ornamentals,27,0.63764757184908
natural-products,ornamentals,28,0.578658107564971
natural-products,ornamentals,29,0.603364797283343
natural-products,ornamentals,30,0.360744552277761
natural-products,ornamentals,31,0.481398559405217
natural-products,ornamentals,32,0.559795687638027
natural-products,ornamentals,33,0.466374196688722
natural-products,ornamentals,34,0.636284922070586
natural-products,ornamentals,35,0.438333571800167
natural-products,ornamentals,36,0.617943259259721
natural-products,ornamentals,37,0.619688035044278
natural-products,ornamentals,38,0.574595031602286
natural-products,ornamentals,39,0.513537726163766
natural-products,ornamentals,40,0.681341143432828
natural-products,ornamentals,41,0.641041189613636
natural-products,ornamentals,42,0.762342351737712
natural-products,ornamentals,43,0.675556495087808
natural-products,ornamentals,44,0.604038563489428
natural-products,ornamentals,45,0.59435095217546
natural-products,ornamentals,46,0.421280649462284
natural-products,ornamentals,47,0.6020283922335
natural-products,ornamentals,48,0.572402896404712
natural-products,ornamentals,49,0.638038352814428
natural-products,ornamentals,50,0.497289125877611
natural-products,ornamentals,51,0.745362723669727
natural-products,ornamentals,52,0.744657666290159
natural-products,ornamentals,53,0.81710694519495
natural-products,ornamentals,54,0.620529347208488
natural-products,ornamentals,55,0.709040099022727
natural-products,ornamentals,56,0.59889946695846
natural-products,ornamentals,57,0.578847391144278
natural-products,ornamentals,58,0.593300438909621
natural-products,ornamentals,59,0.641009182260268
natural-products,ornamentals,60,0.54650852669697
natural-products,ornamentals,61,0.542471244644611
natural-products,ornamentals,62,0.684794221046468
natural-products,ornamentals,63,0.69082930966328
natural-products,ornamentals,64,0.75646162160186
natural-products,ornamentals,65,0.611356070451187
natural-products,ornamentals,66,0.519769145000185
natural-products,ornamentals,67,0.76182122161391
natural-products,ornamentals,68,0.764929999138654
natural-products,ornamentals,69,0.529057583174914
natural-products,ornamentals,70,0.510209867759508
natural-products,ornamentals,71,0.503330946730641
natural-products,ornamentals,72,0.577590908543773
natural-products,ornamentals,73,0.549164073807273
natural-products,ornamentals,74,0.646806121191093
natural-products,ornamentals,75,0.682280283979795
natural-products,ornamentals,76,0.534266917394611
natural-products,ornamentals,77,0.463963341554185
natural-products,ornamentals,78,0.623915153237053
natural-products,ornamentals,79,0.635333544358788
natural-products,ornamentals,80,0.712654416111951
natural-products,ornamentals,81,0.59076701392125
natural-products,ornamentals,82,0.440871230818322
natural-products,ornamentals,83,0.578234138615151
natural-products,ornamentals,84,0.636879383760493
natural-products,ornamentals,85,0.739577620852813
natural-products,ornamentals,86,0.678008025894278
natural-products,ornamentals,87,0.726257919282647
natural-products,ornamentals,88,0.727930589149889
natural-products,ornamentals,89,0.699468075884005
natural-products,ornamentals,90,0.745369454438722
natural-products,ornamentals,91,0.668352765442591
natural-products,ornamentals,92,0.626240636600345
natural-products,ornamentals,93,0.71124871411549
natural-products,ornamentals,94,0.69572784910529
natural-products,ornamentals,95,0.670197908036565
natural-products,ornamentals,96,0.720051329996335
natural-products,ornamentals,97,0.592247275223603
natural-products,ornamentals,98,0.609362702302902
natural-products,ornamentals,99,0.588696044653879
natural-products,ornamentals,100,0.637520479865001
natural-products,ornamentals,101,0.677374003767474
natural-products,ornamentals,102,0.623061068941174
natural-products,ornamentals,103,0.612267675793921
natural-products,ornamentals,104,0.578698463915352
natural-products,ornamentals,105,0.503769107215618
natural-products,ornamentals,106,0.694586107785006
natural-products,ornamentals,107,0.720739925874782
natural-products,ornamentals,108,0.666153974236725
natural-products,ornamentals,109,0.664290761157411
natural-products,ornamentals,110,0.664057928188487
natural-products,ornamentals,111,0.637650197005469
natural-products,ornamentals,112,0.678137645266667
natural-products,ornamentals,113,0.531184584586295
natural-products,ornamentals,114,0.664964678188487
natural-products,ornamentals,115,0.805126425835772
natural-products,ornamentals,116,0.720105413873797
natural-products,ornamentals,117,0.661016762601318
natural-products,ornamentals,118,0.619930686620304
natural-products,ornamentals,119,0.572783943689394
natural-products,ornamentals,120,0.633664910983167
natural-products,ornamentals,121,0.743595089293885
natural-products,ornamentals,122,0.704632466008711
natural-products,ornamentals,123,0.565075390506705
natural-products,ornamentals,124,0.67092053331534
natural-products,ornamentals,125,0.851712561257682
natural-products,ornamentals,126,0.833271387582142
natural-products,ornamentals,127,0.842649854949157
natural-products,ornamentals,128,0.85506852104596
natural-products,ornamentals,129,0.710575357138457
natural-products,ornamentals,130,0.765974829000431
natural-products,ornamentals,131,0.809594614055065
natural-products,ornamentals,132,0.771902094087938
natural-products,ornamentals,133,0.698458114317888
natural-products,ornamentals,134,0.731794709912784
natural-products,ornamentals,135,0.723095996394262
natural-products,ornamentals,136,0.710606780942825
natural-products,ornamentals,137,0.587888022865586
natural-products,ornamentals,138,0.669915903272078
natural-products,ornamentals,139,0.739415603562319
natural-products,ornamentals,140,0.723821182865317
natural-products,ornamentals,141,0.721612835843453
natural-products,ornamentals,142,0.518333098083999
natural-products,ornamentals,143,0.402747145218786
natural-products,ornamentals,144,0.575577362976934
natural-products,ornamentals,145,0.497946532999908
natural-products,ornamentals,146,0.497899768009076
natural-products,ornamentals,147,0.452602577276562
natural-products,ornamentals,148,0.536718452826054
natural-products,ornamentals,149,0.540364369473871
natural-products,ornamentals,150,0.465133804681263
natural-products,ornamentals,151,0.44743489853026
natural-products,ornamentals,152,0.675332822418015
natural-products,ornamentals,153,0.62605977849537
natural-products,ornamentals,154,0.548093145167051
natural-products,ornamentals,155,0.422087352521212
natural-products,ornamentals,156,0.664644711704823
natural-products,ornamentals,157,0.600021825630919
natural-products,ornamentals,158,0.760808759375304
natural-products,ornamentals,159,0.588753823665762
natural-products,ornamentals,160,0.762469317403379
natural-products,ornamentals,161,0.593715559154586
natural-products,ornamentals,162,0.435490357018619
natural-products,ornamentals,163,0.655658901381066
natural-products,ornamentals,164,0.645747486244877
natural-products,ornamentals,165,0.61007171027161
natural-products,ornamentals,166,0.795861138026805
natural-products,ornamentals,167,0.727384223270747
natural-products,ornamentals,168,0.841557748442083
natural-products,ornamentals,169,0.857736388166417
natural-products,ornamentals,170,0.769875216416504
natural-products,ornamentals,171,0.460102844432542
natural-products,ornamentals,172,0.546920275661009
natural-products,ornamentals,174,0.878364
natural-products,seaweeds,1,0.876986014422171
natural-products,seaweeds,2,0.884824764422171
natural-products,seaweeds,3,0.600600195442034
natural-products,seaweeds,4,0.6947979354665
natural-products,seaweeds,5,0.6798371547
natural-products,seaweeds,6,0.7259964370165
natural-products,seaweeds,7,0.5513130679835
natural-products,seaweeds,8,0.5555347085835
natural-products,seaweeds,9,0.5310564351335
natural-products,seaweeds,10,0.808608212340377
natural-products,seaweeds,11,0.6751264000665
natural-products,seaweeds,12,0.8823358447335
natural-products,seaweeds,13,0.59325787875
natural-products,seaweeds,14,0.5929081056
natural-products,seaweeds,15,0.5683619358665
natural-products,seaweeds,16,0.6561277414665
natural-products,seaweeds,17,0.5236325654165
natural-products,seaweeds,18,0.64699321205
natural-products,seaweeds,19,0.7058746917665
natural-products,seaweeds,20,0.5856288084665
natural-products,seaweeds,21,0.807111927244275
natural-products,seaweeds,22,0.73805823375
natural-products,seaweeds,23,0.8042613130165
natural-products,seaweeds,24,0.651008423094117
natural-products,seaweeds,25,0.5092134450165
natural-products,seaweeds,26,0.6815029770165
natural-products,seaweeds,27,0.7062756820335
natural-products,seaweeds,28,0.6696269477835
natural-products,seaweeds,29,0.6495358848165
natural-products,seaweeds,30,0.43963344116665
natural-products,seaweeds,31,0.5612268422335
natural-products,seaweeds,32,0.61570665155
natural-products,seaweeds,33,0.5411519744665
natural-products,seaweeds,34,0.7021500481165
natural-products,seaweeds,35,0.5151669051335
natural-products,seaweeds,36,0.7033108876665
natural-products,seaweeds,37,0.6924102572665
natural-products,seaweeds,38,0.56787499705
natural-products,seaweeds,39,0.6079989455
natural-products,seaweeds,40,0.78405831515
natural-products,seaweeds,41,0.69467755325
natural-products,seaweeds,42,0.8472211396165
natural-products,seaweeds,43,0.772659494060968
natural-products,seaweeds,44,0.6785699022835
natural-products,seaweeds,45,0.67356851025
natural-products,seaweeds,46,0.374448057796723
natural-products,seaweeds,47,0.5955283922335
natural-products,seaweeds,48,0.6572816842835
natural-products,seaweeds,49,0.6745786807165
natural-products,seaweeds,50,0.5761780147665
natural-products,seaweeds,51,0.83885588105
natural-products,seaweeds,52,0.7969117461665
natural-products,seaweeds,53,0.8431119957
natural-products,seaweeds,54,0.69100637615
natural-products,seaweeds,55,0.71626737175
natural-products,seaweeds,56,0.6610068132665
natural-products,seaweeds,57,0.6515696133665
natural-products,seaweeds,58,0.6697247501835
natural-products,seaweeds,59,0.7238324145835
natural-products,seaweeds,60,0.614811557
natural-products,seaweeds,61,0.5408601335335
natural-products,seaweeds,62,0.77858672615
natural-products,seaweeds,63,0.7724599790335
natural-products,seaweeds,64,0.8386739057335
natural-products,seaweeds,65,0.7072197001665
natural-products,seaweeds,66,0.5974797379335
natural-products,seaweeds,67,0.843500534886824
natural-products,seaweeds,68,0.846400284886824
natural-products,seaweeds,69,0.5994161690335
natural-products,seaweeds,70,0.6163548385665
natural-products,seaweeds,71,0.6144168053165
natural-products,seaweeds,72,0.6823636358165
natural-products,seaweeds,73,0.5378348463835
natural-products,seaweeds,74,0.7364701362665
natural-products,seaweeds,75,0.6791665587335
natural-products,seaweeds,76,0.6131558062835
natural-products,seaweeds,77,0.5157938678835
natural-products,seaweeds,78,0.7188513349165
natural-products,seaweeds,79,0.702104422831318
natural-products,seaweeds,80,0.78651253505
natural-products,seaweeds,81,0.6508153914835
natural-products,seaweeds,82,0.4305923949665
natural-products,seaweeds,83,0.6612189871
natural-products,seaweeds,84,0.705535525665025
natural-products,seaweeds,85,0.810051586643025
natural-products,seaweeds,86,0.7507302481165
natural-products,seaweeds,87,0.8003840959835
natural-products,seaweeds,88,0.8136274024335
natural-products,seaweeds,89,0.7949175708335
natural-products,seaweeds,90,0.8291472322165
natural-products,seaweeds,91,0.7584436745335
natural-products,seaweeds,92,0.6799910936665
natural-products,seaweeds,93,0.7773497242165
natural-products,seaweeds,94,0.776590182655525
natural-products,seaweeds,95,0.7080174568165
natural-products,seaweeds,96,0.7867215152
natural-products,seaweeds,97,0.6225431537165
natural-products,seaweeds,98,0.68211591655
natural-products,seaweeds,99,0.6632283623665
natural-products,seaweeds,100,0.71533781015
natural-products,seaweeds,101,0.674583978
natural-products,seaweeds,102,0.6607616335665
natural-products,seaweeds,103,0.63092047635
natural-products,seaweeds,104,0.62371135025
natural-products,seaweeds,105,0.5292024924665
natural-products,seaweeds,106,0.773022807955525
natural-products,seaweeds,107,0.7943615554165
natural-products,seaweeds,108,0.726940514089285
natural-products,seaweeds,109,0.726831264089284
natural-products,seaweeds,110,0.651667422831319
natural-products,seaweeds,111,0.685031676861819
natural-products,seaweeds,112,0.7364709786
natural-products,seaweeds,113,0.5201552594165
natural-products,seaweeds,114,0.652574172831319
natural-products,seaweeds,115,0.829940702061768
natural-products,seaweeds,116,0.666626523966833
natural-products,seaweeds,117,0.6487315080665
natural-products,seaweeds,118,0.6548317188
natural-products,seaweeds,119,0.67234454975
natural-products,seaweeds,120,0.6389982443165
natural-products,seaweeds,121,0.791477549233409
