iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
NA,W-Msc-156789,NA,Lucinoma filosa,null,N.E.
NA,W-Msc-156843,NA,Dinocardium robustum,giant Atlantic cockle,N.E.
NA,W-Msc-381297,NA,Papyridea semisulcata,frilled papercockle,N.E.
NA,W-Msc-420847,NA,Americardia media,Atlantic strawberry-cockle,N.E.
NA,W-Msc-156996,NA,Spisula solidissima,Atlantic surfclam,N.E.
NA,W-Msc-140300,NA,Spisula elliptica,null,N.E.
NA,W-Msc-156870,NA,Mulinia lateralis,dwarf surfclam,N.E.
NA,W-Msc-420814,NA,Chama congregata,corrugate jewelbox,N.E.
NA,W-Msc-420819,NA,Chama sarda,cherry jewelbox,N.E.
NA,W-Msc-140430,NA,Mya arenaria,softshell clam,N.E.
NA,W-Msc-420914,NA,Semele bellastriata,cancellate semele,N.E.
NA,W-Msc-420915,NA,Semele proficua,Atlantic semele,N.E.
NA,W-Msc-156730,NA,Abra lioica,smooth abra,N.E.
NA,SLB-70386,NA,Lucinoma blakeanum,Blake lucine,N.E.
NA,SLB-70376,NA,Lucina radians,null,N.E.
NA,W-Msc-156226,NA,Macoma moesta,flat macoma,N.E.
NA,W-Msc-156225,NA,Macoma loveni,inflated macoma,N.E.
NA,W-Msc-156799,NA,Macoma tenta,elongate macoma,N.E.
NA,W-Msc-420882,NA,Macoma pseudomera,null,N.E.
NA,SLB-70635,NA,Macoma irus,null,N.E.
NA,W-Msc-181528,NA,Lima hians,null,N.E.
NA,SLB-68888,NA,Limatula hyperborea,Arctic fileclam,N.E.
NA,W-Msc-420755,NA,Limatula setifera,bristly fileclam,N.E.
NA,W-Msc-420754,NA,Limatula hyalina,hyaline fileclam,N.E.
NA,SLB-69489,NA,Propeamussium pourtalesianum,Pourtales glass-scallop,N.E.
NA,W-Msc-391457,NA,Propeamussium dalli,null,N.E.
NA,SLB-69329,NA,Pycnodonte hyotis,null,N.E.
NA,W-Msc-140656,NA,Crassostrea gigas,giant cupped oyster,N.E.
NA,W-Msc-542155,NA,Ostrea lurida,null,N.E.
NA,W-Msc-420780,NA,Ostreola equestris,null,N.E.
NA,W-Msc-420781,NA,Teskeyostrea weberi,threaded oyster,N.E.
NA,W-Msc-420779,NA,Dendostrea frons,frond oyster,N.E.
NA,W-Msc-156901,NA,Nemocardium peramabile,lovely micro-cockle,N.E.
NA,W-Msc-582747,NA,Nemocardium tinctum,dyed micro-cockle,N.E.
NA,W-Msc-381792,NA,Laevicardium pictum,painted eggcockle,N.E.
NA,W-Msc-381769,NA,Laevicardium sybariticum,delicate eggcockle,N.E.
NA,W-Oph-243819,NA,Ophiomusium glabrum,null,N.E.
NA,SLB-70391,NA,Myrtea compressa,compressed lucine,N.E.
NA,W-Msc-420796,NA,Myrtea sagrinata,arrow lucine,N.E.
NA,W-Msc-582512,NA,Anodontia philippiana,chalky buttercup lucine,N.E.
NA,W-Msc-420791,NA,Lucina pensylvanica,Pennsylvania lucine,N.E.
NA,W-Msc-582513,NA,Codakia orbiculata,dwarf tiger lucine,N.E.
NA,W-Msc-532424,NA,Axinopsida cordata,heart axinopsid,N.E.
NA,W-Msc-141659,NA,Thyasira equalis,equal cleftclam,N.E.
NA,SLB-70758,NA,Thyasira brevis,null,N.E.
NA,W-Msc-420805,NA,Conchocele bisecta,giant cleftclam,N.E.
NA,W-Msc-420823,NA,Erycina periscopiana,periscope erycina,N.E.
NA,W-Msc-140161,NA,Kellia suborbicularis,suborbicular kellyclam,N.E.
NA,W-Msc-156878,NA,Mysella planulata,plate mysella,N.E.
NA,W-Msc-156879,NA,Mysella triquetra,triangular mysella,N.E.
NA,W-Msc-420835,NA,Pleuromeris tridentata,threetooth carditid,N.E.
NA,W-Msc-420832,NA,Carditamera floridana,broad-ribbed carditid,N.E.
NA,W-Msc-420874,NA,Leporimetis intastriata,Atlantic fat-tellin,N.E.
NA,W-Msc-156999,NA,Tagelus divisus,purplish tagelus,N.E.
NA,W-Msc-140767,NA,Barnea candida,white barnea,N.E.
NA,SLB-69010,NA,Bankia setacea,feathery shipworm,N.E.
NA,W-Msc-156819,NA,Clinocardium ciliatum,hairy cockle,N.E.
NA,W-Msc-381980,NA,Clinocardium nuttallii,Nuttall cockle,N.E.
NA,W-Msc-141586,NA,Tellina donacina,null,N.E.
NA,W-Msc-420900,NA,Tellina radiata,sunrise tellin,N.E.
NA,W-Msc-533091,NA,Merisca juttingae,null,N.E.
NA,W-Msc-420907,NA,Heterodonax bimaculatus,false-bean,N.E.
NA,SLB-70565,NA,Cumingia coarctata,contracted semele,N.E.
NA,SLB-65555,NA,Myxoderma sacculatum,null,N.E.
NA,W-Ase-254837,NA,Zoroaster ophiurus,null,N.E.
NA,W-Ase-254775,NA,Sagenaster evermanni,null,N.E.
NA,SLB-188856,NA,Evasterias troscheli,mottled star,N.E.
NA,W-Oph-243877,NA,Ophionereis annulata,null,N.E.
NA,W-Ase-345389,NA,Dipsacaster anoplus,null,N.E.
NA,W-Ase-368318,NA,Leptychaster anomalus,null,N.E.
NA,W-Ase-380614,NA,Leptychaster inermis,null,N.E.
NA,W-Ase-368322,NA,Leptychaster pacificus,null,N.E.
NA,W-Oph-243695,NA,Ophiolepis impressa,null,N.E.
NA,W-Msc-507737,NA,Leukoma staminea,Pacific littleneck,N.E.
NA,W-Msc-367756,NA,Venerupis philippinarum,Japanese littleneck clam,N.E.
NA,SLB-70910,NA,Tapes decussata,decussate venus,N.E.
NA,SLB-70874,NA,Mercenaria campechiensis,southern hardshell clam,N.E.
NA,W-Msc-156963,NA,Pitar morrhuanus,false quahog,N.E.
NA,W-Msc-420952,NA,Pitar fulminatus,lightning pitar,N.E.
NA,W-Msc-420949,NA,Pitar arestus,pleasing pitar,N.E.
NA,W-Msc-156803,NA,Gemma gemma,amethyst gemclam,N.E.
NA,W-Msc-420939,NA,Gouldia cerina,waxy gouldclam,N.E.
NA,W-Msc-408575,NA,Myonera lamellifera,shingled myonera,N.E.
NA,W-Msc-406390,NA,Euciroa elegantissima,null,N.E.
NA,W-Ase-381961,NA,Poraniopsis inflata,spiny sea star,N.E.
NA,W-Ase-292974,NA,Leptasterias polaris,null,N.E.
NA,W-Oph-244889,NA,Amphiura arcystata,null,N.E.
NA,W-Oph-212346,NA,Amphiura diomedeae,null,N.E.
NA,W-Oph-124833,NA,Ophionereis reticulata,reticulated brittle star,N.E.
NA,W-Msc-420930,NA,Anomalocardia brasiliana,null,N.E.
NA,W-Msc-420934,NA,Circomphalus strigillinus,empress venus,N.E.
NA,W-Msc-140730,NA,Petricola pholadiformis,American piddock,N.E.
NA,W-Msc-216533,NA,Petricola lapicida,boring petricola,N.E.
NA,W-Oph-243980,NA,Ophioplocus esmarki,null,N.E.
NA,W-Oph-243573,NA,Ophiocoma echinata,black brittle star,N.E.
NA,W-Oph-244022,NA,Ophiopteris papillosa,brittle star,N.E.
NA,W-Oph-243630,NA,Ophioderma appressa,harlequin brittle star,N.E.
NA,W-Ase-292851,NA,Astropecten armatus,spiny sand star,N.E.
NA,W-Ase-234904,NA,Eremicaster pacificus,null,N.E.
NA,W-Ase-123935,NA,Porcellanaster ceruleus,null,N.E.
NA,W-Ase-380747,NA,Benthopecten claviger,null,N.E.
NA,W-Oph-244054,NA,Ophiosemnotes paucispina,null,N.E.
NA,W-Oph-242631,NA,Amphilepis patens,null,N.E.
NA,W-Oph-243913,NA,Ophiopholis bakeri,null,N.E.
NA,W-Oph-245866,NA,Ophiopholis longispina,null,N.E.
NA,W-Msc-588295,NA,Gastrochaena hians,Atlantic gastrochaenid,N.E.
NA,W-Msc-420984,NA,Gastrochaena ovata,ovate gastrochaenid,N.E.
NA,W-Msc-236786,NA,Cyrtodaria kurriana,Kurr propellerclam,N.E.
NA,W-Msc-545994,NA,Panopea generosa,geoduck clam,N.E.
NA,SLB-68942,NA,Panopea abrupta,Pacific geoduck clam,N.E.
NA,W-Msc-140771,NA,Zirfaea crispata,great piddock,N.E.
NA,W-Msc-527851,NA,Bankia martensi,null,N.E.
NA,W-Msc-506773,NA,Lyonsia bracteata,scaly lyonsia,N.E.
NA,W-Msc-139436,NA,Cardiomya striata,striate cardiomya,N.E.
NA,W-Msc-139445,NA,Cuspidaria glacialis,glacial dipperclam,N.E.
NA,W-Msc-139453,NA,Cuspidaria rostrata,rostrate dipperclam,N.E.
NA,W-Msc-139437,NA,Cuspidaria arctica,null,N.E.
NA,W-Ase-380657,NA,Psilaster pectinatus,null,N.E.
NA,W-Ase-158491,NA,Astropecten articulatus,royal sea star,N.E.
NA,SLB-65571,NA,Nearchaster aciculosus,null,N.E.
NA,SLB-65573,NA,Nearchaster variabilis,null,N.E.
NA,W-Ase-380775,NA,Pectinaster agassizi,null,N.E.
NA,W-Ase-368805,NA,Ceramaster clarki,null,N.E.
NA,W-Ase-368808,NA,Ceramaster japonicus,null,N.E.
NA,W-Ase-213335,NA,Ceramaster patagonicus,null,N.E.
NA,W-Ase-559194,NA,Gephyreaster swifti,null,N.E.
NA,W-Ase-254900,NA,Hippasteria spinosa,spiny red star,N.E.
NA,W-Ase-254890,NA,Hippasteria californica,null,N.E.
NA,W-Ase-370836,NA,Pseudarchaster dissonus,null,N.E.
NA,SLB-65759,NA,Pseudarchaster parelii,null,N.E.
NA,SLB-65739,NA,Cryptopeltaster lepidonotus,null,N.E.
NA,W-Ase-178210,NA,Oreaster reticulatus,cushioned star,N.E.
NA,W-Ase-378630,NA,Linckia columbiae,fragile star,N.E.
NA,W-Ech-591102,NA,Mesocentrotus franciscanus,red sea urchin,N.E.
NA,W-Ech-124324,NA,Strongylocentrotus pallidus,null,N.E.
NA,W-Ech-240747,NA,Strongylocentrotus purpuratus,null,N.E.
NA,W-Ech-422499,NA,Clypeaster subdepressus,sand dollar,N.E.
NA,W-Ech-513215,NA,Dendraster excentricus,eccentric sand dollar,N.E.
NA,W-Ech-158062,NA,Echinarachnius parma,null,N.E.
NA,W-Ech-513258,NA,Encope micropora,null,N.E.
NA,W-Ech-422502,NA,Leodia sexiesperforata,six holed keyhole urchin,N.E.
NA,W-Ech-513483,NA,Pourtalesia tanneri,null,N.E.
NA,SLB-65922,NA,Pourtalesia thomsoni,null,N.E.
NA,SLB-65917,NA,Ceratophysa valvaecristata,null,N.E.
NA,W-Ech-513214,NA,Cystocrepis setigera,null,N.E.
NA,W-Ech-513000,NA,Echinocrepis rostrata,null,N.E.
NA,W-Ase-292719,NA,Lophaster furcilliger,null,N.E.
NA,W-Ase-292720,NA,Solaster dawsoni,morning sun star,N.E.
NA,W-Ase-292727,NA,Solaster paxillatus,null,N.E.
NA,W-Ase-292729,NA,Solaster stimpsoni,striped sun star,N.E.
NA,SLB-65715,NA,Solaster borealis,null,N.E.
NA,W-Ase-292746,NA,Peribolaster biserialis,null,N.E.
NA,W-Oph-125033,NA,Ophiolimna bairdi,null,N.E.
NA,SLB-66324,NA,Ophiopthalmus cataleimmoidus,null,N.E.
NA,SLB-66325,NA,Ophiopthalmus diplasia,null,N.E.
NA,SLB-66326,NA,Ophiopthalmus eurypoma,null,N.E.
NA,SLB-66328,NA,Ophiopthalmus normani,null,N.E.
NA,W-Oph-572090,NA,Amphioplus euryaspis,null,N.E.
NA,W-Oph-242683,NA,Amphiodia urtica,null,N.E.
NA,W-Oph-242670,NA,Amphiodia periercta,null,N.E.
NA,W-Oph-242666,NA,Amphiodia occidentalis,long-armed brittle star,N.E.
NA,W-Hol-124454,NA,Euapta lappa,beaded sea cucumber,N.E.
NA,SLB-65694,NA,Hymenaster perissonatus,null,N.E.
NA,SLB-65695,NA,Hymenaster quadrispinosus,null,N.E.
NA,W-Ase-369041,NA,Pteraster marsippus,null,N.E.
NA,W-Ase-369053,NA,Pteraster tesselatus,null,N.E.
NA,W-Ase-382131,NA,Patiria miniata,bat star,N.E.
NA,W-Ase-240771,NA,Dermasterias imbricata,leather star,N.E.
NA,W-Ase-369117,NA,Henricia leviuscula,Pacific blood star,N.E.
NA,W-Ase-240757,NA,Pisaster brevispinus,short spined sea star,N.E.
NA,W-Ase-240755,NA,Pisaster ochraceus,purple star,N.E.
NA,W-Ase-240758,NA,Pisaster giganteus,giant spined star,N.E.
NA,W-Ase-255048,NA,Orthasterias koehleri,rainbow star,N.E.
NA,W-Ase-255062,NA,Stylasterias forreri,fish-eating star,N.E.
NA,W-Ase-240764,NA,Pycnopodia helianthoides,sunflower star,N.E.
NA,W-Ase-255116,NA,Pedicellaster magister,null,N.E.
NA,W-Ase-254842,NA,Ampheraster marianus,null,N.E.
NA,W-Ase-292869,NA,Astrocles actinodetus,null,N.E.
NA,SLB-65492,NA,Craterobrisingia synaptoma,null,N.E.
NA,W-Ase-292882,NA,Freyella microplax,null,N.E.
NA,W-Ase-368510,NA,Astrolirus panamensis,null,N.E.
NA,W-Ase-368527,NA,Freyellaster fecundus,null,N.E.
NA,W-Oph-244043,NA,Ophioscolex corynetes,null,N.E.
NA,W-Oph-243863,NA,Ophiomyxa flaccida,limy brittle star,N.E.
NA,W-Oph-382690,NA,Asteroschema sublaeve,null,N.E.
NA,W-Oph-124969,NA,Gorgonocephalus eucnemis,common basket star,N.E.
NA,W-Oph-243214,NA,Astrophyton muricatum,giant basket star,N.E.
NA,W-Oph-245742,NA,Amphiophiura ponderosa,null,N.E.
NA,W-Oph-124854,NA,Ophiocten hastatum,null,N.E.
NA,W-Oph-244260,NA,Ophiura bathybia,null,N.E.
NA,W-Oph-244266,NA,Ophiura cryptolepis,null,N.E.
NA,W-Oph-124918,NA,Ophiura flagellata,null,N.E.
NA,SLB-66452,NA,Ophiura irrorata,null,N.E.
NA,W-Oph-244279,NA,Ophiura leptoctenia,null,N.E.
NA,W-Oph-244282,NA,Ophiura luetkenii,null,N.E.
NA,W-Oph-124913,NA,Ophiura albida,Serpent's table brittlestar,N.E.
NA,SLB-189282,NA,Ophiosphalma jolliensis,null,N.E.
NA,W-Oph-243641,NA,Ophioderma panamensis,banded serpent star,N.E.
NA,W-Oph-245673,NA,Ophioderma variegatum,null,N.E.
NA,W-Oph-158073,NA,Ophioderma brevispina,null,N.E.
NA,W-Oph-243327,NA,Ophiacantha bathybia,null,N.E.
NA,W-Oph-243405,NA,Ophiacantha rhachophora,null,N.E.
NA,W-Oph-243420,NA,Ophiacantha trachybactra,null,N.E.
NA,SLB-158312,NA,Mycale contarenii,null,N.E.
NA,W-Oph-243318,NA,Ophiacantha abyssa,null,N.E.
NA,W-Oph-243431,NA,Ophiacanthella acontophora,null,N.E.
NA,W-Hol-225807,NA,Cucumaria miniata,orange sea cucumber,N.E.
NA,W-Hol-529459,NA,Cucumaria piperata,sea cucumber,N.E.
NA,W-Hol-174060,NA,Pseudocnus laevigatus,null,N.E.
NA,W-Hol-174061,NA,Pseudocnus perrieri,Perrier's sea cucumber,N.E.
NA,SLB-66233,NA,Amphioplus macraspis,null,N.E.
NA,W-Oph-242906,NA,Amphiura carchara,null,N.E.
NA,SLB-66246,NA,Amphiura chiajei,null,N.E.
NA,W-Oph-125080,NA,Amphiura filiformis,null,N.E.
NA,W-Hol-422542,NA,Synaptula hydriformis,null,N.E.
NA,W-Oph-244870,NA,Ophiothrix suensoni,Suenson's brittle star,N.E.
NA,W-Oph-212432,NA,Ophiomaza cacaotica,null,N.E.
NA,W-Ech-396741,NA,Eucidaris tribuloides,slate pencil urchin,N.E.
NA,W-Ech-513266,NA,Eucidaris thouarsii,null,N.E.
NA,W-Ech-220659,NA,Sperosoma biseriatum,null,N.E.
NA,W-Ech-513165,NA,Centrostephanus coronatus,crowned sea urchin,N.E.
NA,SLB-65811,NA,Arbacia incisa,null,N.E.
NA,W-Ech-367850,NA,Lytechinus variegatus,green sea urchin,N.E.
NA,W-Ech-513378,NA,Lytechinus pictus,null,N.E.
NA,W-Ech-422490,NA,Tripneustes ventricosus,sea egg,N.E.
NA,W-Ech-124277,NA,Echinus acutus,null,N.E.
NA,W-Ech-213380,NA,Echinometra lucunter,null,N.E.
NA,W-Ech-422493,NA,Echinometra viridis,null,N.E.
NA,W-Ech-569742,NA,Strongylocentrotus fragilis,null,N.E.
NA,W-Ech-568594,NA,Cystechinus loveni,null,N.E.
NA,W-Ech-513143,NA,Brisaster latifrons,null,N.E.
NA,W-Ech-158067,NA,Moira atropos,null,N.E.
NA,W-Ech-422516,NA,Agassizia excentrica,null,N.E.
NA,W-Ech-513094,NA,Aeropsis fulva,null,N.E.
NA,W-Ech-367846,NA,Meoma ventricosa,red heart urchin,N.E.
NA,W-Ech-422510,NA,Brissopsis elongata,null,N.E.
NA,W-Ech-124373,NA,Brissopsis lyrifera,null,N.E.
NA,W-Ech-124380,NA,Brissus unicolor,null,N.E.
NA,W-Ech-124418,NA,Spatangus purpureus,null,N.E.
NA,W-Ech-513372,NA,Lovenia cordiformis,null,N.E.
NA,W-Hol-225808,NA,Psolus chitinoides,slipper sea cucumber,N.E.
NA,SLB-66157,NA,Psolus squamatus,null,N.E.
NA,W-Hol-529305,NA,Eupentacta quinquesemita,stiff-footed sea cucumber,N.E.
NA,W-Hol-422538,NA,Chiridota rotifera,null,N.E.
NA,W-Hol-124801,NA,Molpadia musculus,null,N.E.
NA,W-Por-164164,NA,Eilhardia schulzei,null,N.E.
NA,W-Hol-225804,NA,Paracaudina chilensis,null,N.E.
NA,ITS-158550,NA,Comactinia echinoptera,null,N.E.
NA,ITS-158580,NA,Florometra serratissima,common feather star,N.E.
NA,ITS-158582,NA,Florometra asperrima,rough feather star,N.E.
NA,ITS-158597,NA,Psathyrometra fragilis,null,N.E.
NA,ITS-158600,NA,Retiometra alascana,null,N.E.
NA,W-Oph-124929,NA,Ophiura ophiura,serpent brittle star,N.E.
NA,W-Oph-125057,NA,Amphilepis norvegica,null,N.E.
NA,W-Oph-125109,NA,Ophiactis abyssicola,null,N.E.
NA,W-Oph-236130,NA,Acrocnida brachiata,sand burrowing brittle star,N.E.
NA,W-Ase-213177,NA,Asteropsis carinifera,null,N.E.
NA,SLB-65566,NA,Cheiraster dawsoni,null,N.E.
NA,W-Ase-255123,NA,Tarsaster alaskanus,null,N.E.
NA,W-Por-133938,NA,Plakortis simplex,null,N.E.
NA,W-Por-134106,NA,Thenea muricata,null,N.E.
NA,W-Por-134083,NA,Poecillastra compressa,null,N.E.
NA,SLB-85734,NA,Clathrina primordialis,null,N.E.
NA,W-Por-236331,NA,Haliclona simulans,null,N.E.
NA,SLB-131468,NA,Clathria armata,null,N.E.
NA,W-Por-134326,NA,Timea hallezi,null,N.E.
NA,W-Bry-111067,NA,Aetea truncata,null,N.E.
NA,W-Bry-111066,NA,Aetea sica,null,N.E.
NA,W-Por-134360,NA,Tetilla cranium,null,N.E.
NA,W-Por-164219,NA,Leucilla nuttingi,null,N.E.
NA,W-Por-164479,NA,Anamixilla irregularis,null,N.E.
NA,W-Por-164480,NA,Anamixilla torresi,null,N.E.
NA,W-Por-164324,NA,Leucandra heathi,null,N.E.
NA,W-Por-190818,NA,Dendya prolifera,null,N.E.
NA,W-Por-174278,NA,Leucetta floridana,null,N.E.
NA,SLB-85736,NA,Leucaltis bathybia,null,N.E.
NA,W-Por-164532,NA,Leucosolenia lucasi,translucid chimney sponge,N.E.
NA,W-Por-404078,NA,Tedania ignis,fire sponge,N.E.
NA,W-Por-133107,NA,Eurypon clavatum,null,N.E.
NA,W-Por-168021,NA,Ectyoplasia ferox,null,N.E.
NA,W-Por-181118,NA,Endectyon fruticosum,null,N.E.
NA,W-Por-193203,NA,Raspailia nuda,null,N.E.
NA,W-Bry-396716,NA,Bugula californica,moss animal,N.E.
NA,W-Por-607212,NA,Lissodendoryx sigmata,null,N.E.
NA,W-Por-169017,NA,Monanchora clathrata,null,N.E.
NA,W-Por-169018,NA,Monanchora dianchora,null,N.E.
NA,SLB-157822,NA,Mycale parishi,null,N.E.
NA,SLB-67618,NA,Diaperoecia californica,southern staghorn bryozoan,N.E.
NA,SLB-67642,NA,Heteropora pacifica,northern staghorn bryozoan,N.E.
NA,SLB-87217,NA,Rhabdocalyptus dawsoni,boot sponge,N.E.
NA,W-Por-193820,NA,Spongia tubulifera,null,N.E.
NA,W-Por-165312,NA,Dactylospongia elegans,null,N.E.
NA,SLB-86197,NA,Ircinia campana,null,N.E.
NA,W-Por-165051,NA,Ircinia strobilina,null,N.E.
NA,W-Por-169648,NA,Aplysina fistularis,sulphur sponge,N.E.
NA,W-Por-164941,NA,Dysidea etheria,null,N.E.
NA,W-Por-236120,NA,Aplysilla sulfurea,null,N.E.
NA,W-Por-132300,NA,Chelonaplysilla erecta,null,N.E.
NA,SLB-67415,NA,Scruparia ambigua,null,N.E.
NA,W-Bry-396730,NA,Jellyella tuberculata,calcareous membranipora,N.E.
NA,SLB-67444,NA,Scrupocellaria bertholetti,null,N.E.
NA,W-Por-157391,NA,Haliclona permollis,purple sponge,N.E.
NA,W-Bry-111700,NA,Crisia occidentalis,null,N.E.
NA,W-Bry-111307,NA,Cleidochasma porcellanum,null,N.E.
NA,W-Bry-422368,NA,Stylopoma spongites,null,N.E.
NA,SLB-67333,NA,Escharina pesanseris,null,N.E.
NA,W-Por-166894,NA,Xestospongia muta,giant barrel sponge,N.E.
NA,W-Por-190264,NA,Callyspongia fallax,null,N.E.
NA,W-Por-166923,NA,Aka siphona,null,N.E.
NA,W-Por-345565,NA,Haliclona caerulea,blue Caribbean sponge,N.E.
NA,W-Por-410893,NA,Clathria cervicornis,null,N.E.
NA,W-Por-190596,NA,Clathria fasciculata,null,N.E.
NA,W-Por-410159,NA,Clathria eurypa,null,N.E.
NA,W-Por-408723,NA,Ophlitaspongia pennata,red encrusting sponge,N.E.
NA,W-Por-166776,NA,Niphates erecta,null,N.E.
NA,W-Por-167343,NA,Acarnus erithacus,red volcano sponge,N.E.
NA,W-Por-178287,NA,Hymenamphiastra cyanocrypta,blue encrusting sponge,N.E.
NA,W-Por-168323,NA,Neofibularia nolitangere,null,N.E.
NA,W-Por-168166,NA,Thrinacophora cervicornis,null,N.E.
NA,W-Por-191437,NA,Halichondria melanadocia,null,N.E.
NA,SLB-86409,NA,Halichondria magniconulosa,null,N.E.
NA,W-Por-132652,NA,Hymeniacidon heliophila,null,N.E.
NA,W-Por-170705,NA,Spirastrella coccinea,null,N.E.
NA,W-Por-170485,NA,Cliona varians,brown variable sponge,N.E.
NA,W-Por-134307,NA,Terpios fugax,null,N.E.
NA,W-Por-134257,NA,Pseudosuberites montiniger,peachball sponge,N.E.
NA,W-Por-170653,NA,Polymastia pacifica,aggregated nipple sponge,N.E.
NA,W-Por-170611,NA,Placospongia carinata,null,N.E.
NA,W-Por-170615,NA,Placospongia melobesioides,null,N.E.
NA,W-Por-134131,NA,Cliona lobata,null,N.E.
NA,W-Por-157411,NA,Pione vastifica,null,N.E.
NA,W-Por-170932,NA,Tethya actinia,null,N.E.
NA,W-Por-134311,NA,Tethya aurantium,ball sponge,N.E.
NA,W-Por-169953,NA,Stelletta kallitetilla,null,N.E.
NA,W-Por-170126,NA,Geodia gibberosa,null,N.E.
NA,W-Por-170220,NA,Sidonops neptuni,null,N.E.
NA,W-Por-171217,NA,Discodermia emarginata,null,N.E.
NA,W-Por-171228,NA,Discodermia panoplia,null,N.E.
NA,W-Por-171229,NA,Discodermia papillata,null,N.E.
NA,W-Por-169914,NA,Stelletta clarella,null,N.E.
NA,W-Por-170014,NA,Stelletta validissima,null,N.E.
NA,W-Por-134110,NA,Chondrilla nucula,chicken liver sponge,N.E.
NA,SLB-86155,NA,Chondrosia collectrix,null,N.E.
NA,SLB-67653,NA,Lichenopora radiata,null,N.E.
NA,W-Bry-111663,NA,Amathia vidovici,null,N.E.
NA,W-Bry-470797,NA,Diplosolen obelium,null,N.E.
NA,SLB-67684,NA,Stomatopora granulata,null,N.E.
NA,URM-2-2182,NA,Didemnum lacertosum,null,N.E.
NA,W-Bry-111218,NA,Parellisina curvirostris,null,N.E.
NA,SLB-66824,NA,Microporina borealis,stick bryozoan,N.E.
NA,W-Bry-422298,NA,Steginoporella magnilabris,null,N.E.
NA,W-Bry-111158,NA,Bugula neritina,branching moss worm,N.E.
NA,W-Bry-111360,NA,Synnotum aegyptiacum,null,N.E.
NA,W-Bry-111400,NA,Hippothoa flagellum,null,N.E.
NA,SLB-67342,NA,Hippodiplosia insculpta,fluted bryozoan,N.E.
NA,W-Bry-111418,NA,Fenestrulina malusii,null,N.E.
NA,W-Bry-471070,NA,Arachnopusia monoceros,vitreous Arachnopusia,N.E.
NA,SLB-66860,NA,Cellepora pumicosa,null,N.E.
NA,W-Bry-111512,NA,Savignyella lafontii,null,N.E.
NA,W-Bry-422386,NA,Mamillopora cupula,null,N.E.
NA,W-Bry-394867,NA,Celleporaria albirostris,null,N.E.
NA,URM-2-2085,NA,Rhopalaea circula,null,N.E.
NA,URM-2-2107,NA,Didemnum albopunctatum,null,N.E.
NA,URM-2-2121,NA,Didemnum biglutinum,null,N.E.
NA,URM-2-2125,NA,Didemnum caesium,null,N.E.
NA,URM-2-2142,NA,Didemnum cuculliferum,colony sea squirt,N.E.
NA,W-Bry-111071,NA,Beania magellanica,two-headed Beania,N.E.
NA,W-Bry-111339,NA,Puellina radiata,null,N.E.
NA,W-Bry-111548,NA,Parasmittina tropica,null,N.E.
NA,SLB-66876,NA,Galeopsis pentagonus,light bushy Galeopsis,N.E.
NA,W-Bry-111070,NA,Beania hirtissima,null,N.E.
NA,URM-2-2052,NA,Corynascidia cubare,null,N.E.
NA,URM-2-2055,NA,Corynascidia lambertae,null,N.E.
NA,URM-2-2061,NA,Xenobranchion insigne,null,N.E.
NA,URM-2-2071,NA,Diazona chinensis,null,N.E.
NA,URM-2-2009,NA,Clavelina meridionalis,null,N.E.
NA,URM-2-2026,NA,Clavelina robusta,cat eye,N.E.
NA,URM-2-2161,NA,Didemnum fragile,null,N.E.
NA,URM-2-2171,NA,Didemnum guttatum,null,N.E.
NA,URM-2-2174,NA,Didemnum hiopaa,null,N.E.
NA,URM-2-2179,NA,Didemnum jedanense,null,N.E.
NA,URM-2-1797,NA,Fritillaria haplostoma,null,N.E.
NA,URM-2-1818,NA,Megalocercus huxleyi,null,N.E.
NA,URM-2-1848,NA,Adagnesia antarctica,null,N.E.
NA,URM-2-1852,NA,Adagnesia henriquei,null,N.E.
NA,URM-2-1857,NA,Adagnesia weddelli,null,N.E.
NA,URM-2-1859,NA,Agnezia abyssa,null,N.E.
NA,URM-2-1869,NA,Agnezia tenue,null,N.E.
NA,URM-2-1890,NA,Ascidia capillata,null,N.E.
NA,URM-2-1901,NA,Ascidia decepta,null,N.E.
NA,URM-2-1907,NA,Ascidia gemmata,null,N.E.
NA,URM-2-1908,NA,Ascidia glabra,null,N.E.
NA,URM-2-1935,NA,Ascidia paratropa,glassy tunicate,N.E.
NA,URM-2-1949,NA,Ascidia tapuni,null,N.E.
NA,URM-2-1953,NA,Ascidia tritonis,null,N.E.
NA,URM-2-1962,NA,Phallusia arabica,null,N.E.
NA,URM-2-1985,NA,Clavelina arafurensis,null,N.E.
NA,URM-2-2219,NA,Didemnum obscurum,null,N.E.
NA,URM-2-2220,NA,Didemnum ossium,null,N.E.
NA,URM-2-2225,NA,Didemnum parau,null,N.E.
NA,URM-2-2231,NA,Didemnum perplexum,null,N.E.
NA,URM-2-2243,NA,Didemnum rodriguesi,null,N.E.
NA,URM-2-2247,NA,Didemnum rubeum,null,N.E.
NA,URM-2-2251,NA,Didemnum sordidum,null,N.E.
NA,URM-2-2257,NA,Didemnum stragulum,null,N.E.
NA,URM-2-2259,NA,Didemnum subflavum,null,N.E.
NA,URM-2-2261,NA,Didemnum tabulatum,null,N.E.
NA,URM-2-2262,NA,Didemnum tenue,null,N.E.
NA,URM-2-2274,NA,Didemnum uturoa,null,N.E.
NA,URM-2-2275,NA,Didemnum vahatuio,null,N.E.
