iucn_sid,year,old_cat,cat_txt,cat_ts,cat_ts_score
22698092,2008,EN,Endangered,EN,0.6
22698092,2010,EN,Endangered,EN,0.6
22698092,2012,EN,Endangered,EN,0.6
22698092,2016,EN,Endangered,EN,0.6
22698097,1994,CR,Critically Endangered,CR,0.8
22698097,1996,CR,Critically Endangered,CR,0.8
22698097,2000,CR,Critically Endangered,CR,0.8
22698097,2004,CR,Critically Endangered,CR,0.8
22698097,2008,CR,Critically Endangered,CR,0.8
22698097,2009,CR,Critically Endangered,CR,0.8
22698097,2010,CR,Critically Endangered,CR,0.8
22698097,2012,CR,Critically Endangered,CR,0.8
22698097,2013,CR,Critically Endangered,CR,0.8
22698097,2015,CR,Critically Endangered,CR,0.8
22698097,2016,CR,Critically Endangered,CR,0.8
22698102,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698102,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698102,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698102,2004,LC,Least Concern,LC,0.0
22698102,2008,LC,Least Concern,LC,0.0
22698102,2009,LC,Least Concern,LC,0.0
22698102,2012,LC,Least Concern,LC,0.0
22698102,2016,LC,Least Concern,LC,0.0
22698106,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698106,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698106,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698106,2004,LC,Least Concern,LC,0.0
22698106,2008,LC,Least Concern,LC,0.0
22698106,2009,LC,Least Concern,LC,0.0
22698106,2012,LC,Least Concern,LC,0.0
22698106,2016,LC,Least Concern,LC,0.0
22698114,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698114,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698114,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698114,2004,LC,Least Concern,LC,0.0
22698114,2008,LC,Least Concern,LC,0.0
22698114,2009,LC,Least Concern,LC,0.0
22698114,2012,LC,Least Concern,LC,0.0
22698114,2016,LC,Least Concern,LC,0.0
22698119,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698119,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698119,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698119,2004,LC,Least Concern,LC,0.0
22698119,2008,LC,Least Concern,LC,0.0
22698119,2009,LC,Least Concern,LC,0.0
22698119,2012,LC,Least Concern,LC,0.0
22698119,2016,LC,Least Concern,LC,0.0
22698124,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698124,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698124,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698124,2004,LC,Least Concern,LC,0.0
22698124,2008,LC,Least Concern,LC,0.0
22698124,2009,LC,Least Concern,LC,0.0
22698124,2012,LC,Least Concern,LC,0.0
22698124,2016,LC,Least Concern,LC,0.0
22698128,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698128,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698128,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698128,2004,LC,Least Concern,LC,0.0
22698128,2008,LC,Least Concern,LC,0.0
22698128,2009,LC,Least Concern,LC,0.0
22698128,2012,LC,Least Concern,LC,0.0
22698128,2016,LC,Least Concern,LC,0.0
22698132,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698132,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698132,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698132,2004,LC,Least Concern,LC,0.0
22698132,2008,LC,Least Concern,LC,0.0
22698132,2009,LC,Least Concern,LC,0.0
22698132,2012,LC,Least Concern,LC,0.0
22698132,2016,LC,Least Concern,LC,0.0
22698136,1988,NT,Near Threatened,NT,0.2
22698136,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698136,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22698136,2004,NT,Near Threatened,NT,0.2
22698136,2008,NT,Near Threatened,NT,0.2
22698136,2010,NT,Near Threatened,NT,0.2
22698136,2012,NT,Near Threatened,NT,0.2
22698136,2015,NT,Near Threatened,NT,0.2
22698136,2016,NT,Near Threatened,NT,0.2
22698140,2000,VU,Vulnerable,VU,0.4
22698140,2004,VU,Vulnerable,VU,0.4
22698140,2005,VU,Vulnerable,VU,0.4
22698140,2008,VU,Vulnerable,VU,0.4
22698140,2010,VU,Vulnerable,VU,0.4
22698140,2012,VU,Vulnerable,VU,0.4
22698140,2015,VU,Vulnerable,VU,0.4
22698140,2016,VU,Vulnerable,VU,0.4
22698150,1988,T,Threatened,EN,0.6
22698150,1994,VU,Vulnerable,VU,0.4
22698150,1996,VU,Vulnerable,VU,0.4
22698150,2000,VU,Vulnerable,VU,0.4
22698150,2004,VU,Vulnerable,VU,0.4
22698150,2005,VU,Vulnerable,VU,0.4
22698150,2007,VU,Vulnerable,VU,0.4
22698150,2008,VU,Vulnerable,VU,0.4
22698150,2010,VU,Vulnerable,VU,0.4
22698150,2012,VU,Vulnerable,VU,0.4
22698150,2016,VU,Vulnerable,VU,0.4
22698155,1988,T,Threatened,EN,0.6
22698155,1994,VU,Vulnerable,VU,0.4
22698155,1996,VU,Vulnerable,VU,0.4
22698155,2000,VU,Vulnerable,VU,0.4
22698155,2004,VU,Vulnerable,VU,0.4
22698155,2005,VU,Vulnerable,VU,0.4
22698155,2008,VU,Vulnerable,VU,0.4
22698155,2010,VU,Vulnerable,VU,0.4
22698155,2012,VU,Vulnerable,VU,0.4
22698155,2016,VU,Vulnerable,VU,0.4
22698159,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698159,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698159,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22698159,2004,NT,Near Threatened,NT,0.2
22698159,2008,NT,Near Threatened,NT,0.2
22698159,2010,NT,Near Threatened,NT,0.2
22698159,2012,NT,Near Threatened,NT,0.2
22698159,2016,NT,Near Threatened,NT,0.2
22698172,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698172,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698172,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698172,2004,LC,Least Concern,LC,0.0
22698172,2008,LC,Least Concern,LC,0.0
22698172,2009,LC,Least Concern,LC,0.0
22698172,2012,LC,Least Concern,LC,0.0
22698172,2015,NT,Near Threatened,NT,0.2
22698172,2016,NT,Near Threatened,NT,0.2
22698175,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698175,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698175,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698175,2004,LC,Least Concern,LC,0.0
22698175,2008,LC,Least Concern,LC,0.0
22698175,2009,LC,Least Concern,LC,0.0
22698175,2012,LC,Least Concern,LC,0.0
22698175,2016,LC,Least Concern,LC,0.0
22698182,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698182,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22698182,2000,VU,Vulnerable,VU,0.4
22698182,2004,VU,Vulnerable,VU,0.4
22698182,2006,VU,Vulnerable,VU,0.4
22698182,2008,VU,Vulnerable,VU,0.4
22698182,2010,VU,Vulnerable,VU,0.4
22698182,2012,VU,Vulnerable,VU,0.4
22698182,2016,VU,Vulnerable,VU,0.4
22698188,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698188,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698188,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698188,2004,LC,Least Concern,LC,0.0
22698188,2008,LC,Least Concern,LC,0.0
22698188,2009,LC,Least Concern,LC,0.0
22698188,2012,LC,Least Concern,LC,0.0
22698188,2016,NT,Near Threatened,NT,0.2
22698195,1988,T,Threatened,EN,0.6
22698195,1994,VU,Vulnerable,VU,0.4
22698195,1996,VU,Vulnerable,VU,0.4
22698195,2000,VU,Vulnerable,VU,0.4
22698195,2004,VU,Vulnerable,VU,0.4
22698195,2006,VU,Vulnerable,VU,0.4
22698195,2007,VU,Vulnerable,VU,0.4
22698195,2008,VU,Vulnerable,VU,0.4
22698195,2010,VU,Vulnerable,VU,0.4
22698195,2012,VU,Vulnerable,VU,0.4
22698195,2016,VU,Vulnerable,VU,0.4
22698201,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698201,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698201,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698201,2004,LC,Least Concern,LC,0.0
22698201,2008,LC,Least Concern,LC,0.0
22698201,2009,LC,Least Concern,LC,0.0
22698201,2012,LC,Least Concern,LC,0.0
22698201,2016,LC,Least Concern,LC,0.0
22698209,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698209,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698209,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698209,2004,NT,Near Threatened,NT,0.2
22698209,2008,NT,Near Threatened,NT,0.2
22698209,2010,NT,Near Threatened,NT,0.2
22698209,2012,NT,Near Threatened,NT,0.2
22698209,2016,NT,Near Threatened,NT,0.2
22698216,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698216,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698216,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698216,2004,LC,Least Concern,LC,0.0
22698216,2008,LC,Least Concern,LC,0.0
22698216,2009,LC,Least Concern,LC,0.0
22698216,2012,LC,Least Concern,LC,0.0
22698216,2016,LC,Least Concern,LC,0.0
22698222,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698222,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698222,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698222,2004,LC,Least Concern,LC,0.0
22698222,2008,LC,Least Concern,LC,0.0
22698222,2009,LC,Least Concern,LC,0.0
22698222,2012,LC,Least Concern,LC,0.0
22698222,2016,LC,Least Concern,LC,0.0
22698226,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698226,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698226,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698226,2004,LC,Least Concern,LC,0.0
22698226,2008,LC,Least Concern,LC,0.0
22698226,2009,LC,Least Concern,LC,0.0
22698226,2012,LC,Least Concern,LC,0.0
22698226,2016,LC,Least Concern,LC,0.0
22698230,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698230,2004,LC,Least Concern,LC,0.0
22698230,2008,NT,Near Threatened,NT,0.2
22698230,2010,NT,Near Threatened,NT,0.2
22698230,2012,VU,Vulnerable,VU,0.4
22698230,2015,VU,Vulnerable,VU,0.4
22698230,2016,VU,Vulnerable,VU,0.4
22698235,1988,T,Threatened,EN,0.6
22698235,1994,VU,Vulnerable,VU,0.4
22698235,1996,VU,Vulnerable,VU,0.4
22698235,2000,CR,Critically Endangered,CR,0.8
22698235,2004,CR,Critically Endangered,CR,0.8
22698235,2006,CR,Critically Endangered,CR,0.8
22698235,2007,CR,Critically Endangered,CR,0.8
22698235,2008,CR,Critically Endangered,CR,0.8
22698235,2009,CR,Critically Endangered,CR,0.8
22698235,2010,CR,Critically Endangered,CR,0.8
22698235,2012,CR,Critically Endangered,CR,0.8
22698235,2013,CR,Critically Endangered,CR,0.8
22698235,2015,CR,Critically Endangered,CR,0.8
22698235,2016,CR,Critically Endangered,CR,0.8
22698240,1988,T,Threatened,EN,0.6
22698240,1994,VU,Vulnerable,VU,0.4
22698240,2000,VU,Vulnerable,VU,0.4
22698240,2004,EN,Endangered,EN,0.6
22698240,2006,EN,Endangered,EN,0.6
22698240,2007,EN,Endangered,EN,0.6
22698240,2008,EN,Endangered,EN,0.6
22698240,2010,EN,Endangered,EN,0.6
22698240,2012,EN,Endangered,EN,0.6
22698240,2013,EN,Endangered,EN,0.6
22698240,2015,EN,Endangered,EN,0.6
22698240,2016,EN,Endangered,EN,0.6
22698246,1988,NT,Near Threatened,NT,0.2
22698246,1994,VU,Vulnerable,VU,0.4
22698246,1996,VU,Vulnerable,VU,0.4
22698246,2000,VU,Vulnerable,VU,0.4
22698246,2004,NT,Near Threatened,NT,0.2
22698246,2005,NT,Near Threatened,NT,0.2
22698246,2008,NT,Near Threatened,NT,0.2
22698246,2010,NT,Near Threatened,NT,0.2
22698246,2012,NT,Near Threatened,NT,0.2
22698246,2016,NT,Near Threatened,NT,0.2
22698249,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698249,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698249,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698249,2004,LC,Least Concern,LC,0.0
22698249,2008,LC,Least Concern,LC,0.0
22698249,2009,LC,Least Concern,LC,0.0
22698249,2012,LC,Least Concern,LC,0.0
22698249,2016,LC,Least Concern,LC,0.0
22698252,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698252,1994,EN,Endangered,EN,0.6
22698252,1996,EN,Endangered,EN,0.6
22698252,2000,EN,Endangered,EN,0.6
22698252,2004,EN,Endangered,EN,0.6
22698252,2006,EN,Endangered,EN,0.6
22698252,2007,EN,Endangered,EN,0.6
22698252,2008,EN,Endangered,EN,0.6
22698252,2010,EN,Endangered,EN,0.6
22698252,2012,EN,Endangered,EN,0.6
22698252,2016,EN,Endangered,EN,0.6
22698267,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698267,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698267,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22698267,2004,NT,Near Threatened,NT,0.2
22698267,2014,LC,Least Concern,LC,0.0
22698267,2016,LC,Least Concern,LC,0.0
22698272,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698272,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698272,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698272,2004,LC,Least Concern,LC,0.0
22698272,2014,EN,Endangered,EN,0.6
22698272,2016,EN,Endangered,EN,0.6
22698277,1988,T,Threatened,EN,0.6
22698277,1994,EN,Endangered,EN,0.6
22698277,1996,EN,Endangered,EN,0.6
22698277,2000,VU,Vulnerable,VU,0.4
22698277,2004,VU,Vulnerable,VU,0.4
22698277,2005,VU,Vulnerable,VU,0.4
22698277,2008,VU,Vulnerable,VU,0.4
22698277,2010,VU,Vulnerable,VU,0.4
22698277,2012,VU,Vulnerable,VU,0.4
22698277,2013,VU,Vulnerable,VU,0.4
22698277,2016,VU,Vulnerable,VU,0.4
22698280,1988,T,Threatened,EN,0.6
22698280,1994,EN,Endangered,EN,0.6
22698280,1996,EN,Endangered,EN,0.6
22698280,2000,EN,Endangered,EN,0.6
22698280,2004,EN,Endangered,EN,0.6
22698280,2005,EN,Endangered,EN,0.6
22698280,2007,EN,Endangered,EN,0.6
22698280,2008,EN,Endangered,EN,0.6
22698280,2010,EN,Endangered,EN,0.6
22698280,2012,EN,Endangered,EN,0.6
22698280,2016,EN,Endangered,EN,0.6
22698288,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698288,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698288,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698288,2004,LC,Least Concern,LC,0.0
22698288,2008,LC,Least Concern,LC,0.0
22698288,2009,LC,Least Concern,LC,0.0
22698288,2012,LC,Least Concern,LC,0.0
22698288,2016,LC,Least Concern,LC,0.0
22698293,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698293,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698293,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698293,2004,LC,Least Concern,LC,0.0
22698293,2008,LC,Least Concern,LC,0.0
22698293,2009,LC,Least Concern,LC,0.0
22698293,2012,LC,Least Concern,LC,0.0
22698293,2016,LC,Least Concern,LC,0.0
22698300,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698300,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698300,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698300,2004,LC,Least Concern,LC,0.0
22698300,2008,LC,Least Concern,LC,0.0
22698300,2009,LC,Least Concern,LC,0.0
22698300,2012,LC,Least Concern,LC,0.0
22698300,2016,LC,Least Concern,LC,0.0
22698305,1996,VU,Vulnerable,VU,0.4
22698305,2000,VU,Vulnerable,VU,0.4
22698305,2003,VU,Vulnerable,VU,0.4
22698305,2004,VU,Vulnerable,VU,0.4
22698305,2005,VU,Vulnerable,VU,0.4
22698305,2007,VU,Vulnerable,VU,0.4
22698305,2008,VU,Vulnerable,VU,0.4
22698305,2010,VU,Vulnerable,VU,0.4
22698305,2012,VU,Vulnerable,VU,0.4
22698305,2016,VU,Vulnerable,VU,0.4
22698310,1988,T,Threatened,EN,0.6
22698310,1994,CR,Critically Endangered,CR,0.8
22698310,1996,CR,Critically Endangered,CR,0.8
22698310,2000,CR,Critically Endangered,CR,0.8
22698310,2003,CR,Critically Endangered,CR,0.8
22698310,2004,CR,Critically Endangered,CR,0.8
22698310,2005,CR,Critically Endangered,CR,0.8
22698310,2006,CR,Critically Endangered,CR,0.8
22698310,2007,CR,Critically Endangered,CR,0.8
22698310,2008,CR,Critically Endangered,CR,0.8
22698310,2009,CR,Critically Endangered,CR,0.8
22698310,2010,CR,Critically Endangered,CR,0.8
22698310,2012,CR,Critically Endangered,CR,0.8
22698310,2013,CR,Critically Endangered,CR,0.8
22698310,2015,CR,Critically Endangered,CR,0.8
22698310,2016,CR,Critically Endangered,CR,0.8
22698314,2000,VU,Vulnerable,VU,0.4
22698314,2003,VU,Vulnerable,VU,0.4
22698314,2004,VU,Vulnerable,VU,0.4
22698314,2005,VU,Vulnerable,VU,0.4
22698314,2007,VU,Vulnerable,VU,0.4
22698314,2008,VU,Vulnerable,VU,0.4
22698314,2010,VU,Vulnerable,VU,0.4
22698314,2012,VU,Vulnerable,VU,0.4
22698314,2016,VU,Vulnerable,VU,0.4
22698320,1988,NT,Near Threatened,NT,0.2
22698320,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22698320,2000,VU,Vulnerable,VU,0.4
22698320,2003,VU,Vulnerable,VU,0.4
22698320,2004,VU,Vulnerable,VU,0.4
22698320,2005,VU,Vulnerable,VU,0.4
22698320,2007,CR,Critically Endangered,CR,0.8
22698320,2008,CR,Critically Endangered,CR,0.8
22698320,2009,CR,Critically Endangered,CR,0.8
22698320,2010,CR,Critically Endangered,CR,0.8
22698320,2012,CR,Critically Endangered,CR,0.8
22698320,2013,CR,Critically Endangered,CR,0.8
22698320,2014,CR,Critically Endangered,CR,0.8
22698320,2015,CR,Critically Endangered,CR,0.8
22698320,2016,CR,Critically Endangered,CR,0.8
22698335,1988,T,Threatened,EN,0.6
22698335,1994,EN,Endangered,EN,0.6
22698335,2000,VU,Vulnerable,VU,0.4
22698335,2003,VU,Vulnerable,VU,0.4
22698335,2004,VU,Vulnerable,VU,0.4
22698335,2005,VU,Vulnerable,VU,0.4
22698335,2006,VU,Vulnerable,VU,0.4
22698335,2008,VU,Vulnerable,VU,0.4
22698335,2010,VU,Vulnerable,VU,0.4
22698335,2012,VU,Vulnerable,VU,0.4
22698335,2015,VU,Vulnerable,VU,0.4
22698335,2016,VU,Vulnerable,VU,0.4
22698350,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698350,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698350,2000,VU,Vulnerable,VU,0.4
22698350,2003,EN,Endangered,EN,0.6
22698350,2004,EN,Endangered,EN,0.6
22698350,2005,EN,Endangered,EN,0.6
22698350,2008,EN,Endangered,EN,0.6
22698350,2010,EN,Endangered,EN,0.6
22698350,2012,VU,Vulnerable,VU,0.4
22698350,2013,NT,Near Threatened,NT,0.2
22698350,2014,NT,Near Threatened,NT,0.2
22698350,2016,NT,Near Threatened,NT,0.2
22698365,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698365,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698365,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698365,2003,VU,Vulnerable,VU,0.4
22698365,2004,VU,Vulnerable,VU,0.4
22698365,2005,VU,Vulnerable,VU,0.4
22698365,2008,VU,Vulnerable,VU,0.4
22698365,2010,NT,Near Threatened,NT,0.2
22698365,2012,NT,Near Threatened,NT,0.2
22698365,2013,NT,Near Threatened,NT,0.2
22698365,2016,NT,Near Threatened,NT,0.2
22698375,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22698375,2002,VU,Vulnerable,VU,0.4
22698375,2003,EN,Endangered,EN,0.6
22698375,2004,EN,Endangered,EN,0.6
22698375,2005,EN,Endangered,EN,0.6
22698375,2008,EN,Endangered,EN,0.6
22698375,2010,EN,Endangered,EN,0.6
22698375,2012,EN,Endangered,EN,0.6
22698375,2013,NT,Near Threatened,NT,0.2
22698375,2014,NT,Near Threatened,NT,0.2
22698375,2016,NT,Near Threatened,NT,0.2
22698388,2000,VU,Vulnerable,VU,0.4
22698388,2003,VU,Vulnerable,VU,0.4
22698388,2004,VU,Vulnerable,VU,0.4
22698388,2005,VU,Vulnerable,VU,0.4
22698388,2008,VU,Vulnerable,VU,0.4
22698388,2010,VU,Vulnerable,VU,0.4
22698388,2012,VU,Vulnerable,VU,0.4
22698388,2016,VU,Vulnerable,VU,0.4
22698393,2000,CR,Critically Endangered,CR,0.8
22698393,2003,CR,Critically Endangered,CR,0.8
22698393,2004,CR,Critically Endangered,CR,0.8
22698393,2005,CR,Critically Endangered,CR,0.8
22698393,2007,CR,Critically Endangered,CR,0.8
22698393,2008,CR,Critically Endangered,CR,0.8
22698393,2009,CR,Critically Endangered,CR,0.8
22698393,2010,VU,Vulnerable,VU,0.4
22698393,2012,VU,Vulnerable,VU,0.4
22698393,2016,VU,Vulnerable,VU,0.4
22698398,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698398,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22698398,2000,VU,Vulnerable,VU,0.4
22698398,2003,VU,Vulnerable,VU,0.4
22698398,2004,VU,Vulnerable,VU,0.4
22698398,2005,VU,Vulnerable,VU,0.4
22698398,2007,VU,Vulnerable,VU,0.4
22698398,2008,VU,Vulnerable,VU,0.4
22698398,2010,VU,Vulnerable,VU,0.4
22698398,2012,VU,Vulnerable,VU,0.4
22698398,2013,EN,Endangered,EN,0.6
22698398,2016,EN,Endangered,EN,0.6
22698425,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22698425,2003,EN,Endangered,EN,0.6
22698425,2004,EN,Endangered,EN,0.6
22698425,2005,EN,Endangered,EN,0.6
22698425,2007,EN,Endangered,EN,0.6
22698425,2008,EN,Endangered,EN,0.6
22698425,2010,EN,Endangered,EN,0.6
22698425,2012,EN,Endangered,EN,0.6
22698425,2016,EN,Endangered,EN,0.6
22698431,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698431,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22698431,2000,VU,Vulnerable,VU,0.4
22698431,2003,EN,Endangered,EN,0.6
22698431,2004,EN,Endangered,EN,0.6
22698431,2005,EN,Endangered,EN,0.6
22698431,2007,EN,Endangered,EN,0.6
22698431,2008,EN,Endangered,EN,0.6
22698431,2010,EN,Endangered,EN,0.6
22698431,2012,EN,Endangered,EN,0.6
22698431,2016,EN,Endangered,EN,0.6
22698436,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698436,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698436,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698436,2004,LC,Least Concern,LC,0.0
22698436,2008,LC,Least Concern,LC,0.0
22698436,2009,LC,Least Concern,LC,0.0
22698436,2012,LC,Least Concern,LC,0.0
22698436,2016,LC,Least Concern,LC,0.0
22698442,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698448,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698448,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698448,2000,LR/nt,Lower Risk/near threatened,NT,0.2
22698448,2003,NT,Near Threatened,NT,0.2
22698448,2004,NT,Near Threatened,NT,0.2
22698448,2005,NT,Near Threatened,NT,0.2
22698448,2008,NT,Near Threatened,NT,0.2
22698448,2010,NT,Near Threatened,NT,0.2
22698448,2012,NT,Near Threatened,NT,0.2
22698448,2016,NT,Near Threatened,NT,0.2
22698453,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698453,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698453,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698453,2004,LC,Least Concern,LC,0.0
22698453,2008,LC,Least Concern,LC,0.0
22698453,2009,LC,Least Concern,LC,0.0
22698453,2012,LC,Least Concern,LC,0.0
22698453,2016,LC,Least Concern,LC,0.0
22698459,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698459,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698459,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698459,2004,LC,Least Concern,LC,0.0
22698459,2008,LC,Least Concern,LC,0.0
22698459,2009,LC,Least Concern,LC,0.0
22698459,2012,LC,Least Concern,LC,0.0
22698459,2016,LC,Least Concern,LC,0.0
22698465,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698465,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698465,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698465,2004,LC,Least Concern,LC,0.0
22698465,2008,LC,Least Concern,LC,0.0
22698465,2009,LC,Least Concern,LC,0.0
22698465,2012,LC,Least Concern,LC,0.0
22698465,2016,LC,Least Concern,LC,0.0
22698471,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698471,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698471,2000,VU,Vulnerable,VU,0.4
22698471,2004,VU,Vulnerable,VU,0.4
22698471,2006,VU,Vulnerable,VU,0.4
22698471,2007,VU,Vulnerable,VU,0.4
22698471,2008,VU,Vulnerable,VU,0.4
22698471,2010,EN,Endangered,EN,0.6
22698471,2012,EN,Endangered,EN,0.6
22698471,2016,EN,Endangered,EN,0.6
22698477,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698477,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698477,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698477,2004,LC,Least Concern,LC,0.0
22698477,2008,LC,Least Concern,LC,0.0
22698477,2009,LC,Least Concern,LC,0.0
22698477,2012,LC,Least Concern,LC,0.0
22698477,2016,LC,Least Concern,LC,0.0
22698485,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698485,1994,LR/lc,Lower Risk/least concern,LC,0.0
22698485,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698485,2004,LC,Least Concern,LC,0.0
22698485,2008,LC,Least Concern,LC,0.0
22698485,2009,LC,Least Concern,LC,0.0
22698485,2012,LC,Least Concern,LC,0.0
22698485,2016,LC,Least Concern,LC,0.0
22698496,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698496,1994,LR/nt,Lower Risk/near threatened,NT,0.2
22698496,2000,LR/lc,Lower Risk/least concern,LC,0.0
22698496,2004,LC,Least Concern,LC,0.0
22698496,2008,LC,Least Concern,LC,0.0
22698496,2009,LC,Least Concern,LC,0.0
22698496,2012,LC,Least Concern,LC,0.0
22698496,2013,LC,Least Concern,LC,0.0
22698496,2016,LC,Least Concern,LC,0.0
22698511,1988,LR/lc,Lower Risk/least concern,LC,0.0
22698511,1994,LR/lc,Lower Risk/least concern,LC,0.0
