id,goal,component,type,category,value,count
134,sense-of-place,iconic-species,social,none,0.7121151493,1
134,sense-of-place,iconic-species,ecological,regulations,0.63261037722804,4
134,sense-of-place,iconic-species,ecological,integrity,0.796089,1
135,sense-of-place,iconic-species,ecological,integrity,0.855332,1
135,sense-of-place,iconic-species,social,none,0.614332724167,1
135,sense-of-place,iconic-species,ecological,regulations,0.603085597072557,4
136,sense-of-place,iconic-species,ecological,regulations,0.471301005638776,4
136,sense-of-place,iconic-species,ecological,integrity,0.890605,1
136,sense-of-place,iconic-species,social,none,0.761399710411,1
137,sense-of-place,iconic-species,ecological,integrity,0.863543,1
137,sense-of-place,iconic-species,social,none,0.635297819766,1
137,sense-of-place,iconic-species,ecological,regulations,0.247874729811391,4
138,sense-of-place,iconic-species,social,none,0.5867781746,1
138,sense-of-place,iconic-species,ecological,integrity,0.870933,1
138,sense-of-place,iconic-species,ecological,regulations,0.605357155480099,4
139,sense-of-place,iconic-species,ecological,regulations,0.655113389650022,4
139,sense-of-place,iconic-species,ecological,integrity,0.877734,1
139,sense-of-place,iconic-species,social,none,0.702634595733,1
140,sense-of-place,iconic-species,social,none,0.640030362033,1
140,sense-of-place,iconic-species,ecological,integrity,0.868974,1
140,sense-of-place,iconic-species,ecological,regulations,0.671478944332772,4
141,sense-of-place,iconic-species,ecological,integrity,0.93705,1
141,sense-of-place,iconic-species,social,none,0.6526736857,1
141,sense-of-place,iconic-species,ecological,regulations,0.645417508491993,4
142,sense-of-place,iconic-species,ecological,regulations,0.574671135977972,4
142,sense-of-place,iconic-species,social,none,0.259478085733,1
142,sense-of-place,iconic-species,ecological,integrity,0.913907,1
143,sense-of-place,iconic-species,social,none,0.199753721333,1
143,sense-of-place,iconic-species,ecological,integrity,0.935745,1
143,sense-of-place,iconic-species,ecological,regulations,0.292080022087191,4
144,sense-of-place,iconic-species,ecological,integrity,0.820736,1
144,sense-of-place,iconic-species,social,none,0.299964357267,1
144,sense-of-place,iconic-species,ecological,regulations,0.613932043650794,4
145,sense-of-place,iconic-species,social,none,0.2125297609,1
145,sense-of-place,iconic-species,ecological,regulations,0.584123869314835,4
145,sense-of-place,iconic-species,ecological,integrity,0.820055,1
146,sense-of-place,iconic-species,ecological,integrity,0.839056,1
146,sense-of-place,iconic-species,social,none,0.254363165367,1
146,sense-of-place,iconic-species,ecological,regulations,0.639264779073808,4
147,sense-of-place,iconic-species,ecological,integrity,0.834111,1
147,sense-of-place,iconic-species,social,none,0.2656065838,1
147,sense-of-place,iconic-species,ecological,regulations,0.450245692707486,4
148,sense-of-place,iconic-species,ecological,regulations,0.612417845785897,4
148,sense-of-place,iconic-species,social,none,0.3359728824,1
148,sense-of-place,iconic-species,ecological,integrity,0.838498,1
149,sense-of-place,iconic-species,ecological,integrity,0.820233,1
149,sense-of-place,iconic-species,ecological,regulations,0.468989853896097,4
149,sense-of-place,iconic-species,social,none,0.378274572567,1
150,sense-of-place,iconic-species,ecological,regulations,0.553241974974618,4
150,sense-of-place,iconic-species,social,none,0.165588877967,1
150,sense-of-place,iconic-species,ecological,integrity,0.885105,1
151,sense-of-place,iconic-species,ecological,integrity,0.814384,1
151,sense-of-place,iconic-species,social,none,0.305424873033,1
151,sense-of-place,iconic-species,ecological,regulations,0.373831594717018,4
152,sense-of-place,iconic-species,social,none,0.442828114533,1
152,sense-of-place,iconic-species,ecological,integrity,0.864769,1
152,sense-of-place,iconic-species,ecological,regulations,0.641658073875922,4
153,sense-of-place,iconic-species,ecological,integrity,0.866179,1
153,sense-of-place,iconic-species,ecological,regulations,0.656183036145962,4
153,sense-of-place,iconic-species,social,none,0.457125592567,1
154,sense-of-place,iconic-species,social,none,0.320880522167,1
154,sense-of-place,iconic-species,ecological,regulations,0.632157091750843,4
154,sense-of-place,iconic-species,ecological,integrity,0.897761,1
155,sense-of-place,iconic-species,ecological,integrity,0.879334,1
155,sense-of-place,iconic-species,social,none,0.122642299067,1
155,sense-of-place,iconic-species,ecological,regulations,0.515356733672705,4
156,sense-of-place,iconic-species,ecological,regulations,0.663815909060353,4
156,sense-of-place,iconic-species,social,none,0.5475601776,1
156,sense-of-place,iconic-species,ecological,integrity,0.888266,1
157,sense-of-place,iconic-species,ecological,regulations,0.634603077123369,4
157,sense-of-place,iconic-species,social,none,0.396807718567,1
157,sense-of-place,iconic-species,ecological,integrity,0.881512,1
158,sense-of-place,iconic-species,ecological,integrity,0.891268,1
158,sense-of-place,iconic-species,ecological,regulations,0.587345775650558,4
158,sense-of-place,iconic-species,social,none,0.7882058287,1
159,sense-of-place,iconic-species,ecological,integrity,0.862226,1
159,sense-of-place,iconic-species,ecological,regulations,0.689395904642271,4
159,sense-of-place,iconic-species,social,none,0.3983024705,1
160,sense-of-place,iconic-species,social,none,0.732488580067,1
160,sense-of-place,iconic-species,ecological,regulations,0.508820076373365,4
160,sense-of-place,iconic-species,ecological,integrity,0.865475,1
161,sense-of-place,iconic-species,ecological,integrity,0.854414,1
161,sense-of-place,iconic-species,ecological,regulations,0.353409236335633,4
161,sense-of-place,iconic-species,social,none,0.509123536733,1
162,sense-of-place,iconic-species,ecological,integrity,0.872432,1
162,sense-of-place,iconic-species,ecological,regulations,2.20094627903145e-05,4
163,sense-of-place,iconic-species,ecological,regulations,0.687133422366376,4
163,sense-of-place,iconic-species,ecological,integrity,0.925059,1
163,sense-of-place,iconic-species,social,none,0.4124982904,1
164,sense-of-place,iconic-species,ecological,regulations,0.887083445875335,4
164,sense-of-place,iconic-species,social,none,0.506896721567,1
164,sense-of-place,iconic-species,ecological,integrity,0.928682,1
165,sense-of-place,iconic-species,social,none,0.418158347733,1
165,sense-of-place,iconic-species,ecological,integrity,0.879423,1
165,sense-of-place,iconic-species,ecological,regulations,0.644744379543193,4
166,sense-of-place,iconic-species,social,none,0.8231894458,1
166,sense-of-place,iconic-species,ecological,regulations,0.567353592940335,4
166,sense-of-place,iconic-species,ecological,integrity,0.909001,1
167,sense-of-place,iconic-species,ecological,integrity,0.803036,1
167,sense-of-place,iconic-species,social,none,0.778894951592,1
167,sense-of-place,iconic-species,ecological,regulations,0.559773667561869,4
168,sense-of-place,iconic-species,social,none,0.8486417764,1
168,sense-of-place,iconic-species,ecological,integrity,0.901573,1
168,sense-of-place,iconic-species,ecological,regulations,0.631252845580952,4
169,sense-of-place,iconic-species,social,none,0.822956297,1
169,sense-of-place,iconic-species,ecological,integrity,0.846403,1
169,sense-of-place,iconic-species,ecological,regulations,0.685715385182461,4
170,sense-of-place,iconic-species,ecological,regulations,0.694067716767636,4
170,sense-of-place,iconic-species,social,none,0.7307969122,1
170,sense-of-place,iconic-species,ecological,integrity,0.828651,1
171,sense-of-place,iconic-species,social,none,0.335973524067,1
171,sense-of-place,iconic-species,ecological,regulations,0.282155246775323,4
171,sense-of-place,iconic-species,ecological,integrity,0.893297,1
172,sense-of-place,iconic-species,ecological,regulations,0.462318099235888,4
172,sense-of-place,iconic-species,social,none,0.432752504733,1
172,sense-of-place,iconic-species,ecological,integrity,0.871928,1
174,sense-of-place,iconic-species,ecological,integrity,0.859278,1
175,sense-of-place,iconic-species,ecological,integrity,0.978409,1
176,sense-of-place,iconic-species,ecological,integrity,0.77547,1
177,sense-of-place,iconic-species,ecological,integrity,0.820464,1
178,sense-of-place,iconic-species,ecological,integrity,0.815066,1
179,sense-of-place,iconic-species,ecological,integrity,0.821771,1
180,sense-of-place,iconic-species,ecological,integrity,0.840767,1
181,sense-of-place,iconic-species,ecological,integrity,0.84629,1
182,sense-of-place,iconic-species,ecological,integrity,0.809327,1
183,sense-of-place,iconic-species,ecological,integrity,0.854661,1
184,sense-of-place,iconic-species,ecological,integrity,0.861113,1
185,sense-of-place,iconic-species,ecological,integrity,0.859865,1
1,sense-of-place,lasting-special-places,ecological,regulations,0.999996013853617,2
1,sense-of-place,lasting-special-places,social,none,0.816606397061,1
2,sense-of-place,lasting-special-places,social,none,0.816606397061,1
2,sense-of-place,lasting-special-places,ecological,regulations,0.999996013853617,2
3,sense-of-place,lasting-special-places,social,none,0.364278916434,1
3,sense-of-place,lasting-special-places,ecological,regulations,0.521845688951416,2
4,sense-of-place,lasting-special-places,social,none,0.555728870933,1
4,sense-of-place,lasting-special-places,ecological,regulations,0.590909090909091,2
5,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
5,sense-of-place,lasting-special-places,social,none,0.4079143094,1
6,sense-of-place,lasting-special-places,social,none,0.556491874033,1
6,sense-of-place,lasting-special-places,ecological,regulations,0.829545454545455,2
7,sense-of-place,lasting-special-places,social,none,0.528745135967,1
7,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
8,sense-of-place,lasting-special-places,social,none,0.533441917167,1
8,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
9,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
9,sense-of-place,lasting-special-places,social,none,0.481153370267,1
10,sense-of-place,lasting-special-places,ecological,regulations,0.961321759311857,2
10,sense-of-place,lasting-special-places,social,none,0.6699275461,1
11,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
11,sense-of-place,lasting-special-places,social,none,0.403314800133,1
12,sense-of-place,lasting-special-places,ecological,regulations,1,2
12,sense-of-place,lasting-special-places,social,none,0.815557689467,1
13,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
13,sense-of-place,lasting-special-places,social,none,0.3590462575,1
14,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
14,sense-of-place,lasting-special-places,social,none,0.3552802112,1
15,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
15,sense-of-place,lasting-special-places,social,none,0.555096371733,1
16,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
16,sense-of-place,lasting-special-places,social,none,0.646242982933,1
17,sense-of-place,lasting-special-places,social,none,0.186555630833,1
17,sense-of-place,lasting-special-places,ecological,regulations,0.761363636363636,2
18,sense-of-place,lasting-special-places,social,none,0.3384069241,1
18,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
19,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
19,sense-of-place,lasting-special-places,social,none,0.454842883533,1
20,sense-of-place,lasting-special-places,ecological,regulations,0.829545454545455,2
20,sense-of-place,lasting-special-places,social,none,0.282602116933,1
21,sense-of-place,lasting-special-places,social,none,0.684932813433,1
21,sense-of-place,lasting-special-places,ecological,regulations,0.86283844120681,2
22,sense-of-place,lasting-special-places,social,none,0.5221624675,1
22,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
23,sense-of-place,lasting-special-places,social,none,0.655179626033,1
23,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
24,sense-of-place,lasting-special-places,social,none,0.369219420658,1
24,sense-of-place,lasting-special-places,ecological,regulations,0.903336339694207,2
25,sense-of-place,lasting-special-places,social,none,0.438580890033,1
25,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
26,sense-of-place,lasting-special-places,social,none,0.409511954033,1
26,sense-of-place,lasting-special-places,ecological,regulations,1,2
27,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
27,sense-of-place,lasting-special-places,social,none,0.458549364067,1
28,sense-of-place,lasting-special-places,social,none,0.387463895567,1
28,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
29,sense-of-place,lasting-special-places,social,none,0.345726269633,1
29,sense-of-place,lasting-special-places,ecological,regulations,1,2
30,sense-of-place,lasting-special-places,social,none,0.0492303823333,1
30,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
31,sense-of-place,lasting-special-places,ecological,regulations,0.738636363636364,2
31,sense-of-place,lasting-special-places,social,none,0.226209184467,1
32,sense-of-place,lasting-special-places,social,none,0.3983088031,1
32,sense-of-place,lasting-special-places,ecological,regulations,0.636363636363636,2
33,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
33,sense-of-place,lasting-special-places,social,none,0.250784448933,1
34,sense-of-place,lasting-special-places,social,none,0.573501596233,1
34,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
35,sense-of-place,lasting-special-places,social,none,0.192012810267,1
35,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
36,sense-of-place,lasting-special-places,social,none,0.441892775333,1
36,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
37,sense-of-place,lasting-special-places,social,none,0.543077514533,1
37,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
38,sense-of-place,lasting-special-places,social,none,0.5430914941,1
38,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
39,sense-of-place,lasting-special-places,social,none,0.268264391,1
39,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
40,sense-of-place,lasting-special-places,social,none,0.6027361303,1
40,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
41,sense-of-place,lasting-special-places,ecological,regulations,0.681818181818182,2
41,sense-of-place,lasting-special-places,social,none,0.5957836065,1
42,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
42,sense-of-place,lasting-special-places,social,none,0.757710279233,1
43,sense-of-place,lasting-special-places,ecological,regulations,0.8663643804389,2
43,sense-of-place,lasting-special-places,social,none,0.635297819766,1
44,sense-of-place,lasting-special-places,ecological,regulations,0.761363636363636,2
44,sense-of-place,lasting-special-places,social,none,0.490209304567,1
45,sense-of-place,lasting-special-places,social,none,0.4424465205,1
45,sense-of-place,lasting-special-places,ecological,regulations,1,2
46,sense-of-place,lasting-special-places,ecological,regulations,0.162169279614634,2
46,sense-of-place,lasting-special-places,social,none,0.306264365966,1
47,sense-of-place,lasting-special-places,social,none,0.325244284467,1
47,sense-of-place,lasting-special-places,ecological,regulations,0.875,2
48,sense-of-place,lasting-special-places,social,none,0.408933868567,1
48,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
49,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
49,sense-of-place,lasting-special-places,social,none,0.434624861433,1
50,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
50,sense-of-place,lasting-special-places,social,none,0.325487029533,1
51,sense-of-place,lasting-special-places,social,none,0.7379977621,1
51,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
52,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
52,sense-of-place,lasting-special-places,social,none,0.632954492333,1
53,sense-of-place,lasting-special-places,ecological,regulations,0.886363636363636,2
53,sense-of-place,lasting-special-places,social,none,0.7149119914,1
54,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
54,sense-of-place,lasting-special-places,social,none,0.5538542523,1
55,sense-of-place,lasting-special-places,ecological,regulations,0.761363636363636,2
55,sense-of-place,lasting-special-places,social,none,0.5441772435,1
56,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
56,sense-of-place,lasting-special-places,social,none,0.356298626533,1
57,sense-of-place,lasting-special-places,social,none,0.475177726733,1
57,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
58,sense-of-place,lasting-special-places,ecological,regulations,0.886363636363636,2
58,sense-of-place,lasting-special-places,social,none,0.390644000367,1
59,sense-of-place,lasting-special-places,social,none,0.495909829167,1
59,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
60,sense-of-place,lasting-special-places,social,none,0.319344114,1
60,sense-of-place,lasting-special-places,ecological,regulations,0.806818181818182,2
61,sense-of-place,lasting-special-places,ecological,regulations,1,2
61,sense-of-place,lasting-special-places,social,none,0.366128767067,1
62,sense-of-place,lasting-special-places,ecological,regulations,0.886363636363636,2
62,sense-of-place,lasting-special-places,social,none,0.5978959523,1
63,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
63,sense-of-place,lasting-special-places,social,none,0.599379958067,1
64,sense-of-place,lasting-special-places,social,none,0.706746311467,1
64,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
65,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
65,sense-of-place,lasting-special-places,social,none,0.475071900333,1
66,sense-of-place,lasting-special-places,ecological,regulations,0.738636363636364,2
66,sense-of-place,lasting-special-places,social,none,0.333564475867,1
67,sense-of-place,lasting-special-places,ecological,regulations,0.938396259255067,2
67,sense-of-place,lasting-special-places,social,none,0.78472786186,1
68,sense-of-place,lasting-special-places,ecological,regulations,0.938396259255067,2
68,sense-of-place,lasting-special-places,social,none,0.78472786186,1
69,sense-of-place,lasting-special-places,ecological,regulations,0.806818181818182,2
69,sense-of-place,lasting-special-places,social,none,0.348130338067,1
70,sense-of-place,lasting-special-places,social,none,0.321774677133,1
70,sense-of-place,lasting-special-places,ecological,regulations,0.840909090909091,2
71,sense-of-place,lasting-special-places,ecological,regulations,0.818181818181818,2
71,sense-of-place,lasting-special-places,social,none,0.319421610633,1
72,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
72,sense-of-place,lasting-special-places,social,none,0.452469771633,1
73,sense-of-place,lasting-special-places,social,none,0.287814192767,1
73,sense-of-place,lasting-special-places,ecological,regulations,0.636363636363636,2
74,sense-of-place,lasting-special-places,social,none,0.562655772533,1
74,sense-of-place,lasting-special-places,ecological,regulations,0.886363636363636,2
75,sense-of-place,lasting-special-places,social,none,0.555549617467,1
75,sense-of-place,lasting-special-places,ecological,regulations,0.727272727272727,2
76,sense-of-place,lasting-special-places,social,none,0.427365112567,1
76,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
77,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
77,sense-of-place,lasting-special-places,social,none,0.244572235767,1
78,sense-of-place,lasting-special-places,social,none,0.526651669833,1
78,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
79,sense-of-place,lasting-special-places,ecological,regulations,0.611236983036814,2
79,sense-of-place,lasting-special-places,social,none,0.570286176466,1
80,sense-of-place,lasting-special-places,social,none,0.6950950701,1
80,sense-of-place,lasting-special-places,ecological,regulations,0.761363636363636,2
81,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
81,sense-of-place,lasting-special-places,social,none,0.362331282967,1
82,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
82,sense-of-place,lasting-special-places,social,none,0.293649289933,1
83,sense-of-place,lasting-special-places,social,none,0.4417294742,1
83,sense-of-place,lasting-special-places,ecological,regulations,0.715909090909091,2
84,sense-of-place,lasting-special-places,ecological,regulations,0.311804943894143,2
84,sense-of-place,lasting-special-places,social,none,0.635852040952,1
85,sense-of-place,lasting-special-places,social,none,0.719829662908,1
85,sense-of-place,lasting-special-places,ecological,regulations,0.811804943894143,2
86,sense-of-place,lasting-special-places,social,none,0.682539496233,1
86,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
87,sense-of-place,lasting-special-places,social,none,0.657356191967,1
87,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
88,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
88,sense-of-place,lasting-special-places,social,none,0.686312804867,1
89,sense-of-place,lasting-special-places,ecological,regulations,0.886363636363636,2
89,sense-of-place,lasting-special-places,social,none,0.646966141667,1
90,sense-of-place,lasting-special-places,social,none,0.717413464433,1
90,sense-of-place,lasting-special-places,ecological,regulations,1,2
91,sense-of-place,lasting-special-places,social,none,0.578931349067,1
91,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
92,sense-of-place,lasting-special-places,social,none,0.540738687333,1
92,sense-of-place,lasting-special-places,ecological,regulations,0.636363636363636,2
93,sense-of-place,lasting-special-places,social,none,0.679242448433,1
93,sense-of-place,lasting-special-places,ecological,regulations,0.852272727272727,2
94,sense-of-place,lasting-special-places,social,none,0.656007354933,1
94,sense-of-place,lasting-special-places,ecological,regulations,0.811804943894143,2
95,sense-of-place,lasting-special-places,ecological,regulations,0.875,2
95,sense-of-place,lasting-special-places,social,none,0.534923413633,1
96,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
96,sense-of-place,lasting-special-places,social,none,0.6281465304,1
97,sense-of-place,lasting-special-places,social,none,0.365748307433,1
97,sense-of-place,lasting-special-places,ecological,regulations,0.715909090909091,2
98,sense-of-place,lasting-special-places,social,none,0.4222288331,1
98,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
99,sense-of-place,lasting-special-places,ecological,regulations,1,2
99,sense-of-place,lasting-special-places,social,none,0.385049224733,1
100,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
100,sense-of-place,lasting-special-places,social,none,0.4831941203,1
101,sense-of-place,lasting-special-places,social,none,0.470921956,1
101,sense-of-place,lasting-special-places,ecological,regulations,0.852272727272727,2
102,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
102,sense-of-place,lasting-special-places,social,none,0.382006267133,1
103,sense-of-place,lasting-special-places,social,none,0.3192274527,1
103,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
104,sense-of-place,lasting-special-places,ecological,regulations,0.613636363636364,2
104,sense-of-place,lasting-special-places,social,none,0.4384717005,1
105,sense-of-place,lasting-special-places,social,none,0.246011984933,1
105,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
106,sense-of-place,lasting-special-places,social,none,0.646465105533,1
106,sense-of-place,lasting-special-places,ecological,regulations,0.811804943894143,2
107,sense-of-place,lasting-special-places,social,none,0.800701610833,1
107,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
108,sense-of-place,lasting-special-places,social,none,0.557929791372,1
108,sense-of-place,lasting-special-places,ecological,regulations,0.830406420839414,2
109,sense-of-place,lasting-special-places,ecological,regulations,0.830406420839414,2
109,sense-of-place,lasting-special-places,social,none,0.557929791372,1
110,sense-of-place,lasting-special-places,social,none,0.570286176466,1
110,sense-of-place,lasting-special-places,ecological,regulations,0.111236983036814,2
111,sense-of-place,lasting-special-places,social,none,0.637456684527,1
111,sense-of-place,lasting-special-places,ecological,regulations,0.111236983036814,2
112,sense-of-place,lasting-special-places,social,none,0.5717954572,1
112,sense-of-place,lasting-special-places,ecological,regulations,0.875,2
113,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
113,sense-of-place,lasting-special-places,social,none,0.448356518833,1
114,sense-of-place,lasting-special-places,ecological,regulations,0.111236983036814,2
114,sense-of-place,lasting-special-places,social,none,0.570286176466,1
115,sense-of-place,lasting-special-places,ecological,regulations,0.999881336087889,2
115,sense-of-place,lasting-special-places,social,none,0.846776750135,1
116,sense-of-place,lasting-special-places,ecological,regulations,0.181818181818182,2
116,sense-of-place,lasting-special-places,social,none,0.732689881267,1
117,sense-of-place,lasting-special-places,social,none,0.483943516133,1
117,sense-of-place,lasting-special-places,ecological,regulations,0.75,2
118,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
118,sense-of-place,lasting-special-places,social,none,0.4901664376,1
119,sense-of-place,lasting-special-places,ecological,regulations,0.886363636363636,2
119,sense-of-place,lasting-special-places,social,none,0.4210690995,1
120,sense-of-place,lasting-special-places,social,none,0.482427988633,1
120,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
121,sense-of-place,lasting-special-places,ecological,regulations,0.84483515406601,2
121,sense-of-place,lasting-special-places,social,none,0.697006732833,1
122,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
122,sense-of-place,lasting-special-places,social,none,0.5267458302,1
123,sense-of-place,lasting-special-places,ecological,regulations,0.681818181818182,2
123,sense-of-place,lasting-special-places,social,none,0.425494550333,1
124,sense-of-place,lasting-special-places,ecological,regulations,0.636363636363636,2
124,sense-of-place,lasting-special-places,social,none,0.666151020267,1
125,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
125,sense-of-place,lasting-special-places,social,none,0.863508022133,1
126,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
126,sense-of-place,lasting-special-places,social,none,0.766035630009,1
127,sense-of-place,lasting-special-places,social,none,0.784447896767,1
127,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
128,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
128,sense-of-place,lasting-special-places,social,none,0.8250786229,1
129,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
129,sense-of-place,lasting-special-places,social,none,0.655871495733,1
130,sense-of-place,lasting-special-places,social,none,0.7425987845,1
130,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
131,sense-of-place,lasting-special-places,ecological,regulations,1,2
131,sense-of-place,lasting-special-places,social,none,0.762383126133,1
132,sense-of-place,lasting-special-places,social,none,0.790381404433,1
132,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
133,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
133,sense-of-place,lasting-special-places,social,none,0.6752006673,1
134,sense-of-place,lasting-special-places,social,none,0.7121151493,1
134,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
135,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
135,sense-of-place,lasting-special-places,social,none,0.614332724167,1
136,sense-of-place,lasting-special-places,social,none,0.761399710411,1
136,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
137,sense-of-place,lasting-special-places,ecological,regulations,0.3663643804389,2
137,sense-of-place,lasting-special-places,social,none,0.635297819766,1
138,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
138,sense-of-place,lasting-special-places,social,none,0.5867781746,1
139,sense-of-place,lasting-special-places,social,none,0.702634595733,1
139,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
140,sense-of-place,lasting-special-places,social,none,0.640030362033,1
140,sense-of-place,lasting-special-places,ecological,regulations,0.954545454545455,2
141,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
141,sense-of-place,lasting-special-places,social,none,0.6526736857,1
142,sense-of-place,lasting-special-places,social,none,0.259478085733,1
142,sense-of-place,lasting-special-places,ecological,regulations,0.738636363636364,2
143,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
143,sense-of-place,lasting-special-places,social,none,0.199753721333,1
144,sense-of-place,lasting-special-places,ecological,regulations,0.852272727272727,2
144,sense-of-place,lasting-special-places,social,none,0.299964357267,1
145,sense-of-place,lasting-special-places,social,none,0.2125297609,1
145,sense-of-place,lasting-special-places,ecological,regulations,0.863636363636364,2
146,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
146,sense-of-place,lasting-special-places,social,none,0.254363165367,1
147,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
147,sense-of-place,lasting-special-places,social,none,0.2656065838,1
148,sense-of-place,lasting-special-places,social,none,0.3359728824,1
148,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
149,sense-of-place,lasting-special-places,social,none,0.378274572567,1
149,sense-of-place,lasting-special-places,ecological,regulations,0.5,2
150,sense-of-place,lasting-special-places,ecological,regulations,0.738636363636364,2
150,sense-of-place,lasting-special-places,social,none,0.165588877967,1
151,sense-of-place,lasting-special-places,ecological,regulations,0.715909090909091,2
151,sense-of-place,lasting-special-places,social,none,0.305424873033,1
152,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
152,sense-of-place,lasting-special-places,social,none,0.442828114533,1
153,sense-of-place,lasting-special-places,social,none,0.457125592567,1
153,sense-of-place,lasting-special-places,ecological,regulations,1,2
154,sense-of-place,lasting-special-places,social,none,0.320880522167,1
154,sense-of-place,lasting-special-places,ecological,regulations,0.909090909090909,2
155,sense-of-place,lasting-special-places,ecological,regulations,0.659090909090909,2
155,sense-of-place,lasting-special-places,social,none,0.122642299067,1
156,sense-of-place,lasting-special-places,social,none,0.5475601776,1
156,sense-of-place,lasting-special-places,ecological,regulations,0.977272727272727,2
157,sense-of-place,lasting-special-places,ecological,regulations,0.931818181818182,2
157,sense-of-place,lasting-special-places,social,none,0.396807718567,1
158,sense-of-place,lasting-special-places,social,none,0.7882058287,1
158,sense-of-place,lasting-special-places,ecological,regulations,0.840909090909091,2
