iucn_sid,presence,origin,distribution_code,value,species,sciname,rgn_id,rgn_name
9461,Extant,Native,Native,NA,NA,Grampus griseus,163,United States
9461,Extant,Native,Native,NA,NA,Grampus griseus,173,Uruguay
9461,Extant,Native,Native,NA,NA,Grampus griseus,139,Venezuela
9461,Extant,Native,Native,NA,NA,Grampus griseus,207,Vietnam
9461,Extant,Native,Native,NA,NA,Grampus griseus,152,Samoa
9461,Extant,Native,Native,NA,NA,Grampus griseus,47,Yemen
9461,Extant,Native,Native,NA,NA,Grampus griseus,29,Mayotte
9461,Extant,Native,Native,NA,NA,Grampus griseus,102,South Africa
16378423,Extant,Native,Native,NA,NA,Grampus griseus,84,Algeria
16378423,Extant,Native,Native,NA,NA,Grampus griseus,182,Spain
16378423,Extant,Native,Native,NA,NA,Grampus griseus,179,France
16378423,Extant,Native,Native,NA,NA,Grampus griseus,80,Greece
16378423,Extant,Native,Native,NA,NA,Grampus griseus,79,Israel
16378423,Extant,Native,Native,NA,NA,Grampus griseus,184,Italy
16378423,Extant,Native,Native,NA,NA,Grampus griseus,185,Monaco
16378423,Extant,Native,Native,NA,NA,Grampus griseus,68,Malta
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,213,Antarctica
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,172,Argentina
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,16,Australia
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,171,Brazil
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,224,Chile
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,95,Falkland Islands
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,162,New Zealand
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,173,Uruguay
10708,Extant,Native,Native,NA,NA,Hyperoodon planifrons,102,South Africa
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,16,Australia
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,210,Japan
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,43,Kenya
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,28,Comoro Islands
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,40,Sri Lanka
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,39,Maldives
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,135,Mexico
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,206,Malaysia
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,5,New Caledonia
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,15,Philippines
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,50,Saudi Arabia
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,44,Somalia
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,14,Taiwan
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,163,United States
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,29,Mayotte
40635,Extant,Native,Native,NA,NA,Indopacetus pacificus,102,South Africa
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,16,Australia
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,209,China
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,18,Fiji
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,216,Indonesia
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,203,India
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,191,Iran
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,210,Japan
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,43,Kenya
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,21,North Korea
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,20,South Korea
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,40,Sri Lanka
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,42,Madagascar
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,37,Mauritius
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,39,Maldives
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,206,Malaysia
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,41,Mozambique
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,5,New Caledonia
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,162,New Zealand
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,48,Oman
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,53,Pakistan
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,73,Russia
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,44,Somalia
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,14,Taiwan
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,207,Vietnam
161750,Extant,Native,Native,NA,NA,Isurus oxyrinchus,102,South Africa
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,120,Antigua and Barbuda
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,118,Anguilla
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,82,Albania
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,200,Angola
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,172,Argentina
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,16,Australia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,124,Barbados
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,204,Bangladesh
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,99,Benin
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,108,Bermuda
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,247,Brunei
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,245,Bonaire
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,248,Saba
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,249,Sint Eustatius
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,171,Brazil
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,110,Bahamas
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,164,Belize
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,218,Canada
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,100,Republique du Congo
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,195,Ivory Coast
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,153,Cook Islands
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,224,Chile
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,197,Cameroon
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,209,China
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,132,Colombia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,130,Costa Rica
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,112,Cuba
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,56,Cape Verde
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,244,Curacao
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,81,Cyprus
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,123,Dominica
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,115,Dominican Republic
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,84,Algeria
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,137,Ecuador
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,214,Egypt
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,63,Western Sahara
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,45,Eritrea
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,182,Spain
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,18,Fiji
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,9,Micronesia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,179,France
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,198,Gabon
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,180,United Kingdom
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,125,Grenada
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,169,French Guiana
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,106,Ghana
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,60,Gibraltar
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,65,Gambia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,194,Guinea
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,140,Guadeloupe and Martinique
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,104,Equatorial Guinea
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,80,Greece
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,136,Guatemala
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,193,Guinea Bissau
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,167,Guyana
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,133,Honduras
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,187,Croatia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,114,Haiti
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,216,Indonesia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,181,Ireland
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,79,Israel
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,203,India
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,191,Iran
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,184,Italy
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,166,Jamaica
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,210,Japan
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,43,Kenya
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,24,Cambodia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,212,Kiribati
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,119,Saint Kitts and Nevis
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,21,North Korea
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,20,South Korea
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,113,Cayman Islands
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,122,Saint Lucia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,40,Sri Lanka
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,97,Liberia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,67,Libya
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,62,Morocco
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,186,Montenegro
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,221,Northern Saint-Martin
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,42,Madagascar
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,11,Marshall Islands
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,205,Myanmar
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,209,China
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,13,Northern Mariana Islands and Guam
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,140,Guadeloupe and Martinique
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,64,Mauritania
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,121,Montserrat
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,68,Malta
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,37,Mauritius
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,39,Maldives
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,135,Mexico
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,206,Malaysia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,41,Mozambique
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,101,Namibia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,5,New Caledonia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,196,Nigeria
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,131,Nicaragua
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,223,Norway
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,10,Nauru
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,162,New Zealand
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,48,Oman
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,129,Panama
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,138,Peru
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,147,French Polynesia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,17,Papua New Guinea
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,15,Philippines
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,53,Pakistan
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,146,Pitcairn
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,116,Puerto Rico and Virgin Islands of the United States
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,183,Portugal
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,8,Palau
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,73,Russia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,50,Saudi Arabia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,7,Solomon Islands
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,49,Sudan
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,208,Singapore
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,96,Sierra Leone
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,66,Senegal
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,44,Somalia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,168,Suriname
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,134,El Salvador
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,220,Sint Maarten
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,111,Turks and Caicos Islands
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,25,Thailand
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,231,East Timor
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,61,Tunisia
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,155,Tonga
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,76,Turkey
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,126,Trinidad and Tobago
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,19,Tuvalu
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,14,Taiwan
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,202,Tanzania
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,163,United States
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,173,Uruguay
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,127,Saint Vincent and the Grenadines
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,139,Venezuela
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,117,British Virgin Islands
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,116,Puerto Rico and Virgin Islands of the United States
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,207,Vietnam
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,6,Vanuatu
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,152,Samoa
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,47,Yemen
39341,Extant,Native,Native,NA,NA,Isurus oxyrinchus,102,South Africa
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,224,Chile
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,130,Costa Rica
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,137,Ecuador
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,136,Guatemala
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,133,Honduras
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,135,Mexico
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,131,Nicaragua
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,138,Peru
161751,Extant,Native,Native,NA,NA,Isurus oxyrinchus,163,United States
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,120,Antigua and Barbuda
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,118,Anguilla
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,172,Argentina
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,250,Aruba
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,124,Barbados
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,140,Guadeloupe and Martinique
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,108,Bermuda
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,245,Bonaire
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,248,Saba
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,249,Sint Eustatius
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,171,Brazil
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,110,Bahamas
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,164,Belize
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,218,Canada
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,195,Ivory Coast
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,132,Colombia
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,130,Costa Rica
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,112,Cuba
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,244,Curacao
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,123,Dominica
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,115,Dominican Republic
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,63,Western Sahara
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,179,France
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,180,United Kingdom
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,169,French Guiana
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,106,Ghana
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,60,Gibraltar
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,65,Gambia
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,194,Guinea
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,140,Guadeloupe and Martinique
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,193,Guinea Bissau
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,167,Guyana
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,133,Honduras
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,114,Haiti
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,181,Ireland
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,166,Jamaica
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,119,Saint Kitts and Nevis
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,113,Cayman Islands
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,122,Saint Lucia
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,62,Morocco
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,221,Northern Saint-Martin
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,140,Guadeloupe and Martinique
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,64,Mauritania
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,121,Montserrat
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,135,Mexico
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,101,Namibia
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,131,Nicaragua
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,223,Norway
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,129,Panama
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,219,Saint Pierre and Miquelon
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,116,Puerto Rico and Virgin Islands of the United States
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,183,Portugal
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,96,Sierra Leone
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,66,Senegal
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,168,Suriname
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,220,Sint Maarten
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,111,Turks and Caicos Islands
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,126,Trinidad and Tobago
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,163,United States
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,173,Uruguay
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,127,Saint Vincent and the Grenadines
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,139,Venezuela
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,117,British Virgin Islands
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,116,Puerto Rico and Virgin Islands of the United States
161749,Extant,Native,Native,NA,NA,Isurus oxyrinchus,102,South Africa
60225,Extant,Native,Native,NA,NA,Isurus paucus,16,Australia
60225,Extant,Native,Native,NA,NA,Isurus paucus,171,Brazil
60225,Extant,Native,Native,NA,NA,Isurus paucus,112,Cuba
60225,Extant,Native,Native,NA,NA,Isurus paucus,63,Western Sahara
60225,Extant,Native,Native,NA,NA,Isurus paucus,182,Spain
60225,Extant,Native,Native,NA,NA,Isurus paucus,9,Micronesia
60225,Extant,Native,Native,NA,NA,Isurus paucus,106,Ghana
60225,Extant,Native,Native,NA,NA,Isurus paucus,193,Guinea Bissau
60225,Extant,Native,Native,NA,NA,Isurus paucus,210,Japan
60225,Extant,Native,Native,NA,NA,Isurus paucus,97,Liberia
60225,Extant,Native,Native,NA,NA,Isurus paucus,62,Morocco
60225,Extant,Native,Native,NA,NA,Isurus paucus,42,Madagascar
60225,Extant,Native,Native,NA,NA,Isurus paucus,64,Mauritania
60225,Extant,Native,Native,NA,NA,Isurus paucus,10,Nauru
60225,Extant,Native,Native,NA,NA,Isurus paucus,183,Portugal
60225,Extant,Native,Native,NA,NA,Isurus paucus,7,Solomon Islands
60225,Extant,Native,Native,NA,NA,Isurus paucus,14,Taiwan
60225,Extant,Native,Native,NA,NA,Isurus paucus,163,United States
11047,Extant,Native,Native,NA,NA,Kogia breviceps,54,United Arab Emirates
11047,Extant,Native,Native,NA,NA,Kogia breviceps,120,Antigua and Barbuda
11047,Extant,Native,Native,NA,NA,Kogia breviceps,118,Anguilla
11047,Extant,Native,Native,NA,NA,Kogia breviceps,200,Angola
11047,Extant,Native,Native,NA,NA,Kogia breviceps,172,Argentina
11047,Extant,Native,Native,NA,NA,Kogia breviceps,151,American Samoa
11047,Extant,Native,Native,NA,NA,Kogia breviceps,16,Australia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,250,Aruba
11047,Extant,Native,Native,NA,NA,Kogia breviceps,124,Barbados
11047,Extant,Native,Native,NA,NA,Kogia breviceps,204,Bangladesh
11047,Extant,Native,Native,NA,NA,Kogia breviceps,59,Belgium
11047,Extant,Native,Native,NA,NA,Kogia breviceps,99,Benin
11047,Extant,Native,Native,NA,NA,Kogia breviceps,108,Bermuda
11047,Extant,Native,Native,NA,NA,Kogia breviceps,247,Brunei
11047,Extant,Native,Native,NA,NA,Kogia breviceps,245,Bonaire
11047,Extant,Native,Native,NA,NA,Kogia breviceps,248,Saba
11047,Extant,Native,Native,NA,NA,Kogia breviceps,249,Sint Eustatius
11047,Extant,Native,Native,NA,NA,Kogia breviceps,171,Brazil
11047,Extant,Native,Native,NA,NA,Kogia breviceps,110,Bahamas
11047,Extant,Native,Native,NA,NA,Kogia breviceps,164,Belize
11047,Extant,Native,Native,NA,NA,Kogia breviceps,218,Canada
11047,Extant,Native,Native,NA,NA,Kogia breviceps,1,Cocos Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,199,Democratic Republic of the Congo
11047,Extant,Native,Native,NA,NA,Kogia breviceps,100,Republique du Congo
11047,Extant,Native,Native,NA,NA,Kogia breviceps,195,Ivory Coast
11047,Extant,Native,Native,NA,NA,Kogia breviceps,153,Cook Islands
11047,Extant,Native,Native,NA,NA,Kogia breviceps,224,Chile
11047,Extant,Native,Native,NA,NA,Kogia breviceps,197,Cameroon
11047,Extant,Native,Native,NA,NA,Kogia breviceps,209,China
11047,Extant,Native,Native,NA,NA,Kogia breviceps,132,Colombia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,130,Costa Rica
11047,Extant,Native,Native,NA,NA,Kogia breviceps,112,Cuba
11047,Extant,Native,Native,NA,NA,Kogia breviceps,56,Cape Verde
11047,Extant,Native,Native,NA,NA,Kogia breviceps,244,Curacao
11047,Extant,Native,Native,NA,NA,Kogia breviceps,2,Christmas Island
11047,Extant,Native,Native,NA,NA,Kogia breviceps,176,Germany
11047,Extant,Native,Native,NA,NA,Kogia breviceps,46,Djibouti
11047,Extant,Native,Native,NA,NA,Kogia breviceps,175,Denmark
11047,Extant,Native,Native,NA,NA,Kogia breviceps,123,Dominica
11047,Extant,Native,Native,NA,NA,Kogia breviceps,115,Dominican Republic
11047,Extant,Native,Native,NA,NA,Kogia breviceps,137,Ecuador
11047,Extant,Native,Native,NA,NA,Kogia breviceps,63,Western Sahara
11047,Extant,Native,Native,NA,NA,Kogia breviceps,182,Spain
11047,Extant,Native,Native,NA,NA,Kogia breviceps,18,Fiji
11047,Extant,Native,Native,NA,NA,Kogia breviceps,9,Micronesia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,179,France
11047,Extant,Native,Native,NA,NA,Kogia breviceps,198,Gabon
11047,Extant,Native,Native,NA,NA,Kogia breviceps,180,United Kingdom
11047,Extant,Native,Native,NA,NA,Kogia breviceps,125,Grenada
11047,Extant,Native,Native,NA,NA,Kogia breviceps,169,French Guiana
11047,Extant,Native,Native,NA,NA,Kogia breviceps,228,Guernsey
11047,Extant,Native,Native,NA,NA,Kogia breviceps,106,Ghana
11047,Extant,Native,Native,NA,NA,Kogia breviceps,60,Gibraltar
11047,Extant,Native,Native,NA,NA,Kogia breviceps,65,Gambia
11047,Extant,Native,Native,NA,NA,Kogia breviceps,194,Guinea
11047,Extant,Native,Native,NA,NA,Kogia breviceps,140,Guadeloupe and Martinique
11047,Extant,Native,Native,NA,NA,Kogia breviceps,104,Equatorial Guinea
11047,Extant,Native,Native,NA,NA,Kogia breviceps,136,Guatemala
11047,Extant,Native,Native,NA,NA,Kogia breviceps,13,Northern Mariana Islands and Guam
11047,Extant,Native,Native,NA,NA,Kogia breviceps,193,Guinea Bissau
11047,Extant,Native,Native,NA,NA,Kogia breviceps,167,Guyana
11047,Extant,Native,Native,NA,NA,Kogia breviceps,209,China
11047,Extant,Native,Native,NA,NA,Kogia breviceps,133,Honduras
