"season.year","ASD","ASD2","ScientificName","SpeciesCode","EnglishName","Class","Tax_Lev","totC_old","corr.Catch","corr.Catch2"
2006,"481","48","Euphausia superba","KRI","Antarctic Krill","C",6,88833554,88833554,88833.554
2006,"481","48","Notolepis spp","NOE","Grinners","F",5,970,970,0.97
2006,"481","48","Notothenia rossii","NOR","Marbled rockcod","F",6,1100,1100,1.1
2006,"481","48","Nototheniops nybelini","NNY","Rockcod","F",6,7610,7610,7.61
2006,"481","48","Pleuragramma antarcticum","ANS","Antarctic silverfish","F",6,14170,14170,14.17
2006,"481","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,3400,3400,3.4
2006,"481  ","48","Aethotaxis mitopteryx","AEM","Longfin icedevil","F",6,0.21,0.21,0.00021
2006,"481  ","48","Artedidraco skottsbergi","ADK","Plunderfish","F",6,0.028,0.028,2.8e-05
2006,"481  ","48","Bathylagus antarcticus","BAA","deepsea smelt","F",6,0.029,0.029,2.9e-05
2006,"481  ","48","Bathyraja eatonii","BEA","Eaton's Skate","F",6,15.925,15.925,0.015925
2006,"481  ","48","Bathyraja maccaini","BAM","McCain's skate","F",6,89.299,89.299,0.089299
2006,"481  ","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,8.844,8.844,0.008844
2006,"481  ","48","Chaenodraco wilsoni","WIC","Spiny icefish","F",6,78.421,78.421,0.078421
2006,"481  ","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,4.613,4.613,0.004613
2006,"481  ","48","Chionodraco rastrospinosus","KIF","Ocellated icefish","F",6,290.116,290.116,0.290116
2006,"481  ","48","Cryodraco antarcticus","FIC","Long-fingered Icefish","F",6,78.125,78.125,0.078125
2006,"481  ","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,19.914,19.914,0.019914
2006,"481  ","48","Electrona antarctica","ELN","","F",6,0.446,0.446,0.000446
2006,"481  ","48","Gerlachea australis","GEA","Dragonfish spp.","F",6,0.083,0.083,8.3e-05
2006,"481  ","48","Gymnodraco acuticeps","GYA","Antarctic dragonfish","F",6,9.863,9.863,0.009863
2006,"481  ","48","Gymnoscopelus braueri","GYR","Lanternfish","F",6,0.107,0.107,0.000107
2006,"481  ","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,9.523,9.523,0.009523
2006,"481  ","48","Gymnoscopelus opisthopterus","GYO","Lanternfish","F",6,0.038,0.038,3.8e-05
2006,"481  ","48","Krefftichthys anderssoni","KRA","Lanternfish spp.","F",6,0.003,0.003,3e-06
2006,"481  ","48","Magnisudis prionosa","MAP","Southern barracudina","F",6,1.21,1.21,0.00121
2006,"481  ","48","Neopagetopsis ionah","JIC","Crocodile icefishes","F",6,7.054,7.054,0.007054
2006,"481  ","48","Notothenia coriiceps","NOC","Black rockcod","F",6,125.576,125.576,0.125576
2006,"481  ","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,718.803,718.803,0.718803
2006,"481  ","48","Notothenia rossii","NOR","Marbled rockcod","F",6,4.966,4.966,0.004966
2006,"481  ","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,43.295,43.295,0.043295
2006,"481  ","48","Nototheniops larseni","NOL","Painted rockcod","F",6,9.391,9.391,0.009391
2006,"481  ","48","Nototheniops nudifrons","NOD","Yellowfin rockcod","F",6,8.663,8.663,0.008663
2006,"481  ","48","Ophthalmolycus amberensis","LYA","Eelpout","F",6,1.951,1.951,0.001951
2006,"481  ","48","Pachycara brachycephalum","PHB","Eelpout","F",6,3.813,3.813,0.003813
2006,"481  ","48","Pagetopsis macropterus","PMA","Icefish spp.","F",6,5.944,5.944,0.005944
2006,"481  ","48","Pagothenia hansoni","TRH","Striped rockcod","F",6,5.587,5.587,0.005587
2006,"481  ","48","Parachaenichthys charcoti","PCH","Antarctic dragonfishes","F",6,10.103,10.103,0.010103
2006,"481  ","48","Platax spp","BAT","Batfishes","F",5,2.239,2.239,0.002239
2006,"481  ","48","Pleuragramma antarcticum","ANS","Antarctic silverfish","F",6,30.298,30.298,0.030298
2006,"481  ","48","Pogonophryne marmorata","PGM","Marbled plunderfish","F",6,0.587,0.587,0.000587
2006,"481  ","48","Racovitzia glacialis","RGG","Dragonfish spp.","F",6,0.198,0.198,0.000198
2006,"481  ","48","Trematomus bernacchii","TMH","Emerald rockcod","F",6,6.79,6.79,0.00679
2006,"481  ","48","Trematomus eulepidotus","TRL","Antarctic rockcod","F",6,156.647,156.647,0.156647
2006,"481  ","48","Trematomus loennbergii","TLO","Scaly rockcod","F",6,0.257,0.257,0.000257
2006,"481  ","48","Trematomus newnesi","TRW","Dusky rockcod","F",6,159.544,159.544,0.159544
2006,"481  ","48","Trematomus pennellii","PTC","Sharp-spined rockcod","F",6,4.413,4.413,0.004413
2006,"481  ","48","Trematomus scotti","TRM","Rockcod","F",6,0.493,0.493,0.000493
2006,"481  ","48","Trematomus tokarevi","TTK","rockcod","F",6,4.211,4.211,0.004211
2006,"482","48","Euphausia superba","KRI","Antarctic Krill","C",6,3102070,3102070,3102.07
2006,"483","48","Antimora rostrata","ANT","Blue antimora","F",6,33241.49,33220.14,33.22014
2006,"483","48","Caelorinchus spp","CWX","","F",5,3011,3011,3.011
2006,"483","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,63,62.96,0.06296
2006,"483","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,2169061,2168736.32,2168.73632
2006,"483","48","Channichthyidae","ICX","Crocodile icefishes nei","F",4,503.05,503.05,0.50305
2006,"483","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,3535181.2,3532652.02,3532.65202
2006,"483","48","Euphausia superba","KRI","Antarctic Krill","C",6,14613239,14601931.7,14601.9317
2006,"483","48","Lithodidae","KCX","Crab spp.","C",4,1200.46,1199.72,1.19972
2006,"483","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,131939.95,131939.95,131.93995
2006,"483","48","Notothenia rossii","NOR","Marbled rockcod","F",6,1197,1195.78,1.19578
2006,"483","48","Pseudochaenichthys georgianus","SGI","South Georgia icefish","F",6,5513.9,5508.82,5.50882
2006,"483","48","Rajiformes","SRX","Skates and rays","F",3,7255.64,7250.94,7.25094
2006,"484","48","Antimora rostrata","ANT","Blue antimora","F",6,64.62,64.62,0.06462
2006,"484","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,18345.98,18345.98,18.34598
2006,"484","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,433.3,433.3,0.4333
2006,"484","48","Lithodidae","KCX","Crab spp.","C",4,8.8,8.8,0.0088
2006,"484","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,4902.1,4902.1,4.9021
2006,"484","48","Muraenolepis spp","MRL","Moray cods","F",5,0.64,0.64,0.00064
2006,"484","48","Notothenia rossii","NOR","Marbled rockcod","F",6,29.2,29.2,0.0292
2006,"484","48","Nototheniidae","NOX","Antarctic Rockcods","F",4,9.79,9.79,0.00979
2006,"484","48","Rajiformes","SRX","Skates and rays","F",3,1193.12,1193.12,1.19312
2006,"486","48","Antimora rostrata","ANT","Blue antimora","F",6,2727.9,2727.7,2.7277
2006,"486","48","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,99668.4,99668.4,99.6684
2006,"486","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,63049.1,63049.1,63.0491
2006,"486","48","Lithodidae","KCX","Crab spp.","C",4,133,133,0.133
2006,"486","48","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,9897.9,9897.9,9.8979
2006,"486","48","Muraenolepis spp","MRL","Moray cods","F",5,2,2,0.002
2006,"486","48","Notothenia kempi","NOK","Striped-eyed rockcod","F",6,2.64,2.64,0.00264
2006,"5841","58","Antimora rostrata","ANT","Blue antimora","F",6,6,6,0.006
2006,"5841","58","Artedidraco spp","ART","","F",5,25.1,25.1,0.0251
2006,"5841","58","Bathyraja spp","BHY","Bathyraja rays nei","F",5,8,8,0.008
2006,"5841","58","Cephalopoda","CEP","Cephalopods","C",2,0.5,0.5,5e-04
2006,"5841","58","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,259.4,259.4,0.2594
2006,"5841","58","Channichthyidae","ICX","Crocodile icefishes nei","F",4,115.4,115.4,0.1154
2006,"5841","58","Dacodraco hunteri","DAH","Icefish spp.","F",6,24.3,24.3,0.0243
2006,"5841","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,421096,421096,421.096
2006,"5841","58","Liparididae","LIZ","Snailfish","F",4,1,1,0.001
2006,"5841","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,15178.5,15178.5,15.1785
2006,"5841","58","Macrourus whitsoni","WGR","","F",6,258.13,258.13,0.25813
2006,"5841","58","Muraenolepis spp","MRL","Moray cods","F",5,111.9,111.9,0.1119
2006,"5841","58","Rajiformes","SRX","Skates and rays","F",3,7.4,7.4,0.0074
2006,"5842","58","Artedidraco spp","ART","","F",5,51.3,51.3,0.0513
2006,"5842","58","Cephalopoda","CEP","Cephalopods","C",2,7.5,7.5,0.0075
2006,"5842","58","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,292.3,292.3,0.2923
2006,"5842","58","Channichthyidae","ICX","Crocodile icefishes nei","F",4,60.1,60.1,0.0601
2006,"5842","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,16.5,16.5,0.0165
2006,"5842","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,163486.6,163486.6,163.4866
2006,"5842","58","Lampris immaculatus","LAI","Moonfish","F",6,25,25,0.025
2006,"5842","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,4490.9,4490.9,4.4909
2006,"5842","58","Muraenolepis spp","MRL","Moray cods","F",5,347,347,0.347
2006,"5842","58","Nototheniidae","NOX","Antarctic Rockcods","F",4,2.1,2.1,0.0021
2006,"5842","58","Octopodidae","OCT","Octopus spp.","C",4,4.5,4.5,0.0045
2006,"5842","58","Rajiformes","SRX","Skates and rays","F",3,8.5,8.5,0.0085
2006,"5843a","58","Antimora rostrata","ANT","Blue antimora","F",6,1188.4,1188.4,1.1884
2006,"5843a","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,88086.25,88086.25,88.08625
2006,"5843a","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,598.04,598.04,0.59804
2006,"5843a","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,746.9,746.9,0.7469
2006,"5843a","58","Rajiformes","SRX","Skates and rays","F",3,7144.5,7144.5,7.1445
2006,"5843b","58","Antimora rostrata","ANT","Blue antimora","F",6,54.5,54.5,0.0545
2006,"5843b","58","Bathyraja murrayi","BMU","Murray's skate","F",6,109.5,109.5,0.1095
2006,"5843b","58","Channichthyidae","ICX","Crocodile icefishes nei","F",4,1.7,1.7,0.0017
2006,"5843b","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,43894.71,43894.71,43.89471
2006,"5843b","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,316667.99,316667.99,316.66799
2006,"5843b","58","Lithodidae","KCX","Crab spp.","C",4,1,1,0.001
2006,"5843b","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,8115.05,8115.05,8.11505
2006,"5843b","58","Raja georgiana","SRR","","F",6,0.8,0.8,8e-04
2006,"5843b","58","Raja spp","RAJ","Rays and skates nei","F",5,24,24,0.024
2006,"5843b","58","Rajiformes","SRX","Skates and rays","F",3,928.8,928.8,0.9288
2006,"5851","58","Antimora rostrata","ANT","Blue antimora","F",6,30382.9,30357.51,30.35751
2006,"5851","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,5155950.57011,5150368.51011,5150.36851011
2006,"5851","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,521000.5974112,521000.5974112,521.0005974112
2006,"5851","58","Rajiformes","SRX","Skates and rays","F",3,328615.5554484,328318.4854484,328.3184854484
2006,"5852","58","Antimora rostrata","ANT","Blue antimora","F",6,354.29,353.58,0.35358
2006,"5852","58","Bathyraja eatonii","BEA","Eaton's Skate","F",6,471.1,470.63,0.47063
2006,"5852","58","Bathyraja irrasa","BYR","Kerguelen sandpaper skate","F",6,7803.93,7796.13,7.79613
2006,"5852","58","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,659882.305694829,659222.865694829,659.222865694829
2006,"5852","58","Channichthyidae","ICX","Crocodile icefishes nei","F",4,0.5,0.499500454396708,0.000499500454396708
2006,"5852","58","Channichthys rhinoceratus","LIC","Unicorn icefish","F",6,32544.919994137,32512.379994137,32.512379994137
2006,"5852","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,2528205.49003106,2525679.78003106,2525.67978003106
2006,"5852","58","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,58.72,58.72,0.05872
2006,"5852","58","Etmopterus granulosus","ETM","Lucifer Shark","F",6,47.07,47.03,0.04703
2006,"5852","58","Macrourus carinatus","MCC","Ridge-scaled rattail","F",6,17380.38,17380.38,17.38038
2006,"5852","58","Macrourus holotrachys","MCH","Bigeye grenadier","F",6,17.89,17.89,0.01789
2006,"5852","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,9123.42,9123.42,9.12342
2006,"5852","58","Macrourus whitsoni","WGR","","F",6,728.74,728.74,0.72874
2006,"5852","58","Muraenolepis spp","MRL","Moray cods","F",5,1.38,1.38,0.00138
2006,"5852","58","Notothenia squamifrons","NOS","Grey rockcod","F",6,4957.89,4957.89,4.95789
2006,"5852","58","Nototheniidae","NOX","Antarctic Rockcods","F",4,71.74,71.67,0.07167
2006,"5852","58","Octopodidae","OCT","Octopus spp.","C",4,52.24,52.24,0.05224
2006,"5852","58","Paralomis aculeata","KCU","Red stone crab","C",6,6.67,6.66333797075358,0.00666333797075358
2006,"5852","58","Rajiformes","SRX","Skates and rays","F",3,8293.85,8282.11,8.28211
2006,"5852","58","Somniosus pacificus","SON","Pacific Sleeper Shark","F",6,1.11,1.11,0.00111
2006,"586","58","Antimora rostrata","ANT","Blue antimora","F",6,77750.5,77699.25,77.69925
2006,"586","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,801223.39628,800644.38628,800.64438628
2006,"586","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,71319.5363245,71319.5363245,71.3195363245
2006,"586","58","Rajiformes","SRX","Skates and rays","F",3,31553.9551713,31527.0351713,31.5270351713
2006,"587","58","Antimora rostrata","ANT","Blue antimora","F",6,405,401.88,0.40188
2006,"587","58","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,123702.9,123477.21,123.47721
2006,"587","58","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,8191,8191,8.191
2006,"881","88","Antimora rostrata","ANT","Blue antimora","F",6,1523.5,1523.5,1.5235
2006,"881","88","Artedidraconidae","PLF","Barbeled plunderfishes nei","F",4,0.51,0.51,0.00051
2006,"881","88","Bathyraja eatonii","BEA","Eaton's Skate","F",6,215.9,215.9,0.2159
2006,"881","88","Bathyraja spp","BHY","Bathyraja rays nei","F",5,46.5,46.5,0.0465
2006,"881","88","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,121.5,121.5,0.1215
2006,"881","88","Channichthyidae","ICX","Crocodile icefishes nei","F",4,3306.645,3306.645,3.306645
2006,"881","88","Cryodraco spp","YDB","","F",5,410.5,410.5,0.4105
2006,"881","88","Dissostichus eleginoides","TOP","Patagonian toothfish","F",6,1293.72,1293.72,1.29372
2006,"881","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,2968190.287,2968190.287,2968.190287
2006,"881","88","Lepidion spp","LEV","Lepidion codlings nei","F",5,22.5,22.5,0.0225
2006,"881","88","Lithodidae","KCX","Crab spp.","C",4,5.01,5.01,0.00501
2006,"881","88","Macrourus holotrachys","MCH","Bigeye grenadier","F",6,18.5,18.5,0.0185
2006,"881","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,84511.6,84511.6,84.5116
2006,"881","88","Macrourus whitsoni","WGR","","F",6,66240.7,66240.7,66.2407
2006,"881","88","Moridae","MOR","Moras cods nei","F",4,29,29,0.029
2006,"881","88","Muraenolepis microps","MOY","Smalleye moray cod","F",6,214.47,214.47,0.21447
2006,"881","88","Muraenolepis spp","MRL","Moray cods","F",5,4836.689,4836.689,4.836689
2006,"881","88","Nototheniidae","NOX","Antarctic Rockcods","F",4,98.26,98.26,0.09826
2006,"881","88","Octopodidae","OCT","Octopus spp.","C",4,7.85,7.85,0.00785
2006,"881","88","Osteichthyes","MZZ","Unidentified saltwater bony fish","F",2,180,180,0.18
2006,"881","88","Pogonophryne permitini","PGR","Plunderfish","F",6,3.15,3.15,0.00315
2006,"881","88","Raja georgiana","SRR","","F",6,878.164,878.164,0.878164
2006,"881","88","Raja spp","RAJ","Rays and skates nei","F",5,50,50,0.05
2006,"881","88","Rajiformes","SRX","Skates and rays","F",3,3209.01,3209.01,3.20901
2006,"882","88","Antimora rostrata","ANT","Blue antimora","F",6,1044.93,1044.93,1.04493
2006,"882","88","Bathyraja eatonii","BEA","Eaton's Skate","F",6,8,8,0.008
2006,"882","88","Channichthyidae","ICX","Crocodile icefishes nei","F",4,1110.98,1110.98,1.11098
2006,"882","88","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,513639.8,513639.8,513.6398
2006,"882","88","Lithodidae","KCX","Crab spp.","C",4,12.63,12.63,0.01263
2006,"882","88","Macrourus spp","GRV","Rat tails, Grenadiers","F",5,18427.1,18427.1,18.4271
2006,"882","88","Macrourus whitsoni","WGR","","F",6,15089.1,15089.1,15.0891
2006,"882","88","Muraenolepis spp","MRL","Moray cods","F",5,765.15,765.15,0.76515
2006,"882","88","Nototheniidae","NOX","Antarctic Rockcods","F",4,67.8,67.8,0.0678
2006,"882","88","Raja georgiana","SRR","","F",6,49.47,49.47,0.04947
2007,"481","48","Euphausia superba","KRI","Antarctic Krill","C",6,18418647,18418647,18418.647
2007,"481  ","48","Aethotaxis mitopteryx","AEM","Longfin icedevil","F",6,1.43,1.43,0.00143
2007,"481  ","48","Akarotaxis nudiceps","AKN","","F",6,0.002,0.002,2e-06
2007,"481  ","48","Anotopterus pharao","ANH","Daggertooth","F",6,0.607,0.607,0.000607
2007,"481  ","48","Artedidraco skottsbergi","ADK","Plunderfish","F",6,0.299,0.299,0.000299
2007,"481  ","48","Bathyraja maccaini","BAM","McCain's skate","F",6,95.843,95.843,0.095843
2007,"481  ","48","Bathyraja spp","BHY","Bathyraja rays nei","F",5,21.254,21.254,0.021254
2007,"481  ","48","Chaenocephalus aceratus","SSI","Blackfin icefish","F",6,242.163,242.163,0.242163
2007,"481  ","48","Chaenodraco wilsoni","WIC","Spiny icefish","F",6,46.812,46.812,0.046812
2007,"481  ","48","Champsocephalus gunnari","ANI","Mackerel icefish","F",6,758.015,758.015,0.758015
2007,"481  ","48","Chionodraco myersi","MIC","Myers' icefish","F",6,0.19,0.19,0.00019
2007,"481  ","48","Chionodraco rastrospinosus","KIF","Ocellated icefish","F",6,281.653,281.653,0.281653
2007,"481  ","48","Cryodraco antarcticus","FIC","Long-fingered Icefish","F",6,51.579,51.579,0.051579
2007,"481  ","48","Dissostichus mawsoni","TOA","Antarctic toothfish","F",6,33.934,33.934,0.033934
2007,"481  ","48","Electrona antarctica","ELN","","F",6,1.795,1.795,0.001795
2007,"481  ","48","Electrona carlsbergi","ELC","Lanternfish","F",6,0.816,0.816,0.000816
2007,"481  ","48","Gerlachea australis","GEA","Dragonfish spp.","F",6,0.243,0.243,0.000243
2007,"481  ","48","Gymnodraco acuticeps","GYA","Antarctic dragonfish","F",6,7.68,7.68,0.00768
2007,"481  ","48","Gymnoscopelus braueri","GYR","Lanternfish","F",6,0.096,0.096,9.6e-05
2007,"481  ","48","Gymnoscopelus nicholsi","GYN","lanternfish","F",6,10.76,10.76,0.01076
2007,"481  ","48","Harpagifer antarcticus","HGW","Antarctic spiny plunderfish","F",6,0.032,0.032,3.2e-05
2007,"481  ","48","Krefftichthys anderssoni","KRA","Lanternfish spp.","F",6,0.003,0.003,3e-06
2007,"481  ","48","Lycodichthys antarcticus","LCN","eelpout","F",6,0.05,0.05,5e-05
2007,"481  ","48","Macrourus holotrachys","MCH","Bigeye grenadier","F",6,0.062,0.062,6.2e-05
2007,"481  ","48","Muraenolepis microps","MOY","Smalleye moray cod","F",6,5.874,5.874,0.005874
2007,"481  ","48","Neopagetopsis ionah","JIC","Crocodile icefishes","F",6,5.852,5.852,0.005852
2007,"481  ","48","Notolepis coatsi","NTO","Antarctic jonasfish","F",6,0.096,0.096,9.6e-05
2007,"481  ","48","Notothenia coriiceps","NOC","Black rockcod","F",6,4217.613,4217.613,4.217613
2007,"481  ","48","Notothenia gibberifrons","NOG","Humped rockcod","F",6,3226.235,3226.235,3.226235
2007,"481  ","48","Notothenia rossii","NOR","Marbled rockcod","F",6,5605.127,5605.127,5.605127
2007,"481  ","48","Notothenia squamifrons","NOS","Grey rockcod","F",6,32.55,32.55,0.03255
2007,"481  ","48","Nototheniops larseni","NOL","Painted rockcod","F",6,78.36,78.36,0.07836
2007,"481  ","48","Nototheniops nudifrons","NOD","Yellowfin rockcod","F",6,15.665,15.665,0.015665
2007,"481  ","48","Ophthalmolycus amberensis","LYA","Eelpout","F",6,8.664,8.664,0.008664
2007,"481  ","48","Pachycara brachycephalum","PHB","Eelpout","F",6,1.059,1.059,0.001059
2007,"481  ","48","Pagetopsis macropterus","PMA","Icefish spp.","F",6,4.641,4.641,0.004641
