"","","Population","Sanitation","","","","","",""
"","2011","867.9","790.2","91.0","77.7","9.0","","",""
"","2012","874.7","796.6","91.1","78.2","8.9","","",""
"","2013","881.1","802.5","91.1","78.6","8.9","","",""
"","2014","887.0","808.1","91.1","78.9","8.9","","",""
"","2015","892.7","813.5","91.1","79.3","8.9","","",""
"Finland","1990","4986.7","4843.0","97.1","143.7","2.9","9","",""
"","1991","5009.4","4867.7","97.2","141.7","2.8","","",""
"","1992","5034.9","4894.1","97.2","140.8","2.8","","",""
"","1993","5061.5","4921.6","97.2","139.9","2.8","","",""
"","1994","5086.5","4947.5","97.3","139.0","2.7","","",""
"","1995","5108.2","4970.1","97.3","138.1","2.7","","",""
"","1996","5126.0","4988.9","97.3","137.1","2.7","","",""
"","1997","5140.8","5004.6","97.4","136.1","2.6","","",""
"","1998","5153.2","5018.1","97.4","135.1","2.6","","",""
"","1999","5164.8","5030.7","97.4","134.1","2.6","","",""
"","2000","5176.5","5043.4","97.4","133.1","2.6","","",""
"","2001","5188.3","5056.0","97.4","132.4","2.6","","",""
"","2002","5200.3","5068.3","97.5","131.9","2.5","","",""
"","2003","5213.2","5081.7","97.5","131.5","2.5","","",""
"","2004","5228.3","5097.2","97.5","131.2","2.5","","",""
"","2005","5246.4","5115.5","97.5","130.9","2.5","","",""
"","2006","5267.8","5137.1","97.5","130.7","2.5","","",""
"","2007","5292.3","5161.7","97.5","130.6","2.5","","",""
"","2008","5318.3","5187.8","97.5","130.5","2.5","","",""
"","2009","5343.9","5213.6","97.6","130.4","2.4","","",""
"","2010","5367.7","5237.5","97.6","130.2","2.4","","",""
"","2011","5389.1","5259.1","97.6","130.0","2.4","","",""
"","2012","5408.5","5278.8","97.6","129.6","2.4","","",""
"","2013","5426.3","5297.1","97.6","129.2","2.4","","",""
"","2014","5443.5","5314.7","97.6","128.8","2.4","","",""
"","2015","5460.6","5332.0","97.6","128.6","2.4","","",""
"France","1990","56845.7","56088.8","98.7","756.9","1.3","12","",""
"","1991","57098.0","56337.4","98.7","760.6","1.3","","",""
"","1992","57339.1","56575.0","98.7","764.1","1.3","","",""
"","1993","57570.0","56802.6","98.7","767.4","1.3","","",""
"","1994","57792.3","57021.6","98.7","770.7","1.3","","",""
"","1995","58009.0","57235.1","98.7","773.9","1.3","","",""
"","1996","58216.2","57439.3","98.7","776.9","1.3","","",""
"","1997","58418.3","57638.4","98.7","779.9","1.3","","",""
"","1998","58635.6","57852.4","98.7","783.1","1.3","","",""
"","1999","58894.7","58107.7","98.7","786.9","1.3","","",""
"","2000","59213.1","58421.4","98.7","791.7","1.3","","",""
"","2001","59600.7","58803.4","98.7","797.3","1.3","","",""
"","2002","60047.7","59244.0","98.7","803.7","1.3","","",""
"","2003","60527.6","59717.0","98.7","810.6","1.3","","",""
"","2004","61002.5","60185.1","98.7","817.5","1.3","","",""
"","2005","61445.0","60621.1","98.7","823.8","1.3","","",""
"","2006","61845.2","61015.6","98.7","829.7","1.3","","",""
"","2007","62210.9","61375.8","98.7","835.0","1.3","","",""
"","2008","62552.6","61712.5","98.7","840.1","1.3","","",""
"","2009","62888.3","62043.3","98.7","845.0","1.3","","",""
"","2010","63230.9","62380.8","98.7","850.1","1.3","","",""
"","2011","63582.1","62726.8","98.7","855.3","1.3","","",""
"","2012","63936.6","63076.1","98.7","860.5","1.3","","",""
"","2013","64291.3","63425.5","98.7","865.7","1.3","","",""
"","2014","64641.3","63770.4","98.7","870.9","1.3","","",""
"","2015","64982.9","64106.9","98.7","876.0","1.3","","",""
"French Guiana","1990","117.0","","","","","","",""
"","1991","122.0","","","","","","",""
"","1992","126.4","96.3","76.1","30.1","23.9","","",""
"","1993","130.5","99.6","76.3","31.0","23.7","","",""
"","1994","134.6","102.9","76.4","31.7","23.6","","",""
"","1995","138.9","106.3","76.6","32.6","23.4","","",""
"","1996","143.5","110.0","76.7","33.4","23.3","","",""
"","1997","148.2","115.3","77.8","32.9","22.2","","",""
"","1998","153.2","120.9","78.9","32.3","21.1","","",""
"","1999","158.8","127.1","80.0","31.7","20.0","","",""
"","2000","165.0","133.8","81.1","31.2","18.9","","",""
"","2001","171.9","141.3","82.2","30.6","17.8","","",""
"","2002","179.4","149.4","83.3","30.0","16.7","","",""
"","2003","187.3","158.0","84.4","29.3","15.6","","",""
"","2004","194.9","166.5","85.4","28.4","14.6","","",""
"","2005","202.0","174.7","86.5","27.3","13.5","","",""
"","2006","208.5","182.5","87.5","26.0","12.5","","",""
"","2007","214.4","189.9","88.6","24.5","11.4","","",""
"","2008","220.0","197.1","89.6","22.9","10.4","","",""
"","2009","225.5","204.3","90.6","21.1","9.4","","",""
"","2010","231.2","211.8","91.6","19.3","8.4","","",""
"","2011","237.1","217.4","91.7","19.7","8.3","","",""
"","2012","243.1","223.0","91.8","20.0","8.2","","",""
"","2013","249.2","228.8","91.8","20.4","8.2","","",""
"","2014","255.5","234.7","91.9","20.8","8.1","","",""
"","2015","261.7","","","","","","",""
"French Polynesia","1990","198.4","194.1","97.9","4.2","2.1","30","",""
"","1991","202.0","197.7","97.9","4.3","2.1","","",""
"","1992","205.3","200.9","97.9","4.4","2.1","","",""
"","1993","208.3","203.9","97.9","4.5","2.1","","",""
"","1994","211.6","207.1","97.9","4.5","2.1","","",""
"","1995","215.2","210.7","97.9","4.5","2.1","","",""
"","1996","219.3","214.7","97.9","4.6","2.1","","",""
"","1997","223.7","219.2","98.0","4.6","2.0","","",""
"","1998","228.4","223.8","98.0","4.6","2.0","","",""
"","1999","233.0","228.3","98.0","4.6","2.0","","",""
"","2000","237.3","232.6","98.0","4.6","2.0","","",""
"","2001","241.3","236.6","98.1","4.6","1.9","","",""
"","2002","245.0","240.4","98.1","4.6","1.9","","",""
"","2003","248.5","243.9","98.1","4.6","1.9","","",""
"","2004","251.8","247.2","98.2","4.6","1.8","","",""
"","2005","254.9","250.3","98.2","4.6","1.8","","",""
"","2006","257.7","253.2","98.2","4.5","1.8","","",""
"","2007","260.4","255.9","98.3","4.5","1.7","","",""
"","2008","262.9","258.4","98.3","4.5","1.7","","",""
"","2009","265.4","261.0","98.3","4.4","1.7","","",""
"","2010","268.1","263.7","98.4","4.4","1.6","","",""
"","2011","270.9","266.5","98.4","4.4","1.6","","",""
"","2012","273.8","269.4","98.4","4.4","1.6","","",""
"","2013","276.8","272.4","98.4","4.4","1.6","","",""
"","2014","279.8","275.3","98.4","4.5","1.6","","",""
"","2015","282.8","278.5","98.5","4.3","1.5","","",""
"Gabon","1990","946.7","","","","","","",""
"","1991","972.5","","","","","","",""
"","1992","998.8","","","","","","",""
"","1993","1025.6","","","","","","",""
"","1994","1052.8","402.4","38.2","650.4","61.8","","",""
"","1995","1080.5","413.4","38.3","667.0","61.7","","",""
"","1996","1108.7","424.7","38.3","684.0","61.7","","",""
"","1997","1137.4","436.1","38.3","701.3","61.7","","",""
"","1998","1166.5","447.7","38.4","718.8","61.6","","",""
"","1999","1195.9","461.3","38.6","734.6","61.4","","",""
"","2000","1225.5","475.2","38.8","750.4","61.2","","",""
"","2001","1255.3","489.2","39.0","766.1","61.0","","",""
"","2002","1285.3","503.6","39.2","781.7","60.8","","",""
"","2003","1315.8","518.3","39.4","797.5","60.6","","",""
"","2004","1347.1","533.5","39.6","813.6","60.4","","",""
"","2005","1379.5","549.3","39.8","830.1","60.2","","",""
"","2006","1412.9","565.7","40.0","847.2","60.0","","",""
"","2007","1447.4","582.7","40.3","864.6","59.7","","",""
"","2008","1482.8","600.3","40.5","882.5","59.5","","",""
"","2009","1519.2","618.4","40.7","900.7","59.3","","",""
"","2010","1556.2","637.0","40.9","919.2","59.1","","",""
"","2011","1594.0","656.1","41.2","938.0","58.8","","",""
"","2012","1632.6","672.5","41.2","960.1","58.8","","",""
"","2013","1671.7","689.1","41.2","982.6","58.8","","",""
"","2014","1711.3","705.9","41.2","1005.4","58.8","","",""
"","2015","1751.2","733.0","41.9","1018.2","58.1","","",""
"Gambia","1990","916.8","","","","","","",""
"","1991","949.5","","","","","","",""
"","1992","979.7","591.6","60.4","388.0","39.6","","",""
"","1993","1008.2","608.7","60.4","399.6","39.6","","",""
"","1994","1036.6","625.6","60.4","411.0","39.6","","",""
"","1995","1065.7","643.0","60.3","422.7","39.7","","",""
"","1996","1095.9","661.0","60.3","434.9","39.7","","",""
"","1997","1127.0","677.9","60.1","449.1","39.9","","",""
"","1998","1159.3","695.5","60.0","463.8","40.0","","",""
"","1999","1193.1","714.0","59.8","479.1","40.2","","",""
"","2000","1228.9","733.7","59.7","495.1","40.3","","",""
"","2001","1266.7","754.7","59.6","512.0","40.4","","",""
"","2002","1306.7","777.0","59.5","529.7","40.5","","",""
"","2003","1348.5","800.4","59.4","548.1","40.6","","",""
"","2004","1391.9","824.8","59.3","567.1","40.7","","",""
"","2005","1436.5","849.9","59.2","586.6","40.8","","",""
"","2006","1482.3","875.8","59.1","606.5","40.9","","",""
"","2007","1529.4","902.5","59.0","626.9","41.0","","",""
"","2008","1578.0","930.1","58.9","647.9","41.1","","",""
"","2009","1628.3","958.8","58.9","669.5","41.1","","",""
"","2010","1680.6","988.8","58.8","691.9","41.2","","",""
"","2011","1735.0","1020.0","58.8","715.0","41.2","","",""
"","2012","1791.2","1053.8","58.8","737.4","41.2","","",""
"","2013","1849.3","1088.7","58.9","760.6","41.1","","",""
"","2014","1909.0","1124.5","58.9","784.4","41.1","","",""
"","2015","1970.1","1159.9","58.9","810.2","41.1","","",""
"Georgia","1990","5460.3","5339.7","97.8","120.6","2.2","-38","",""
"","1991","5418.4","5299.0","97.8","119.4","2.2","","",""
"","1992","5345.6","5228.1","97.8","117.5","2.2","","",""
"","1993","5252.9","5137.6","97.8","115.2","2.2","","",""
"","1994","5156.1","5043.2","97.8","112.8","2.2","","",""
"","1995","5067.1","4954.3","97.8","112.8","2.2","","",""
"","1996","4990.1","4877.2","97.7","112.9","2.3","","",""
"","1997","4922.5","4803.1","97.6","119.4","2.4","","",""
"","1998","4861.8","4713.3","96.9","148.5","3.1","","",""
"","1999","4803.3","4626.1","96.3","177.3","3.7","","",""
"","2000","4743.6","4538.1","95.7","205.5","4.3","","",""
"","2001","4682.3","4449.2","95.0","233.1","5.0","","",""
"","2002","4621.8","4361.8","94.4","260.0","5.6","","",""
"","2003","4564.9","4278.9","93.7","286.1","6.3","","",""
"","2004","4515.3","4203.4","93.1","311.9","6.9","","",""
"","2005","4475.3","4137.6","92.5","337.7","7.5","","",""
"","2006","4446.0","4082.2","91.8","363.8","8.2","","",""
"","2007","4426.1","4035.7","91.2","390.4","8.8","","",""
"","2008","4412.5","3995.3","90.5","417.2","9.5","","",""
"","2009","4401.1","3957.3","89.9","443.8","10.1","","",""
"","2010","4388.7","3918.9","89.3","469.8","10.7","","",""
"","2011","4374.2","3879.0","88.7","495.2","11.3","","",""
"","2012","4358.2","3865.8","88.7","492.5","11.3","","",""
"","2013","4340.9","3851.3","88.7","489.6","11.3","","",""
"","2014","4322.8","3836.3","88.7","486.5","11.3","","",""
"","2015","4304.5","3712.9","86.3","591.6","13.7","","",""
"Germany","1990","80487.2","79815.3","99.2","671.9","0.8","3","",""
"","1991","81026.5","80350.5","99.2","676.0","0.8","","",""
"","1992","81625.2","80944.5","99.2","680.7","0.8","","",""
"","1993","82225.2","81539.5","99.2","685.6","0.8","","",""
"","1994","82750.4","82060.3","99.2","690.1","0.8","","",""
"","1995","83147.8","82454.2","99.2","693.6","0.8","","",""
"","1996","83388.9","82693.2","99.2","695.8","0.8","","",""
"","1997","83490.7","82801.5","99.2","689.2","0.8","","",""
"","1998","83500.7","82818.9","99.2","681.9","0.8","","",""
"","1999","83490.9","82816.6","99.2","674.3","0.8","","",""
"","2000","83512.5","82845.6","99.2","666.9","0.8","","",""
"","2001","83583.5","82923.8","99.2","659.7","0.8","","",""
"","2002","83685.2","83026.3","99.2","658.8","0.8","","",""
"","2003","83788.5","83129.0","99.2","659.5","0.8","","",""
"","2004","83848.8","83189.0","99.2","659.8","0.8","","",""
"","2005","83836.0","83176.4","99.2","659.6","0.8","","",""
"","2006","83740.3","83081.8","99.2","658.5","0.8","","",""
"","2007","83578.8","82922.1","99.2","656.7","0.8","","",""
"","2008","83379.5","82724.9","99.2","654.6","0.8","","",""
"","2009","83182.8","82530.2","99.2","652.6","0.8","","",""
"","2010","83017.4","82366.6","99.2","650.8","0.8","","",""
"","2011","82892.9","82243.6","99.2","649.3","0.8","","",""
"","2012","82800.1","82152.0","99.2","648.1","0.8","","",""
"","2013","82726.6","82079.6","99.2","647.0","0.8","","",""
"","2014","82652.3","82006.3","99.2","645.9","0.8","","",""
"","2015","82562.0","81917.3","99.2","644.7","0.8","","",""
"Ghana","1990","14628.7","1025.3","7.0","13603.4","93.0","11","",""
"","1991","15043.1","1102.3","7.3","13940.8","92.7","","",""
"","1992","15471.7","1183.4","7.6","14288.3","92.4","","",""
"","1993","15907.3","1268.1","8.0","14639.2","92.0","","",""
"","1994","16339.3","1355.7","8.3","14983.6","91.7","","",""
"","1995","16760.9","1445.6","8.6","15315.3","91.4","","",""
"","1996","17169.2","1537.5","9.0","15631.7","91.0","","",""
"","1997","17568.5","1631.6","9.3","15936.9","90.7","","",""
"","1998","17968.8","1728.8","9.6","16240.0","90.4","","",""
"","1999","18384.3","1830.7","10.0","16553.6","90.0","","",""
"","2000","18825.0","1937.8","10.3","16887.2","89.7","","",""
"","2001","19293.4","2049.7","10.6","17243.6","89.4","","",""
"","2002","19786.3","2167.8","11.0","17618.5","89.0","","",""
"","2003","20301.7","2292.1","11.3","18009.6","88.7","","",""
"","2004","20835.5","2422.4","11.6","18413.2","88.4","","",""
"","2005","21384.0","2558.3","12.0","18825.8","88.0","","",""
"","2006","21947.8","2700.2","12.3","19247.6","87.7","","",""
"","2007","22525.7","2848.0","12.6","19677.6","87.4","","",""
"","2008","23110.1","3001.1","13.0","20109.0","87.0","","",""
"","2009","23691.5","3158.1","13.3","20533.4","86.7","","",""
"","2010","24262.9","3318.1","13.7","20944.8","86.3","","",""
"","2011","24820.7","3480.6","14.0","21340.1","86.0","","",""
"","2012","25366.5","3576.5","14.1","21789.9","85.9","","",""
"","2013","25904.6","3672.0","14.2","22232.6","85.8","","",""
"","2014","26442.2","3767.9","14.2","22674.3","85.8","","",""
"","2015","26984.3","4012.9","14.9","22971.5","85.1","","",""
"Greece","1990","10160.5","9395.7","92.5","764.8","7.5","15","",""
"","1991","10246.7","9508.2","92.8","738.5","7.2","","",""
"","1992","10350.0","9636.3","93.1","713.7","6.9","","",""
"","1993","10462.4","9773.3","93.4","689.0","6.6","","",""
"","1994","10572.5","9908.8","93.7","663.7","6.3","","",""
"","1995","10671.8","10034.7","94.0","637.1","6.0","","",""
"","1996","10758.4","10149.0","94.3","609.4","5.7","","",""
"","1997","10833.6","10253.0","94.6","580.7","5.4","","",""
"","1998","10896.8","10345.7","94.9","551.0","5.1","","",""
"","1999","10947.7","10427.1","95.2","520.6","4.8","","",""
"","2000","10986.9","10497.4","95.5","489.5","4.5","","",""
"","2001","11012.9","10555.8","95.8","457.2","4.2","","",""
"","2002","11026.4","10603.3","96.2","423.1","3.8","","",""
"","2003","11031.7","10642.6","96.5","389.1","3.5","","",""
"","2004","11035.3","10679.7","96.8","355.6","3.2","","",""
"","2005","11041.6","10719.0","97.1","322.6","2.9","","",""
"","2006","11052.5","10762.2","97.4","290.3","2.6","","",""
"","2007","11066.9","10808.4","97.7","258.4","2.3","","",""
"","2008","11083.1","10856.0","98.0","227.0","2.0","","",""
"","2009","11098.1","10902.1","98.2","196.0","1.8","","",""
"","2010","11110.0","10944.7","98.5","165.3","1.5","","",""
"","2011","11118.6","10983.5","98.8","135.0","1.2","","",""
"","2012","11124.6","10990.0","98.8","134.6","1.2","","",""
"","2013","11128.0","10993.8","98.8","134.2","1.2","","",""
"","2014","11128.4","10994.6","98.8","133.8","1.2","","",""
"","2015","11125.8","11011.9","99.0","114.0","1.0","","",""
"Greenland","1990","55.6","55.6","100.0","0.0","0.0","3","",""
"","1991","55.7","55.7","100.0","0.0","0.0","","",""
"","1992","55.7","55.7","100.0","0.0","0.0","","",""
"","1993","55.7","55.7","100.0","0.0","0.0","","",""
"","1994","55.6","55.6","100.0","0.0","0.0","","",""
"","1995","55.6","55.6","100.0","0.0","0.0","","",""
"","1996","55.7","55.7","100.0","0.0","0.0","","",""
"","1997","55.7","55.7","100.0","0.0","0.0","","",""
"","1998","55.9","55.9","100.0","0.0","0.0","","",""
"","1999","56.0","56.0","100.0","0.0","0.0","","",""
"","2000","56.2","56.2","100.0","0.0","0.0","","",""
"","2001","56.4","56.4","100.0","0.0","0.0","","",""
"","2002","56.6","56.6","100.0","0.0","0.0","","",""
"","2003","56.8","56.8","100.0","0.0","0.0","","",""
"","2004","57.0","57.0","100.0","0.0","0.0","","",""
"","2005","57.2","57.2","100.0","0.0","0.0","","",""
"","2006","57.3","57.3","100.0","0.0","0.0","","",""
"","2007","57.3","57.3","100.0","0.0","0.0","","",""
"","2008","57.3","57.3","100.0","0.0","0.0","","",""
"","2009","57.3","57.3","100.0","0.0","0.0","","",""
"","2010","57.3","57.3","100.0","0.0","0.0","","",""
"","2011","57.3","57.3","100.0","0.0","0.0","","",""
"","2012","57.3","57.3","100.0","0.0","0.0","","",""
"","2013","57.3","57.3","100.0","0.0","0.0","","",""
"","2014","57.3","57.3","100.0","0.0","0.0","","",""
"","2015","57.3","57.3","100.0","0.0","0.0","","",""
"Grenada","1990","96.3","94.4","98.0","1.9","2.0","10","",""
"","1991","96.5","94.6","98.0","1.9","2.0","","",""
"","1992","97.2","95.3","98.0","1.9","2.0","","",""
"","1993","98.3","96.4","98.0","1.9","2.0","","",""
"","1994","99.4","97.4","98.0","2.0","2.0","","",""
"","1995","100.3","98.3","98.0","2.0","2.0","","",""
"","1996","100.8","98.8","98.0","2.0","2.0","","",""
"","1997","101.1","99.1","98.0","2.0","2.0","","",""
"","1998","101.3","99.3","98.0","2.0","2.0","","",""
"","1999","101.4","99.4","98.0","2.0","2.0","","",""
"","2000","101.6","99.6","98.0","2.0","2.0","","",""
"","2001","101.8","99.8","98.0","2.0","2.0","","",""
"","2002","102.1","100.1","98.0","2.0","2.0","","",""
"","2003","102.4","100.3","98.0","2.0","2.0","","",""
"","2004","102.7","100.6","98.0","2.0","2.0","","",""
"","2005","103.0","100.9","98.0","2.0","2.0","","",""
"","2006","103.3","101.2","98.0","2.1","2.0","","",""
"","2007","103.6","101.5","98.0","2.1","2.0","","",""
"","2008","103.9","101.9","98.0","2.1","2.0","","",""
"","2009","104.3","102.2","98.0","2.1","2.0","","",""
"","2010","104.7","102.6","98.0","2.1","2.0","","",""
"","2011","105.1","103.0","98.0","2.1","2.0","","",""
"","2012","105.5","103.4","98.0","2.1","2.0","","",""
