"cntry_key","sector","year","USD"
"GEO","tour",2000,1.125e+09
"GEO","tour",2001,1.699e+09
"GEO","tour",2002,1.763e+09
"GEO","tour",2003,1.702e+09
"GEO","tour",2004,1.683e+09
"GEO","tour",2005,1.477e+09
"GEO","tour",2006,1.783e+09
"GEO","tour",2007,1.665e+09
"GEO","tour",2008,1.542e+09
"GEO","tour",2009,1.687e+09
"GEO","tour",2010,1.941e+09
"GEO","tour",2011,2.263e+09
"GEO","tour",2012,2.85e+09
"GEO","tour",2013,3.407e+09
"GHA","aqf",1976,0
"GHA","aqf",1977,0
"GHA","aqf",1978,0
"GHA","aqf",1979,0
"GHA","aqf",1980,0
"GHA","aqf",1981,0
"GHA","aqf",1982,0
"GHA","aqf",1983,0
"GHA","aqf",1984,0
"GHA","aqf",1985,0
"GHA","aqf",1986,1
"GHA","aqf",1987,3
"GHA","aqf",1988,2
"GHA","aqf",1989,2
"GHA","aqf",1990,1
"GHA","aqf",1991,1
"GHA","aqf",1992,1
"GHA","aqf",1993,26
"GHA","aqf",1994,0
"GHA","aqf",1995,2
"GHA","aqf",1996,2
"GHA","aqf",1997,0
"GHA","aqf",1998,0
"GHA","aqf",1999,0
"GHA","aqf",2000,0
"GHA","aqf",2001,0
"GHA","aqf",2002,0
"GHA","aqf",2003,0
"GHA","aqf",2004,0
"GHA","aqf",2005,0
"GHA","aqf",2006,0
"GHA","aqf",2007,0
"GHA","aqf",2008,8
"GHA","aqf",2009,0
"GHA","cf",1997,431137280
"GHA","cf",2002,289514683.7
"GHA","cf",2007,297115390.1
"GHA","tour",1988,2.18e+08
"GHA","tour",1989,2.28e+08
"GHA","tour",1990,2.36e+08
"GHA","tour",1991,2.94e+08
"GHA","tour",1992,3.41e+08
"GHA","tour",1993,5.41e+08
"GHA","tour",1994,6.31e+08
"GHA","tour",1995,6.78e+08
"GHA","tour",1996,6.74e+08
"GHA","tour",1997,8.39e+08
"GHA","tour",1998,5.25e+08
"GHA","tour",1999,6.23e+08
"GHA","tour",2000,1.178e+09
"GHA","tour",2001,1.621e+09
"GHA","tour",2002,1.559e+09
"GHA","tour",2003,1.423e+09
"GHA","tour",2004,1.573e+09
"GHA","tour",2005,1.924e+09
"GHA","tour",2006,2.155e+09
"GHA","tour",2007,2.422e+09
"GHA","tour",2008,2.443e+09
"GHA","tour",2009,2.49e+09
"GHA","tour",2010,2.213e+09
"GHA","tour",2011,2.548e+09
"GHA","tour",2012,3.048e+09
"GHA","tour",2013,3.049e+09
"GIB","mmw",1991,45731.70733
"GIB","mmw",1994,215955.285
"GIB","mmw",1998,685975.61
"GIB","mmw",2008,634814.025
"GIN","aqf",1976,0
"GIN","aqf",1977,0
"GIN","aqf",1978,0
"GIN","aqf",1979,0
"GIN","aqf",1980,0
"GIN","aqf",1981,0
"GIN","aqf",1982,0
"GIN","aqf",1983,0
"GIN","aqf",1984,0
"GIN","aqf",1985,0
"GIN","aqf",1986,0
"GIN","aqf",1987,0
"GIN","aqf",1988,0
"GIN","aqf",1989,0
"GIN","aqf",1990,0
"GIN","aqf",1991,0
"GIN","aqf",1992,8725
"GIN","aqf",1993,8030
"GIN","aqf",1994,8058
"GIN","aqf",1995,7976
"GIN","aqf",1996,9893
"GIN","aqf",1997,1
"GIN","aqf",1998,0
"GIN","aqf",1999,0
"GIN","aqf",2000,0
"GIN","aqf",2001,0
"GIN","aqf",2002,2
"GIN","aqf",2003,0
"GIN","aqf",2004,39
"GIN","aqf",2005,18
"GIN","aqf",2006,86
"GIN","aqf",2007,0
"GIN","aqf",2008,0
"GIN","aqf",2009,40
"GIN","cf",1997,80646280.74
"GIN","cf",2002,103460986.1
"GIN","cf",2007,100613586.1
"GIN","tour",1988,1e+07
"GIN","tour",1989,1e+07
"GIN","tour",1990,3e+07
"GIN","tour",1991,2e+07
"GIN","tour",1992,3e+07
"GIN","tour",1993,3e+07
"GIN","tour",1994,2e+07
"GIN","tour",1995,4e+07
"GIN","tour",1996,6e+07
"GIN","tour",1997,6e+07
"GIN","tour",1998,7e+07
"GIN","tour",1999,7e+07
"GIN","tour",2000,9e+07
"GIN","tour",2001,1.74e+08
"GIN","tour",2002,1.16e+08
"GIN","tour",2003,1.45e+08
"GIN","tour",2004,1.62e+08
"GIN","tour",2005,2.13e+08
"GIN","tour",2006,2.36e+08
"GIN","tour",2007,2.81e+08
"GIN","tour",2008,2.99e+08
"GIN","tour",2009,2.97e+08
"GIN","tour",2010,3.1e+08
"GIN","tour",2011,2.82e+08
"GIN","tour",2012,2.92e+08
"GIN","tour",2013,3.01e+08
"GLP","aqf",1976,0
"GLP","aqf",1976,0
"GLP","aqf",1977,0
"GLP","aqf",1977,0
"GLP","aqf",1978,0
"GLP","aqf",1978,0
"GLP","aqf",1979,0
"GLP","aqf",1979,0
"GLP","aqf",1980,0
"GLP","aqf",1980,0
"GLP","aqf",1981,0
"GLP","aqf",1981,0
"GLP","aqf",1982,0
"GLP","aqf",1982,0
"GLP","aqf",1983,0
"GLP","aqf",1983,0
"GLP","aqf",1984,0
"GLP","aqf",1984,0
"GLP","aqf",1985,0
"GLP","aqf",1985,0
"GLP","aqf",1986,0
"GLP","aqf",1986,0
"GLP","aqf",1987,0
"GLP","aqf",1987,0
"GLP","aqf",1988,43
"GLP","aqf",1988,0
"GLP","aqf",1989,66
"GLP","aqf",1989,0
"GLP","aqf",1990,63
"GLP","aqf",1990,0
"GLP","aqf",1991,30
"GLP","aqf",1991,0
"GLP","aqf",1992,13
"GLP","aqf",1992,0
"GLP","aqf",1993,0
"GLP","aqf",1993,4
"GLP","aqf",1994,1
"GLP","aqf",1994,0
"GLP","aqf",1995,0
"GLP","aqf",1995,0
"GLP","aqf",1996,31
"GLP","aqf",1996,0
"GLP","aqf",1997,0
"GLP","aqf",1997,0
"GLP","aqf",1998,0
"GLP","aqf",1998,0
"GLP","aqf",1999,0
"GLP","aqf",1999,0
"GLP","aqf",2000,0
"GLP","aqf",2000,0
"GLP","aqf",2001,0
"GLP","aqf",2001,0
"GLP","aqf",2002,0
"GLP","aqf",2002,0
"GLP","aqf",2003,0
"GLP","aqf",2003,0
"GLP","aqf",2004,0
"GLP","aqf",2004,0
"GLP","aqf",2005,0
"GLP","aqf",2005,0
"GLP","aqf",2006,0
"GLP","aqf",2006,0
"GLP","aqf",2007,0
"GLP","aqf",2007,0
"GLP","aqf",2008,0
"GLP","aqf",2008,0
"GLP","aqf",2009,0
"GLP","aqf",2009,0
"GLP","cf",1997,120044602.9
"GLP","cf",2002,74736898.61
"GLP","cf",2007,45684144.41
"GLP","mar",2005,12.71
"GLP","mar",2006,21.09
"GLP","mar",2007,27.96
"GLP","mar",2008,57.4
"GLP","mar",2009,0
"GLP","mar",2010,23.88
"GLP","mar",2011,16.7
"GLP","tour",1988,1.176e+09
"GLP","tour",1989,1.281e+09
"GLP","tour",1990,1.007e+09
"GLP","tour",1991,1.122e+09
"GLP","tour",1992,1.199e+09
"GLP","tour",1993,2.428e+09
"GLP","tour",1994,2.581e+09
"GLP","tour",1995,2.64e+09
"GLP","tour",1996,3.014e+09
"GLP","tour",1997,3.251e+09
"GLP","tour",1998,3.46e+09
"GLP","tour",1999,3.473e+09
"GLP","tour",2000,3.616e+09
"GLP","tour",2001,3.448e+09
"GLP","tour",2002,3.314e+09
"GLP","tour",2003,2.981e+09
"GLP","tour",2004,3.016e+09
"GLP","tour",2005,3.079e+09
"GLP","tour",2006,3.16e+09
"GLP","tour",2007,3.201e+09
"GLP","tour",2008,3.192e+09
"GLP","tour",2009,2.984e+09
"GLP","tour",2010,2.931e+09
"GLP","tour",2011,3.246e+09
"GLP","tour",2012,3.196e+09
"GLP","tour",2013,3.279e+09
"GMB","aqf",1976,0
"GMB","aqf",1977,0
"GMB","aqf",1978,0
"GMB","aqf",1979,0
"GMB","aqf",1980,0
"GMB","aqf",1981,0
"GMB","aqf",1982,0
"GMB","aqf",1983,0
"GMB","aqf",1984,0
"GMB","aqf",1985,0
"GMB","aqf",1986,0
"GMB","aqf",1987,0
"GMB","aqf",1988,5073
"GMB","aqf",1989,5568
"GMB","aqf",1990,5408
"GMB","aqf",1991,4466
"GMB","aqf",1992,4899
"GMB","aqf",1993,4911
"GMB","aqf",1994,5264
"GMB","aqf",1995,5573
"GMB","aqf",1996,4451
"GMB","aqf",1997,5418
"GMB","aqf",1998,5750
"GMB","aqf",1999,6186
"GMB","aqf",2000,6411
"GMB","aqf",2001,6663
"GMB","aqf",2002,6520
"GMB","aqf",2003,6588
"GMB","aqf",2004,7278
"GMB","aqf",2005,7350
"GMB","aqf",2006,7665
"GMB","aqf",2007,8573
"GMB","aqf",2008,9105
"GMB","aqf",2009,8375
"GMB","cf",1997,4527782.609
"GMB","cf",2002,7753804.8
"GMB","cf",2007,17961627.26
"GMB","mar",2006,260
"GMB","mmw",1991,0
"GMB","mmw",1994,0
"GMB","mmw",1998,15243.90286
"GMB","mmw",2008,312137.05
"GMB","tour",1988,5e+07
"GMB","tour",1989,3e+07
"GMB","tour",1990,3e+07
"GMB","tour",1991,4e+07
"GMB","tour",1992,3e+07
"GMB","tour",1993,3e+07
"GMB","tour",1994,8e+07
"GMB","tour",1995,4e+07
"GMB","tour",1996,8e+07
"GMB","tour",1997,9e+07
"GMB","tour",1998,9e+07
"GMB","tour",1999,9e+07
"GMB","tour",2000,9e+07
"GMB","tour",2001,9e+07
"GMB","tour",2002,9e+07
"GMB","tour",2003,1.01e+08
"GMB","tour",2004,1.04e+08
"GMB","tour",2005,1.14e+08
"GMB","tour",2006,1.42e+08
"GMB","tour",2007,1.53e+08
"GMB","tour",2008,1.46e+08
"GMB","tour",2009,1.41e+08
"GMB","tour",2010,1.57e+08
"GMB","tour",2011,1.7e+08
"GMB","tour",2012,1.84e+08
"GMB","tour",2013,2.2e+08
"GNB","aqf",1976,766
"GNB","aqf",1977,1014
"GNB","aqf",1978,785
"GNB","aqf",1979,896
"GNB","aqf",1980,1274
"GNB","aqf",1981,1647
"GNB","aqf",1982,1840
"GNB","aqf",1983,2080
"GNB","aqf",1984,4077
"GNB","aqf",1985,5030
"GNB","aqf",1986,5669
"GNB","aqf",1987,5915
"GNB","aqf",1988,6058
"GNB","aqf",1989,6200
"GNB","aqf",1990,5779
"GNB","aqf",1991,5192
"GNB","aqf",1992,0
"GNB","aqf",1993,0
"GNB","aqf",1994,0
"GNB","aqf",1995,1
"GNB","aqf",1996,0
"GNB","aqf",1997,6917
"GNB","aqf",1998,4943
"GNB","aqf",1999,4625
"GNB","aqf",2000,6199
"GNB","aqf",2001,5556
"GNB","aqf",2002,6229
"GNB","aqf",2003,6483
"GNB","aqf",2004,6601
"GNB","aqf",2005,7262
"GNB","aqf",2006,6973
"GNB","aqf",2007,6907
"GNB","aqf",2008,7006
"GNB","aqf",2009,8178
"GNB","cf",1997,19461521.74
"GNB","cf",2007,3455041.009
"GNQ","aqf",1976,0
"GNQ","aqf",1977,0
"GNQ","aqf",1978,0
"GNQ","aqf",1979,0
"GNQ","aqf",1980,0
"GNQ","aqf",1981,0
"GNQ","aqf",1982,0
"GNQ","aqf",1983,0
"GNQ","aqf",1984,0
"GNQ","aqf",1985,0
"GNQ","aqf",1986,0
"GNQ","aqf",1987,0
"GNQ","aqf",1988,0
"GNQ","aqf",1989,0
"GNQ","aqf",1990,0
"GNQ","aqf",1991,0
"GNQ","aqf",1992,0
"GNQ","aqf",1993,0
"GNQ","aqf",1994,0
"GNQ","aqf",1995,0
"GNQ","aqf",1996,0
"GNQ","aqf",1997,0
"GNQ","aqf",1998,0
"GNQ","aqf",1999,0
"GNQ","aqf",2000,0
"GNQ","aqf",2001,162
"GNQ","aqf",2002,0
"GNQ","aqf",2003,0
"GNQ","aqf",2004,0
"GNQ","aqf",2005,0
"GNQ","aqf",2006,0
"GNQ","aqf",2007,0
"GNQ","aqf",2008,0
"GNQ","aqf",2009,0
"GNQ","cf",1997,22326956.52
"GNQ","cf",2002,15648323.23
"GNQ","cf",2007,3993371.188
"GRC","aqf",1976,0
"GRC","aqf",1977,0
"GRC","aqf",1978,0
"GRC","aqf",1979,0
"GRC","aqf",1980,0
"GRC","aqf",1981,0
"GRC","aqf",1982,0
"GRC","aqf",1983,0
"GRC","aqf",1984,0
"GRC","aqf",1985,0
"GRC","aqf",1986,0
"GRC","aqf",1987,0
"GRC","aqf",1988,0
"GRC","aqf",1989,0
"GRC","aqf",1990,0
"GRC","aqf",1991,1
"GRC","aqf",1992,0
"GRC","aqf",1993,177
"GRC","aqf",1994,24
"GRC","aqf",1995,0
"GRC","aqf",1996,76
"GRC","aqf",1997,354
"GRC","aqf",1998,1279
"GRC","aqf",1999,2018
"GRC","aqf",2000,370
"GRC","aqf",2001,382
"GRC","aqf",2002,978
"GRC","aqf",2003,150
"GRC","aqf",2004,388
"GRC","aqf",2005,346
"GRC","aqf",2006,1264
"GRC","aqf",2007,962
"GRC","aqf",2008,1102
"GRC","aqf",2009,733
"GRC","cf",1997,282375852
"GRC","cf",2002,123937527.7
"GRC","cf",2007,119059804.5
"GRC","mmw",1991,0
"GRC","mmw",1994,5226.481429
"GRC","mmw",1998,37891.98571
"GRC","mmw",2008,102416.2314
"GRC","tour",1988,2.5678e+10
"GRC","tour",1989,2.6215e+10
"GRC","tour",1990,2.5242e+10
"GRC","tour",1991,2.5687e+10
"GRC","tour",1992,2.593e+10
"GRC","tour",1993,2.5077e+10
"GRC","tour",1994,2.5775e+10
"GRC","tour",1995,2.8364e+10
"GRC","tour",1996,2.7781e+10
"GRC","tour",1997,2.7735e+10
"GRC","tour",1998,2.7584e+10
"GRC","tour",1999,3.1303e+10
"GRC","tour",2000,3.4243e+10
"GRC","tour",2001,3.6901e+10
"GRC","tour",2002,3.7161e+10
"GRC","tour",2003,3.7312e+10
"GRC","tour",2004,4.0081e+10
"GRC","tour",2005,4.394e+10
"GRC","tour",2006,4.6625e+10
"GRC","tour",2007,4.7691e+10
"GRC","tour",2008,4.6907e+10
"GRC","tour",2009,4.3352e+10
"GRC","tour",2010,4.2202e+10
"GRC","tour",2011,3.814e+10
"GRC","tour",2012,3.4966e+10
"GRC","tour",2013,3.5758e+10
"GRD","cf",1997,1518026.087
"GRD","cf",2002,3359918.545
"GRD","cf",2007,2403861.535
"GRD","mmw",1991,0
"GRD","mmw",1994,0
"GRD","mmw",1998,39198.60571
"GRD","mmw",2008,41506.96857
"GRD","tour",1988,6e+07
"GRD","tour",1989,6e+07
"GRD","tour",1990,7e+07
"GRD","tour",1991,8e+07
"GRD","tour",1992,7e+07
"GRD","tour",1993,8e+07
"GRD","tour",1994,1.22e+08
"GRD","tour",1995,1.19e+08
"GRD","tour",1996,1.4e+08
"GRD","tour",1997,1.45e+08
"GRD","tour",1998,1.35e+08
"GRD","tour",1999,1.44e+08
"GRD","tour",2000,1.4e+08
"GRD","tour",2001,1.24e+08
"GRD","tour",2002,1.42e+08
"GRD","tour",2003,1.49e+08
"GRD","tour",2004,1.42e+08
"GRD","tour",2005,1.24e+08
"GRD","tour",2006,1.44e+08
"GRD","tour",2007,1.84e+08
"GRD","tour",2008,1.76e+08
"GRD","tour",2009,1.67e+08
"GRD","tour",2010,1.65e+08
"GRD","tour",2011,1.69e+08
"GRD","tour",2012,1.62e+08
"GRD","tour",2013,1.63e+08
"GRL","aqf",1976,0
"GRL","aqf",1977,0
"GRL","aqf",1978,0
"GRL","aqf",1979,0
"GRL","aqf",1980,0
"GRL","aqf",1981,0
"GRL","aqf",1982,0
"GRL","aqf",1983,0
"GRL","aqf",1984,0
"GRL","aqf",1985,0
"GRL","aqf",1986,0
"GRL","aqf",1987,0
"GRL","aqf",1988,0
"GRL","aqf",1989,0
"GRL","aqf",1990,0
"GRL","aqf",1991,0
"GRL","aqf",1992,32
"GRL","aqf",1993,15
"GRL","aqf",1994,18
"GRL","aqf",1995,25
"GRL","aqf",1996,18
"GRL","aqf",1997,29
"GRL","aqf",1998,9
"GRL","aqf",1999,4
"GRL","aqf",2000,24
"GRL","aqf",2001,15
"GRL","aqf",2002,22
"GRL","aqf",2003,101
"GRL","aqf",2004,97
"GRL","aqf",2005,122
"GRL","aqf",2006,106
"GRL","aqf",2007,104
"GRL","aqf",2008,131
"GRL","aqf",2009,128
"GRL","cf",1997,6925714.784
"GRL","cf",2002,82298034.43
"GRL","cf",2007,146279772.9
"GRL","mmw",1991,0
"GRL","mmw",1994,8275.261429
"GRL","mmw",1998,399245.0643
"GRL","mmw",2007,139401.8586
"GTM","aqf",1976,0
"GTM","aqf",1977,0
"GTM","aqf",1978,0
"GTM","aqf",1979,0
"GTM","aqf",1980,0
"GTM","aqf",1981,0
"GTM","aqf",1982,0
"GTM","aqf",1983,0
"GTM","aqf",1984,0
"GTM","aqf",1985,0
"GTM","aqf",1986,0
"GTM","aqf",1987,0
"GTM","aqf",1988,0
"GTM","aqf",1989,0
"GTM","aqf",1990,0
"GTM","aqf",1991,0
"GTM","aqf",1992,154
"GTM","aqf",1993,135
"GTM","aqf",1994,308
"GTM","aqf",1995,787
"GTM","aqf",1996,2996
"GTM","aqf",1997,1419
"GTM","aqf",1998,88
"GTM","aqf",1999,224
"GTM","aqf",2000,80
"GTM","aqf",2001,673
"GTM","aqf",2002,276
"GTM","aqf",2003,244
"GTM","aqf",2004,131
"GTM","aqf",2005,303
"GTM","aqf",2006,377
"GTM","aqf",2007,480
"GTM","aqf",2008,480
"GTM","aqf",2009,716
"GTM","cf",1997,1750304.348
"GTM","cf",2002,16782829.38
"GTM","cf",2007,5774411.44
"GTM","mmw",1991,0
"GTM","mmw",1994,0
"GTM","mmw",1998,0
"GTM","mmw",2006,22067.36286
"GTM","tour",1988,1.08e+09
"GTM","tour",1989,1.159e+09
"GTM","tour",1990,1.367e+09
"GTM","tour",1991,1.312e+09
"GTM","tour",1992,1.331e+09
"GTM","tour",1993,1.418e+09
"GTM","tour",1994,1.224e+09
"GTM","tour",1995,1.327e+09
"GTM","tour",1996,1.431e+09
"GTM","tour",1997,1.646e+09
"GTM","tour",1998,1.686e+09
"GTM","tour",1999,1.885e+09
"GTM","tour",2000,2.321e+09
"GTM","tour",2001,2.431e+09
"GTM","tour",2002,2.481e+09
"GTM","tour",2003,2.676e+09
"GTM","tour",2004,2.7e+09
"GTM","tour",2005,3.114e+09
"GTM","tour",2006,3.848e+09
"GTM","tour",2007,4.455e+09
"GTM","tour",2008,4.345e+09
"GTM","tour",2009,4.164e+09
"GTM","tour",2010,4.484e+09
"GTM","tour",2011,4.328e+09
"GTM","tour",2012,4.496e+09
"GTM","tour",2013,4.597e+09
"GUF","aqf",1976,0
"GUF","aqf",1977,0
"GUF","aqf",1978,0
"GUF","aqf",1979,0
"GUF","aqf",1980,0
"GUF","aqf",1981,0
"GUF","aqf",1982,0
"GUF","aqf",1983,0
"GUF","aqf",1984,0
"GUF","aqf",1985,0
"GUF","aqf",1986,0
"GUF","aqf",1987,0
"GUF","aqf",1988,0
"GUF","aqf",1989,0
"GUF","aqf",1990,0
"GUF","aqf",1991,0
"GUF","aqf",1992,0
"GUF","aqf",1993,0
"GUF","aqf",1994,0
"GUF","aqf",1995,0
"GUF","aqf",1996,0
"GUF","aqf",1997,7
"GUF","aqf",1998,0
"GUF","aqf",1999,0
"GUF","aqf",2000,0
"GUF","aqf",2001,0
"GUF","aqf",2002,0
"GUF","aqf",2003,0
"GUF","aqf",2004,5
"GUF","aqf",2005,5
"GUF","aqf",2006,64
"GUF","aqf",2007,64
"GUF","aqf",2008,11
"GUF","aqf",2009,91
"GUF","cf",1997,96768097.4
"GUF","cf",2002,32476948.17
"GUF","cf",2007,22930079.16
"GUM","cf",1997,274240.2175
"GUM","cf",2002,563724.5092
"GUM","cf",2007,896942.1662
"GUM","mar",2007,625
"GUM","mar",2007,85
"GUM","mar",2008,170
"GUM","mar",2009,255
"GUM","mar",2010,335.28
"GUM","mar",2011,352
"GUM","mmw",1991,0
"GUM","mmw",1994,0
"GUM","mmw",1998,0
"GUM","mmw",2005,2059451.22
"GUM","mmw",2008,4150870.3
"GUY","aqf",1976,22
"GUY","aqf",1977,35
"GUY","aqf",1978,19
"GUY","aqf",1979,1
"GUY","aqf",1980,55
"GUY","aqf",1981,110
"GUY","aqf",1982,171
"GUY","aqf",1983,191
"GUY","aqf",1984,246
"GUY","aqf",1985,403
"GUY","aqf",1986,983
"GUY","aqf",1987,338
"GUY","aqf",1988,97
"GUY","aqf",1989,42
"GUY","aqf",1990,44
"GUY","aqf",1991,98
"GUY","aqf",1992,0
"GUY","aqf",1993,0
"GUY","aqf",1994,0
"GUY","aqf",1995,0
"GUY","aqf",1996,0
"GUY","aqf",1997,747
"GUY","aqf",1998,573
"GUY","aqf",1999,1552
"GUY","aqf",2000,2256
"GUY","aqf",2001,3630
"GUY","aqf",2002,4419
"GUY","aqf",2003,3603
"GUY","aqf",2004,2781
"GUY","aqf",2005,3941
"GUY","aqf",2006,4558
"GUY","aqf",2007,4145
"GUY","aqf",2008,4230
"GUY","aqf",2009,4199
"GUY","cf",1997,193303082.6
"GUY","cf",2002,69997914.75
"GUY","cf",2007,62042984.54
"GUY","tour",1988,1e+08
"GUY","tour",1989,5e+07
"GUY","tour",1990,4e+07
"GUY","tour",1991,3e+07
"GUY","tour",1992,7e+07
"GUY","tour",1993,9e+07
"GUY","tour",1994,9e+07
"GUY","tour",1995,9e+07
"GUY","tour",1996,2.23e+08
"GUY","tour",1997,2.17e+08
"GUY","tour",1998,2.28e+08
"GUY","tour",1999,2.69e+08
"GUY","tour",2000,1.98e+08
"GUY","tour",2001,1.83e+08
"GUY","tour",2002,1.55e+08
"GUY","tour",2003,1.07e+08
"GUY","tour",2004,2.01e+08
"GUY","tour",2005,2.3e+08
"GUY","tour",2006,2.67e+08
"GUY","tour",2007,2.56e+08
"GUY","tour",2008,2.37e+08
"GUY","tour",2009,2.07e+08
"GUY","tour",2010,2.41e+08
"GUY","tour",2011,2.66e+08
"GUY","tour",2012,2.17e+08
"GUY","tour",2013,2.27e+08
"Hawaii","aqf",1976,259
"Hawaii","aqf",1977,688
"Hawaii","aqf",1978,548
"Hawaii","aqf",1979,214
"Hawaii","aqf",1980,91
"Hawaii","aqf",1981,93
"Hawaii","aqf",1982,76
"Hawaii","aqf",1983,81
"Hawaii","aqf",1984,113
"Hawaii","aqf",1985,109
"Hawaii","aqf",1986,303
"Hawaii","aqf",1987,387
"Hawaii","aqf",1988,661
"Hawaii","aqf",1989,789
"Hawaii","aqf",1990,938
"Hawaii","aqf",1991,927
"Hawaii","aqf",1992,957
"Hawaii","aqf",1993,1549
"Hawaii","aqf",1994,2072
"Hawaii","aqf",1995,2903
"Hawaii","aqf",1996,1710
"Hawaii","aqf",1997,1175
"Hawaii","aqf",1998,1155
"Hawaii","aqf",1999,1151
"Hawaii","aqf",2000,1328
"Hawaii","aqf",2001,1635
"Hawaii","aqf",2002,1369
"Hawaii","aqf",2003,1416
"Hawaii","aqf",2004,1753
"Hawaii","aqf",2005,2015
"Hawaii","aqf",2006,2206
"Hawaii","aqf",2007,2447
"Hawaii","aqf",2008,2389
"Hawaii","aqf",2009,2219
"Hawaii","tour",1988,6.79455e+11
"Hawaii","tour",1989,7.04435e+11
"Hawaii","tour",1990,7.33096e+11
"Hawaii","tour",1991,7.27808e+11
"Hawaii","tour",1992,7.57655e+11
"Hawaii","tour",1993,7.933e+11
"Hawaii","tour",1994,8.22323e+11
"Hawaii","tour",1995,8.58189e+11
"Hawaii","tour",1996,9.35656e+11
"Hawaii","tour",1997,9.91492e+11
"Hawaii","tour",1998,1.04702e+12
"Hawaii","tour",1999,1.09807e+12
"Hawaii","tour",2000,1.19613e+12
"Hawaii","tour",2001,1.14093e+12
"Hawaii","tour",2002,1.11858e+12
"Hawaii","tour",2003,1.15418e+12
"Hawaii","tour",2004,1.24369e+12
"Hawaii","tour",2005,1.2815e+12
"Hawaii","tour",2006,1.33851e+12
"Hawaii","tour",2007,1.38384e+12
"Hawaii","tour",2008,1.38035e+12
"Hawaii","tour",2009,1.23831e+12
"Hawaii","tour",2010,1.24937e+12
"Hawaii","tour",2011,1.33656e+12
"Hawaii","tour",2012,1.38517e+12
"Hawaii","tour",2013,1.41577e+12
"HND","aqf",1976,0
"HND","aqf",1977,0
"HND","aqf",1978,2
"HND","aqf",1979,0
"HND","aqf",1980,5
"HND","aqf",1981,4
"HND","aqf",1982,5
"HND","aqf",1983,5
"HND","aqf",1984,6
"HND","aqf",1985,12
"HND","aqf",1986,11
"HND","aqf",1987,11
"HND","aqf",1988,70
"HND","aqf",1989,44
"HND","aqf",1990,49
"HND","aqf",1991,18
"HND","aqf",1992,0
"HND","aqf",1993,0
"HND","aqf",1994,0
"HND","aqf",1995,0
"HND","aqf",1996,0
"HND","aqf",1997,46
"HND","aqf",1998,10
"HND","aqf",1999,64
"HND","aqf",2000,155
"HND","aqf",2001,128
"HND","aqf",2002,273
"HND","aqf",2003,144
"HND","aqf",2004,185
"HND","aqf",2005,354
"HND","aqf",2006,290
"HND","aqf",2007,374
"HND","aqf",2008,340
"HND","aqf",2009,395
"HND","cf",1997,22831985.21
"HND","cf",2002,10813701.82
"HND","cf",2007,10283625.66
"HND","mar",1984,2428.8
"HND","mar",1985,1214.4
"HND","mar",1986,4363.92
"HND","mar",1987,9729.5
"HND","mar",1988,14982
"HND","mar",1989,16500
"HND","mar",1990,18012.19
"HND","mar",1991,42456.96
"HND","mar",1992,56815
"HND","mar",1993,83108.52
"HND","mar",1994,58498.5
"HND","mar",1995,46461.69
"HND","mar",1996,69027.66
"HND","mar",1997,63180
"HND","mar",1998,42360
"HND","mar",1999,43134
"HND","mar",2000,48918
"HND","mar",2001,65316
"HND","mar",2002,75342
"HND","mar",2003,99162.01
"HND","mar",2004,108216.01
"HND","mar",2005,104156.27
"HND","mar",2006,125075.84
"HND","mar",2007,129821.7
"HND","mar",2008,147286.44
"HND","mar",2009,81028.05
"HND","mar",2010,61239.16
"HND","mar",2011,93958.41
"HND","mmw",1991,0
"HND","mmw",1994,0
"HND","mmw",1998,0
"HND","mmw",2006,0
"HND","tour",1988,3.69e+08
"HND","tour",1989,3.97e+08
"HND","tour",1990,4.45e+08
"HND","tour",1991,4.94e+08
"HND","tour",1992,5.67e+08
"HND","tour",1993,4.8e+08
"HND","tour",1994,5.98e+08
"HND","tour",1995,6.79e+08
"HND","tour",1996,7.42e+08
"HND","tour",1997,8.72e+08
"HND","tour",1998,9.85e+08
"HND","tour",1999,1.051e+09
"HND","tour",2000,1.035e+09
"HND","tour",2001,1.083e+09
"HND","tour",2002,1.111e+09
"HND","tour",2003,1.606e+09
"HND","tour",2004,1.837e+09
"HND","tour",2005,2.104e+09
"HND","tour",2006,2.322e+09
"HND","tour",2007,2.594e+09
"HND","tour",2008,2.73e+09
"HND","tour",2009,2.59e+09
"HND","tour",2010,2.63e+09
"HND","tour",2011,2.717e+09
"HND","tour",2012,2.83e+09
"HND","tour",2013,2.948e+09
"HRV","aqf",1976,0
"HRV","aqf",1977,0
"HRV","aqf",1978,0
"HRV","aqf",1979,0
"HRV","aqf",1980,0
"HRV","aqf",1981,0
"HRV","aqf",1982,0
"HRV","aqf",1983,0
"HRV","aqf",1984,0
"HRV","aqf",1985,0
"HRV","aqf",1986,0
"HRV","aqf",1987,0
"HRV","aqf",1988,0
"HRV","aqf",1989,0
"HRV","aqf",1990,0
"HRV","aqf",1991,0
"HRV","aqf",1992,0
"HRV","aqf",1993,0
"HRV","aqf",1994,0
"HRV","aqf",1995,0
"HRV","aqf",1996,0
"HRV","aqf",1997,0
"HRV","aqf",1998,0
"HRV","aqf",1999,0
"HRV","aqf",2000,0
"HRV","aqf",2001,0
"HRV","aqf",2002,0
"HRV","aqf",2003,0
"HRV","aqf",2004,0
"HRV","aqf",2005,2
